# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-t" "gene" "-g" "Geneid" "-F" "GTF" "-a" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/featurecounts/bc2001_braker.gtf" "-o" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/featurecounts/bc2001_bin7_mapped.txt" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_001_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_002_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_003_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_004_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_005_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_006_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_007_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_008_mapped.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_001_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_002_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_003_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_004_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_005_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_006_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_007_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_008_mapped.bam
g16661	contig_723	554702	555673	-	972	659	939	579	972	762	900	679	1026
g16662	contig_723	555933	567671	-	11739	8042	12931	6918	12391	9294	11731	7714	12176
g16663	contig_723	568201	568798	-	598	1123	2197	1162	2321	2007	2230	1726	2494
g16664	contig_723	568876	572134	-	3259	1245	1245	767	1252	967	1082	973	1128
g16665	contig_723	572344	573145	+	802	178	437	159	367	262	332	154	337
g16666	contig_723	573214	576611	-	3398	1412	3231	1461	3124	2392	2538	1781	3201
g16667	contig_723	576731	579883	+	3153	1453	1438	1261	1474	1512	1302	1340	1287
g16668	contig_723	580133	584329	+	4197	2620	3959	2299	4274	2721	4038	2634	4044
g16669	contig_723	584453	585078	-	626	795	669	815	857	1148	847	1162	900
g16670	contig_723	585431	586777	+	1347	5	3	0	7	7	11	2	11
g16671	contig_723	586918	591397	+	4480	12214	12835	11755	12784	12159	10534	9980	12872
g16672	contig_723	591602	596670	+	5069	4995	6646	3904	6148	4921	5324	4751	5809
g16673	contig_723	596757	598527	-	1771	317	475	365	491	471	413	454	484
g16674	contig_723	598728	601834	+	3107	1246	2654	957	2511	1286	2160	1189	2496
g16675	contig_723	601984	606658	+	4675	9228	8445	8064	7778	10604	8079	9530	9137
g16676	contig_723	607187	613303	-	6117	3082	3552	2825	3233	3454	2709	3192	3279
g16677	contig_723	613416	619221	+	5806	1771	2851	1593	2555	2237	2374	1887	2718
g16678	contig_723	619396	627283	+	7888	3086	6251	2198	5620	2971	4797	2623	5279
g16679	contig_723	627389	632697	-	5309	1618	4662	888	3993	1362	3212	1200	3334
g16680	contig_723	632966	635217	-	2252	4980	5202	4847	6489	5322	6383	4461	6164
g16681	contig_723	635563	638911	-	3349	185	576	127	482	144	469	153	675
g16682	contig_723	639176	640871	-	1696	1071	1562	950	1757	1244	1379	1039	1459
g16683	contig_723	641144	652694	+	11551	8040	10657	7291	10176	8027	9374	7196	8867
g16684	contig_723	653053	655673	-	2621	12514	15199	11447	23179	11795	14749	8729	13847
g16685	contig_723	655773	658244	+	2472	792	1533	763	1744	1131	1463	953	1426
g16686	contig_723	658303	661813	+	3511	4958	8378	5422	10420	7693	8830	5705	9804
g16687	contig_723	662373	671386	-	9014	5315	6779	4355	6567	6253	5470	5376	6379
g16688	contig_723	674221	674508	+	288	11	11	9	16	29	10	17	22
g16689	contig_723	675719	677272	-	1554	595	978	573	1126	1089	1080	841	1101
g16690	contig_723	677674	681097	+	3424	2241	3835	1901	3830	1746	3678	1717	3489
g16691	contig_723	681255	682659	-	1405	2795	4792	2965	5313	4171	4925	3273	5278
g16692	contig_723	682789	683929	+	1141	1112	2121	1010	2067	1495	1865	1395	2161
g16693	contig_723	684261	685922	+	1662	1260	1848	945	2065	1412	1757	1222	1782
g16694	contig_723	686078	690094	-	4017	893	2208	707	2396	1000	1889	903	2098
g16695	contig_723	690130	692492	+	2363	1057	1813	1122	2057	1192	1710	1132	1807
g16696	contig_723	692603	697749	+	5147	4777	6305	3985	6020	4658	5445	4120	6493
g16697	contig_723	697811	699405	-	1595	2102	2714	1508	2518	2011	2115	1699	2232
g16698	contig_723	699663	704296	+	4634	3944	6327	3598	6604	4932	5616	3894	6362
g16699	contig_723	704541	708029	-	3489	557	1517	669	1438	987	1687	857	1474
g16700	contig_723	708298	710216	-	1919	3006	3000	3500	3397	4739	2957	4050	3690
g16701	contig_723	710543	711718	-	1176	2925	3246	2918	3750	4210	3564	3976	3956
g16702	contig_723	712005	714212	-	2208	3321	2418	3466	2659	4182	2294	3524	2992
g16703	contig_723	714638	715128	-	491	388	497	359	654	549	537	561	656
g16704	contig_723	715380	716159	+	780	656	785	665	868	885	689	753	742
g16705	contig_723	716592	722807	+	6216	2167	4626	1817	4458	2580	3870	2145	3868
g16706	contig_723	723236	725456	+	2221	1746	1281	1597	1393	2043	1116	1862	1308
g16707	contig_723	725710	742129	+	16420	20615	30159	15369	28969	18875	27149	17446	29622
g16708	contig_723	742178	744383	-	2206	2814	3412	2415	3289	2545	2913	2245	3485
g16709	contig_723	744500	745604	+	1105	972	1459	1091	1797	1070	1205	1098	1539
g16710	contig_723	745800	747605	+	1806	2432	2511	2381	2762	2754	2517	2501	2834
g16711	contig_723	748071	748472	+	402	0	0	0	0	0	0	0	0
g16712	contig_723	748603	749178	+	576	0	0	0	0	0	0	0	0
g16713	contig_723	750272	754346	-	4075	1656	2610	1623	2724	2338	2138	2088	2572
g16714	contig_723	754429	755334	+	906	623	830	458	832	678	824	561	785
g16715	contig_723	755440	761671	+	6232	1960	6300	1406	5993	2445	4882	2031	5360
g16716	contig_723	761881	764378	-	2498	4398	4294	3860	4316	4515	4116	4199	4275
g16717	contig_723	764523	767934	+	3412	953	1748	880	1854	1554	1651	1236	1731
g16718	contig_723	768155	772605	-	4451	3213	2972	2380	2461	2741	2094	2456	2884
g16719	contig_723	772786	774546	+	1761	1071	1520	1032	1487	1561	1261	1484	1563
g16720	contig_723	774862	778141	-	3280	5080	6631	3991	5372	5774	5250	5054	5729
g16721	contig_723	778449	780021	+	1573	418	650	271	474	298	429	263	387
g16722	contig_723	780310	781714	-	1405	1749	1856	1688	2022	1926	1881	2101	2100
g16723	contig_723	782076	790489	+	8414	12309	19389	9150	16912	10335	15277	10955	15707
g16724	contig_723	790741	791619	-	879	1915	1799	2600	2229	3977	2005	3308	2388
g16725	contig_723	792061	793669	-	1609	3768	4956	2854	5157	3553	4111	3433	4511
g16726	contig_723	793931	799079	+	5149	9753	10283	8057	7772	10318	8800	8559	10598
g16727	contig_723	799275	802785	+	3511	6236	7175	5735	6306	7017	6716	5558	7380
g16728	contig_723	803309	804122	+	814	1599	1230	1509	986	2899	682	2260	1001
g16729	contig_723	804275	810493	-	6219	2258	3361	1787	3382	2572	2812	2060	3168
g16730	contig_723	811093	812592	+	1500	491	217	494	183	533	208	702	187
g16731	contig_723	812691	817285	-	4595	701	1865	564	1577	814	1298	595	1587
g16732	contig_723	817562	819593	-	2032	3935	3869	3602	3969	7082	3592	5557	3923
g16733	contig_723	819995	825091	+	5097	1795	2874	1493	2705	1891	2243	1824	2680
g16734	contig_723	825121	827338	-	2218	2470	3309	2511	3628	3913	3792	2974	3802
g16735	contig_723	827477	829183	+	1707	3743	4975	4063	5023	5291	4269	4262	6141
g16736	contig_723	829619	830216	-	598	260	464	300	561	507	525	454	590
g16737	contig_723	830335	830649	-	315	8	12	4	13	4	20	22	32
g16738	contig_723	830718	832563	+	1846	3799	5945	4409	6893	5571	6438	4466	6535
g16739	contig_723	832835	833612	-	778	259	1070	201	1181	532	1076	355	1397
g16740	contig_723	833769	836166	+	2398	3446	3463	3467	3679	3893	2605	3289	3779
g16741	contig_723	836298	837876	-	1579	658	707	775	1040	889	694	823	931
g16742	contig_723	837989	839159	+	1171	101	277	39	183	74	163	78	174
g16743	contig_723	839240	842144	-	2905	2283	8064	1855	7650	2370	6883	2507	7186
g16744	contig_723	842404	846315	-	3912	1853	3490	1375	3459	1501	2672	1448	2888
g16745	contig_723	847361	849019	+	1659	1083	1377	776	1151	1059	1149	1280	1146
g16746	contig_723	849097	851054	-	1958	569	673	499	754	808	573	616	587
g16747	contig_723	851283	853748	+	2466	755	999	751	856	1018	795	759	835
g16748	contig_723	853926	854742	-	817	6271	7758	4722	9162	6750	8148	5942	8923
g16749	contig_723	854814	857326	-	2513	3942	9644	3066	8127	3343	7807	3279	7886
g16750	contig_723	857706	859952	+	2247	1478	2454	1590	2838	2200	2193	2059	2719
g16751	contig_723	860073	877272	-	17200	22812	36588	23461	37244	35525	36734	29845	38833
g16752	contig_723	877757	881473	+	3717	0	7	7	1	0	0	0	1
g16753	contig_723	881802	883632	-	1831	0	0	0	0	0	0	0	1
g16754	contig_723	883760	885315	+	1556	0	0	0	0	0	0	0	0
g16755	contig_723	885422	887146	-	1725	0	0	0	0	0	2	0	0
g16756	contig_723	887333	888301	+	969	0	0	0	0	0	0	0	0
g16757	contig_723	889140	890223	-	1084	9118	8458	9420	11938	14906	10133	14522	12230
g16758	contig_723	890359	891941	+	1583	338	331	275	305	359	276	329	279
g16759	contig_723	892142	894486	-	2345	1209	2318	1096	2568	1624	2212	1377	2215
g16760	contig_723	894580	898377	-	3798	2571	3589	1919	3574	2149	2736	1828	3173
g16761	contig_723	898545	898949	-	405	422	728	294	995	597	754	545	876
g16762	contig_723	899315	903066	-	3752	3658	5752	3114	5713	3260	5630	3231	5076
g16763	contig_723	903848	908342	-	4495	4816	5878	3768	5603	3329	5576	3783	5345
g16764	contig_723	908598	909778	+	1181	455	1379	452	1532	684	1320	487	1323
g16765	contig_723	910062	910392	-	331	462	659	392	735	607	679	515	707
g16766	contig_723	910546	913508	+	2963	5889	6950	7157	8522	9316	7606	6787	8342
g16767	contig_723	913744	915162	-	1419	11303	11609	12482	15577	16700	14283	14456	16074
g16768	contig_723	915402	918105	-	2704	1088	1322	785	1013	871	769	811	954
g16769	contig_723	918215	920601	+	2387	1606	2277	1494	2221	1557	1979	1609	2230
g16770	contig_723	921192	924925	+	3734	3528	5368	3330	5056	4963	4629	3723	5556
g16771	contig_723	925038	925871	+	834	196	624	172	678	288	657	235	589
g16772	contig_723	926046	928074	-	2029	1499	1518	1582	1508	1969	1331	1608	1299
g16773	contig_723	928269	928718	-	450	39	42	57	45	149	36	143	30
g16774	contig_723	928969	930783	+	1815	6414	6709	5447	7153	8590	6371	8633	6519
g16775	contig_723	931039	932298	+	1260	1077	3158	959	3525	1708	3125	1280	3080
g16776	contig_723	932479	935446	+	2968	2726	5858	2411	5255	3520	5853	3081	5698
g16777	contig_723	936287	941303	-	5017	25	58	20	48	16	31	35	56
g16778	contig_723	941412	941903	-	492	535	391	441	316	742	321	693	342
g16779	contig_723	942166	943085	+	920	867	450	742	481	1737	306	1487	458
g16780	contig_723	944328	944675	+	348	335	555	337	785	665	652	537	802
g16781	contig_723	944818	946883	+	2066	112	551	128	521	155	378	138	523
g16782	contig_723	947256	947792	-	537	0	0	0	0	0	0	0	2
g16783	contig_723	947847	948446	-	600	7	0	0	0	0	0	5	1
g16784	contig_723	948768	950722	+	1955	131	102	170	124	235	134	146	141
g16785	contig_723	950991	954698	+	3708	1	2	0	4	0	0	0	1
g16786	contig_723	954938	956598	-	1661	0	0	0	0	0	0	0	0
g16787	contig_723	956849	958377	+	1529	0	0	0	0	0	0	0	0
g16788	contig_723	958404	960128	-	1725	0	0	0	0	0	0	0	0
g16789	contig_723	960289	961290	+	1002	0	1	0	0	0	2	0	0
g16790	contig_723	961317	961601	-	285	0	1	3	7	0	0	0	5
g16791	contig_723	961811	962496	+	686	35	37	39	17	36	36	22	30
g16792	contig_723	962838	964458	-	1621	5040	3809	5042	3873	5982	3148	5067	3765
g16793	contig_723	964643	966858	+	2216	10463	5064	11821	5496	15347	5434	11537	6412
g16794	contig_723	967113	969189	+	2077	2599	3390	2625	3626	2957	2876	2682	3486
g16795	contig_723	969318	972126	+	2809	2179	1923	1634	1640	2702	1549	2737	1934
g16796	contig_723	972239	974692	-	2454	1173	1817	829	1865	1255	1772	1077	1819
g16797	contig_723	974858	975750	-	893	425	902	359	1059	532	908	545	990
g16798	contig_723	975827	976865	+	1039	222	180	235	183	268	164	302	224
g16799	contig_723	977787	979567	-	1781	3	1	0	4	0	0	5	2
g16800	contig_723	980204	982729	+	2526	2138	2357	1785	2140	2122	1859	1940	2443
g16801	contig_723	983449	984739	-	1291	5	1	0	4	1	1	0	2
g16802	contig_723	985722	986093	-	372	0	0	0	0	0	0	0	0
g16803	contig_723	988023	988388	+	366	0	1	0	0	0	0	0	0
g16804	contig_723	991084	992129	-	1046	0	1	0	4	0	0	0	3
g16805	contig_723	992476	996193	+	3718	1174	1860	746	1482	1015	1356	751	1386
g16806	contig_723	996273	997084	-	812	1	2	2	1	0	0	1	0
g16807	contig_723	999625	1001798	+	2174	5602	4269	4849	4501	7188	3960	5984	4352
g16808	contig_723	1002151	1005081	-	2931	2229	2882	2128	2875	2412	2700	2056	2884
g16809	contig_723	1005293	1006412	+	1120	1083	1614	980	1785	1718	1579	1385	1599
g16810	contig_723	1007007	1009124	-	2118	2361	2115	2278	2086	2426	1979	2318	2198
g16811	contig_723	1009259	1010677	+	1419	1105	1401	887	1634	1402	1417	1116	1619
g16812	contig_723	1011179	1012173	-	995	2717	2055	3009	2933	4235	2371	3595	2775
g16813	contig_723	1012315	1015957	+	3643	910	1620	722	1602	773	1423	699	1631
g16814	contig_723	1016076	1020274	-	4199	3815	3923	3052	3727	3205	3241	3041	3407
g16815	contig_723	1020497	1021911	-	1415	1019	2345	797	2659	1385	2512	1077	2360
g16816	contig_723	1022021	1025167	+	3147	2014	1934	1796	1923	1700	1916	1737	1903
g16817	contig_723	1025460	1026579	-	1120	2655	3306	2709	4013	3164	3534	2854	3852
g16818	contig_723	1026846	1029570	+	2725	4767	5351	4589	6222	4711	4718	3933	5065
g16819	contig_723	1029722	1032033	-	2312	4275	4160	3245	4463	3773	3539	3268	3757
g16820	contig_723	1032352	1035570	-	3219	505	984	522	979	608	844	529	892
g16821	contig_723	1035751	1036538	-	788	916	1392	771	1769	1247	1499	993	1690
g16822	contig_723	1037277	1038075	-	799	17	30	25	34	39	20	32	21
g16823	contig_723	1038155	1038403	+	249	0	0	0	2	0	12	2	13
g16824	contig_723	1039225	1042068	-	2844	3	23	3	11	3	0	0	3
g16825	contig_723	1042503	1045171	+	2669	32	39	26	62	54	33	24	37
g16826	contig_723	1048316	1051675	-	3360	3520	4618	3550	4850	4993	4405	4390	4675
g16827	contig_723	1052069	1056851	-	4783	2524	3768	2265	3482	2682	3397	2422	3331
g16828	contig_723	1057050	1069830	+	12781	13663	21375	9710	19945	10110	17772	9316	18003
g16829	contig_723	1069945	1075238	-	5294	8504	6792	7298	6334	8738	5090	7365	6539
g16830	contig_723	1075502	1078258	-	2757	1727	3372	1542	3962	1883	3053	1521	3278
g16831	contig_723	1078511	1080494	-	1984	16772	13728	17119	17607	23308	15899	18095	18349
g16832	contig_723	1080690	1084110	-	3421	3396	3833	3684	4153	4960	3413	4442	4002
g16833	contig_723	1084391	1087455	-	3065	2764	3982	2455	4236	2981	3862	2573	3864
g16834	contig_723	1087530	1090280	+	2751	8856	5685	9707	7103	12422	5703	10691	7029
g16835	contig_723	1090530	1092739	-	2210	3503	3700	3545	3818	4170	3993	3438	3907
g16836	contig_723	1092806	1094526	-	1721	707	881	804	781	1076	632	973	709
g16837	contig_723	1094738	1100868	-	6131	1939	3535	1498	3256	1573	3030	1702	3253
g16838	contig_723	1100989	1102264	-	1276	1066	1328	859	1358	1176	1237	981	1390
g16839	contig_723	1102491	1104888	-	2398	1079	1284	953	1466	1089	1211	988	1064
g16840	contig_723	1105241	1106934	-	1694	1795	2782	1864	3502	2373	2874	2295	3372
g16841	contig_723	1107084	1107500	-	417	10	9	1	15	24	4	19	10
g16842	contig_723	1107816	1109718	+	1903	1539	1676	1277	1947	2054	1555	1537	1635
g16843	contig_723	1109985	1113548	-	3564	3345	6922	2984	7387	4984	6276	3917	6683
g16844	contig_723	1113610	1116128	+	2519	1166	2414	1078	2546	1476	2312	1134	2394
g16845	contig_723	1116432	1120107	+	3676	2088	5984	2021	6234	3258	5655	2471	5795
g16846	contig_723	1120351	1122786	-	2436	816	1103	685	1065	986	914	770	889
g16847	contig_723	1123125	1125111	-	1987	1411	1357	1212	1303	1593	1268	1336	1184
g16848	contig_723	1125273	1128497	+	3225	9360	11510	9494	14924	13801	11995	11392	14238
g16849	contig_723	1128718	1134682	-	5965	2756	6993	2388	6827	3157	5613	2708	5858
g16850	contig_723	1135370	1135863	+	494	110	155	89	130	175	119	98	162
g16851	contig_723	1136444	1139082	+	2639	0	0	0	1	0	0	1	0
g16852	contig_723	1139156	1139586	-	431	0	0	0	0	0	0	0	0
g16853	contig_723	1139626	1140069	-	444	0	0	0	0	0	0	0	0
g16854	contig_723	1143194	1143697	+	504	0	0	0	0	0	0	0	0
g16855	contig_723	1145596	1146075	-	480	1	13	0	1	0	1	0	2
g16856	contig_723	1146180	1146790	+	611	367	798	316	828	490	646	461	755
g16857	contig_723	1146912	1148308	-	1397	1069	1507	1031	1720	1811	1346	1352	1639
g16858	contig_723	1149224	1150539	-	1316	405	676	400	731	535	680	539	723
g16859	contig_723	1150663	1155122	+	4460	13233	7997	11078	6564	12362	6235	12336	7841
g16860	contig_723	1155250	1156813	-	1564	623	550	488	471	536	358	423	462
g16861	contig_723	1156911	1163441	-	6531	3300	7085	2433	6958	2775	6830	2679	6592
g16862	contig_723	1163622	1165538	+	1917	881	1198	990	1195	1470	881	1243	1196
g16863	contig_723	1165701	1169655	-	3955	805	1419	670	1255	1036	1166	949	1240
g16864	contig_723	1170141	1172558	-	2418	0	2	0	8	0	0	1	0
g16865	contig_723	1175342	1175956	-	615	3	3	0	2	0	5	0	0
g16866	contig_723	1177443	1178396	+	954	14870	9166	14828	10710	20358	8433	18067	11180
g16867	contig_723	1178630	1182673	+	4044	3555	3458	3701	3104	4944	2776	4370	3376
g16868	contig_723	1182885	1185360	-	2476	1153	2278	1056	2040	1488	1935	1324	1949
g16869	contig_723	1185702	1190434	-	4733	2082	3432	2001	3504	2777	3287	2370	3631
g16870	contig_723	1190641	1194004	+	3364	4573	9534	3769	9854	5082	9818	4506	9849
g16871	contig_723	1194662	1195857	-	1196	757	1331	780	1676	1410	1456	1264	1416
g16872	contig_723	1199368	1200456	-	1089	0	6	0	0	1	0	1	0
g16873	contig_723	1202930	1203202	+	273	3	13	0	1	0	10	0	6
g16874	contig_723	1203502	1204113	+	612	5	25	4	12	6	17	3	36
g16875	contig_723	1204353	1206394	+	2042	0	0	0	0	0	0	0	0
g16876	contig_723	1206763	1208182	+	1420	0	3	0	0	0	0	3	0
g16877	contig_723	1209477	1210646	+	1170	346	330	213	281	383	268	339	286
g16878	contig_723	1211023	1212691	-	1669	4179	3033	3903	3323	5235	3109	4852	3134
g16879	contig_723	1212948	1213370	-	423	2657	4650	2351	5135	4224	5092	4289	5587
g16880	contig_723	1213695	1216537	-	2843	2428	4234	2509	5203	4041	4827	3022	5016
g16881	contig_723	1218343	1221172	-	2830	3	3	8	0	13	2	10	7
g16882	contig_723	1221591	1223272	+	1682	1	4	0	4	0	0	1	3
g16883	contig_723	1223872	1224363	-	492	4	13	0	4	1	2	0	4
g16884	contig_723	1226623	1227002	-	380	0	1	0	0	0	0	0	0
g16885	contig_723	1227044	1228723	-	1680	0	0	0	0	0	0	0	1
g16886	contig_723	1229170	1231041	+	1872	9283	5038	9164	4815	8465	4400	6504	5523
g16887	contig_723	1231420	1233213	-	1794	1203	1431	1093	1453	1437	1359	1394	1345
g16888	contig_723	1233877	1236074	-	2198	1673	2329	1075	2546	1265	1983	1429	2137
g16889	contig_723	1236252	1240304	-	4053	9831	9836	6899	9077	12429	8010	11206	9772
g16890	contig_723	1240525	1245395	+	4871	3363	7032	3060	7154	3696	5946	3262	6592
g16891	contig_723	1246359	1248050	+	1692	534	656	375	524	629	401	497	460
g16892	contig_723	1248298	1250692	-	2395	868	1784	608	1493	1004	1058	844	1373
g16893	contig_723	1250742	1258641	+	7900	12888	16655	11361	16399	13275	15859	11890	16765
g16894	contig_723	1258981	1262100	-	3120	1691	2337	1408	1827	1646	1287	1627	1573
g16895	contig_723	1262194	1271825	-	9632	18534	24001	15289	22985	17194	22399	15316	23355
g16896	contig_723	1272466	1274660	+	2195	1	6	0	18	0	1	2	4
g16897	contig_723	1274876	1276000	+	1125	1	17	3	14	26	14	11	15
g16898	contig_723	1276142	1279884	+	3743	0	4	0	2	0	0	1	0
g16899	contig_723	1280228	1280764	-	537	1	0	0	5	0	1	0	0
g16900	contig_723	1281021	1282120	-	1100	0	0	0	0	7	0	0	0
g16901	contig_723	1282192	1283644	+	1453	0	0	0	2	0	0	0	0
g16902	contig_723	1283710	1285434	-	1725	0	0	0	0	0	0	0	0
g16903	contig_723	1285605	1287663	+	2059	32	53	25	48	60	27	39	81
g16904	contig_723	1287725	1288709	+	985	168	287	157	290	289	269	214	345
g16905	contig_723	1288963	1292571	-	3609	1977	2515	1712	2533	2762	2328	2008	2553
g16906	contig_723	1292993	1294712	-	1720	3428	4054	3066	4160	4920	4245	3890	4195
g16907	contig_723	1294859	1295561	+	703	441	673	551	839	565	752	645	836
g16908	contig_723	1295803	1300876	-	5074	38187	21966	41870	21536	39638	17093	32442	25528
g16909	contig_723	1301040	1304458	-	3419	902	1845	672	1608	638	1378	739	1372
g16910	contig_723	1304658	1309027	+	4370	2942	5686	2827	5839	4110	5645	3383	6010
g16911	contig_723	1309117	1311819	-	2703	1901	3443	1840	4000	2399	3431	1880	4121
g16912	contig_723	1312053	1313989	+	1937	416	1831	358	1680	688	1596	528	1910
g16913	contig_723	1314244	1319408	+	5165	1371	2424	1041	2067	659	1719	737	1747
g16914	contig_723	1319581	1323246	-	3666	2647	5198	2717	5299	3274	4418	2498	5137
g16915	contig_723	1323401	1329334	+	5934	12127	14922	12632	15801	12608	15309	11389	16347
g16916	contig_723	1329552	1332461	-	2910	10591	10807	11698	14245	14037	13287	11578	13683
g16917	contig_723	1332834	1333887	-	1054	24	163	6	90	45	82	27	95
g16918	contig_723	1334346	1335921	+	1576	4475	8416	4558	9397	9779	9735	7751	9585
g16919	contig_723	1336037	1338955	+	2919	0	2	0	0	10	6	6	1
g16920	contig_723	1339027	1340829	-	1803	0	0	0	0	0	0	0	0
g16921	contig_723	1341376	1344003	+	2628	0	0	0	0	0	0	0	0
g16922	contig_723	1346438	1347352	+	915	0	0	0	0	0	0	0	0
g16923	contig_723	1347358	1349184	-	1827	0	0	0	0	0	0	0	0
g16924	contig_723	1349723	1351281	+	1559	504	723	504	689	664	586	520	720
g16925	contig_723	1351538	1360137	+	8600	4203	5297	3773	5155	5022	4497	4501	5167
g16926	contig_723	1360305	1363433	-	3129	977	1905	858	1792	1375	1645	965	1739
g16927	contig_723	1363546	1365221	+	1676	1320	1481	1213	1418	1428	1202	1430	1413
g16928	contig_723	1365462	1367655	-	2194	1581	2907	1305	3285	2085	2783	1575	2892
g16929	contig_723	1367883	1369620	-	1738	2009	3059	2087	3839	3173	3572	3823	4009
g16930	contig_723	1369774	1370990	+	1217	160009	97025	177615	113420	211203	93107	160210	123288
g16931	contig_723	1371284	1374281	+	2998	1504	2011	1266	2291	1509	1814	1338	2041
g16932	contig_723	1374594	1378795	+	4202	3583	4888	2947	4104	4056	4490	3955	4630
g16933	contig_723	1378945	1381003	+	2059	2130	3451	2086	3965	3380	3266	2464	3710
g16934	contig_723	1381369	1410233	+	28865	7207	12697	4714	11378	5191	9642	5090	9832
g16935	contig_723	1410523	1412632	-	2110	0	10	0	3	2	2	2	6
g16936	contig_723	1413212	1413759	+	548	0	0	0	0	0	0	0	0
g16937	contig_723	1414408	1417442	-	3035	0	0	0	1	0	0	0	0
g16938	contig_723	1417487	1420077	+	2591	0	0	0	3	9	3	0	7
g16939	contig_723	1420473	1421332	+	860	0	0	0	3	0	0	0	0
g16940	contig_723	1421637	1422080	+	444	0	0	0	0	0	0	0	0
g16941	contig_723	1422436	1426202	+	3767	0	5	0	2	0	0	0	0
g16942	contig_723	1426241	1427068	-	828	0	0	0	0	0	0	0	0
g16943	contig_723	1427112	1429345	+	2234	0	3	0	0	0	0	0	0
g16944	contig_723	1429771	1430281	+	511	0	2	0	0	0	0	0	2
g16945	contig_723	1430301	1431526	-	1226	0	0	0	0	0	0	0	1
g16946	contig_723	1431569	1433385	-	1817	1	5	10	2	1	0	14	6
g16947	contig_723	1433550	1434335	-	786	1	5	12	2	0	5	0	2
g16948	contig_723	1435104	1439935	+	4832	5867	12755	4597	11798	5279	10452	5187	10918
g16949	contig_723	1440522	1440935	+	414	0	0	0	2	5	0	1	10
g16950	contig_723	1442932	1443849	+	918	0	1	0	0	0	0	0	1
g16951	contig_723	1446750	1447118	+	369	0	0	0	0	0	0	0	0
g16952	contig_723	1447145	1448170	-	1026	0	0	0	0	0	0	0	0
g16953	contig_723	1448331	1450052	+	1722	0	0	0	0	0	0	0	0
g16954	contig_723	1450078	1451612	-	1535	0	0	0	0	0	0	0	0
g16955	contig_723	1451644	1451922	-	279	0	0	0	0	0	0	0	0
g16956	contig_723	1452538	1453272	+	735	0	0	0	0	0	0	0	0
g16957	contig_723	1453405	1453908	+	504	0	0	0	0	0	0	0	0
g16958	contig_723	1454260	1456152	-	1893	0	0	0	0	0	0	0	0
g16959	contig_723	1456522	1460352	+	3831	0	0	0	0	0	0	0	0
g16960	contig_723	1460692	1461273	-	582	0	0	0	0	0	0	0	0
g16961	contig_723	1461319	1462601	-	1283	0	0	0	0	0	0	0	0
g16962	contig_723	1462735	1464130	+	1396	0	0	0	0	0	0	0	0
g16963	contig_723	1464157	1465881	-	1725	0	0	0	0	0	0	0	0
g16964	contig_723	1466045	1467067	+	1023	0	0	0	0	0	0	0	0
g16965	contig_723	1467094	1467444	-	351	0	0	0	0	0	0	0	0
g16966	contig_723	1467706	1468584	-	879	0	0	0	0	0	0	0	0
g16967	contig_723	1468741	1469058	+	318	0	0	0	0	0	0	0	0
g16968	contig_725	1	1584	-	1584	4	4	9	3	5	0	18	1
g16969	contig_725	2083	12655	-	10573	5158	6152	4163	5251	4921	4693	4650	5516
g16970	contig_725	12756	19618	+	6863	2415	3886	1970	3944	2714	3304	2457	3799
g16971	contig_725	19773	24875	-	5103	2873	3161	2401	2925	2517	2606	2195	3339
g16972	contig_725	25227	26443	-	1217	2	13	1	5	4	10	21	10
