Orthogroup	dicty_braker	acastellanii_braker
OG0006199	dicty_g1171.t1	acastellanii_g11715.t1, acastellanii_g434.t1, acastellanii_g434.t2
OG0006205	dicty_g7095.t1	acastellanii_g11520.t1
OG0006207	dicty_g7844.t1	acastellanii_g11539.t1
OG0006215	dicty_g998.t1	acastellanii_g11464.t1, acastellanii_g11464.t2
OG0006222	dicty_g8795.t1	acastellanii_g11344.t1
OG0006223	dicty_g4437.t1	acastellanii_g11371.t1, acastellanii_g11377.t2, acastellanii_g11377.t1
OG0006226	dicty_g5206.t1	acastellanii_g11171.t1
OG0006229	dicty_g9820.t1	acastellanii_g11245.t1
OG0006234	dicty_g7572.t1	acastellanii_g10957.t1, acastellanii_g10957.t2
OG0006237	dicty_g1547.t1	acastellanii_g11014.t1
OG0006242	dicty_g9808.t1, dicty_g7232.t1	acastellanii_g11128.t1, acastellanii_g11128.t2
OG0006245	dicty_g3100.t1	acastellanii_g10902.t2, acastellanii_g10902.t1
OG0006248	dicty_g1312.t1	acastellanii_g10729.t1
OG0006251	dicty_g10411.t1	acastellanii_g10736.t1
OG0006252	dicty_g10383.t1	acastellanii_g10738.t1
OG0006265	dicty_g1640.t1	acastellanii_g10503.t1
OG0006267	dicty_g4246.t1, dicty_g3583.t1	acastellanii_g10261.t1
OG0006271	dicty_g4862.t1	acastellanii_g10373.t1
OG0006275	dicty_g3060.t1, dicty_g3060.t2	acastellanii_g10053.t1
OG0006279	dicty_g11001.t1	acastellanii_g10117.t1, acastellanii_g722.t1
OG0006281	dicty_g8935.t1	acastellanii_g10183.t1
OG0006282	dicty_g5004.t2, dicty_g5004.t1	acastellanii_g10186.t1
OG0006283	dicty_g2380.t1	acastellanii_g10197.t1
OG0006284	dicty_g8910.t1	acastellanii_g10211.t1
OG0006289	dicty_g9952.t3, dicty_g9952.t1, dicty_g9952.t2	acastellanii_g9627.t1
OG0006290	dicty_g10304.t1	acastellanii_g9638.t1
OG0006296	dicty_g2490.t1, dicty_g2986.t1	acastellanii_g9755.t1, acastellanii_g9725.t1
OG0006297	dicty_g3703.t1	acastellanii_g9736.t3, acastellanii_g9736.t2, acastellanii_g9736.t1
OG0006302	dicty_g4781.t1	acastellanii_g9853.t1
OG0006312	dicty_g8902.t1	acastellanii_g9343.t1
OG0006313	dicty_g1352.t1	acastellanii_g9379.t1
OG0006314	dicty_g5995.t1	acastellanii_g9421.t1
OG0006315	dicty_g11048.t1	acastellanii_g9429.t1
OG0006316	dicty_g4968.t1	acastellanii_g9438.t1, acastellanii_g8943.t2
OG0006319	dicty_g589.t1	acastellanii_g9469.t1
OG0006321	dicty_g1700.t1	acastellanii_g9498.t1, acastellanii_g9498.t2
OG0006327	dicty_g7141.t1	acastellanii_g9562.t2, acastellanii_g9562.t1
OG0006331	dicty_g9442.t1	acastellanii_g9244.t1, acastellanii_g5563.t1, acastellanii_g7236.t1
OG0006332	dicty_g7034.t1, dicty_g3486.t1	acastellanii_g9225.t1
OG0006333	dicty_g9615.t1, dicty_g9615.t2	acastellanii_g9237.t3
OG0006336	dicty_g5260.t2, dicty_g5260.t1	acastellanii_g9101.t1, acastellanii_g9101.t2
OG0006337	dicty_g8064.t1, dicty_g8063.t1	acastellanii_g9077.t1
OG0006340	dicty_g9104.t1	acastellanii_g8724.t1
OG0006344	dicty_g5697.t1	acastellanii_g8805.t1
OG0006345	dicty_g8562.t1, dicty_g8562.t2	acastellanii_g8892.t1, acastellanii_g8833.t1
OG0006346	dicty_g5223.t1	acastellanii_g7723.t1, acastellanii_g8838.t2
OG0006347	dicty_g11123.t1	acastellanii_g8846.t1
OG0006350	dicty_g10836.t1	acastellanii_g8909.t1
OG0006351	dicty_g3686.t1	acastellanii_g8934.t1
OG0006358	dicty_g5190.t1	acastellanii_g9022.t1
OG0006360	dicty_g4114.t1	acastellanii_g9062.t2, acastellanii_g9062.t1
OG0006364	dicty_g3840.t1	acastellanii_g8626.t1, acastellanii_g8627.t1, acastellanii_g3228.t1
OG0006368	dicty_g5642.t1	acastellanii_g8462.t1
OG0006369	dicty_g6152.t1	acastellanii_g8474.t1
OG0006378	dicty_g854.t2, dicty_g854.t1	acastellanii_g8045.t1
OG0006380	dicty_g9597.t1	acastellanii_g8069.t1
OG0006383	dicty_g11414.t1	acastellanii_g8134.t1
OG0006390	dicty_g5147.t1	acastellanii_g8293.t1
OG0006393	dicty_g6752.t1	acastellanii_g8327.t1
OG0006395	dicty_g9046.t1	acastellanii_g8348.t1, acastellanii_g8349.t1
OG0006396	dicty_g5594.t1	acastellanii_g8353.t1
OG0006397	dicty_g4631.t1	acastellanii_g7965.t1
OG0006399	dicty_g5398.t1	acastellanii_g7937.t1
OG0006402	dicty_g7613.t1	acastellanii_g7772.t1, acastellanii_g7704.t2
OG0006404	dicty_g6286.t1	acastellanii_g7812.t1, acastellanii_g7810.t1
OG0006410	dicty_g5528.t1, dicty_g5528.t2	acastellanii_g7898.t1
OG0006414	dicty_g1595.t1, dicty_g1596.t1, dicty_g1596.t2	acastellanii_g7706.t1
OG0006415	dicty_g1651.t2	acastellanii_g7607.t1
OG0006416	dicty_g1671.t1	acastellanii_g7616.t2, acastellanii_g7616.t1
OG0006422	dicty_g10137.t1	acastellanii_g7494.t1
OG0006434	dicty_g2169.t1	acastellanii_g7238.t2, acastellanii_g7238.t1
OG0006437	dicty_g9174.t1	acastellanii_g7230.t1, acastellanii_g7230.t2
OG0006438	dicty_g2783.t1, dicty_g2694.t1	acastellanii_g6985.t1, acastellanii_g6985.t2
OG0006441	dicty_g7317.t1	acastellanii_g7047.t1
OG0006444	dicty_g2175.t1	acastellanii_g7081.t1
OG0006446	dicty_g7827.t1	acastellanii_g7087.t1
OG0006447	dicty_g9287.t1	acastellanii_g7140.t1
OG0006448	dicty_g1362.t1	acastellanii_g7150.t1
OG0006453	dicty_g9228.t1	acastellanii_g6806.t1
OG0006454	dicty_g3999.t1	acastellanii_g6823.t1
OG0006455	dicty_g10941.t1	acastellanii_g5872.t1, acastellanii_g6832.t1, acastellanii_g6832.t2
OG0006458	dicty_g10754.t1	acastellanii_g5430.t1, acastellanii_g6857.t1
OG0006459	dicty_g2513.t1, dicty_g2962.t1	acastellanii_g6905.t1
OG0006460	dicty_g9107.t1	acastellanii_g6738.t1, acastellanii_g6738.t2
OG0006462	dicty_g4900.t1	acastellanii_g6021.t1, acastellanii_g6021.t2
OG0006463	dicty_g965.t1, dicty_g7708.t1, dicty_g6406.t1	acastellanii_g6022.t1
OG0006464	dicty_g2355.t1	acastellanii_g6028.t3, acastellanii_g6028.t1, acastellanii_g6028.t2
OG0006466	dicty_g1226.t1, dicty_g1225.t1	acastellanii_g6068.t1
OG0006467	dicty_g7058.t1	acastellanii_g6081.t1
OG0006469	dicty_g8920.t1, dicty_g690.t1, dicty_g723.t1	acastellanii_g6086.t1
OG0006473	dicty_g9332.t2, dicty_g9332.t1	acastellanii_g1712.t1, acastellanii_g6138.t1
OG0006474	dicty_g11436.t1	acastellanii_g6148.t2
OG0006478	dicty_g7256.t1	acastellanii_g6278.t1, acastellanii_g6278.t2
OG0006482	dicty_g8988.t1	acastellanii_g6394.t1
OG0006483	dicty_g1775.t1, dicty_g11238.t1	acastellanii_g6402.t1
OG0006484	dicty_g11465.t1, dicty_g11465.t2, dicty_g7396.t1	acastellanii_g6411.t1
OG0006486	dicty_g1759.t1	acastellanii_g6449.t1, acastellanii_g6449.t2
OG0006497	dicty_g9007.t1	acastellanii_g5903.t1
OG0006502	dicty_g8696.t1	acastellanii_g5702.t1
OG0006503	dicty_g116.t1	acastellanii_g5705.t1
OG0006506	dicty_g9924.t1	acastellanii_g5522.t1
OG0006508	dicty_g654.t1	acastellanii_g5590.t1
OG0006513	dicty_g5588.t2, dicty_g5588.t1	acastellanii_g5441.t1, acastellanii_g5441.t2
OG0006514	dicty_g7723.t1	acastellanii_g5379.t1
OG0006519	dicty_g3673.t1	acastellanii_g5335.t1
OG0006522	dicty_g5079.t1	acastellanii_g5162.t1
OG0006526	dicty_g4778.t1	acastellanii_g5020.t1, acastellanii_g5020.t2
OG0006530	dicty_g434.t1	acastellanii_g4924.t1
OG0006536	dicty_g8916.t1	acastellanii_g4803.t1, acastellanii_g4803.t2
OG0006539	dicty_g230.t1	acastellanii_g4645.t1
OG0006550	dicty_g6253.t1	acastellanii_g4442.t1
OG0006557	dicty_g3321.t1	acastellanii_g4122.t1, acastellanii_g2808.t1, acastellanii_g2808.t2
OG0006559	dicty_g7102.t1	acastellanii_g4164.t1
OG0006561	dicty_g2061.t1	acastellanii_g3505.t1, acastellanii_g4209.t1
OG0006563	dicty_g2050.t1	acastellanii_g4213.t1
OG0006567	dicty_g1558.t1	acastellanii_g4313.t2, acastellanii_g4313.t3, acastellanii_g4313.t1
OG0006568	dicty_g1353.t1	acastellanii_g4325.t1
OG0006571	dicty_g10576.t1	acastellanii_g3930.t1
OG0006575	dicty_g8368.t1	acastellanii_g3795.t1, acastellanii_g3794.t1
OG0006577	dicty_g3996.t1	acastellanii_g3830.t1
OG0006579	dicty_g473.t1	acastellanii_g3836.t2, acastellanii_g3836.t1
OG0006580	dicty_g3546.t1	acastellanii_g3738.t1
OG0006581	dicty_g9133.t1	acastellanii_g3708.t1
OG0006583	dicty_g4638.t1	acastellanii_g3643.t2, acastellanii_g3643.t1
OG0006584	dicty_g7003.t1	acastellanii_g3662.t2, acastellanii_g3662.t3, acastellanii_g3662.t1
OG0006586	dicty_g8631.t3, dicty_g8631.t1, dicty_g8631.t2	acastellanii_g3609.t1
OG0006593	dicty_g8283.t1	acastellanii_g3466.t1
OG0006596	dicty_g4646.t1	acastellanii_g3380.t2, acastellanii_g3380.t3, acastellanii_g3380.t1
OG0006599	dicty_g597.t1, dicty_g10983.t1	acastellanii_g3240.t1, acastellanii_g2321.t1
OG0006601	dicty_g10620.t1	acastellanii_g3186.t1
OG0006602	dicty_g6826.t1, dicty_g4721.t1	acastellanii_g2965.t1
OG0006603	dicty_g2847.t1, dicty_g2630.t1	acastellanii_g2991.t1
OG0006604	dicty_g4627.t1	acastellanii_g3032.t1
OG0006606	dicty_g4717.t1, dicty_g9716.t1, dicty_g10350.t1	acastellanii_g3108.t1
OG0006608	dicty_g7265.t1	acastellanii_g2868.t1
OG0006611	dicty_g8117.t1	acastellanii_g2855.t1
OG0006617	dicty_g3103.t1, dicty_g5882.t1	acastellanii_g2685.t1, acastellanii_g113.t1
OG0006618	dicty_g9281.t1	acastellanii_g2466.t1
OG0006623	dicty_g10039.t1, dicty_g3773.t1	acastellanii_g2587.t1, acastellanii_g2590.t1
OG0006624	dicty_g9476.t1, dicty_g9477.t1, dicty_g1156.t1	acastellanii_g2603.t1
OG0006627	dicty_g9754.t1	acastellanii_g2347.t1, acastellanii_g2347.t2
OG0006633	dicty_g3551.t1, dicty_g7230.t1	acastellanii_g1854.t1
OG0006634	dicty_g1755.t1	acastellanii_g1891.t1
OG0006636	dicty_g10296.t1	acastellanii_g1963.t1
OG0006637	dicty_g3605.t1	acastellanii_g1974.t1
OG0006640	dicty_g1360.t1	acastellanii_g2062.t1
OG0006642	dicty_g619.t2, dicty_g619.t1	acastellanii_g2159.t1, acastellanii_g2159.t2
OG0006643	dicty_g888.t1, dicty_g888.t2	acastellanii_g2165.t1
OG0006647	dicty_g2312.t1, dicty_g7681.t1, dicty_g10453.t1	acastellanii_g1736.t1
OG0006651	dicty_g1475.t1	acastellanii_g1499.t1
OG0006652	dicty_g3979.t1	acastellanii_g1519.t1, acastellanii_g1519.t2
OG0006654	dicty_g2710.t1, dicty_g2768.t1	acastellanii_g1531.t1
OG0006655	dicty_g1627.t1, dicty_g1627.t2	acastellanii_g1550.t2, acastellanii_g1550.t1
OG0006658	dicty_g7191.t1	acastellanii_g1464.t1
OG0006663	dicty_g583.t1	acastellanii_g1387.t1
OG0006664	dicty_g6446.t1, dicty_g6446.t2	acastellanii_g1327.t1, acastellanii_g1325.t1
OG0006665	dicty_g8783.t1	acastellanii_g1358.t1
OG0006667	dicty_g112.t1	acastellanii_g1363.t1
OG0006670	dicty_g2427.t1	acastellanii_g1219.t1
OG0006673	dicty_g9099.t1	acastellanii_g1119.t1
OG0006674	dicty_g10977.t1	acastellanii_g1154.t1, acastellanii_g1154.t3, acastellanii_g1154.t2
OG0006677	dicty_g8549.t1	acastellanii_g1041.t1, acastellanii_g1045.t1
OG0006682	dicty_g4382.t1	acastellanii_g761.t1
OG0006683	dicty_g8497.t1	acastellanii_g774.t1
OG0006685	dicty_g3077.t1	acastellanii_g816.t1
OG0006686	dicty_g8984.t1	acastellanii_g821.t1
OG0006689	dicty_g5853.t1	acastellanii_g857.t2, acastellanii_g857.t1
OG0006693	dicty_g1651.t1	acastellanii_g514.t1, acastellanii_g514.t2
OG0006695	dicty_g3174.t1	acastellanii_g545.t1
OG0006696	dicty_g2062.t1	acastellanii_g290.t1
OG0008160	dicty_g7208.t2	acastellanii_g14151.t1
OG0008175	dicty_g9890.t1	acastellanii_g13629.t1
OG0008177	dicty_g2030.t1	acastellanii_g13659.t1
OG0008182	dicty_g5433.t1	acastellanii_g13309.t1, acastellanii_g13765.t1
OG0008186	dicty_g157.t1	acastellanii_g13794.t1, acastellanii_g13794.t2
OG0008187	dicty_g7532.t1	acastellanii_g13797.t1
OG0008188	dicty_g6710.t1	acastellanii_g13834.t1, acastellanii_g13834.t2
OG0008192	dicty_g6790.t1	acastellanii_g13923.t1
OG0008193	dicty_g6462.t1	acastellanii_g13957.t1
OG0008196	dicty_g6167.t1	acastellanii_g14006.t1
OG0008200	dicty_g11289.t1	acastellanii_g7337.t1, acastellanii_g14046.t1
OG0008205	dicty_g3072.t1	acastellanii_g13532.t1, acastellanii_g13532.t2
OG0008207	dicty_g9407.t1	acastellanii_g13495.t1
OG0008208	dicty_g8093.t1	acastellanii_g13497.t1, acastellanii_g13497.t2
OG0008211	dicty_g2237.t1	acastellanii_g13482.t1
OG0008218	dicty_g2284.t1	acastellanii_g13113.t1
OG0008219	dicty_g5312.t1	acastellanii_g13114.t1, acastellanii_g13114.t2
OG0008220	dicty_g9861.t1	acastellanii_g13127.t1
OG0008222	dicty_g9211.t1	acastellanii_g13151.t1
OG0008224	dicty_g8385.t1	acastellanii_g13220.t1
OG0008227	dicty_g359.t1	acastellanii_g13273.t1
OG0008236	dicty_g10723.t1	acastellanii_g13426.t2, acastellanii_g13426.t1
OG0008242	dicty_g6448.t1	acastellanii_g13056.t1
OG0008256	dicty_g6290.t1	acastellanii_g12909.t1, acastellanii_g12909.t2
OG0008262	dicty_g747.t1	acastellanii_g12835.t1
OG0008266	dicty_g7835.t1	acastellanii_g12715.t1, acastellanii_g6062.t1
OG0008270	dicty_g6354.t1	acastellanii_g12737.t1
OG0008279	dicty_g5055.t1	acastellanii_g12630.t1
OG0008280	dicty_g7273.t1	acastellanii_g12619.t1
OG0008282	dicty_g8045.t1, dicty_g9412.t1	acastellanii_g12562.t1
OG0008283	dicty_g3564.t1, dicty_g3564.t2	acastellanii_g12607.t1
OG0008284	dicty_g6913.t1	acastellanii_g12608.t1
OG0008295	dicty_g11423.t1	acastellanii_g5291.t1, acastellanii_g12386.t1
OG0008302	dicty_g8606.t1, dicty_g8605.t1	acastellanii_g11863.t1
OG0008305	dicty_g5266.t1	acastellanii_g11928.t1, acastellanii_g11928.t2
OG0008308	dicty_g6087.t2, dicty_g6087.t1	acastellanii_g12008.t1
OG0008314	dicty_g5137.t1	acastellanii_g12170.t1, acastellanii_g12170.t2
OG0008317	dicty_g5591.t1	acastellanii_g12248.t1, acastellanii_g12248.t2
OG0008318	dicty_g560.t1	acastellanii_g12299.t1, acastellanii_g11617.t1
OG0008325	dicty_g10842.t1	acastellanii_g1214.t1, acastellanii_g11747.t1
OG0008327	dicty_g9416.t1	acastellanii_g11633.t1, acastellanii_g11633.t2
OG0008331	dicty_g1180.t1	acastellanii_g11676.t1
OG0008336	dicty_g6487.t1	acastellanii_g11505.t1
OG0008338	dicty_g250.t1	acastellanii_g11517.t1
OG0008341	dicty_g9023.t1	acastellanii_g11579.t1
OG0008349	dicty_g9445.t1, dicty_g9445.t2	acastellanii_g11336.t1
OG0008371	dicty_g3832.t2, dicty_g3832.t1	acastellanii_g11034.t1
OG0008373	dicty_g8042.t1	acastellanii_g11058.t1, acastellanii_g11058.t2
OG0008375	dicty_g4238.t1	acastellanii_g11109.t1
OG0008378	dicty_g10348.t1	acastellanii_g10900.t1
OG0008382	dicty_g2524.t1, dicty_g2951.t1	acastellanii_g10865.t1
OG0008385	dicty_g9226.t1, dicty_g5622.t1	acastellanii_g10856.t1
OG0008390	dicty_g3363.t1	acastellanii_g10750.t2, acastellanii_g10750.t1
OG0008398	dicty_g4216.t1	acastellanii_g10635.t1
OG0008403	dicty_g6811.t1, dicty_g6811.t2	acastellanii_g10427.t1
OG0008406	dicty_g2941.t1, dicty_g2534.t1	acastellanii_g10439.t1
OG0008408	dicty_g5713.t1	acastellanii_g10480.t1
OG0008411	dicty_g498.t1	acastellanii_g10515.t2, acastellanii_g10515.t1
OG0008417	dicty_g1725.t2, dicty_g1725.t1	acastellanii_g10280.t1
OG0008425	dicty_g8485.t1	acastellanii_g10355.t1
OG0008426	dicty_g6171.t1	acastellanii_g10377.t1, acastellanii_g4995.t1
OG0008427	dicty_g3842.t1	acastellanii_g10379.t1
OG0008428	dicty_g6288.t1	acastellanii_g10404.t1
OG0008429	dicty_g1917.t1	acastellanii_g10408.t1
OG0008434	dicty_g5323.t1	acastellanii_g10058.t2, acastellanii_g10058.t1
OG0008435	dicty_g9162.t1	acastellanii_g2667.t1, acastellanii_g10060.t1
OG0008443	dicty_g1939.t1	acastellanii_g9618.t1
OG0008444	dicty_g11292.t1, dicty_g6553.t1	acastellanii_g9633.t1
OG0008446	dicty_g4910.t1	acastellanii_g9663.t2, acastellanii_g9663.t1
OG0008447	dicty_g146.t1	acastellanii_g9676.t1
OG0008448	dicty_g9037.t2, dicty_g9037.t1	acastellanii_g9685.t1
OG0008450	dicty_g8340.t1	acastellanii_g9729.t1
OG0008456	dicty_g9093.t1	acastellanii_g9818.t1
OG0008459	dicty_g4219.t1	acastellanii_g6706.t1, acastellanii_g9890.t1
OG0008469	dicty_g5952.t1	acastellanii_g9407.t1
OG0008470	dicty_g2681.t1, dicty_g2796.t1	acastellanii_g9440.t1
OG0008471	dicty_g3818.t1	acastellanii_g9489.t1, acastellanii_g9489.t2
OG0008474	dicty_g7749.t1	acastellanii_g9519.t1
OG0008476	dicty_g1776.t1	acastellanii_g9531.t1
OG0008478	dicty_g7825.t1, dicty_g7825.t2	acastellanii_g9300.t1
OG0008481	dicty_g259.t1	acastellanii_g9277.t1, acastellanii_g9277.t2
OG0008488	dicty_g10796.t1	acastellanii_g9161.t1
OG0008491	dicty_g8862.t1	acastellanii_g9181.t1
OG0008493	dicty_g3018.t1	acastellanii_g9112.t1
OG0008495	dicty_g10547.t1	acastellanii_g8743.t2, acastellanii_g8743.t1
OG0008501	dicty_g2406.t1	acastellanii_g8826.t2, acastellanii_g8826.t1
OG0008502	dicty_g10300.t1	acastellanii_g8830.t1
OG0008503	dicty_g6909.t1	acastellanii_g8862.t1
OG0008512	dicty_g2209.t1	acastellanii_g8715.t1
OG0008514	dicty_g3131.t1	acastellanii_g8693.t1
OG0008515	dicty_g10715.t1	acastellanii_g8699.t1, acastellanii_g8699.t2
OG0008519	dicty_g8855.t1, dicty_g8855.t2	acastellanii_g8659.t1
OG0008528	dicty_g4404.t1	acastellanii_g8538.t1
OG0008529	dicty_g8853.t1	acastellanii_g8569.t1, acastellanii_g8566.t1
OG0008536	dicty_g10148.t1, dicty_g10143.t1	acastellanii_g8015.t1
OG0008538	dicty_g10611.t1	acastellanii_g8073.t1
OG0008539	dicty_g3119.t1	acastellanii_g8082.t1
OG0008540	dicty_g6063.t2, dicty_g6063.t1	acastellanii_g8114.t1
OG0008543	dicty_g4167.t1	acastellanii_g8186.t1
OG0008548	dicty_g3964.t1	acastellanii_g8288.t1
OG0008550	dicty_g3070.t1	acastellanii_g8340.t1
OG0008552	dicty_g9831.t1	acastellanii_g8393.t1
OG0008554	dicty_g8037.t1, dicty_g8037.t2	acastellanii_g8402.t1
OG0008559	dicty_g890.t2, dicty_g890.t1	acastellanii_g7759.t1
OG0008562	dicty_g1168.t1	acastellanii_g7766.t1
OG0008563	dicty_g1138.t1	acastellanii_g7785.t1, acastellanii_g7785.t2
OG0008566	dicty_g4033.t1	acastellanii_g7840.t1, acastellanii_g7840.t2
OG0008567	dicty_g10193.t1	acastellanii_g7847.t1
OG0008585	dicty_g4018.t1	acastellanii_g7434.t1
OG0008590	dicty_g8788.t1	acastellanii_g5683.t1, acastellanii_g7469.t1
OG0008591	dicty_g1899.t1	acastellanii_g7484.t1
OG0008594	dicty_g4392.t1	acastellanii_g7339.t1, acastellanii_g7339.t2
OG0008607	dicty_g8517.t1	acastellanii_g6996.t1
OG0008608	dicty_g7020.t1, dicty_g6996.t1	acastellanii_g7004.t1
OG0008620	dicty_g5766.t1	acastellanii_g6831.t1
OG0008621	dicty_g7803.t1	acastellanii_g5874.t1, acastellanii_g6834.t1
OG0008622	dicty_g8356.t1	acastellanii_g5875.t1, acastellanii_g6835.t1
OG0008624	dicty_g8408.t1	acastellanii_g3196.t1, acastellanii_g6843.t1
OG0008629	dicty_g5619.t1	acastellanii_g6730.t1
OG0008635	dicty_g7787.t1	acastellanii_g6060.t1
OG0008640	dicty_g11175.t1	acastellanii_g6173.t1
OG0008649	dicty_g3227.t1, dicty_g3228.t1	acastellanii_g6334.t1
OG0008653	dicty_g1586.t1	acastellanii_g6373.t1
OG0008654	dicty_g3003.t2, dicty_g3003.t1	acastellanii_g6393.t1
OG0008656	dicty_g4448.t1	acastellanii_g6429.t1
OG0008661	dicty_g10246.t1	acastellanii_g6554.t2, acastellanii_g6554.t1
OG0008666	dicty_g6426.t1	acastellanii_g6666.t1, acastellanii_g6666.t2
OG0008667	dicty_g7935.t1	acastellanii_g5981.t2, acastellanii_g5981.t1
OG0008670	dicty_g841.t1	acastellanii_g5807.t1
OG0008680	dicty_g3359.t1, dicty_g3359.t2	acastellanii_g5535.t1
OG0008682	dicty_g6266.t1	acastellanii_g5573.t1
OG0008687	dicty_g1079.t1	acastellanii_g5424.t1, acastellanii_g5424.t2
OG0008697	dicty_g7539.t1	acastellanii_g5312.t1
OG0008705	dicty_g7883.t1	acastellanii_g5125.t1
OG0008709	dicty_g3608.t1	acastellanii_g4993.t1, acastellanii_g4993.t2
OG0008712	dicty_g5728.t1	acastellanii_g5068.t1
OG0008721	dicty_g11346.t1	acastellanii_g4658.t1
OG0008722	dicty_g9880.t1	acastellanii_g4684.t1
OG0008730	dicty_g6172.t1	acastellanii_g4600.t1
OG0008735	dicty_g4851.t2, dicty_g4851.t1	acastellanii_g4470.t1
OG0008737	dicty_g9156.t1	acastellanii_g4463.t1
OG0008739	dicty_g8907.t1	acastellanii_g4011.t1
OG0008742	dicty_g5177.t1	acastellanii_g4093.t1
OG0008743	dicty_g7303.t1	acastellanii_g4107.t1
OG0008747	dicty_g6920.t1	acastellanii_g4168.t1, acastellanii_g4167.t1
OG0008754	dicty_g3690.t1	acastellanii_g3979.t1
OG0008755	dicty_g9603.t1	acastellanii_g3984.t1
OG0008760	dicty_g6157.t1	acastellanii_g3897.t1
OG0008763	dicty_g9207.t2, dicty_g9207.t1	acastellanii_g3786.t1
OG0008773	dicty_g9899.t1	acastellanii_g3653.t1
OG0008774	dicty_g3310.t1	acastellanii_g3510.t1
OG0008775	dicty_g4659.t1	acastellanii_g3511.t1
OG0008777	dicty_g5263.t1	acastellanii_g3543.t1
OG0008778	dicty_g4439.t1	acastellanii_g3581.t2
OG0008786	dicty_g2158.t1	acastellanii_g3253.t1
OG0008788	dicty_g2407.t1	acastellanii_g2984.t1
OG0008793	dicty_g4603.t1	acastellanii_g3155.t1, acastellanii_g3155.t2
OG0008795	dicty_g2016.t1	acastellanii_g3164.t1
OG0008799	dicty_g1116.t1	acastellanii_g2854.t1
OG0008805	dicty_g4264.t1	acastellanii_g2710.t1, acastellanii_g2710.t2
OG0008807	dicty_g5557.t1	acastellanii_g2750.t1
OG0008810	dicty_g9255.t1	acastellanii_g2423.t1, acastellanii_g2423.t2
OG0008811	dicty_g9812.t1	acastellanii_g2425.t1
OG0008812	dicty_g9278.t1	acastellanii_g2427.t1
OG0008817	dicty_g171.t1	acastellanii_g2521.t1
OG0008823	dicty_g9438.t2, dicty_g9438.t1	acastellanii_g2379.t1
OG0008826	dicty_g1204.t1	acastellanii_g2297.t1, acastellanii_g2299.t1
OG0008827	dicty_g9833.t1	acastellanii_g1794.t1, acastellanii_g1794.t2
OG0008829	dicty_g10009.t1	acastellanii_g1843.t2, acastellanii_g1843.t1
OG0008831	dicty_g2291.t1	acastellanii_g1948.t2, acastellanii_g1948.t1
OG0008834	dicty_g7652.t1	acastellanii_g2054.t1
OG0008836	dicty_g4009.t1	acastellanii_g2096.t1
OG0008839	dicty_g6933.t1	acastellanii_g2185.t1
OG0008840	dicty_g4668.t1	acastellanii_g2198.t1
OG0008845	dicty_g3225.t1	acastellanii_g1724.t1, acastellanii_g1727.t1
OG0008846	dicty_g4700.t1	acastellanii_g1652.t1, acastellanii_g1654.t1
OG0008849	dicty_g10003.t1	acastellanii_g1506.t2, acastellanii_g1506.t1
OG0008854	dicty_g5268.t1	acastellanii_g1580.t1
OG0008857	dicty_g3672.t1	acastellanii_g1453.t1
OG0008858	dicty_g3657.t1	acastellanii_g1449.t2, acastellanii_g1449.t1
OG0008862	dicty_g10707.t1	acastellanii_g227.t1, acastellanii_g1339.t1
OG0008864	dicty_g9105.t1	acastellanii_g1270.t1, acastellanii_g1270.t2
OG0008870	dicty_g1391.t1	acastellanii_g1121.t1
OG0008872	dicty_g3216.t1	acastellanii_g1063.t1
OG0008877	dicty_g8231.t2, dicty_g8231.t1	acastellanii_g965.t1
OG0008882	dicty_g494.t1	acastellanii_g785.t1
OG0008888	dicty_g7927.t1	acastellanii_g518.t1, acastellanii_g518.t2
OG0008892	dicty_g9900.t1	acastellanii_g264.t1
OG0011361	dicty_g297.t1	acastellanii_g14226.t1
OG0011396	dicty_g10107.t1	acastellanii_g13648.t1
OG0011399	dicty_g11460.t1	acastellanii_g13662.t1
OG0011404	dicty_g11122.t1	acastellanii_g13682.t1
OG0011416	dicty_g9472.t1	acastellanii_g13783.t1
OG0011417	dicty_g3959.t1	acastellanii_g13820.t1
OG0011425	dicty_g10040.t1	acastellanii_g13896.t1
OG0011450	dicty_g2183.t1	acastellanii_g13534.t1
OG0011468	dicty_g3634.t1	acastellanii_g13126.t1
OG0011486	dicty_g3217.t1	acastellanii_g13237.t1
OG0011494	dicty_g4784.t1	acastellanii_g13319.t1
OG0011503	dicty_g6450.t1	acastellanii_g13443.t1
OG0011505	dicty_g5265.t1	acastellanii_g13043.t1
OG0011536	dicty_g3604.t1	acastellanii_g12877.t1
OG0011548	dicty_g8227.t1	acastellanii_g12817.t1
OG0011556	dicty_g5375.t1	acastellanii_g12779.t1
OG0011590	dicty_g4799.t1	acastellanii_g12493.t1
OG0011607	dicty_g7717.t1	acastellanii_g12351.t1
OG0011640	dicty_g7397.t1	acastellanii_g12013.t1
OG0011645	dicty_g9088.t1	acastellanii_g12048.t1
OG0011651	dicty_g6062.t1	acastellanii_g12081.t1
