Orthogroup	dicty_braker	bc2001_braker
OG0005146	dicty_g5049.t1	bc2001_g10690.t1
OG0005147	dicty_g6166.t1	bc2001_g15455.t1
OG0005148	dicty_g5420.t1	bc2001_g9625.t1
OG0005149	dicty_g9996.t1	bc2001_g15390.t1
OG0005150	dicty_g6965.t1	bc2001_g2837.t1
OG0005151	dicty_g5726.t1	bc2001_g13227.t1
OG0005152	dicty_g11182.t1	bc2001_g3488.t2, bc2001_g3488.t1
OG0005153	dicty_g4691.t1	bc2001_g8787.t1, bc2001_g8787.t2
OG0005154	dicty_g2586.t1, dicty_g2890.t1	bc2001_g12365.t1
OG0005155	dicty_g6143.t1	bc2001_g14110.t1
OG0005156	dicty_g9316.t1	bc2001_g5340.t1
OG0005158	dicty_g5708.t1	bc2001_g4340.t1
OG0005159	dicty_g2391.t1	bc2001_g11479.t1
OG0005160	dicty_g4823.t1	bc2001_g2328.t1
OG0005163	dicty_g1654.t1	bc2001_g18475.t1
OG0005164	dicty_g3066.t1	bc2001_g5482.t1
OG0005165	dicty_g9450.t1	bc2001_g2157.t1
OG0005166	dicty_g1993.t1	bc2001_g13193.t1
OG0005167	dicty_g5136.t1	bc2001_g13810.t2, bc2001_g13810.t1
OG0005168	dicty_g5848.t1	bc2001_g17362.t1
OG0005169	dicty_g3421.t1	bc2001_g5491.t1
OG0005171	dicty_g5595.t1	bc2001_g17317.t1
OG0005172	dicty_g10940.t1	bc2001_g2858.t1
OG0005173	dicty_g5588.t3	bc2001_g12860.t1
OG0005174	dicty_g11483.t1	bc2001_g4640.t1
OG0005175	dicty_g3848.t1	bc2001_g12850.t1
OG0005176	dicty_g1054.t1	bc2001_g1825.t1
OG0005177	dicty_g9417.t1	bc2001_g3538.t1
OG0005178	dicty_g9864.t1	bc2001_g16604.t1
OG0005179	dicty_g4494.t1	bc2001_g9728.t1
OG0005180	dicty_g11281.t1	bc2001_g19471.t1
OG0005181	dicty_g10646.t1	bc2001_g9011.t1
OG0005182	dicty_g8919.t1	bc2001_g14078.t1
OG0005185	dicty_g5250.t1	bc2001_g13344.t1
OG0005186	dicty_g10816.t1	bc2001_g10298.t1
OG0005188	dicty_g1731.t1	bc2001_g13924.t1
OG0005189	dicty_g6264.t1	bc2001_g16695.t1
OG0005190	dicty_g3169.t1	bc2001_g7781.t1, bc2001_g7782.t1
OG0005193	dicty_g4961.t1	bc2001_g9670.t1
OG0005195	dicty_g7392.t1	bc2001_g15338.t2
OG0005196	dicty_g1865.t1	bc2001_g5812.t1
OG0005197	dicty_g2122.t1	bc2001_g7131.t1
OG0005199	dicty_g10407.t1	bc2001_g14002.t1
OG0005201	dicty_g10340.t1	bc2001_g17208.t1
OG0005202	dicty_g11441.t1	bc2001_g14263.t1
OG0005203	dicty_g339.t1	bc2001_g5003.t1
OG0005204	dicty_g4946.t1	bc2001_g3019.t3
OG0005205	dicty_g4015.t1	bc2001_g13343.t1
OG0005207	dicty_g7743.t2	bc2001_g8636.t1
OG0005208	dicty_g9414.t1	bc2001_g10764.t1, bc2001_g480.t2
OG0005209	dicty_g5233.t1	bc2001_g9030.t1
OG0005211	dicty_g8618.t1	bc2001_g4264.t1
OG0005212	dicty_g5351.t1	bc2001_g2189.t1
OG0005213	dicty_g5317.t1	bc2001_g19154.t1
OG0005214	dicty_g1381.t1	bc2001_g1335.t1
OG0005215	dicty_g2467.t1	bc2001_g2089.t1
OG0005216	dicty_g7277.t1	bc2001_g9022.t1
OG0005217	dicty_g8866.t1	bc2001_g16819.t1
OG0005218	dicty_g5093.t1	bc2001_g16301.t2
OG0005219	dicty_g5185.t1	bc2001_g10560.t1
OG0005222	dicty_g9792.t1	bc2001_g16666.t1
OG0005223	dicty_g4663.t1	bc2001_g954.t1
OG0005224	dicty_g10444.t1	bc2001_g15837.t1, bc2001_g15837.t2
OG0005225	dicty_g1349.t1	bc2001_g12048.t1
OG0005226	dicty_g4546.t1	bc2001_g10384.t1
OG0005227	dicty_g467.t1	bc2001_g8491.t1
OG0005228	dicty_g2254.t1	bc2001_g3939.t1
OG0005229	dicty_g6381.t1	bc2001_g19105.t1
OG0005230	dicty_g4341.t1	bc2001_g3710.t1
OG0005231	dicty_g9259.t1	bc2001_g3949.t1
OG0005232	dicty_g9077.t1	bc2001_g6870.t1
OG0005233	dicty_g665.t1	bc2001_g1876.t1
OG0005234	dicty_g1009.t1	bc2001_g1840.t1
OG0005236	dicty_g10997.t1	bc2001_g7362.t1
OG0005237	dicty_g6273.t1	bc2001_g16652.t1
OG0005238	dicty_g9276.t1	bc2001_g11419.t1
OG0005240	dicty_g5524.t1	bc2001_g4772.t1
OG0005242	dicty_g9158.t1	bc2001_g17192.t1
OG0005243	dicty_g2425.t1	bc2001_g19677.t1
OG0005246	dicty_g7942.t1	bc2001_g13974.t1
OG0005247	dicty_g3149.t1	bc2001_g13976.t1
OG0005248	dicty_g10384.t1	bc2001_g10152.t1
OG0005249	dicty_g5372.t1	bc2001_g14320.t1
OG0005250	dicty_g3664.t1	bc2001_g15663.t1
OG0005251	dicty_g10803.t1	bc2001_g11045.t1
OG0005252	dicty_g5990.t1	bc2001_g7384.t1
OG0005253	dicty_g3752.t1	bc2001_g5887.t1
OG0005254	dicty_g10387.t1	bc2001_g18659.t1
OG0005255	dicty_g7574.t1	bc2001_g16704.t1
OG0005258	dicty_g3902.t1	bc2001_g466.t2, bc2001_g466.t1
OG0005259	dicty_g1290.t1	bc2001_g9884.t1
OG0005260	dicty_g1489.t1	bc2001_g9010.t1
OG0005262	dicty_g1049.t1	bc2001_g13805.t1
OG0005264	dicty_g5440.t1	bc2001_g17286.t1
OG0005265	dicty_g8077.t1	bc2001_g5425.t1
OG0005266	dicty_g11388.t1	bc2001_g16691.t1
OG0005268	dicty_g8779.t1	bc2001_g5139.t1
OG0005269	dicty_g6668.t1	bc2001_g15496.t1
OG0005271	dicty_g4898.t1	bc2001_g10547.t1
OG0005274	dicty_g172.t1	bc2001_g8449.t1
OG0005276	dicty_g8326.t1	bc2001_g22.t1
OG0005277	dicty_g4421.t1	bc2001_g12809.t1
OG0005278	dicty_g8600.t1	bc2001_g3942.t1
OG0005279	dicty_g729.t1	bc2001_g8992.t1
OG0005280	dicty_g11382.t1	bc2001_g18251.t1
OG0005281	dicty_g7926.t1	bc2001_g10310.t1
OG0005282	dicty_g8335.t1	bc2001_g11366.t1
OG0005283	dicty_g7503.t1	bc2001_g11459.t1
OG0005284	dicty_g8893.t1	bc2001_g1455.t1
OG0005285	dicty_g7348.t1	bc2001_g8273.t1
OG0005286	dicty_g8872.t1	bc2001_g12861.t1
OG0005287	dicty_g7487.t1	bc2001_g8575.t1
OG0005288	dicty_g1194.t1	bc2001_g8772.t1
OG0005291	dicty_g884.t1	bc2001_g138.t2, bc2001_g138.t1
OG0005292	dicty_g5661.t1	bc2001_g152.t2, bc2001_g152.t1
OG0005300	dicty_g2107.t1	bc2001_g327.t1, bc2001_g327.t2
OG0005309	dicty_g4757.t2, dicty_g4757.t1	bc2001_g514.t1
OG0005311	dicty_g5012.t1	bc2001_g548.t1, bc2001_g549.t1
OG0005312	dicty_g7978.t1	bc2001_g551.t1
OG0005318	dicty_g6028.t1	bc2001_g658.t2, bc2001_g658.t1
OG0005334	dicty_g6637.t1	bc2001_g1131.t1
OG0005336	dicty_g6695.t1	bc2001_g1162.t1, bc2001_g1162.t2
OG0005369	dicty_g6019.t1	bc2001_g1893.t1
OG0005373	dicty_g7035.t1	bc2001_g1936.t1
OG0005374	dicty_g4970.t1	bc2001_g1947.t2, bc2001_g1947.t1
OG0005375	dicty_g5705.t1	bc2001_g1968.t2, bc2001_g1968.t1
OG0005381	dicty_g7906.t1	bc2001_g2183.t1
OG0005387	dicty_g1191.t1	bc2001_g2383.t1
OG0005391	dicty_g4519.t1	bc2001_g2493.t1, bc2001_g2493.t2
OG0005403	dicty_g2697.t1, dicty_g2780.t1	bc2001_g2808.t1
OG0005404	dicty_g9809.t1	bc2001_g2818.t1
OG0005406	dicty_g1265.t1	bc2001_g2866.t1
OG0005426	dicty_g5009.t1	bc2001_g3439.t2, bc2001_g3439.t1
OG0005431	dicty_g2435.t1	bc2001_g3490.t1
OG0005440	dicty_g664.t1	bc2001_g3665.t1, bc2001_g3665.t2
OG0005442	dicty_g6175.t1, dicty_g8290.t1	bc2001_g3703.t1
OG0005446	dicty_g1027.t1	bc2001_g3862.t2, bc2001_g3862.t1
OG0005448	dicty_g6186.t2, dicty_g6186.t1	bc2001_g3943.t1
OG0005450	dicty_g2395.t1	bc2001_g3958.t1, bc2001_g3958.t2
OG0005451	dicty_g8904.t1, dicty_g9119.t1	bc2001_g3959.t1
OG0005460	dicty_g8848.t1	bc2001_g4297.t3, bc2001_g4297.t1
OG0005464	dicty_g6852.t1	bc2001_g4387.t2, bc2001_g4387.t1, bc2001_g4390.t1, bc2001_g4390.t2
OG0005480	dicty_g529.t1	bc2001_g5034.t1, bc2001_g5034.t2
OG0005483	dicty_g5589.t1	bc2001_g5098.t1, bc2001_g5098.t2
OG0005485	dicty_g8351.t1	bc2001_g5144.t1, bc2001_g5144.t2
OG0005489	dicty_g2970.t1, dicty_g2505.t1	bc2001_g5213.t1
OG0005491	dicty_g7299.t1	bc2001_g5278.t1
OG0005493	dicty_g1128.t1	bc2001_g5414.t1, bc2001_g5414.t2
OG0005494	dicty_g1600.t1	bc2001_g5433.t2, bc2001_g5433.t1
OG0005505	dicty_g7780.t1	bc2001_g5963.t1
OG0005508	dicty_g9760.t1	bc2001_g6114.t1
OG0005511	dicty_g8739.t1, dicty_g6592.t1	bc2001_g6332.t1
OG0005513	dicty_g3212.t1	bc2001_g6374.t1
OG0005516	dicty_g9220.t2, dicty_g9220.t1	bc2001_g6527.t1
OG0005525	dicty_g9750.t1	bc2001_g6765.t1
OG0005526	dicty_g2776.t1, dicty_g2701.t1	bc2001_g6780.t1
OG0005528	dicty_g8928.t2, dicty_g8928.t1	bc2001_g6840.t1
OG0005529	dicty_g3095.t1	bc2001_g6861.t1
OG0005540	dicty_g5065.t1	bc2001_g7263.t1, bc2001_g7263.t2
OG0005543	dicty_g1081.t1	bc2001_g7347.t1, bc2001_g7347.t2
OG0005545	dicty_g956.t1	bc2001_g7369.t1
OG0005550	dicty_g5736.t2, dicty_g5736.t1	bc2001_g7461.t2
OG0005551	dicty_g7737.t1	bc2001_g7478.t1
OG0005556	dicty_g11352.t1	bc2001_g7906.t2, bc2001_g7906.t1
OG0005559	dicty_g11047.t1	bc2001_g7947.t1
OG0005560	dicty_g3548.t1	bc2001_g7976.t3
OG0005580	dicty_g6490.t1, dicty_g3444.t1	bc2001_g8580.t1
OG0005582	dicty_g8097.t1	bc2001_g8640.t1
OG0005588	dicty_g6384.t2, dicty_g6384.t1	bc2001_g8865.t1
OG0005592	dicty_g5121.t1	bc2001_g8975.t1, bc2001_g8975.t2
OG0005595	dicty_g8122.t1	bc2001_g9020.t1, bc2001_g9020.t2
OG0005596	dicty_g1276.t1	bc2001_g9021.t1, bc2001_g9021.t2
OG0005597	dicty_g7125.t1	bc2001_g9068.t2, bc2001_g9068.t1
OG0005599	dicty_g4748.t1	bc2001_g9116.t2, bc2001_g9116.t1
OG0005603	dicty_g8055.t1	bc2001_g9205.t1
OG0005606	dicty_g430.t1	bc2001_g9272.t1
OG0005607	dicty_g6010.t1	bc2001_g9283.t1
OG0005608	dicty_g7545.t1	bc2001_g9286.t1, bc2001_g9286.t2
OG0005609	dicty_g6043.t1, dicty_g6043.t2	bc2001_g9310.t1
OG0005615	dicty_g4549.t1	bc2001_g9429.t1, bc2001_g9429.t2
OG0005619	dicty_g2521.t1, dicty_g2954.t1	bc2001_g9558.t1
OG0005623	dicty_g7504.t1	bc2001_g9668.t1
OG0005626	dicty_g6960.t1	bc2001_g9836.t1
OG0005633	dicty_g754.t1	bc2001_g10116.t3, bc2001_g10116.t1
OG0005636	dicty_g11294.t1	bc2001_g10157.t1
OG0005639	dicty_g3791.t2, dicty_g3791.t1	bc2001_g10343.t1, bc2001_g10343.t2
OG0005644	dicty_g1943.t1	bc2001_g10588.t1, bc2001_g10588.t2
OG0005650	dicty_g7849.t1, dicty_g8895.t1	bc2001_g10858.t1
OG0005651	dicty_g4905.t1	bc2001_g10879.t1
OG0005652	dicty_g10994.t1	bc2001_g10986.t1
OG0005656	dicty_g9405.t1	bc2001_g11285.t1
OG0005657	dicty_g9364.t1	bc2001_g11291.t1
OG0005659	dicty_g8844.t1, dicty_g9033.t1	bc2001_g11365.t1
OG0005661	dicty_g7874.t1	bc2001_g11405.t1
OG0005664	dicty_g7850.t1	bc2001_g11561.t1
OG0005665	dicty_g1374.t1	bc2001_g11574.t1
OG0005666	dicty_g3318.t1	bc2001_g11588.t1
OG0005667	dicty_g2161.t1	bc2001_g11603.t1
OG0005669	dicty_g4016.t1	bc2001_g11676.t1
OG0005670	dicty_g6291.t1	bc2001_g11712.t1
OG0005675	dicty_g9415.t1	bc2001_g11879.t1, bc2001_g11879.t2
OG0005678	dicty_g3427.t1	bc2001_g11986.t1
OG0005681	dicty_g3418.t1	bc2001_g12133.t1, bc2001_g12133.t2
OG0005682	dicty_g10509.t1	bc2001_g12185.t1
OG0005689	dicty_g7776.t1	bc2001_g12494.t1
OG0005693	dicty_g10844.t1	bc2001_g12753.t1, bc2001_g12753.t2
OG0005694	dicty_g9288.t1	bc2001_g12856.t1
OG0005696	dicty_g3170.t1	bc2001_g12879.t1
OG0005699	dicty_g3627.t1, dicty_g3627.t2	bc2001_g12952.t1
OG0005704	dicty_g3652.t1, dicty_g3652.t2	bc2001_g13063.t1
OG0005706	dicty_g6020.t1	bc2001_g13211.t1
OG0005710	dicty_g963.t2, dicty_g963.t1	bc2001_g13551.t1
OG0005711	dicty_g3434.t1	bc2001_g13593.t1
OG0005712	dicty_g4963.t1	bc2001_g13595.t1
OG0005713	dicty_g5857.t1, dicty_g5857.t2	bc2001_g13606.t1
OG0005715	dicty_g290.t1	bc2001_g13680.t1, bc2001_g13680.t2
OG0005718	dicty_g6538.t1	bc2001_g13978.t1
OG0005719	dicty_g1503.t1	bc2001_g13983.t1
OG0005721	dicty_g5616.t1	bc2001_g13998.t1
OG0005725	dicty_g6442.t1	bc2001_g14167.t1
OG0005727	dicty_g1186.t1	bc2001_g14238.t1
OG0005730	dicty_g7931.t1	bc2001_g14305.t1, bc2001_g14305.t2
OG0005731	dicty_g5401.t1	bc2001_g14313.t1
OG0005732	dicty_g5284.t1	bc2001_g14322.t1, bc2001_g14322.t2
OG0005737	dicty_g8839.t1	bc2001_g14541.t1, bc2001_g14541.t2
OG0005740	dicty_g11495.t1	bc2001_g14732.t1
OG0005742	dicty_g10890.t1	bc2001_g14832.t2, bc2001_g14832.t1
OG0005746	dicty_g501.t1	bc2001_g15197.t1
OG0005750	dicty_g1711.t1	bc2001_g15261.t1
OG0005755	dicty_g7140.t1	bc2001_g15561.t1
OG0005756	dicty_g1220.t1	bc2001_g15576.t1
OG0005760	dicty_g1363.t1	bc2001_g16261.t1
OG0005761	dicty_g10619.t1	bc2001_g16331.t1
OG0005762	dicty_g10484.t1	bc2001_g16506.t1
OG0005763	dicty_g4825.t1	bc2001_g16569.t1, bc2001_g16569.t2
OG0005766	dicty_g6214.t1	bc2001_g16714.t1, bc2001_g16714.t2
OG0005767	dicty_g8040.t1	bc2001_g16719.t1
OG0005768	dicty_g2533.t1, dicty_g2942.t1	bc2001_g16722.t1
OG0005769	dicty_g3929.t1	bc2001_g16728.t1
OG0005774	dicty_g3787.t1	bc2001_g16847.t1
OG0005779	dicty_g1159.t1	bc2001_g16888.t1
OG0005783	dicty_g7729.t1	bc2001_g17109.t1, bc2001_g17109.t2
OG0005785	dicty_g162.t1	bc2001_g17206.t1
OG0005786	dicty_g4811.t1	bc2001_g17210.t1
OG0005788	dicty_g8684.t1, dicty_g5198.t1	bc2001_g17320.t1
OG0005789	dicty_g10919.t1	bc2001_g17376.t1
OG0005792	dicty_g6732.t1	bc2001_g17489.t1, bc2001_g17489.t2
OG0005794	dicty_g3924.t1	bc2001_g17718.t1, bc2001_g17718.t2
OG0005796	dicty_g9544.t1	bc2001_g17790.t1, bc2001_g17790.t2
OG0005798	dicty_g4699.t1	bc2001_g17843.t1
OG0005799	dicty_g5671.t1	bc2001_g17894.t1, bc2001_g17894.t2
OG0005801	dicty_g11200.t1	bc2001_g17978.t1
OG0005802	dicty_g10668.t1	bc2001_g18034.t2, bc2001_g18034.t1
OG0005804	dicty_g1684.t1	bc2001_g18090.t1
OG0005808	dicty_g10811.t1	bc2001_g18306.t1
OG0005809	dicty_g8481.t1, dicty_g8480.t1	bc2001_g18312.t1
OG0005811	dicty_g1911.t1	bc2001_g18344.t1
OG0005812	dicty_g6931.t1	bc2001_g18436.t1, bc2001_g18436.t2
OG0005813	dicty_g4157.t1	bc2001_g18480.t1
OG0005814	dicty_g1343.t1	bc2001_g18620.t1
OG0005823	dicty_g9303.t1	bc2001_g19046.t1
OG0005825	dicty_g7083.t1	bc2001_g19072.t1
OG0005828	dicty_g4287.t1	bc2001_g19461.t1, bc2001_g19461.t2, bc2001_g19461.t3
OG0005830	dicty_g3628.t1	bc2001_g19533.t1
OG0005831	dicty_g10971.t1	bc2001_g19542.t1
OG0005833	dicty_g245.t2, dicty_g245.t1	bc2001_g19585.t1
OG0005834	dicty_g7586.t2, dicty_g7586.t1	bc2001_g19596.t1
OG0006029	dicty_g1160.t1	bc2001_g15732.t1
OG0006035	dicty_g7027.t1	bc2001_g9844.t1
OG0006041	dicty_g6521.t1	bc2001_g9156.t1
OG0006055	dicty_g938.t1	bc2001_g6433.t1
OG0006061	dicty_g4405.t1	bc2001_g11375.t1
OG0006095	dicty_g7902.t1	bc2001_g2329.t1
OG0006103	dicty_g8244.t1	bc2001_g17513.t1
OG0006115	dicty_g6777.t1	bc2001_g15524.t1
OG0006126	dicty_g10185.t1	bc2001_g9321.t1
OG0006131	dicty_g8774.t1	bc2001_g16830.t1
OG0006140	dicty_g3306.t1	bc2001_g16013.t1
OG0006160	dicty_g10963.t1	bc2001_g15743.t1
OG0006165	dicty_g1753.t1	bc2001_g15839.t1
OG0006189	dicty_g4839.t1	bc2001_g15840.t1
OG0006205	dicty_g7095.t1	bc2001_g11062.t1
OG0006222	dicty_g8795.t1	bc2001_g16012.t1
OG0006229	dicty_g9820.t1	bc2001_g16878.t1
OG0006237	dicty_g1547.t1	bc2001_g1733.t1
OG0006252	dicty_g10383.t1	bc2001_g6845.t1
OG0006282	dicty_g5004.t2, dicty_g5004.t1	bc2001_g15745.t1
OG0006283	dicty_g2380.t1	bc2001_g3194.t1
OG0006290	dicty_g10304.t1	bc2001_g3412.t1
OG0006302	dicty_g4781.t1	bc2001_g14354.t1
OG0006312	dicty_g8902.t1	bc2001_g15468.t1
OG0006313	dicty_g1352.t1	bc2001_g1202.t1
OG0006314	dicty_g5995.t1	bc2001_g1127.t1
OG0006315	dicty_g11048.t1	bc2001_g1199.t1
OG0006319	dicty_g589.t1	bc2001_g7755.t1
OG0006347	dicty_g11123.t1	bc2001_g6042.t1
OG0006368	dicty_g5642.t1	bc2001_g6031.t1
OG0006369	dicty_g6152.t1	bc2001_g12913.t1
OG0006380	dicty_g9597.t1	bc2001_g7558.t1
OG0006393	dicty_g6752.t1	bc2001_g3192.t1
OG0006395	dicty_g9046.t1	bc2001_g517.t4
OG0006397	dicty_g4631.t1	bc2001_g9427.t1
OG0006446	dicty_g7827.t1	bc2001_g15731.t1
OG0006447	dicty_g9287.t1	bc2001_g15735.t1
OG0006448	dicty_g1362.t1	bc2001_g15702.t1
OG0006453	dicty_g9228.t1	bc2001_g7775.t1
OG0006454	dicty_g3999.t1	bc2001_g16014.t1
OG0006467	dicty_g7058.t1	bc2001_g500.t1
OG0006482	dicty_g8988.t1	bc2001_g8338.t1
OG0006497	dicty_g9007.t1	bc2001_g7761.t1
OG0006508	dicty_g654.t1	bc2001_g13682.t1
OG0006522	dicty_g5079.t1	bc2001_g7767.t1
OG0006539	dicty_g230.t1	bc2001_g3498.t1
OG0006571	dicty_g10576.t1	bc2001_g6448.t1
OG0006577	dicty_g3996.t1	bc2001_g15458.t1
OG0006604	dicty_g4627.t1	bc2001_g15454.t1
OG0006608	dicty_g7265.t1	bc2001_g11501.t1
OG0006611	dicty_g8117.t1	bc2001_g4938.t1
OG0006618	dicty_g9281.t1	bc2001_g6869.t1
OG0006634	dicty_g1755.t1	bc2001_g12919.t1
OG0006637	dicty_g3605.t1	bc2001_g5819.t1
OG0006640	dicty_g1360.t1	bc2001_g1192.t3
OG0006663	dicty_g583.t1	bc2001_g7763.t1
OG0006665	dicty_g8783.t1	bc2001_g5141.t1
OG0006673	dicty_g9099.t1	bc2001_g5502.t1
OG0006682	dicty_g4382.t1	bc2001_g17492.t1
OG0006685	dicty_g3077.t1	bc2001_g19500.t1
OG0006693	dicty_g1651.t1	bc2001_g18905.t3
OG0006695	dicty_g3174.t1	bc2001_g10186.t1
OG0006696	dicty_g2062.t1	bc2001_g1736.t1
OG0006703	dicty_g7000.t1	bc2001_g50.t1
OG0006704	dicty_g400.t1	bc2001_g55.t1
OG0006706	dicty_g1111.t1	bc2001_g63.t1
OG0006716	dicty_g293.t1	bc2001_g233.t1
OG0006718	dicty_g1317.t1	bc2001_g264.t1
OG0006729	dicty_g3128.t1	bc2001_g499.t1
OG0006730	dicty_g7730.t1	bc2001_g509.t1
OG0006732	dicty_g988.t1	bc2001_g535.t1
OG0006739	dicty_g4314.t1	bc2001_g646.t1
OG0006746	dicty_g4893.t1	bc2001_g775.t1, bc2001_g775.t2
OG0006767	dicty_g2353.t1	bc2001_g999.t1
OG0006768	dicty_g5383.t1	bc2001_g1004.t1
OG0006770	dicty_g3080.t1	bc2001_g1056.t1
OG0006772	dicty_g3006.t1	bc2001_g1066.t3
OG0006776	dicty_g892.t1	bc2001_g1130.t1
OG0006777	dicty_g4998.t1	bc2001_g1137.t1
OG0006778	dicty_g5627.t1	bc2001_g1155.t1
OG0006783	dicty_g4401.t1	bc2001_g1192.t1, bc2001_g1192.t2
OG0006786	dicty_g3668.t1	bc2001_g1201.t1, bc2001_g1201.t2
OG0006790	dicty_g9432.t1	bc2001_g1227.t1
OG0006792	dicty_g11351.t1	bc2001_g1255.t1
OG0006793	dicty_g4000.t1	bc2001_g1256.t1
OG0006796	dicty_g3684.t1	bc2001_g1270.t1
OG0006797	dicty_g3827.t1	bc2001_g1272.t1
OG0006798	dicty_g4335.t1	bc2001_g1275.t1
OG0006809	dicty_g7941.t1	bc2001_g1404.t1
OG0006810	dicty_g4619.t1	bc2001_g1411.t1
OG0006828	dicty_g457.t1	bc2001_g1709.t1
OG0006830	dicty_g7683.t1	bc2001_g1741.t1
OG0006831	dicty_g7643.t1	bc2001_g1771.t1
OG0006839	dicty_g10553.t1	bc2001_g1937.t1
OG0006845	dicty_g2253.t1	bc2001_g2034.t1
OG0006858	dicty_g450.t1	bc2001_g2172.t1
OG0006859	dicty_g8854.t2	bc2001_g2173.t1
OG0006860	dicty_g3415.t1	bc2001_g2197.t1
OG0006869	dicty_g10738.t1	bc2001_g2294.t1
OG0006871	dicty_g4562.t1	bc2001_g2325.t1, bc2001_g2325.t2
OG0006875	dicty_g5702.t1	bc2001_g2418.t1
OG0006880	dicty_g10164.t1	bc2001_g2501.t1
OG0006886	dicty_g7556.t1	bc2001_g2680.t1
OG0006889	dicty_g4228.t1	bc2001_g2716.t1
OG0006890	dicty_g4146.t1	bc2001_g2718.t1
OG0006903	dicty_g5242.t1	bc2001_g2807.t1
OG0006906	dicty_g4339.t1	bc2001_g2822.t1
OG0006909	dicty_g1788.t1	bc2001_g2864.t1
OG0006921	dicty_g9359.t1	bc2001_g2989.t1
OG0006926	dicty_g8636.t1	bc2001_g3017.t1
OG0006929	dicty_g6742.t1	bc2001_g3051.t1
OG0006946	dicty_g1930.t1	bc2001_g3313.t1
OG0006958	dicty_g1193.t1	bc2001_g3582.t1
OG0006966	dicty_g721.t1	bc2001_g3631.t1
OG0006968	dicty_g9881.t1	bc2001_g3668.t1
OG0006969	dicty_g991.t1	bc2001_g3701.t1
OG0006977	dicty_g694.t1	bc2001_g3816.t1
OG0006989	dicty_g2080.t1	bc2001_g3925.t1
OG0006995	dicty_g11321.t1	bc2001_g3999.t1
OG0007004	dicty_g1405.t1	bc2001_g4226.t1
OG0007009	dicty_g5582.t1	bc2001_g4336.t1
OG0007012	dicty_g3313.t1	bc2001_g4369.t1
OG0007015	dicty_g11161.t1	bc2001_g4437.t1
OG0007033	dicty_g10966.t1	bc2001_g4850.t1
OG0007046	dicty_g5455.t1	bc2001_g5046.t1
OG0007047	dicty_g7331.t2	bc2001_g5049.t1
OG0007050	dicty_g5503.t1	bc2001_g5103.t1
OG0007054	dicty_g8697.t1	bc2001_g5173.t1
OG0007057	dicty_g4302.t1	bc2001_g5271.t1
OG0007065	dicty_g10830.t1	bc2001_g5378.t1
OG0007073	dicty_g5572.t1	bc2001_g5495.t1
OG0007077	dicty_g1514.t1	bc2001_g5536.t1
OG0007079	dicty_g762.t1	bc2001_g5585.t1
OG0007081	dicty_g4150.t1	bc2001_g5628.t1
OG0007091	dicty_g1183.t1	bc2001_g5817.t1
OG0007120	dicty_g239.t2	bc2001_g6377.t1
OG0007121	dicty_g4112.t1	bc2001_g6384.t1
OG0007123	dicty_g8213.t1	bc2001_g6397.t1
OG0007124	dicty_g11366.t1	bc2001_g6398.t1, bc2001_g6398.t2
OG0007128	dicty_g10375.t1	bc2001_g6521.t1
OG0007144	dicty_g9180.t1	bc2001_g6824.t1
OG0007162	dicty_g10324.t1	bc2001_g7145.t1
OG0007163	dicty_g5216.t1	bc2001_g7150.t1
OG0007172	dicty_g9552.t1	bc2001_g7333.t1
OG0007173	dicty_g6008.t1	bc2001_g7364.t3
OG0007179	dicty_g6402.t1	bc2001_g7452.t1
OG0007183	dicty_g10557.t1	bc2001_g7499.t1
OG0007185	dicty_g5670.t1	bc2001_g7560.t1
OG0007186	dicty_g2097.t1	bc2001_g7564.t1
OG0007187	dicty_g7288.t1	bc2001_g7565.t1
OG0007188	dicty_g4124.t1	bc2001_g7568.t1
OG0007202	dicty_g9542.t1	bc2001_g7753.t2, bc2001_g7753.t1
OG0007204	dicty_g11345.t1	bc2001_g7824.t1
OG0007206	dicty_g5900.t1	bc2001_g7860.t1
OG0007207	dicty_g6514.t1	bc2001_g7865.t1
OG0007211	dicty_g10377.t1	bc2001_g7922.t1
OG0007220	dicty_g156.t1	bc2001_g7963.t1
OG0007231	dicty_g10211.t1	bc2001_g8247.t1
OG0007237	dicty_g4031.t1	bc2001_g8320.t2
OG0007238	dicty_g3646.t1	bc2001_g8323.t1
OG0007245	dicty_g10594.t1	bc2001_g8368.t1
OG0007252	dicty_g8987.t1	bc2001_g8458.t1
OG0007256	dicty_g5084.t2, dicty_g5084.t1	bc2001_g8501.t1
OG0007265	dicty_g11141.t1	bc2001_g8547.t1
OG0007272	dicty_g8217.t1	bc2001_g8599.t1
OG0007274	dicty_g878.t1	bc2001_g8643.t1
OG0007275	dicty_g6337.t1	bc2001_g8644.t1
OG0007276	dicty_g9021.t1	bc2001_g8645.t1
OG0007280	dicty_g9323.t1	bc2001_g8742.t2
OG0007281	dicty_g3013.t1	bc2001_g8748.t1
OG0007286	dicty_g9229.t1	bc2001_g8852.t1
OG0007296	dicty_g10776.t1	bc2001_g8915.t1
OG0007298	dicty_g1875.t1	bc2001_g8977.t1
OG0007299	dicty_g1628.t1	bc2001_g8979.t1
OG0007304	dicty_g9659.t1	bc2001_g9017.t1
OG0007311	dicty_g1143.t1	bc2001_g9097.t1
OG0007325	dicty_g5373.t1	bc2001_g9285.t1
OG0007326	dicty_g4263.t1	bc2001_g9287.t1
