Orthogroup	dicty_braker	vvermcdc19_braker
OG0006396	dicty_g5594.t1	vverm_g2851.t2, vverm_g2851.t1
OG0006397	dicty_g4631.t1	vverm_g15030.t1
OG0006399	dicty_g5398.t1	vverm_g9914.t1
OG0006402	dicty_g7613.t1	vverm_g6769.t1
OG0006404	dicty_g6286.t1	vverm_g4787.t1
OG0006410	dicty_g5528.t1, dicty_g5528.t2	vverm_g7343.t1
OG0006415	dicty_g1651.t2	vverm_g1722.t1, vverm_g14737.t1
OG0006416	dicty_g1671.t1	vverm_g4353.t1
OG0006422	dicty_g10137.t1	vverm_g223.t1
OG0006434	dicty_g2169.t1	vverm_g702.t1
OG0006437	dicty_g9174.t1	vverm_g2809.t1
OG0006441	dicty_g7317.t1	vverm_g8548.t1
OG0006444	dicty_g2175.t1	vverm_g9920.t1
OG0006446	dicty_g7827.t1	vverm_g5986.t1
OG0006447	dicty_g9287.t1	vverm_g5995.t1
OG0006448	dicty_g1362.t1	vverm_g5957.t1
OG0006453	dicty_g9228.t1	vverm_g2256.t1
OG0006454	dicty_g3999.t1	vverm_g16844.t1
OG0006458	dicty_g10754.t1	vverm_g2416.t1
OG0006459	dicty_g2513.t1, dicty_g2962.t1	vverm_g3535.t1
OG0006460	dicty_g9107.t1	vverm_g9632.t1
OG0006462	dicty_g4900.t1	vverm_g1876.t1
OG0006466	dicty_g1226.t1, dicty_g1225.t1	vverm_g4941.t1
OG0006474	dicty_g11436.t1	vverm_g6681.t1
OG0006478	dicty_g7256.t1	vverm_g6392.t1
OG0006482	dicty_g8988.t1	vverm_g992.t1
OG0006483	dicty_g1775.t1, dicty_g11238.t1	vverm_g2706.t1
OG0006486	dicty_g1759.t1	vverm_g4074.t1
OG0006497	dicty_g9007.t1	vverm_g2245.t1
OG0006502	dicty_g8696.t1	vverm_g9484.t1
OG0006503	dicty_g116.t1	vverm_g788.t1, vverm_g11719.t1
OG0006506	dicty_g9924.t1	vverm_g6453.t1
OG0006514	dicty_g7723.t1	vverm_g14788.t1
OG0006519	dicty_g3673.t1	vverm_g9019.t1
OG0006522	dicty_g5079.t1	vverm_g6417.t1
OG0006526	dicty_g4778.t1	vverm_g9880.t2
OG0006530	dicty_g434.t1	vverm_g784.t1, vverm_g11723.t1
OG0006536	dicty_g8916.t1	vverm_g6188.t1
OG0006539	dicty_g230.t1	vverm_g2209.t1
OG0006550	dicty_g6253.t1	vverm_g13979.t1
OG0006559	dicty_g7102.t1	vverm_g13463.t1
OG0006561	dicty_g2061.t1	vverm_g15075.t1
OG0006563	dicty_g2050.t1	vverm_g4046.t1, vverm_g8263.t1
OG0006568	dicty_g1353.t1	vverm_g16850.t1
OG0006575	dicty_g8368.t1	vverm_g5216.t1
OG0006577	dicty_g3996.t1	vverm_g2424.t1
OG0006579	dicty_g473.t1	vverm_g13359.t1
OG0006580	dicty_g3546.t1	vverm_g5595.t1
OG0006581	dicty_g9133.t1	vverm_g5868.t1, vverm_g14071.t1
OG0006583	dicty_g4638.t1	vverm_g362.t1
OG0006593	dicty_g8283.t1	vverm_g1154.t1, vverm_g1154.t2
OG0006601	dicty_g10620.t1	vverm_g81.t2, vverm_g81.t1
OG0006602	dicty_g6826.t1, dicty_g4721.t1	vverm_g7328.t1
OG0006603	dicty_g2847.t1, dicty_g2630.t1	vverm_g12733.t1
OG0006604	dicty_g4627.t1	vverm_g2461.t1
OG0006608	dicty_g7265.t1	vverm_g16889.t1
OG0006627	dicty_g9754.t1	vverm_g153.t1
OG0006633	dicty_g3551.t1, dicty_g7230.t1	vverm_g15784.t1
OG0006634	dicty_g1755.t1	vverm_g15594.t1
OG0006636	dicty_g10296.t1	vverm_g751.t1, vverm_g13264.t1
OG0006640	dicty_g1360.t1	vverm_g5131.t1
OG0006643	dicty_g888.t1, dicty_g888.t2	vverm_g4124.t1
OG0006651	dicty_g1475.t1	vverm_g15282.t2, vverm_g15282.t1
OG0006652	dicty_g3979.t1	vverm_g4756.t1
OG0006654	dicty_g2710.t1, dicty_g2768.t1	vverm_g8027.t1
OG0006658	dicty_g7191.t1	vverm_g5431.t2, vverm_g5431.t1
OG0006663	dicty_g583.t1	vverm_g3358.t1
OG0006667	dicty_g112.t1	vverm_g6957.t1, vverm_g6957.t2
OG0006670	dicty_g2427.t1	vverm_g8508.t2, vverm_g8508.t1
OG0006677	dicty_g8549.t1	vverm_g5059.t1
OG0006682	dicty_g4382.t1	vverm_g4906.t1
OG0006683	dicty_g8497.t1	vverm_g5645.t1, vverm_g5645.t2
OG0006685	dicty_g3077.t1	vverm_g15631.t1
OG0006686	dicty_g8984.t1	vverm_g13990.t1
OG0006689	dicty_g5853.t1	vverm_g2400.t1
OG0006696	dicty_g2062.t1	vverm_g2339.t1
OG0006703	dicty_g7000.t1	vverm_g6912.t1
OG0006704	dicty_g400.t1	vverm_g9764.t1
OG0006716	dicty_g293.t1	vverm_g10453.t1
OG0006718	dicty_g1317.t1	vverm_g8256.t1
OG0006729	dicty_g3128.t1	vverm_g8065.t1
OG0006730	dicty_g7730.t1	vverm_g2964.t1
OG0006732	dicty_g988.t1	vverm_g4970.t1
OG0006739	dicty_g4314.t1	vverm_g2748.t1
OG0006746	dicty_g4893.t1	vverm_g1206.t1
OG0006767	dicty_g2353.t1	vverm_g14292.t1
OG0006768	dicty_g5383.t1	vverm_g14303.t1
OG0006770	dicty_g3080.t1	vverm_g5258.t1
OG0006772	dicty_g3006.t1	vverm_g5171.t1
OG0006776	dicty_g892.t1	vverm_g5233.t1
OG0006777	dicty_g4998.t1	vverm_g5197.t1
OG0006778	dicty_g5627.t1	vverm_g5159.t1
OG0006783	dicty_g4401.t1	vverm_g5133.t1
OG0006786	dicty_g3668.t1	vverm_g5135.t1
OG0006790	dicty_g9432.t1	vverm_g1485.t1
OG0006792	dicty_g11351.t1	vverm_g3173.t1
OG0006793	dicty_g4000.t1	vverm_g3175.t1
OG0006796	dicty_g3684.t1	vverm_g1495.t1
OG0006797	dicty_g3827.t1	vverm_g14338.t1
OG0006798	dicty_g4335.t1	vverm_g3218.t1
OG0006809	dicty_g7941.t1	vverm_g15267.t1
OG0006810	dicty_g4619.t1	vverm_g10867.t1
OG0006828	dicty_g457.t1	vverm_g4065.t1
OG0006830	dicty_g7683.t1	vverm_g15765.t1, vverm_g15765.t2
OG0006831	dicty_g7643.t1	vverm_g6210.t1
OG0006839	dicty_g10553.t1	vverm_g5988.t1
OG0006845	dicty_g2253.t1	vverm_g12408.t3
OG0006858	dicty_g450.t1	vverm_g6337.t1
OG0006859	dicty_g8854.t2	vverm_g6346.t1
OG0006860	dicty_g3415.t1	vverm_g16171.t1
OG0006869	dicty_g10738.t1	vverm_g11254.t1
OG0006875	dicty_g5702.t1	vverm_g3903.t1
OG0006880	dicty_g10164.t1	vverm_g15630.t1
OG0006886	dicty_g7556.t1	vverm_g15634.t1
OG0006889	dicty_g4228.t1	vverm_g1630.t1
OG0006890	dicty_g4146.t1	vverm_g15507.t1
OG0006903	dicty_g5242.t1	vverm_g6454.t1
OG0006906	dicty_g4339.t1	vverm_g6351.t1
OG0006909	dicty_g1788.t1	vverm_g6306.t1
OG0006921	dicty_g9359.t1	vverm_g6336.t1
OG0006926	dicty_g8636.t1	vverm_g1642.t1
OG0006929	dicty_g6742.t1	vverm_g1705.t1
OG0006946	dicty_g1930.t1	vverm_g3751.t1
OG0006958	dicty_g1193.t1	vverm_g11282.t1
OG0006966	dicty_g721.t1	vverm_g4107.t1
OG0006968	dicty_g9881.t1	vverm_g4097.t1
OG0006969	dicty_g991.t1	vverm_g8938.t1
OG0006977	dicty_g694.t1	vverm_g9801.t1
OG0006989	dicty_g2080.t1	vverm_g3747.t1
OG0006995	dicty_g11321.t1	vverm_g9089.t1
OG0007004	dicty_g1405.t1	vverm_g13216.t1
OG0007009	dicty_g5582.t1	vverm_g4807.t1
OG0007012	dicty_g3313.t1	vverm_g13989.t1
OG0007015	dicty_g11161.t1	vverm_g8975.t1
OG0007033	dicty_g10966.t1	vverm_g12636.t1
OG0007046	dicty_g5455.t1	vverm_g2493.t1
OG0007047	dicty_g7331.t2	vverm_g2495.t1
OG0007050	dicty_g5503.t1	vverm_g2470.t1
OG0007054	dicty_g8697.t1	vverm_g6557.t1
OG0007057	dicty_g4302.t1	vverm_g11992.t1
OG0007065	dicty_g10830.t1	vverm_g14886.t1
OG0007073	dicty_g5572.t1	vverm_g9557.t1
OG0007077	dicty_g1514.t1	vverm_g4503.t1
OG0007079	dicty_g762.t1	vverm_g7987.t1
OG0007081	dicty_g4150.t1	vverm_g8028.t1
OG0007091	dicty_g1183.t1	vverm_g14808.t1
OG0007120	dicty_g239.t2	vverm_g58.t1
OG0007121	dicty_g4112.t1	vverm_g68.t1
OG0007123	dicty_g8213.t1	vverm_g77.t1
OG0007128	dicty_g10375.t1	vverm_g12453.t1
OG0007144	dicty_g9180.t1	vverm_g8935.t1
OG0007162	dicty_g10324.t1	vverm_g12901.t1
OG0007163	dicty_g5216.t1	vverm_g12956.t1
OG0007172	dicty_g9552.t1	vverm_g9883.t1
OG0007173	dicty_g6008.t1	vverm_g13166.t1, vverm_g12531.t1
OG0007179	dicty_g6402.t1	vverm_g15459.t1
OG0007183	dicty_g10557.t1	vverm_g16649.t1
OG0007185	dicty_g5670.t1	vverm_g15538.t1
OG0007186	dicty_g2097.t1	vverm_g15527.t1
OG0007187	dicty_g7288.t1	vverm_g15528.t1
OG0007188	dicty_g4124.t1	vverm_g15531.t1
OG0007202	dicty_g9542.t1	vverm_g2270.t1
OG0007204	dicty_g11345.t1	vverm_g7732.t1
OG0007206	dicty_g5900.t1	vverm_g7753.t1
OG0007207	dicty_g6514.t1	vverm_g7762.t1
OG0007211	dicty_g10377.t1	vverm_g13762.t1
OG0007220	dicty_g156.t1	vverm_g16728.t1
OG0007231	dicty_g10211.t1	vverm_g7153.t1
OG0007237	dicty_g4031.t1	vverm_g11981.t1
OG0007238	dicty_g3646.t1	vverm_g1458.t1
OG0007245	dicty_g10594.t1	vverm_g10522.t1
OG0007252	dicty_g8987.t1	vverm_g12208.t1
OG0007265	dicty_g11141.t1	vverm_g9314.t1
OG0007272	dicty_g8217.t1	vverm_g14007.t1
OG0007274	dicty_g878.t1	vverm_g12108.t1
OG0007275	dicty_g6337.t1	vverm_g12109.t1
OG0007276	dicty_g9021.t1	vverm_g12110.t1
OG0007280	dicty_g9323.t1	vverm_g7530.t1
OG0007281	dicty_g3013.t1	vverm_g7606.t1
OG0007286	dicty_g9229.t1	vverm_g4733.t1
OG0007296	dicty_g10776.t1	vverm_g16533.t1
OG0007298	dicty_g1875.t1	vverm_g5565.t1
OG0007299	dicty_g1628.t1	vverm_g16514.t1
OG0007304	dicty_g9659.t1	vverm_g16897.t1
OG0007311	dicty_g1143.t1	vverm_g10201.t1
OG0007325	dicty_g5373.t1	vverm_g1164.t1
OG0007326	dicty_g4263.t1	vverm_g1162.t1
OG0007341	dicty_g8981.t1	vverm_g3145.t1
OG0007342	dicty_g8796.t1	vverm_g7828.t1
OG0007344	dicty_g3439.t1	vverm_g1548.t1
OG0007349	dicty_g1941.t1	vverm_g3687.t1
OG0007368	dicty_g10765.t1	vverm_g10220.t1
OG0007370	dicty_g2282.t1	vverm_g10269.t1
OG0007371	dicty_g7761.t1	vverm_g15361.t1
OG0007373	dicty_g3341.t1	vverm_g10263.t1
OG0007377	dicty_g10440.t1	vverm_g10292.t1
OG0007379	dicty_g1744.t1	vverm_g10325.t1
OG0007384	dicty_g11477.t1, dicty_g11477.t2	vverm_g10343.t1
OG0007389	dicty_g3020.t1	vverm_g7160.t1
OG0007397	dicty_g6077.t1	vverm_g8533.t1
OG0007398	dicty_g3351.t1	vverm_g3421.t1
OG0007405	dicty_g7177.t1	vverm_g5140.t1
OG0007411	dicty_g6284.t1	vverm_g1737.t1
OG0007417	dicty_g7976.t1	vverm_g8372.t1
OG0007427	dicty_g110.t1	vverm_g14566.t1
OG0007429	dicty_g432.t1	vverm_g11855.t1
OG0007430	dicty_g6333.t1	vverm_g11850.t1
OG0007431	dicty_g1872.t1	vverm_g11846.t1
OG0007433	dicty_g10418.t1	vverm_g11833.t1
OG0007434	dicty_g9222.t1	vverm_g11821.t2
OG0007442	dicty_g8873.t1	vverm_g1302.t1
OG0007445	dicty_g7065.t1	vverm_g4335.t1
OG0007447	dicty_g9409.t1	vverm_g4354.t1
OG0007451	dicty_g7598.t1	vverm_g3364.t1
OG0007459	dicty_g7474.t1	vverm_g15468.t1
OG0007465	dicty_g148.t1	vverm_g11982.t1
OG0007467	dicty_g6287.t1	vverm_g6816.t1
OG0007469	dicty_g2044.t1	vverm_g6826.t1
OG0007471	dicty_g2096.t1	vverm_g4432.t1
OG0007472	dicty_g4730.t1	vverm_g14682.t1
OG0007474	dicty_g1606.t1	vverm_g195.t1
OG0007476	dicty_g10762.t1	vverm_g10901.t1
OG0007478	dicty_g7070.t1	vverm_g15760.t1
OG0007480	dicty_g8239.t1	vverm_g13960.t1
OG0007482	dicty_g2458.t1	vverm_g14002.t1
OG0007488	dicty_g6678.t1	vverm_g13804.t1
OG0007489	dicty_g7373.t1	vverm_g11537.t1
OG0007492	dicty_g7573.t1	vverm_g11554.t1
OG0007499	dicty_g4897.t1	vverm_g10111.t1
OG0007501	dicty_g1597.t1	vverm_g9902.t1
OG0007507	dicty_g3113.t1	vverm_g15308.t1
OG0007513	dicty_g6905.t1	vverm_g4393.t1
OG0007518	dicty_g3834.t1	vverm_g8823.t1
OG0007520	dicty_g3524.t1	vverm_g11688.t1
OG0007533	dicty_g945.t1	vverm_g15258.t1
OG0007544	dicty_g7328.t1	vverm_g9167.t1
OG0007545	dicty_g5235.t1	vverm_g9238.t1
OG0007546	dicty_g8601.t1	vverm_g9239.t1
OG0007552	dicty_g2465.t1	vverm_g7421.t1
OG0007556	dicty_g924.t1	vverm_g161.t1
OG0007558	dicty_g1288.t1	vverm_g2996.t1
OG0007562	dicty_g6112.t1	vverm_g15309.t1
OG0007571	dicty_g3144.t1	vverm_g5821.t1
OG0007574	dicty_g9458.t1	vverm_g2248.t1
OG0007579	dicty_g4049.t1	vverm_g6635.t1
OG0007581	dicty_g4773.t1	vverm_g6666.t1
OG0007586	dicty_g5845.t1	vverm_g8150.t1
OG0007588	dicty_g6042.t1	vverm_g8159.t1
OG0007589	dicty_g11027.t1	vverm_g8163.t1
OG0007590	dicty_g6095.t1	vverm_g8171.t1
OG0007593	dicty_g8632.t1	vverm_g249.t1
OG0007596	dicty_g10617.t1	vverm_g379.t1
OG0007599	dicty_g3148.t1	vverm_g316.t1
OG0007600	dicty_g7173.t1	vverm_g1343.t1
OG0007604	dicty_g6347.t1	vverm_g393.t1
OG0007606	dicty_g3953.t1	vverm_g7327.t1
OG0007611	dicty_g7522.t1	vverm_g14505.t1
OG0007612	dicty_g4854.t1	vverm_g12659.t1
OG0007614	dicty_g5090.t1	vverm_g12665.t1
OG0007615	dicty_g581.t1	vverm_g12666.t1
OG0007616	dicty_g10358.t1	vverm_g12668.t1
OG0007617	dicty_g8157.t1	vverm_g12692.t1
OG0007620	dicty_g1710.t1	vverm_g12707.t1
OG0007631	dicty_g8046.t1	vverm_g1356.t1
OG0007632	dicty_g4249.t1	vverm_g1363.t3
OG0007633	dicty_g1599.t1	vverm_g1361.t1
OG0007635	dicty_g556.t1	vverm_g15271.t1
OG0007636	dicty_g6770.t1	vverm_g5309.t1
OG0007637	dicty_g6650.t1	vverm_g115.t1
OG0007638	dicty_g7760.t1	vverm_g105.t1
OG0007641	dicty_g3738.t1	vverm_g85.t1
OG0007648	dicty_g10704.t1	vverm_g9137.t1
OG0007649	dicty_g9551.t1	vverm_g9130.t2, vverm_g9130.t1
OG0007653	dicty_g11143.t1	vverm_g3212.t1
OG0007656	dicty_g11468.t1	vverm_g7698.t1
OG0007657	dicty_g7812.t1	vverm_g7706.t1
OG0007658	dicty_g3602.t1	vverm_g8073.t1, vverm_g12255.t1
OG0007664	dicty_g11286.t1	vverm_g9564.t1
OG0007670	dicty_g8401.t1	vverm_g9581.t1
OG0007672	dicty_g5361.t1	vverm_g9583.t1
OG0007674	dicty_g10718.t1	vverm_g16481.t1
OG0007698	dicty_g9555.t1	vverm_g16833.t1
OG0007702	dicty_g9378.t1	vverm_g16118.t1
OG0007703	dicty_g4727.t1	vverm_g16939.t1
OG0007705	dicty_g8006.t1	vverm_g16888.t1
OG0007707	dicty_g857.t1	vverm_g16172.t1
OG0007709	dicty_g1103.t1	vverm_g16146.t1
OG0007713	dicty_g6919.t1	vverm_g11503.t1
OG0007716	dicty_g6303.t1	vverm_g8764.t1
OG0007719	dicty_g106.t1	vverm_g8718.t1
OG0007721	dicty_g10432.t1	vverm_g8657.t1
OG0007723	dicty_g8722.t1	vverm_g9482.t1
OG0007724	dicty_g5592.t1	vverm_g8574.t1
OG0007725	dicty_g10354.t1	vverm_g8572.t1
OG0007726	dicty_g9489.t1	vverm_g8582.t1
OG0007728	dicty_g7126.t1	vverm_g679.t1
OG0007729	dicty_g11235.t1	vverm_g681.t1
OG0007732	dicty_g10214.t1	vverm_g669.t1
OG0007734	dicty_g5739.t1	vverm_g14003.t1
OG0007735	dicty_g3338.t1	vverm_g607.t1
OG0007737	dicty_g8640.t1	vverm_g7492.t1
OG0007740	dicty_g2463.t1	vverm_g9615.t1
OG0007746	dicty_g6924.t1	vverm_g6909.t1
OG0007750	dicty_g11461.t1	vverm_g3287.t1
OG0007752	dicty_g5902.t1	vverm_g3266.t1
OG0007754	dicty_g3753.t1	vverm_g3245.t1
OG0007756	dicty_g6739.t1	vverm_g121.t1
OG0007757	dicty_g102.t1	vverm_g4610.t1
OG0007765	dicty_g4346.t1	vverm_g12003.t1
OG0007767	dicty_g6543.t1	vverm_g11453.t1
OG0007768	dicty_g10398.t1	vverm_g11428.t1
OG0007769	dicty_g9503.t1	vverm_g11408.t1
OG0007770	dicty_g1685.t1	vverm_g3434.t1
OG0007774	dicty_g9961.t1	vverm_g7317.t1
OG0007776	dicty_g3458.t1	vverm_g7344.t1
OG0007777	dicty_g11084.t1	vverm_g4880.t1
OG0007781	dicty_g1199.t1	vverm_g4894.t1
OG0007783	dicty_g5075.t1	vverm_g15818.t1
OG0007787	dicty_g7846.t1	vverm_g16589.t2
OG0007789	dicty_g4875.t1	vverm_g7309.t1
OG0007791	dicty_g8455.t1	vverm_g13806.t1
OG0007794	dicty_g1660.t1	vverm_g10673.t1
OG0007799	dicty_g11145.t1	vverm_g11965.t1
OG0007801	dicty_g5070.t1	vverm_g11831.t1
OG0007803	dicty_g5414.t1	vverm_g2548.t1
OG0007805	dicty_g4462.t1	vverm_g2561.t1
OG0007806	dicty_g5915.t1	vverm_g2645.t1
OG0007809	dicty_g9554.t1	vverm_g6914.t2
OG0007812	dicty_g6895.t1	vverm_g13414.t1
OG0007817	dicty_g522.t1	vverm_g13374.t1
OG0007825	dicty_g143.t1	vverm_g9929.t1
OG0007830	dicty_g8929.t1	vverm_g11331.t1
OG0007836	dicty_g4889.t1	vverm_g2982.t1
OG0007838	dicty_g5424.t1	vverm_g16378.t1
OG0007839	dicty_g10471.t1	vverm_g16375.t1
OG0007846	dicty_g7285.t1	vverm_g10197.t1
OG0007851	dicty_g504.t1	vverm_g7118.t1
OG0007852	dicty_g10216.t1	vverm_g1936.t1
OG0007860	dicty_g11032.t1	vverm_g5624.t1
OG0007862	dicty_g1080.t1	vverm_g1969.t1
OG0007864	dicty_g1190.t1	vverm_g3039.t1
OG0007865	dicty_g1323.t1	vverm_g4229.t1
OG0007867	dicty_g7368.t1	vverm_g4165.t1
OG0007871	dicty_g5953.t1	vverm_g6126.t1
OG0007873	dicty_g4593.t1	vverm_g4121.t1
OG0007874	dicty_g7223.t1	vverm_g8791.t1
OG0007881	dicty_g2504.t1, dicty_g2971.t1	vverm_g9999.t1
OG0007882	dicty_g6848.t1	vverm_g14785.t1
OG0007883	dicty_g8076.t1	vverm_g14757.t1, vverm_g2109.t1
OG0007891	dicty_g3898.t2, dicty_g3898.t1	vverm_g9018.t1
OG0007895	dicty_g7938.t1, dicty_g7938.t2	vverm_g9303.t1
OG0007897	dicty_g246.t1	vverm_g14355.t1, vverm_g14361.t2, vverm_g14361.t1
OG0007900	dicty_g641.t1	vverm_g16310.t2, vverm_g12885.t1, vverm_g12885.t2
OG0007902	dicty_g671.t1	vverm_g12075.t1, vverm_g11160.t1, vverm_g11153.t1
OG0007903	dicty_g695.t1	vverm_g14968.t1, vverm_g14970.t2, vverm_g14970.t1
OG0007919	dicty_g2056.t1	vverm_g9521.t2, vverm_g15899.t1, vverm_g9521.t1
OG0007920	dicty_g7733.t1, dicty_g7733.t2, dicty_g2099.t1	vverm_g16791.t1
OG0007927	dicty_g2376.t1, dicty_g10119.t1	vverm_g8161.t1, vverm_g8161.t2
OG0007939	dicty_g10032.t1, dicty_g3061.t1	vverm_g287.t1, vverm_g5744.t1
OG0007945	dicty_g3344.t1, dicty_g10062.t1	vverm_g9309.t1, vverm_g9309.t2
OG0007952	dicty_g5208.t2, dicty_g5208.t1	vverm_g8613.t2, vverm_g8613.t1
OG0007967	dicty_g8110.t1, dicty_g8111.t1	vverm_g12975.t1, vverm_g12975.t2
OG0007968	dicty_g8126.t1, dicty_g8125.t1, dicty_g8124.t1	vverm_g2079.t1
OG0007971	dicty_g8723.t1, dicty_g10203.t1, dicty_g10203.t2	vverm_g1828.t1
OG0007977	dicty_g11276.t1	vverm_g5518.t1, vverm_g10536.t1, vverm_g1037.t1
OG0008160	dicty_g7208.t2	vverm_g3536.t1
OG0008175	dicty_g9890.t1	vverm_g1800.t1
OG0008177	dicty_g2030.t1	vverm_g574.t1
OG0008187	dicty_g7532.t1	vverm_g13012.t1
OG0008192	dicty_g6790.t1	vverm_g12415.t3
OG0008193	dicty_g6462.t1	vverm_g2802.t1
OG0008196	dicty_g6167.t1	vverm_g14804.t1
OG0008207	dicty_g9407.t1	vverm_g7771.t1
OG0008211	dicty_g2237.t1	vverm_g15298.t1
OG0008218	dicty_g2284.t1	vverm_g5148.t1
OG0008220	dicty_g9861.t1	vverm_g16237.t1
OG0008222	dicty_g9211.t1	vverm_g10078.t1
OG0008224	dicty_g8385.t1	vverm_g8758.t1
OG0008227	dicty_g359.t1	vverm_g11129.t2
OG0008242	dicty_g6448.t1	vverm_g4306.t1
OG0008262	dicty_g747.t1	vverm_g3755.t1
OG0008270	dicty_g6354.t1	vverm_g2265.t1
OG0008279	dicty_g5055.t1	vverm_g16321.t1
OG0008280	dicty_g7273.t1	vverm_g3882.t1
OG0008284	dicty_g6913.t1	vverm_g9908.t1
OG0008331	dicty_g1180.t1	vverm_g8615.t1
OG0008336	dicty_g6487.t1	vverm_g6621.t1
OG0008338	dicty_g250.t1	vverm_g11625.t1
OG0008341	dicty_g9023.t1	vverm_g4301.t1
OG0008375	dicty_g4238.t1	vverm_g9882.t1
OG0008378	dicty_g10348.t1	vverm_g573.t1
OG0008398	dicty_g4216.t1	vverm_g14517.t1
OG0008408	dicty_g5713.t1	vverm_g8155.t1
OG0008425	dicty_g8485.t1	vverm_g1591.t1
OG0008427	dicty_g3842.t1	vverm_g3827.t1
OG0008428	dicty_g6288.t1	vverm_g12248.t1
OG0008429	dicty_g1917.t1	vverm_g4269.t1
OG0008443	dicty_g1939.t1	vverm_g1546.t1
OG0008447	dicty_g146.t1	vverm_g107.t1
OG0008450	dicty_g8340.t1	vverm_g4400.t1
OG0008456	dicty_g9093.t1	vverm_g16244.t1
OG0008469	dicty_g5952.t1	vverm_g11918.t1
OG0008474	dicty_g7749.t1	vverm_g5142.t1
OG0008476	dicty_g1776.t1	vverm_g4190.t1
OG0008488	dicty_g10796.t1	vverm_g4841.t1
OG0008491	dicty_g8862.t1	vverm_g15952.t1
OG0008493	dicty_g3018.t1	vverm_g16711.t1
OG0008502	dicty_g10300.t1	vverm_g14500.t1
OG0008503	dicty_g6909.t1	vverm_g4856.t1
OG0008512	dicty_g2209.t1	vverm_g13024.t1
OG0008514	dicty_g3131.t1	vverm_g6774.t1
OG0008528	dicty_g4404.t1	vverm_g1592.t1
OG0008538	dicty_g10611.t1	vverm_g9110.t1
OG0008539	dicty_g3119.t1	vverm_g4818.t1
OG0008543	dicty_g4167.t1	vverm_g5394.t1
OG0008548	dicty_g3964.t1	vverm_g5640.t2
OG0008550	dicty_g3070.t1	vverm_g14516.t1
OG0008552	dicty_g9831.t1	vverm_g3913.t1
OG0008562	dicty_g1168.t1	vverm_g16873.t1
OG0008567	dicty_g10193.t1	vverm_g10623.t1
OG0008585	dicty_g4018.t1	vverm_g15089.t1
OG0008591	dicty_g1899.t1	vverm_g16717.t1
OG0008607	dicty_g8517.t1	vverm_g8605.t1
OG0008620	dicty_g5766.t1	vverm_g16845.t1
OG0008629	dicty_g5619.t1	vverm_g6371.t1
OG0008635	dicty_g7787.t1	vverm_g1695.t1
OG0008640	dicty_g11175.t1	vverm_g7174.t1
OG0008653	dicty_g1586.t1	vverm_g16421.t1
OG0008656	dicty_g4448.t1	vverm_g3728.t1
OG0008670	dicty_g841.t1	vverm_g9745.t1
OG0008682	dicty_g6266.t1	vverm_g8558.t1
OG0008697	dicty_g7539.t1	vverm_g2148.t1
OG0008705	dicty_g7883.t1	vverm_g5356.t1
OG0008712	dicty_g5728.t1	vverm_g2920.t1
OG0008721	dicty_g11346.t1	vverm_g11128.t1
OG0008722	dicty_g9880.t1	vverm_g1384.t1
OG0008730	dicty_g6172.t1	vverm_g9186.t1
OG0008737	dicty_g9156.t1	vverm_g2782.t1
OG0008739	dicty_g8907.t1	vverm_g4772.t1
OG0008742	dicty_g5177.t1	vverm_g11558.t1
OG0008743	dicty_g7303.t1	vverm_g16599.t1
OG0008754	dicty_g3690.t1	vverm_g3727.t1
OG0008755	dicty_g9603.t1	vverm_g13296.t1
OG0008760	dicty_g6157.t1	vverm_g16695.t1
OG0008773	dicty_g9899.t1	vverm_g275.t1
OG0008774	dicty_g3310.t1	vverm_g16812.t1
OG0008775	dicty_g4659.t1	vverm_g9035.t1
OG0008777	dicty_g5263.t1	vverm_g4845.t1
OG0008778	dicty_g4439.t1	vverm_g12647.t1
OG0008786	dicty_g2158.t1	vverm_g8756.t1
OG0008788	dicty_g2407.t1	vverm_g15837.t1
OG0008795	dicty_g2016.t1	vverm_g15281.t1
OG0008799	dicty_g1116.t1	vverm_g4481.t1
OG0008807	dicty_g5557.t1	vverm_g4077.t1
OG0008812	dicty_g9278.t1	vverm_g16076.t1
OG0008817	dicty_g171.t1	vverm_g9155.t1
OG0008834	dicty_g7652.t1	vverm_g6458.t1
OG0008836	dicty_g4009.t1	vverm_g6314.t1
OG0008839	dicty_g6933.t1	vverm_g14467.t1
OG0008840	dicty_g4668.t1	vverm_g2241.t1
OG0008854	dicty_g5268.t1	vverm_g8219.t1
OG0008857	dicty_g3672.t1	vverm_g14142.t1
OG0008870	dicty_g1391.t1	vverm_g1418.t1
OG0008872	dicty_g3216.t1	vverm_g2860.t1
OG0008882	dicty_g494.t1	vverm_g15406.t1
OG0008892	dicty_g9900.t1	vverm_g11247.t1
OG0009116	dicty_g7702.t1	vverm_g6180.t1
OG0009298	dicty_g8792.t1	vverm_g16864.t1
OG0009636	dicty_g163.t1	vverm_g64.t1
OG0009783	dicty_g8946.t1	vverm_g2246.t1
OG0010102	dicty_g4023.t1	vverm_g2951.t1
OG0010233	dicty_g9747.t1	vverm_g10179.t1
OG0010260	dicty_g2004.t1	vverm_g5481.t1
OG0010387	dicty_g7623.t1	vverm_g1378.t1
OG0010642	dicty_g5601.t3	vverm_g8493.t1
OG0010825	dicty_g10448.t1	vverm_g14406.t1
OG0010829	dicty_g2211.t1	vverm_g8793.t1
OG0010853	dicty_g6400.t1	vverm_g5062.t1
