Geneid,KO_ID
g17845,
g17846,
g17847,
g17848,
g17849,
g17850,
g17851,
g17852,
g17853,
g17854,
g17855,
g17856,
g17857,
g17858,
g17859,
g17860,
g17861,
g17862,
g17863,
g17864,
g17865,
g17866,
g17867,
g17868,
g17869,
g17870,
g17871,
g17872,
g17873,
g17874,
g17875,
g17876,
g17877,K01922
g17878,
g17879,K14300
g17880,
g17881,K04459
g17882,K13104
g17883,K04482
g17884,K02604
g17884,K02604
g17885,K02360
g17885,K02360
g17886,K18469
g17887,
g17888,
g17889,
g17890,
g17891,
g17892,K03364
g17892,K03364
g17893,
g17894,
g17894,
g17895,
g17896,
g17897,
g17898,
g17899,
g17900,
g17901,
g17902,
g17903,
g17904,
g17905,
g17906,
g17907,
g17908,
g17909,
g17910,
g17911,
g17912,
g17913,
g17914,
g17915,
g17916,
g17917,
g17918,
g17919,
g17920,
g17921,
g17922,
g17922,
g17923,
g17924,
g17925,
g17926,
g17926,
g17927,
g17928,
g17929,K05126
g17930,
g17931,
g17931,
g17931,K18162
g17932,
g17933,
g17934,
g17934,
g17935,
g17936,
g17937,
g17938,
g17939,
g17940,
g17941,
g17942,
g17943,
g17944,
g17945,
g17945,
g17946,
g17947,
g17948,
g17949,K14778
g17949,K14778
g17950,
g17951,
g17952,K14808
g17953,
g17954,
g17955,K13143
g17955,K13143
g17956,
g17956,
g17957,
g17958,
g17959,K17085
g17959,K17085
g17959,K17085
g17959,
g17959,
g17960,K11126
g17960,K11126
g17961,
g17962,
g17963,
g17964,
g17965,
g17966,
g17967,K12385
g17968,
g17969,
g17970,
g17971,
g17972,
g17972,
g17973,K07175
g17974,K04513
g17975,K07175
g17976,K13709
g17977,K21594
g17977,K21594
g17977,K21594
g17978,K10683
g17979,K13507
g17980,K09259
g17981,
g17982,
g17983,
g17984,
g17985,
g17986,
g17987,
g17988,
g17989,
g17990,K03108
g17991,
g17992,
g17993,K00767
g17994,K07018
g17994,K07018
g17995,
g17996,K02934
g17997,K14786
g17998,
g17999,
g18000,
g18001,
g18002,
g18003,
g18004,
g18005,
g18006,
g18007,
g18008,
g18009,
g18010,
g18011,
g18012,
g18013,
g18014,
g18015,
g18015,
g18015,
g18016,
g18017,
g18018,
g18019,
g18020,
g18021,
g18022,
g18023,
g18024,
g18025,
g18026,
g18026,
g18026,
g18027,
g18028,
g18028,
g18029,
g18030,K15042
g18031,
g18032,K12828
g18032,K12828
g18032,
g18033,
g18034,
g18034,
g18035,K01866
g18036,K05106
g18037,K16815
g18038,
g18039,
g18039,
g18040,
g18041,
g18042,K12858
g18043,
g18043,
g18044,K17541
g18045,
g18046,
g18047,K17817
g18048,K00059
g18049,
g18050,
g18051,
g18051,
g18052,
g18053,
g18054,
g18055,
g18056,
g18056,
g18057,
g18058,
g18059,
g18059,
g18060,
g18061,
g18062,
g18063,
g18064,
g18065,
g18066,K12827
g18067,
g18068,
g18069,
g18069,
g18070,
g18071,K16569
g18072,
g18073,K06963
g18074,
g18075,
g18076,
g18077,
g18078,
g18079,
g18080,
g18081,
g18082,
g18083,
g18084,
g18085,
g18085,
g18086,
g18087,
g18088,K24748
g18088,K24748
g18089,K28063
g18090,K02685
g18091,
g18092,K26680
g18093,
g18094,K00088
g18095,
g18096,K20642
g18097,K10706
g18097,K10706
g18098,
g18099,
g18100,
g18101,K14559
g18101,K14559
g18102,
g18103,
g18104,
g18105,
g18106,
g18107,
g18108,
g18109,
g18110,
g18111,
g18112,
g18113,
g18114,
g18115,
g18116,
g18116,
g18117,
g18118,
g18119,
g18120,
g18120,K02991
g18121,
g18122,K11765
g18123,
g18124,
g18125,
g18126,
g18127,
g18128,
g18129,
g18130,
g18131,
g18132,
g18133,
g18134,
g18135,
g18136,
g18137,
g18138,
g18139,
g18140,
g18141,
g18142,
g18143,
g18144,K07360
g18145,
g18146,
g18147,
g18148,
g18149,
g18149,
g18150,
g18151,
g18152,
g18153,
g18154,
g18155,
g18156,
g18157,
g18158,
g18159,
g18160,
g18161,
g18162,
g18163,
g18164,
g18165,
g18166,
g18167,
g18168,
g18169,
g18170,
g18171,
g18172,
g18173,
g18174,
g18175,
g18176,
g18177,
g18178,
g18179,
g18180,
g18181,
g18181,
g18182,
g18183,
g18183,
g18184,
g18185,
g18185,
g18186,
g18187,
g18188,
g18189,
g18190,
g18190,
g18190,
g18191,
g18191,
g18191,
g18192,
g18193,
g18194,
g18195,
g18196,
g18197,
g18198,
g18199,
g18200,
g18201,
g18202,
g18203,
g18204,
g18205,
g18206,
g18207,
g18208,
g18209,
g18210,
g18211,
g18212,
g18213,
g18214,
g18215,K01230
g18215,K20044
g18215,K01230
g18216,
g18217,
g18218,
g18219,
g18220,
g18221,K05662
g18222,
g18222,
g18223,
g18224,
g18225,
g18225,
g18226,K14416
g18226,K14416
g18227,
g18228,K08738
g18229,
g18230,
g18231,
g18232,K12824
g18232,K12824
g18233,
g18234,
g18234,
g18235,K13293
g18236,K10997
g18237,K08827
g18238,
g18239,K06027
g18240,K13345
g18240,K13345
g18241,K02605
g18242,
g18243,
g18244,
g18245,K12605
g18245,K12605
g18246,K02955
g18247,K05104
g18247,
g18248,K09495
g18249,K14815
g18250,K03014
g18251,K15446
g18252,K03926
g18253,K14358
g18254,K00274
g18254,K00274
g18255,K01076
g18256,K10420
g18257,
g18258,K23568
g18259,K11206
g18260,K09579
g18261,
g18262,K09537
g18263,K11550
g18263,K11550
g18264,
g18265,
g18266,
g18267,
g18268,
g18269,
g18270,
g18270,
g18271,
g18272,
g18273,
g18274,
g18275,K04345
g18275,K04345
g18275,K05094
g18276,
g18277,
g18278,
g18279,K06940
g18279,
g18280,
g18281,
g18282,
g18283,K11426
g18284,
g18284,
g18285,
g18286,
g18287,
g18287,
g18288,
g18289,
g18290,
g18291,
g18292,
g18293,
g18294,
g18295,
g18296,
g18297,K09022
g18297,K09022
g18298,K07441
g18299,K03099
g18300,
g18300,
g18300,
g18301,
g18302,
g18303,
g18304,
g18305,
g18306,K20279
g18307,
g18308,
g18309,K08737
g18310,
g18311,
g18312,K04424
g18313,
g18314,
g18315,
g18316,
g18317,
g18318,
g18319,
g18320,
g18321,
g18322,
g18323,
g18324,
g18325,
g18326,K24265
g18327,
g18328,K01823
g18329,K14016
g18330,
g18331,K15028
g18332,
g18333,
g18334,K07881
g18335,
g18336,
g18337,K12188
g18338,K10398
g18338,
g18338,K10398
g18339,K19025
g18339,K19025
g18339,K19025
g18340,
g18341,K03243
g18342,
g18343,
g18344,K07565
g18345,
g18345,K12829
g18345,K12829
g18346,K28116
g18346,
g18347,K14018
g18347,K14018
g18348,K07466
g18349,K08798
g18350,
g18351,
g18352,
g18352,
g18353,
g18354,
g18355,K05606
g18356,
g18357,
g18357,
g18358,
g18359,
g18360,
g18361,
g18362,
g18363,
g18364,
g18365,
g18365,
g18366,
g18367,
g18367,
g18367,K06989
g18368,K07767
g18369,
g18369,
g18369,
g18370,K13738
g18371,K05925
g18371,K05925
g18372,
g18373,
g18373,
g18374,
g18375,
g18376,
g18377,
g18378,
g18379,K17534
g18379,K17534
g18379,
g18380,K02257
g18381,K03005
g18381,K03005
g18382,K08963
g18383,
g18384,
g18385,
g18385,
g18386,
g18387,
g18388,
g18389,
g18390,
g18391,
g18392,
g18393,
g18394,
g18395,
g18396,
g18397,
g18398,
g18399,
g18400,
g18400,
g18401,
g18402,
g18403,
g18404,
g18405,
g18405,K13153
g18406,K14395
g18407,
g18408,
g18408,
g18409,
g18410,
g18411,
g18412,
g18413,K05925
g18413,K05925
g18414,K23569
g18415,K14782
g18416,K00472
g18417,
g18418,
g18419,K18586
g18420,K00074
g18420,K00074
g18421,
g18421,
g18422,
g18423,
g18424,
g18425,K14830
g18426,
g18426,
g18427,K15730
g18428,K24725
g18429,K25470
g18430,K15791
g18431,K05768
g18432,K24070
g18433,K13144
g18434,K12175
g18435,K14963
g18436,K00252
g18436,K00252
g18437,K16330
g18438,K07342
g18439,
g18439,K15289
g18440,K14301
g18441,K01867
g18442,K04802
g18442,
g18443,K17601
g18443,K17601
g18444,
g18445,
g18446,
g18447,
g18448,
g18449,
g18450,
g18451,K03850
g18452,
g18452,
g18453,K22745
g18454,
g18455,
g18455,
g18456,
g18457,
g18458,
g18459,
g18460,
g18461,
g18462,
g18463,
g18464,
g18465,
g18466,
g18467,
g18468,
g18469,
g18469,
g18470,
g18471,
g18472,
g18473,
g18474,
g18475,K23643
g18476,
g18476,
g18477,
g18478,
g18479,
g18480,K04083
g18481,K15177
g18482,
g18483,
g18484,K01081
g18484,K01081
g18485,
g18486,
g18487,
g18488,
g18489,
g18490,K10088
g18491,
g18492,K14649
g18492,K14649
g18493,
g18493,
g18494,K03348
g18495,K00222
g18496,
g18497,
g18498,
g18499,
g18500,K02730
g18500,K02730
g18501,
g18502,K08490
g18503,
g18504,
g18505,
g18506,
g18507,
g18508,
g18509,
g18510,
g18511,
g18512,
g18513,
g18514,
g18515,
g18516,
g18517,
g18518,
g18518,
g18519,K00826
g18520,
g18520,
g18521,
g18522,
g18523,
g18524,
g18525,
g18526,
g18527,
g18528,
g18529,
g18530,K16803
g18531,K08790
g18532,K12592
g18533,K02896
g18534,K02896
g18535,K02327
g18535,K02327
g18536,
g18536,
g18537,
g18538,
g18539,
g18540,
g18541,
g18542,
g18543,
g18544,
g18545,
g18545,
g18546,
g18547,
g18548,
g18549,
g18550,
g18551,
g18552,
g18553,
g18554,
g18555,
g18556,
g18557,
g18558,
g18559,
g18560,
g18560,
g18560,
g18561,
g18562,
g18563,
g18564,
g18565,
g18566,
g18567,K07178
g18567,K07178
g18568,
g18568,
g18569,
g18570,
g18571,
g18572,
g18573,
g18574,
g18574,
g18575,K22684
g18575,K22684
g18575,
g18576,K24641
g18576,
g18577,
g18578,
g18579,
g18580,
g18581,
g18582,K15979
g18583,K10771
g18583,K10771
g18584,
g18585,
g18586,
g18587,
g18588,
g18589,
g18590,
g18591,
g18591,
g18592,
g18593,
g18594,
g18595,
g18596,
g18597,
g18598,
g18599,
g18600,
g18601,
g18602,
g18603,
g18604,
g18605,
g18606,
g18607,
g18608,
g18609,
g18610,
g18611,
g18612,
g18613,
g18614,
g18615,
g18616,
g18617,
g18618,
g18618,
g18619,
g18620,K05755
g18621,
g18622,K27318
g18622,
g18623,
g18624,K01647
g18625,K15505
g18625,K15505
g18626,
g18627,
g18628,
g18629,
g18630,
g18631,
g18632,
g18633,
g18634,
g18635,
g18636,
g18637,
g18638,
g18639,
g18640,
g18641,
g18642,
g18643,K10297
g18644,
g18645,
g18646,
g18647,
g18648,
g18649,
g18650,
g18651,
g18652,
g18653,
g18654,
g18655,
g18655,
g18656,
g18657,K04352
g18658,K22078
g18659,K11836
g18660,
g18661,K11800
g18662,
g18663,
g18664,
g18664,
g18665,
g18665,K09503
g18666,K11348
g18667,K11231
g18667,K11231
g18668,
g18669,
g18670,K13681
g18671,K00876
g18672,K20045
g18673,
g18673,
g18674,
g18675,
g18676,
g18677,
g18678,
g18679,
g18680,
g18681,
g18682,
g18683,
g18684,
g18685,
g18686,
g18687,
g18688,
g18689,
g18690,
g18691,
g18692,
g18693,
g18694,
g18695,
g18696,
g18697,
g18698,
g18699,
g18700,
g18701,
g18702,
g18703,
g18704,
g18705,
g18706,
g18707,
g18708,
g18709,
g18710,
g18711,
g18712,
g18713,
g18714,
g18715,
g18716,
g18717,
g18718,
g18719,K11592
g18720,
g18721,
g18722,
g18723,
g18724,
g18725,
g18726,K14286
g18726,K14286
g18726,
g18727,
g18728,
g18728,
g18729,
g18730,
g18730,
g18730,
g18730,K03178
g18731,
g18732,
g18733,
g18734,
g18735,
g18736,
g18737,
g18738,
g18739,
g18740,K01464
g18741,
g18741,
g18741,
g18742,
g18743,
g18744,K18081
g18745,
g18746,
g18747,
g18748,
g18749,
g18750,
g18751,
g18752,
g18753,
g18754,
g18755,
g18756,
g18757,
g18758,
g18759,
g18760,
g18761,
g18762,
g18763,
g18764,
g18765,
g18766,
g18767,
g18768,
g18769,
g18770,
g18770,
g18770,K03178
g18771,K01869
g18771,K01869
g18772,
g18773,
g18773,
g18774,
g18775,
g18775,
g18776,
g18777,
g18778,
g18779,
g18780,K03637
g18780,K03637
g18781,K14834
g18782,
g18783,
g18784,
g18785,
g18786,
g18787,
g18788,
g18789,
g18790,
g18791,
g18792,
g18793,
g18794,
g18795,
g18796,
g18797,
g18798,
g18799,
g18800,
g18801,
g18802,
g18803,
g18804,
g18805,
g18806,
g18807,
g18808,
g18809,
g18810,
g18811,
g18812,
g18812,
g18813,K08857
g18814,K01669
g18815,K25318
g18816,
g18817,K05105
g18818,
g18818,
g18819,K22579
g18820,
g18821,
g18822,
g18823,
g18824,
g18825,
g18826,
g18827,
g18828,
g18829,
g18830,
g18831,
g18832,
g18833,
g18834,
g18835,
g18836,
g18836,
g18836,
g18837,
g18838,
g18839,
g18840,
g18841,
g18842,
g18843,
g18844,
g18845,
g18846,
g18847,
g18848,
g18849,
g18849,
g18850,K14415
g18851,
g18851,K00913
g18852,K13356
g18853,
g18854,
g18855,
g18856,K15075
g18856,K15075
g18857,K14847
g18858,
g18859,K24891
g18859,K24891
g18860,
g18860,
g18861,K18592
g18862,
g18863,
g18864,
g18865,
g18866,
g18867,
g18868,
g18869,
g18870,
g18870,
g18871,K04802
g18872,K12195
g18873,K10873
g18874,
g18875,K01110
g18875,K01110
g18875,K01110
g18876,
g18877,
g18878,
g18879,
g18879,
g18880,
g18881,
g18882,
g18883,
g18884,
g18885,
g18886,
g18887,
g18888,
g18889,
g18890,
g18891,
g18892,K03331
g18893,K06101
g18894,
g18895,
g18896,
g18897,
g18898,
g18899,
g18900,
g18900,
g18901,
g18902,
g18903,K15139
g18904,
g18905,K15216
g18905,K15216
g18905,
g18906,
g18907,K09532
g18908,K12177
g18909,
g18910,
g18911,
g18912,
g18912,K05105
g18913,
g18914,
g18915,
g18916,
g18917,K14848
g18918,
g18919,K20346
g18919,K20346
g18920,K15172
g18921,
g18922,
g18923,
g18924,
g18925,
g18926,
g18927,
g18928,K03123
g18929,K11155
g18930,K11412
g18931,
g18932,
g18932,
g18933,
g18934,
g18935,
g18936,
g18937,
g18938,
g18939,
g18940,
g18941,
g18941,
g18942,K15442
g18943,
g18944,
g18945,
g18946,K24926
g18947,
g18948,
g18949,
g18950,
g18951,
g18952,
g18953,
g18954,
g18955,
g18956,
g18957,
g18958,
g18958,
g18959,
g18960,
g18961,
g18962,
g18963,
g18964,
g18965,
g18966,
g18967,
g18968,K11849
g18969,K05759
g18970,
g18971,K08066
g18972,
g18973,
g18974,K10990
g18975,
g18976,
g18977,K15293
g18978,K07390
g18979,
g18980,
g18981,
g18982,
g18983,
g18984,
g18985,
g18986,
g18987,
g18988,
g18989,
g18990,
g18991,
g18992,
g18993,
g18993,
g18994,
g18994,
g18995,K07937
g18996,K01639
g18997,
g18998,
g18999,
g19000,
g19001,
g19001,
g19001,
g19002,
g19003,
g19004,
g19005,
g19006,
g19007,
g19008,
g19009,
g19010,
g19011,
g19012,
g19013,
g19014,
g19015,
g19016,
g19016,
g19017,
g19018,
g19019,
g19020,
g19021,
g19022,
g19023,
g19024,
g19025,
g19026,
g19027,
g19028,
g19028,
g19029,
g19030,
g19031,
g19032,
g19033,
g19034,
g19035,
g19036,
g19037,
g19038,
g19039,
g19040,
g19041,
g19042,
g19043,
g19044,
g19045,
g19046,
g19047,
g19048,K23801
g19049,K20160
g19050,
g19051,
g19052,
g19053,
g19054,
g19055,
g19056,K06685
g19057,K03216
g19058,
g19059,K01855
g19060,
g19061,
g19062,
g19063,
g19063,
g19064,
g19065,K01610
g19066,K21806
g19067,
g19068,K11308
g19069,K14297
g19070,
g19071,
g19071,
g19072,K22559
g19073,
g19074,
g19075,K23080
g19075,K23080
g19076,K05181
g19077,K09272
g19078,
g19079,
g19080,
g19081,K10728
g19082,
g19082,
g19083,K03029
g19084,
g19085,
g19085,
g19086,K21249
g19087,K15278
g19088,K03130
g19089,K09849
g19090,
g19091,K03952
g19092,
g19093,K04799
g19093,K04799
g19094,K20183
g19095,K12307
g19096,K14819
g19097,K27045
g19097,K27045
g19098,
g19099,
g19100,
g19101,K11094
g19102,K23905
g19103,K01868
g19104,
g19105,K14688
g19106,K00060
g19107,K23404
g19108,
g19108,
g19108,
g19109,
g19110,
g19111,
g19112,
g19112,
g19113,K11418
g19113,K11418
g19114,
g19114,
g19115,K01013
g19116,
g19116,
g19116,
g19117,
g19118,K05350
g19118,K05350
g19118,
g19118,
g19119,
g19120,K03064
g19121,K01883
g19122,
g19123,K12880
g19124,K24760
g19125,K10392
g19126,
g19127,
g19128,
g19128,
g19129,
g19130,
g19131,
g19132,
g19133,
g19134,
g19135,
g19135,
g19136,
g19137,
g19137,K00140
g19138,K00943
g19139,
g19140,
g19140,
g19141,
g19142,K11086
g19143,
g19144,K01192
g19144,K01192
g19145,K04555
g19145,K04555
g19146,K01409
g19147,K28026
g19147,K28026
g19148,K02868
g19149,
g19149,
g19150,K13165
g19151,K12373
g19152,
g19153,K01810
g19154,K12862
g19155,K12587
g19156,K00457
g19157,K12402
g19158,K20164
g19159,K08794
g19160,K01056
g19161,
g19162,
g19162,
g19163,
g19164,
g19165,
g19166,
g19167,
g19168,
g19169,
g19170,
g19171,
g19172,
g19173,
g19174,
g19175,
g19176,
g19177,
g19178,
g19179,
g19180,
g19181,
g19182,
g19183,
g19184,
g19185,
g19186,
g19187,
g19188,
g19189,
g19190,
g19191,
g19192,
g19193,
g19194,
g19195,
g19196,
g19197,
g19198,
g19199,
g19200,
g19201,
g19202,
g19203,
g19204,
g19205,
g19206,
g19207,
g19208,
g19209,
g19210,
g19211,
g19212,
g19212,
g19212,
g19213,
g19214,
g19215,
g19216,
g19217,
g19218,
g19218,
g19218,
g19219,
g19220,K20520
g19221,
g19222,
g19223,
g19224,
g19225,
g19226,
g19227,
g19228,
g19229,
g19230,
g19231,
g19232,
g19233,
g19234,
g19235,
g19236,
g19237,
g19238,
g19239,
g19240,
g19241,
g19242,
g19243,K17257
g19243,K17257
g19244,K20310
g19245,K26095
g19246,K22762
g19247,K04464
g19248,
g19249,
g19250,K01868
g19251,
g19251,
g19252,K11404
g19252,K11404
g19253,
g19254,
g19255,
g19256,
g19257,
g19258,
g19259,
g19260,
g19261,
g19262,
g19263,
g19264,
g19265,
g19266,
g19267,
g19267,
g19268,
g19269,
g19270,
g19271,
g19272,
g19273,
g19274,
g19275,
g19276,
g19277,
g19278,
g19279,
g19280,
g19281,
g19282,
g19283,
g19284,
g19285,
g19286,
g19287,
g19288,
g19289,
g19290,
g19291,
g19291,
g19292,
g19293,
g19294,
g19295,
g19296,
g19297,
g19298,
g19299,
g19300,
g19301,K10848
g19302,
g19303,K11835
g19304,K19024
g19304,K19024
g19305,
g19306,
g19307,
g19308,
g19309,
g19310,
g19311,
g19312,
g19313,
g19314,
g19315,
g19316,
g19317,
g19318,
g19318,
g19318,
g19319,
g19320,K08837
g19321,K24470
g19322,K00824
g19323,
g19324,K17582
g19324,
g19324,K17582
g19325,K15437
g19326,
g19327,K00771
g19328,
g19329,
g19330,K03025
g19330,K03025
g19331,
g19332,
g19333,
g19334,
g19335,
g19336,
g19336,
g19336,
g19337,
g19338,
g19339,
g19340,
g19341,
g19342,
g19343,
g19344,
g19345,
g19346,
g19347,K02729
g19348,K04527
g19349,K15443
g19350,
g19351,
g19352,
g19353,
g19354,
g19355,
g19356,
g19357,
g19358,
g19359,
g19360,
g19361,
g19362,K26537
g19363,
g19363,
g19364,
g19365,
g19366,
g19367,
g19368,
g19369,
g19370,
g19371,K26678
g19371,K26678
g19372,K22991
g19373,
g19374,
g19375,K15362
g19376,K14693
g19377,K16073
g19378,
g19379,
g19380,
g19381,
g19382,
g19383,
g19384,
g19385,
g19386,
g19387,
g19388,
g19389,
g19390,
g19391,K01872
g19392,
g19393,K00500
g19394,K00981
g19395,
g19396,
g19397,
g19398,
g19399,
g19400,
g19401,
g19402,
g19403,
g19404,
g19405,
g19406,
g19407,
g19407,
g19408,
g19409,
g19410,
g19411,
g19412,
g19413,
g19414,
g19415,
g19416,
g19417,
g19418,
g19419,K14402
g19420,K00668
g19421,
g19422,
g19422,
g19423,
g19424,
g19425,
g19426,
g19427,
g19428,
g19429,
g19430,
g19431,
g19432,
g19433,
g19434,
g19435,
g19436,
g19437,
g19438,
g19439,
g19440,
g19441,
g19442,
g19443,
g19444,
g19445,
g19446,
g19447,
g19448,
g19449,
g19450,
g19451,
g19452,
g19453,
g19454,K01148
g19455,K02564
g19456,
g19456,
g19457,
g19457,
g19458,
g19458,K08773
g19459,K00548
g19460,
g19461,
g19461,
g19461,
g19462,K08494
g19463,K20298
g19464,K15104
g19465,
g19466,
g19467,K19703
g19468,
g19469,
g19470,K09562
g19470,K09562
g19471,K14012
g19472,
g19473,
g19474,K14820
g19475,
g19475,
g19476,
g19477,
g19477,
g19478,
g19479,
g19480,
g19481,
g19482,
g19483,
g19484,
g19485,
g19485,
g19485,
g19485,
g19486,K23257
g19486,K23257
g19487,
g19488,
g19489,
g19490,
g19491,
g19492,
g19493,
g19494,
g19495,K01647
g19496,K01092
g19497,
g19497,
g19498,
g19499,K15381
g19500,K23566
g19501,K11314
g19502,K05757
