Orthogroup	bc2001_braker	vvermcdc19_braker
OG0006029	bc2001_g15732.t1	vverm_g16696.t1
OG0006035	bc2001_g9844.t1	vverm_g8009.t1
OG0006043	bc2001_g9858.t1	vverm_g2862.t1
OG0006049	bc2001_g10565.t1	vverm_g3842.t1
OG0006054	bc2001_g7802.t1	vverm_g7727.t1
OG0006060	bc2001_g9276.t1	vverm_g1155.t1
OG0006061	bc2001_g11375.t1	vverm_g16348.t1
OG0006063	bc2001_g3864.t1	vverm_g9899.t1
OG0006068	bc2001_g9826.t1	vverm_g1638.t1
OG0006069	bc2001_g19454.t1	vverm_g984.t1
OG0006071	bc2001_g11213.t1	vverm_g4336.t1
OG0006073	bc2001_g10948.t1	vverm_g11826.t1
OG0006076	bc2001_g2428.t1	vverm_g14180.t1
OG0006077	bc2001_g2295.t3	vverm_g4064.t1
OG0006091	bc2001_g16301.t1	vverm_g16185.t1
OG0006092	bc2001_g5582.t1	vverm_g3374.t1
OG0006094	bc2001_g19158.t1	vverm_g1961.t1
OG0006096	bc2001_g7286.t1	vverm_g6366.t1
OG0006098	bc2001_g8461.t1	vverm_g16676.t1
OG0006103	bc2001_g17513.t1	vverm_g7330.t1
OG0006109	bc2001_g15166.t1	vverm_g9587.t1
OG0006110	bc2001_g11005.t1	vverm_g11795.t1
OG0006114	bc2001_g14174.t1	vverm_g12760.t1
OG0006119	bc2001_g15749.t1	vverm_g6004.t1
OG0006120	bc2001_g15116.t1	vverm_g13621.t1
OG0006122	bc2001_g864.t2	vverm_g14229.t2
OG0006124	bc2001_g6270.t1	vverm_g5766.t1
OG0006126	bc2001_g9321.t1	vverm_g1174.t1
OG0006128	bc2001_g8738.t1	vverm_g7618.t1
OG0006129	bc2001_g11516.t1	vverm_g6814.t1
OG0006135	bc2001_g19528.t1	vverm_g4148.t1
OG0006139	bc2001_g16556.t1	vverm_g8755.t1
OG0006140	bc2001_g16013.t1	vverm_g16843.t1
OG0006141	bc2001_g9880.t1	vverm_g4208.t1
OG0006155	bc2001_g2427.t1	vverm_g11279.t1
OG0006160	bc2001_g15743.t1	vverm_g5967.t1
OG0006164	bc2001_g9525.t1	vverm_g2367.t1
OG0006165	bc2001_g15839.t1	vverm_g6037.t1
OG0006167	bc2001_g9878.t1	vverm_g3638.t1
OG0006169	bc2001_g7420.t1	vverm_g12435.t1
OG0006172	bc2001_g5925.t1	vverm_g14776.t1
OG0006173	bc2001_g9363.t1	vverm_g2298.t1
OG0006176	bc2001_g6152.t1	vverm_g16069.t1
OG0006189	bc2001_g15840.t1	vverm_g6038.t1
OG0006192	bc2001_g9100.t1	vverm_g221.t1
OG0006195	bc2001_g9056.t1	vverm_g16274.t1
OG0006196	bc2001_g10349.t1	vverm_g15483.t1
OG0006197	bc2001_g1000.t2	vverm_g14291.t1
OG0006201	bc2001_g7682.t1	vverm_g7012.t1
OG0006202	bc2001_g14145.t1	vverm_g12783.t1
OG0006205	bc2001_g11062.t1	vverm_g2943.t1
OG0006212	bc2001_g7794.t1	vverm_g7157.t1
OG0006213	bc2001_g1049.t1	vverm_g15494.t1
OG0006216	bc2001_g16464.t1	vverm_g8783.t1
OG0006217	bc2001_g16581.t1	vverm_g8701.t1
OG0006218	bc2001_g8583.t1	vverm_g14010.t1
OG0006219	bc2001_g19530.t1	vverm_g4132.t1
OG0006220	bc2001_g11548.t1	vverm_g6832.t1
OG0006222	bc2001_g16012.t1	vverm_g16849.t1
OG0006227	bc2001_g7170.t1	vverm_g12964.t1
OG0006228	bc2001_g9154.t1	vverm_g1976.t1
OG0006230	bc2001_g2221.t1	vverm_g911.t1
OG0006231	bc2001_g16709.t1	vverm_g14527.t1
OG0006237	bc2001_g1733.t1	vverm_g5621.t1
OG0006244	bc2001_g17171.t1	vverm_g10222.t1
OG0006250	bc2001_g78.t1	vverm_g9786.t1
OG0006252	bc2001_g6845.t1	vverm_g16297.t1
OG0006253	bc2001_g10869.t1	vverm_g9932.t1
OG0006255	bc2001_g12081.t1	vverm_g9240.t1
OG0006272	bc2001_g11798.t1	vverm_g3186.t1
OG0006276	bc2001_g4308.t1	vverm_g15025.t1
OG0006278	bc2001_g18.t1	vverm_g6921.t1
OG0006280	bc2001_g13695.t1	vverm_g14247.t3
OG0006283	bc2001_g3194.t1	vverm_g16853.t1
OG0006285	bc2001_g555.t1	vverm_g4995.t1
OG0006286	bc2001_g13510.t1	vverm_g6678.t1
OG0006288	bc2001_g17074.t1	vverm_g14623.t1
OG0006294	bc2001_g5288.t1	vverm_g14765.t1
OG0006295	bc2001_g14723.t1	vverm_g9126.t1
OG0006298	bc2001_g5306.t1	vverm_g14469.t1
OG0006299	bc2001_g6273.t1	vverm_g8104.t1
OG0006302	bc2001_g14354.t1	vverm_g9917.t1
OG0006304	bc2001_g6650.t1	vverm_g15295.t1
OG0006308	bc2001_g4789.t1	vverm_g9925.t3
OG0006309	bc2001_g3953.t1	vverm_g15656.t1
OG0006310	bc2001_g8869.t1	vverm_g372.t1
OG0006312	bc2001_g15468.t1	vverm_g14656.t1
OG0006313	bc2001_g1202.t1	vverm_g5134.t1
OG0006314	bc2001_g1127.t1	vverm_g8910.t1
OG0006315	bc2001_g1199.t1	vverm_g5129.t1
OG0006317	bc2001_g10154.t1	vverm_g10299.t1
OG0006319	bc2001_g7755.t1	vverm_g6315.t1
OG0006323	bc2001_g3500.t1, bc2001_g3500.t2	vverm_g2172.t1
OG0006324	bc2001_g1057.t1	vverm_g5301.t1
OG0006330	bc2001_g5885.t1	vverm_g14857.t1
OG0006339	bc2001_g14056.t1	vverm_g12686.t1
OG0006342	bc2001_g5054.t1	vverm_g2486.t1
OG0006343	bc2001_g1962.t1	vverm_g5307.t1
OG0006347	bc2001_g6042.t1	vverm_g4413.t2
OG0006348	bc2001_g13115.t1	vverm_g4889.t1
OG0006354	bc2001_g12009.t1	vverm_g10105.t1
OG0006355	bc2001_g7071.t1	vverm_g14958.t1
OG0006359	bc2001_g17623.t1	vverm_g13481.t1
OG0006361	bc2001_g12940.t1	vverm_g11781.t1, vverm_g2094.t1
OG0006363	bc2001_g9726.t1	vverm_g3738.t1
OG0006366	bc2001_g13675.t1	vverm_g276.t1
OG0006367	bc2001_g13689.t1	vverm_g258.t1
OG0006368	bc2001_g6031.t1	vverm_g4411.t1
OG0006369	bc2001_g12913.t1	vverm_g12712.t1
OG0006370	bc2001_g10878.t1	vverm_g6613.t1, vverm_g16.t1
OG0006371	bc2001_g8340.t1	vverm_g974.t1
OG0006372	bc2001_g7910.t1	vverm_g7802.t1
OG0006373	bc2001_g13112.t1	vverm_g142.t1
OG0006374	bc2001_g10797.t1	vverm_g9000.t1
OG0006375	bc2001_g1981.t1	vverm_g7051.t1
OG0006376	bc2001_g6918.t1	vverm_g2122.t1
OG0006382	bc2001_g16564.t1	vverm_g8726.t1
OG0006385	bc2001_g19079.t1	vverm_g15779.t1
OG0006387	bc2001_g625.t1	vverm_g7549.t1
OG0006389	bc2001_g3702.t1	vverm_g1917.t1
OG0006391	bc2001_g2823.t1	vverm_g6344.t1
OG0006392	bc2001_g5104.t1	vverm_g2473.t1
OG0006393	bc2001_g3192.t1	vverm_g16854.t1
OG0006394	bc2001_g13904.t1	vverm_g394.t1
OG0006397	bc2001_g9427.t1	vverm_g15030.t1
OG0006398	bc2001_g12195.t1	vverm_g5406.t1
OG0006400	bc2001_g1133.t1	vverm_g16706.t1
OG0006401	bc2001_g1833.t1	vverm_g11065.t1
OG0006405	bc2001_g1454.t1	vverm_g15257.t1
OG0006409	bc2001_g14820.t1	vverm_g3192.t1
OG0006411	bc2001_g1009.t2	vverm_g7867.t1
OG0006412	bc2001_g7397.t1	vverm_g12451.t1
OG0006418	bc2001_g9843.t1	vverm_g8008.t1
OG0006421	bc2001_g6450.t1	vverm_g13227.t1
OG0006426	bc2001_g13791.t1	vverm_g14519.t1
OG0006427	bc2001_g6093.t1	vverm_g16687.t1
OG0006428	bc2001_g9105.t1	vverm_g10062.t1
OG0006429	bc2001_g2682.t1	vverm_g15636.t1
OG0006439	bc2001_g11908.t1	vverm_g11530.t1
OG0006443	bc2001_g12880.t1	vverm_g9153.t1
OG0006446	bc2001_g15731.t1	vverm_g5986.t1
OG0006447	bc2001_g15735.t1	vverm_g5995.t1
OG0006448	bc2001_g15702.t1	vverm_g5957.t1
OG0006449	bc2001_g10527.t1	vverm_g5145.t1
OG0006450	bc2001_g11208.t1	vverm_g4369.t1
OG0006453	bc2001_g7775.t1	vverm_g2256.t1
OG0006454	bc2001_g16014.t1	vverm_g16844.t1
OG0006461	bc2001_g5886.t1	vverm_g14859.t1
OG0006471	bc2001_g18726.t3	vverm_g2509.t1
OG0006472	bc2001_g2400.t1	vverm_g11298.t1
OG0006475	bc2001_g10210.t1	vverm_g10311.t1
OG0006477	bc2001_g18354.t1	vverm_g14433.t1
OG0006479	bc2001_g7400.t1	vverm_g12439.t1
OG0006480	bc2001_g7421.t1	vverm_g12434.t1
OG0006482	bc2001_g8338.t1	vverm_g992.t1
OG0006485	bc2001_g16243.t1	vverm_g16174.t1
OG0006487	bc2001_g10920.t1	vverm_g6623.t1
OG0006488	bc2001_g9663.t3	vverm_g3598.t1
OG0006491	bc2001_g9704.t1	vverm_g3705.t1
OG0006493	bc2001_g8627.t1	vverm_g9101.t1
OG0006495	bc2001_g1948.t1	vverm_g13486.t1
OG0006497	bc2001_g7761.t1	vverm_g2245.t1
OG0006499	bc2001_g13932.t1	vverm_g14509.t1
OG0006500	bc2001_g9809.t1	vverm_g1687.t1
OG0006504	bc2001_g17992.t1	vverm_g14249.t1
OG0006507	bc2001_g5790.t1	vverm_g5749.t1
OG0006509	bc2001_g9075.t1	vverm_g16308.t1
OG0006517	bc2001_g11006.t1	vverm_g11792.t1
OG0006518	bc2001_g8500.t1	vverm_g12267.t1
OG0006520	bc2001_g2219.t1	vverm_g11630.t1
OG0006521	bc2001_g13915.t1	vverm_g14624.t1
OG0006522	bc2001_g7767.t1	vverm_g6417.t1
OG0006524	bc2001_g645.t1	vverm_g2746.t1
OG0006527	bc2001_g1891.t1	vverm_g13483.t1
OG0006528	bc2001_g1389.t1	vverm_g10826.t1
OG0006529	bc2001_g12049.t1	vverm_g14492.t1
OG0006533	bc2001_g8925.t1	vverm_g5573.t1
OG0006534	bc2001_g12675.t1	vverm_g10477.t2, vverm_g10477.t1
OG0006535	bc2001_g15452.t1	vverm_g13236.t1, vverm_g13236.t2
OG0006537	bc2001_g16250.t1	vverm_g16148.t1
OG0006539	bc2001_g3498.t1	vverm_g2209.t1
OG0006540	bc2001_g16228.t1	vverm_g4645.t1
OG0006541	bc2001_g4462.t1	vverm_g8941.t1
OG0006542	bc2001_g18241.t1	vverm_g9072.t1
OG0006543	bc2001_g16602.t1	vverm_g8644.t1
OG0006546	bc2001_g18672.t1	vverm_g9936.t1
OG0006547	bc2001_g14057.t1	vverm_g12688.t1
OG0006548	bc2001_g11884.t1	vverm_g11528.t1
OG0006552	bc2001_g15877.t1	vverm_g6034.t1
OG0006556	bc2001_g8719.t1	vverm_g12115.t1
OG0006560	bc2001_g13423.t1	vverm_g6298.t1
OG0006562	bc2001_g16997.t1	vverm_g15977.t1
OG0006564	bc2001_g8853.t1	vverm_g4742.t1
OG0006566	bc2001_g17224.t1	vverm_g5360.t1
OG0006569	bc2001_g7357.t1	vverm_g13213.t1
OG0006570	bc2001_g1135.t1	vverm_g12746.t1
OG0006572	bc2001_g17808.t1	vverm_g7308.t1
OG0006573	bc2001_g33.t1	vverm_g6982.t1
OG0006574	bc2001_g13664.t1	vverm_g4805.t1
OG0006576	bc2001_g18968.t1	vverm_g3428.t1
OG0006577	bc2001_g15458.t1	vverm_g2424.t1
OG0006578	bc2001_g18418.t1	vverm_g13405.t1
OG0006582	bc2001_g11755.t1	vverm_g3214.t1
OG0006585	bc2001_g5844.t1	vverm_g6676.t1
OG0006587	bc2001_g19074.t1	vverm_g1832.t1
OG0006588	bc2001_g11414.t1	vverm_g12136.t1
OG0006589	bc2001_g5916.t1	vverm_g14780.t1
OG0006590	bc2001_g18907.t1	vverm_g16386.t1
OG0006592	bc2001_g12408.t1	vverm_g3062.t1
OG0006594	bc2001_g4444.t1	vverm_g8970.t1
OG0006598	bc2001_g636.t1	vverm_g8194.t1
OG0006600	bc2001_g3474.t1	vverm_g15096.t1
OG0006604	bc2001_g15454.t1	vverm_g2461.t1
OG0006607	bc2001_g15672.t1	vverm_g5939.t1
OG0006608	bc2001_g11501.t1	vverm_g16889.t1
OG0006616	bc2001_g18370.t1	vverm_g14427.t1
OG0006619	bc2001_g19616.t1	vverm_g8799.t1
OG0006628	bc2001_g10128.t1	vverm_g10277.t1
OG0006630	bc2001_g14419.t1	vverm_g111.t1
OG0006631	bc2001_g9687.t1	vverm_g3698.t1
OG0006632	bc2001_g2852.t1	vverm_g6317.t1
OG0006634	bc2001_g12919.t1	vverm_g15594.t1
OG0006635	bc2001_g12490.t1	vverm_g1294.t1
OG0006639	bc2001_g18506.t1	vverm_g13357.t1
OG0006640	bc2001_g1192.t3	vverm_g5131.t1
OG0006641	bc2001_g261.t1	vverm_g8224.t1
OG0006644	bc2001_g19606.t1	vverm_g8794.t1
OG0006645	bc2001_g12177.t1	vverm_g16577.t1
OG0006646	bc2001_g16277.t1	vverm_g16188.t1
OG0006648	bc2001_g11905.t1	vverm_g11553.t1
OG0006649	bc2001_g11910.t1	vverm_g13449.t1
OG0006650	bc2001_g17135.t1	vverm_g3301.t1
OG0006653	bc2001_g8508.t1	vverm_g8808.t1
OG0006656	bc2001_g11107.t1	vverm_g8738.t1
OG0006659	bc2001_g17608.t1	vverm_g4895.t1
OG0006660	bc2001_g16332.t1	vverm_g16195.t3
OG0006661	bc2001_g1465.t1	vverm_g9254.t1
OG0006663	bc2001_g7763.t1	vverm_g3358.t1
OG0006668	bc2001_g2802.t1	vverm_g6407.t1
OG0006676	bc2001_g14376.t1	vverm_g4310.t1
OG0006681	bc2001_g17148.t1	vverm_g9182.t1
OG0006682	bc2001_g17492.t1	vverm_g4906.t1
OG0006684	bc2001_g4225.t1	vverm_g13217.t1
OG0006685	bc2001_g19500.t1	vverm_g15631.t1
OG0006687	bc2001_g3962.t1	vverm_g15654.t1
OG0006688	bc2001_g16493.t1	vverm_g8765.t1
OG0006690	bc2001_g2740.t1	vverm_g1538.t1
OG0006691	bc2001_g9503.t1	vverm_g8515.t1
OG0006692	bc2001_g17465.t1	vverm_g13719.t1
OG0006694	bc2001_g2939.t1	vverm_g15066.t1
OG0006696	bc2001_g1736.t1	vverm_g2339.t1
OG0006697	bc2001_g7766.t1, bc2001_g7766.t2	vverm_g2240.t1
OG0006702	bc2001_g41.t2, bc2001_g41.t1	vverm_g6888.t1
OG0006703	bc2001_g50.t1	vverm_g6912.t1
OG0006704	bc2001_g55.t1	vverm_g9764.t1
OG0006705	bc2001_g58.t1	vverm_g9755.t2, vverm_g9755.t1
OG0006707	bc2001_g74.t1	vverm_g9791.t2, vverm_g9791.t1
OG0006708	bc2001_g96.t1	vverm_g10144.t2, vverm_g10144.t1
OG0006709	bc2001_g100.t1	vverm_g16122.t1, vverm_g1424.t3
OG0006710	bc2001_g104.t1, bc2001_g104.t2	vverm_g1871.t1
OG0006713	bc2001_g159.t2, bc2001_g159.t1	vverm_g15843.t1
OG0006716	bc2001_g233.t1	vverm_g10453.t1
OG0006718	bc2001_g264.t1	vverm_g8256.t1
OG0006721	bc2001_g292.t1	vverm_g8205.t2, vverm_g8205.t1
OG0006722	bc2001_g294.t1, bc2001_g294.t2	vverm_g8210.t1
OG0006729	bc2001_g499.t1	vverm_g8065.t1
OG0006730	bc2001_g509.t1	vverm_g2964.t1
OG0006732	bc2001_g535.t1	vverm_g4970.t1
OG0006737	bc2001_g626.t1	vverm_g4089.t1, vverm_g4089.t2
OG0006738	bc2001_g637.t1	vverm_g2762.t2, vverm_g2762.t1
OG0006739	bc2001_g646.t1	vverm_g2748.t1
OG0006746	bc2001_g775.t1, bc2001_g775.t2	vverm_g1206.t1
OG0006747	bc2001_g780.t1, bc2001_g17249.t1	vverm_g15983.t1
OG0006755	bc2001_g868.t1, bc2001_g868.t2	vverm_g14233.t1
OG0006756	bc2001_g875.t2, bc2001_g875.t1	vverm_g14722.t1
OG0006767	bc2001_g999.t1	vverm_g14292.t1
OG0006768	bc2001_g1004.t1	vverm_g14303.t1
OG0006769	bc2001_g1008.t1	vverm_g2483.t2, vverm_g2483.t1
OG0006770	bc2001_g1056.t1	vverm_g5258.t1
OG0006771	bc2001_g1058.t1	vverm_g5300.t1
OG0006772	bc2001_g1066.t3	vverm_g5171.t1
OG0006773	bc2001_g1093.t2, bc2001_g1093.t1	vverm_g5228.t1
OG0006774	bc2001_g1106.t1, bc2001_g1106.t2	vverm_g8001.t1
OG0006776	bc2001_g1130.t1	vverm_g5233.t1
OG0006777	bc2001_g1137.t1	vverm_g5197.t1
OG0006778	bc2001_g1155.t1	vverm_g5159.t1
OG0006779	bc2001_g1171.t1	vverm_g5128.t1, vverm_g5128.t2
OG0006783	bc2001_g1192.t1, bc2001_g1192.t2	vverm_g5133.t1
OG0006786	bc2001_g1201.t1, bc2001_g1201.t2	vverm_g5135.t1
OG0006790	bc2001_g1227.t1	vverm_g1485.t1
OG0006791	bc2001_g1239.t2, bc2001_g1239.t1	vverm_g1511.t1
OG0006792	bc2001_g1255.t1	vverm_g3173.t1
OG0006793	bc2001_g1256.t1	vverm_g3175.t1
OG0006795	bc2001_g1265.t1	vverm_g1486.t1, vverm_g1486.t2
OG0006796	bc2001_g1270.t1	vverm_g1495.t1
OG0006797	bc2001_g1272.t1	vverm_g14338.t1
OG0006798	bc2001_g1275.t1	vverm_g3218.t1
OG0006809	bc2001_g1404.t1	vverm_g15267.t1
OG0006810	bc2001_g1411.t1	vverm_g10867.t1
OG0006811	bc2001_g1413.t1	vverm_g505.t1, vverm_g3938.t1
OG0006812	bc2001_g1423.t1	vverm_g9162.t2, vverm_g9162.t1
OG0006828	bc2001_g1709.t1	vverm_g4065.t1
OG0006830	bc2001_g1741.t1	vverm_g15765.t1, vverm_g15765.t2
OG0006831	bc2001_g1771.t1	vverm_g6210.t1
OG0006832	bc2001_g1773.t1	vverm_g16580.t1, vverm_g6206.t1
OG0006839	bc2001_g1937.t1	vverm_g5988.t1
OG0006840	bc2001_g1946.t1, bc2001_g1946.t2	vverm_g13444.t1
OG0006841	bc2001_g1959.t1, bc2001_g1959.t2	vverm_g11017.t1
OG0006842	bc2001_g1963.t1	vverm_g4926.t1, vverm_g4925.t1
OG0006844	bc2001_g2033.t1	vverm_g6554.t1
OG0006845	bc2001_g2034.t1	vverm_g12408.t3
OG0006846	bc2001_g2035.t1	vverm_g12413.t2, vverm_g12413.t1
OG0006854	bc2001_g2143.t2, bc2001_g2143.t1	vverm_g16406.t1
OG0006855	bc2001_g2150.t1	vverm_g15620.t1, vverm_g15620.t2
OG0006857	bc2001_g2171.t2, bc2001_g2171.t1	vverm_g2637.t1
OG0006858	bc2001_g2172.t1	vverm_g6337.t1
OG0006859	bc2001_g2173.t1	vverm_g6346.t1
OG0006860	bc2001_g2197.t1	vverm_g16171.t1
OG0006861	bc2001_g2198.t1	vverm_g7866.t1, vverm_g4541.t1
OG0006862	bc2001_g2214.t1, bc2001_g2214.t2	vverm_g8480.t1
OG0006866	bc2001_g2283.t1	vverm_g11242.t2, vverm_g11242.t1
OG0006868	bc2001_g2293.t1, bc2001_g2293.t2	vverm_g15349.t1
OG0006869	bc2001_g2294.t1	vverm_g11254.t1
OG0006875	bc2001_g2418.t1	vverm_g3903.t1
OG0006878	bc2001_g2481.t2, bc2001_g2481.t1	vverm_g16073.t1
OG0006879	bc2001_g2500.t1	vverm_g15727.t3, vverm_g15727.t1
OG0006880	bc2001_g2501.t1	vverm_g15630.t1
OG0006881	bc2001_g2558.t1, bc2001_g2558.t2	vverm_g11798.t1
OG0006886	bc2001_g2680.t1	vverm_g15634.t1
OG0006889	bc2001_g2716.t1	vverm_g1630.t1
OG0006890	bc2001_g2718.t1	vverm_g15507.t1
OG0006891	bc2001_g2722.t2, bc2001_g2722.t1	vverm_g262.t2
OG0006894	bc2001_g2737.t1	vverm_g3873.t1, vverm_g16027.t1
OG0006895	bc2001_g2741.t1	vverm_g15503.t2, vverm_g15503.t1
OG0006903	bc2001_g2807.t1	vverm_g6454.t1
OG0006904	bc2001_g2809.t1	vverm_g3234.t3, vverm_g3234.t1
OG0006906	bc2001_g2822.t1	vverm_g6351.t1
OG0006908	bc2001_g2859.t1	vverm_g6309.t2, vverm_g6309.t1
OG0006909	bc2001_g2864.t1	vverm_g6306.t1
OG0006921	bc2001_g2989.t1	vverm_g6336.t1
OG0006922	bc2001_g2990.t2, bc2001_g2990.t1	vverm_g15416.t1
OG0006924	bc2001_g3005.t1, bc2001_g3005.t2	vverm_g1659.t1
OG0006925	bc2001_g3009.t1	vverm_g1646.t2, vverm_g1646.t1
OG0006926	bc2001_g3017.t1	vverm_g1642.t1
OG0006929	bc2001_g3051.t1	vverm_g1705.t1
OG0006945	bc2001_g3302.t1	vverm_g4729.t1, vverm_g4729.t2
OG0006946	bc2001_g3313.t1	vverm_g3751.t1
OG0006952	bc2001_g3491.t1, bc2001_g3491.t2	vverm_g2215.t1, vverm_g1114.t1
OG0006953	bc2001_g3503.t1	vverm_g10567.t1, vverm_g10748.t1, vverm_g7543.t1
OG0006956	bc2001_g3535.t1, bc2001_g4633.t1	vverm_g11082.t1
OG0006958	bc2001_g3582.t1	vverm_g11282.t1
OG0006965	bc2001_g3630.t1	vverm_g4110.t1
OG0006966	bc2001_g3631.t1	vverm_g4107.t1
OG0006968	bc2001_g3668.t1	vverm_g4097.t1
OG0006969	bc2001_g3701.t1	vverm_g8938.t1
OG0006970	bc2001_g3713.t1	vverm_g8958.t2, vverm_g8958.t1
OG0006977	bc2001_g3816.t1	vverm_g9801.t1
OG0006981	bc2001_g3842.t1, bc2001_g3842.t2	vverm_g9890.t1
OG0006982	bc2001_g3855.t2, bc2001_g3855.t1	vverm_g9887.t1
OG0006984	bc2001_g3884.t1	vverm_g15825.t1, vverm_g15825.t2
OG0006989	bc2001_g3925.t1	vverm_g3747.t1
OG0006990	bc2001_g3957.t2, bc2001_g3957.t1	vverm_g15661.t1
OG0006992	bc2001_g3975.t1, bc2001_g3975.t2	vverm_g10606.t1
OG0006993	bc2001_g3976.t1, bc2001_g3976.t2	vverm_g7615.t1
OG0006994	bc2001_g3996.t1	vverm_g15112.t1, vverm_g8858.t1
OG0006995	bc2001_g3999.t1	vverm_g9089.t1
OG0007004	bc2001_g4226.t1	vverm_g13216.t1
OG0007007	bc2001_g4294.t1, bc2001_g4294.t2	vverm_g15039.t1
OG0007008	bc2001_g11344.t1, bc2001_g4310.t1	vverm_g4812.t1
OG0007009	bc2001_g4336.t1	vverm_g4807.t1
OG0007010	bc2001_g4338.t1	vverm_g4809.t2, vverm_g4809.t1
OG0007012	bc2001_g4369.t1	vverm_g13989.t1
OG0007015	bc2001_g4437.t1	vverm_g8975.t1
OG0007021	bc2001_g4646.t1, bc2001_g4646.t2	vverm_g11130.t1
OG0007022	bc2001_g4649.t2, bc2001_g4649.t1	vverm_g3574.t1
OG0007024	bc2001_g4676.t1, bc2001_g4676.t2	vverm_g3993.t1
OG0007027	bc2001_g4761.t1	vverm_g10103.t2, vverm_g10103.t1
OG0007033	bc2001_g4850.t1	vverm_g12636.t1
OG0007034	bc2001_g4864.t1	vverm_g12639.t2, vverm_g12639.t1
OG0007039	bc2001_g4919.t1	vverm_g12629.t1, vverm_g12629.t2
OG0007040	bc2001_g4939.t1, bc2001_g4939.t2	vverm_g2530.t1
OG0007043	bc2001_g4989.t1	vverm_g2517.t1
OG0007046	bc2001_g5046.t1	vverm_g2493.t1
OG0007047	bc2001_g5049.t1	vverm_g2495.t1
OG0007048	bc2001_g5061.t2, bc2001_g5061.t1	vverm_g2478.t1
OG0007050	bc2001_g5103.t1	vverm_g2470.t1
OG0007054	bc2001_g5173.t1	vverm_g6557.t1
OG0007055	bc2001_g5177.t1	vverm_g3026.t2, vverm_g3026.t1
OG0007057	bc2001_g5271.t1	vverm_g11992.t1
OG0007058	bc2001_g5280.t1	vverm_g14775.t1, vverm_g14775.t2
OG0007060	bc2001_g5290.t1	vverm_g14105.t2, vverm_g14105.t1
OG0007062	bc2001_g5298.t1	vverm_g8541.t1, vverm_g10532.t1
OG0007065	bc2001_g5378.t1	vverm_g14886.t1
OG0007068	bc2001_g5460.t1	vverm_g14900.t1
OG0007069	bc2001_g5461.t1, bc2001_g5461.t2	vverm_g14899.t1
OG0007073	bc2001_g5495.t1	vverm_g9557.t1
OG0007077	bc2001_g5536.t1	vverm_g4503.t1
OG0007079	bc2001_g5585.t1	vverm_g7987.t1
OG0007081	bc2001_g5628.t1	vverm_g8028.t1
OG0007084	bc2001_g5674.t1, bc2001_g19109.t1	vverm_g11177.t1
OG0007088	bc2001_g5694.t1	vverm_g5018.t1, vverm_g5018.t2
OG0007091	bc2001_g5817.t1	vverm_g14808.t1
OG0007093	bc2001_g5863.t2, bc2001_g5863.t1	vverm_g9251.t1
OG0007099	bc2001_g6086.t1	vverm_g11963.t1, vverm_g8966.t1
OG0007101	bc2001_g6104.t1, bc2001_g6104.t2	vverm_g5777.t1
OG0007113	bc2001_g6317.t1	vverm_g10847.t1, vverm_g10847.t2
OG0007117	bc2001_g6363.t2, bc2001_g6363.t1	vverm_g30.t1
OG0007118	bc2001_g6366.t1	vverm_g57.t1
OG0007119	bc2001_g6376.t1	vverm_g15841.t2, vverm_g15841.t1
OG0007120	bc2001_g6377.t1	vverm_g58.t1
OG0007121	bc2001_g6384.t1	vverm_g68.t1
OG0007122	bc2001_g6390.t1	vverm_g4986.t1
OG0007123	bc2001_g6397.t1	vverm_g77.t1
OG0007126	bc2001_g6432.t1	vverm_g12515.t1, vverm_g13150.t1
OG0007127	bc2001_g6470.t1	vverm_g12474.t1, vverm_g13121.t1
OG0007128	bc2001_g6521.t1	vverm_g12453.t1
OG0007130	bc2001_g6597.t2, bc2001_g6597.t1	vverm_g9317.t1
OG0007132	bc2001_g6627.t1, bc2001_g6628.t1	vverm_g13638.t1
OG0007133	bc2001_g6653.t1	vverm_g15289.t1, vverm_g15289.t2
OG0007142	bc2001_g6774.t1	vverm_g8877.t2, vverm_g8877.t1
OG0007144	bc2001_g6824.t1	vverm_g8935.t1
OG0007147	bc2001_g6863.t1	vverm_g16601.t1, vverm_g16601.t2
OG0007148	bc2001_g6917.t1	vverm_g758.t1, vverm_g13271.t1
OG0007149	bc2001_g6919.t1	vverm_g3072.t1, vverm_g2694.t1
OG0007151	bc2001_g6938.t1	vverm_g10800.t1, vverm_g10800.t2
OG0007153	bc2001_g6994.t1	vverm_g1271.t2, vverm_g1271.t1
OG0007158	bc2001_g7069.t2, bc2001_g7069.t1	vverm_g12955.t1
OG0007159	bc2001_g7082.t1	vverm_g7375.t1, vverm_g7375.t2
OG0007161	bc2001_g7094.t1	vverm_g12930.t1
OG0007162	bc2001_g7145.t1	vverm_g12901.t1
OG0007163	bc2001_g7150.t1	vverm_g12956.t1
OG0007164	bc2001_g7169.t1, bc2001_g7169.t2	vverm_g12963.t1
OG0007165	bc2001_g7182.t1	vverm_g12973.t2, vverm_g12973.t1
OG0007170	bc2001_g7287.t1	vverm_g5648.t1
OG0007172	bc2001_g7333.t1	vverm_g9883.t1
OG0007173	bc2001_g7364.t3	vverm_g13166.t1, vverm_g12531.t1
OG0007176	bc2001_g7380.t1	vverm_g13188.t1, vverm_g13188.t2
OG0007177	bc2001_g7417.t2, bc2001_g7417.t1	vverm_g12438.t1
OG0007178	bc2001_g7422.t1	vverm_g12433.t1
OG0007179	bc2001_g7452.t1	vverm_g15459.t1
