Orthogroup	acastellanii_braker	bc2002_braker
OG0005072	acastellanii_g3113.t1	bc2002_g11406.t1
OG0005073	acastellanii_g3142.t1	bc2002_g17458.t1
OG0005075	acastellanii_g3160.t1	bc2002_g1264.t1
OG0005076	acastellanii_g3165.t1, acastellanii_g2906.t1	bc2002_g18283.t1
OG0005077	acastellanii_g2865.t1	bc2002_g16472.t1
OG0005078	acastellanii_g2872.t1	bc2002_g17514.t1
OG0005079	acastellanii_g2873.t1	bc2002_g19473.t1
OG0005080	acastellanii_g2914.t1	bc2002_g2832.t1
OG0005081	acastellanii_g2923.t1	bc2002_g5772.t1
OG0005082	acastellanii_g2937.t1	bc2002_g7414.t1
OG0005083	acastellanii_g2849.t1	bc2002_g12594.t1
OG0005085	acastellanii_g2824.t1	bc2002_g6819.t1
OG0005086	acastellanii_g2825.t1	bc2002_g16425.t1
OG0005087	acastellanii_g2780.t1	bc2002_g17498.t1
OG0005088	acastellanii_g2718.t1	bc2002_g12179.t1
OG0005089	acastellanii_g2723.t1	bc2002_g3502.t1
OG0005090	acastellanii_g2725.t1	bc2002_g4404.t1
OG0005091	acastellanii_g2734.t1	bc2002_g11827.t1
OG0005092	acastellanii_g2744.t1	bc2002_g4613.t2, bc2002_g4613.t1
OG0005093	acastellanii_g2745.t1	bc2002_g2129.t1
OG0005094	acastellanii_g2748.t1	bc2002_g14522.t1
OG0005095	acastellanii_g2751.t1	bc2002_g435.t1
OG0005096	acastellanii_g2753.t1	bc2002_g14672.t1
OG0005097	acastellanii_g2757.t1	bc2002_g1731.t1
OG0005098	acastellanii_g2758.t1	bc2002_g12807.t1
OG0005099	acastellanii_g2767.t1	bc2002_g12485.t1
OG0005101	acastellanii_g2672.t1	bc2002_g2902.t1
OG0005102	acastellanii_g2655.t1	bc2002_g14023.t1
OG0005103	acastellanii_g2426.t1	bc2002_g9386.t1
OG0005104	acastellanii_g2431.t1	bc2002_g15602.t1
OG0005105	acastellanii_g2437.t1	bc2002_g406.t1
OG0005106	acastellanii_g2439.t1, acastellanii_g2439.t2	bc2002_g3649.t1
OG0005107	acastellanii_g2532.t1	bc2002_g2985.t1
OG0005108	acastellanii_g2552.t1	bc2002_g5813.t1
OG0005109	acastellanii_g2562.t1	bc2002_g6546.t1
OG0005110	acastellanii_g2568.t1, acastellanii_g2585.t1	bc2002_g17447.t1
OG0005111	acastellanii_g2575.t1	bc2002_g13247.t1
OG0005112	acastellanii_g2580.t1	bc2002_g14299.t1
OG0005113	acastellanii_g2324.t1	bc2002_g5301.t1
OG0005115	acastellanii_g2362.t1	bc2002_g17626.t1
OG0005116	acastellanii_g2304.t1	bc2002_g15933.t1
OG0005117	acastellanii_g1789.t1	bc2002_g9861.t1
OG0005118	acastellanii_g1803.t1	bc2002_g17679.t1
OG0005119	acastellanii_g1806.t1	bc2002_g16984.t1
OG0005120	acastellanii_g1816.t1	bc2002_g10469.t1
OG0005121	acastellanii_g1830.t1	bc2002_g15052.t1
OG0005122	acastellanii_g1833.t1	bc2002_g11122.t1
OG0005123	acastellanii_g1838.t1	bc2002_g16205.t1
OG0005124	acastellanii_g1841.t1	bc2002_g9840.t1
OG0005125	acastellanii_g1844.t2, acastellanii_g1844.t1	bc2002_g10175.t1
OG0005126	acastellanii_g1851.t1, acastellanii_g1851.t2	bc2002_g6542.t1
OG0005127	acastellanii_g1881.t1	bc2002_g14209.t1
OG0005128	acastellanii_g1882.t1	bc2002_g3388.t1
OG0005129	acastellanii_g1895.t1	bc2002_g1237.t1
OG0005130	acastellanii_g1905.t1	bc2002_g7542.t1
OG0005131	acastellanii_g1916.t1	bc2002_g19548.t1
OG0005132	acastellanii_g1920.t1	bc2002_g10133.t1
OG0005133	acastellanii_g1929.t1	bc2002_g3735.t1
OG0005134	acastellanii_g1930.t1	bc2002_g6912.t1
OG0005135	acastellanii_g1941.t1	bc2002_g10281.t1
OG0005136	acastellanii_g1953.t1	bc2002_g7662.t1
OG0005138	acastellanii_g1959.t1	bc2002_g19067.t1
OG0005140	acastellanii_g1994.t1	bc2002_g218.t1
OG0005141	acastellanii_g1995.t1	bc2002_g15945.t1
OG0005142	acastellanii_g1998.t1	bc2002_g10155.t1
OG0005143	acastellanii_g2005.t1	bc2002_g10173.t1
OG0005144	acastellanii_g2037.t1	bc2002_g12690.t1
OG0005145	acastellanii_g2049.t1	bc2002_g10684.t1
OG0005146	acastellanii_g2051.t1	bc2002_g15048.t1
OG0005148	acastellanii_g2057.t1	bc2002_g18217.t1
OG0005149	acastellanii_g2061.t1	bc2002_g7043.t1
OG0005150	acastellanii_g2071.t1	bc2002_g11481.t1
OG0005151	acastellanii_g2072.t1	bc2002_g13369.t1
OG0005153	acastellanii_g2087.t1	bc2002_g17351.t1
OG0005154	acastellanii_g2120.t1	bc2002_g5123.t1
OG0005155	acastellanii_g2123.t1	bc2002_g11017.t1
OG0005156	acastellanii_g2124.t1	bc2002_g6874.t1
OG0005157	acastellanii_g2144.t1	bc2002_g7237.t1
OG0005158	acastellanii_g2145.t2, acastellanii_g2145.t1	bc2002_g16648.t1
OG0005159	acastellanii_g2176.t1	bc2002_g12602.t1
OG0005160	acastellanii_g2178.t1	bc2002_g2178.t1
OG0005161	acastellanii_g2180.t1	bc2002_g15919.t1
OG0005162	acastellanii_g2190.t2, acastellanii_g2190.t1	bc2002_g12577.t1
OG0005163	acastellanii_g2199.t1	bc2002_g16174.t1
OG0005164	acastellanii_g2204.t1	bc2002_g7016.t1
OG0005165	acastellanii_g2228.t1	bc2002_g11405.t1
OG0005166	acastellanii_g2229.t1	bc2002_g13404.t1
OG0005167	acastellanii_g2254.t1	bc2002_g14545.t1
OG0005168	acastellanii_g2263.t1	bc2002_g19467.t1
OG0005169	acastellanii_g2264.t1	bc2002_g7025.t1
OG0005170	acastellanii_g2270.t1, acastellanii_g2270.t2	bc2002_g16384.t1
OG0005171	acastellanii_g2282.t1	bc2002_g19510.t1
OG0005172	acastellanii_g1771.t1	bc2002_g11505.t1
OG0005173	acastellanii_g1758.t1	bc2002_g2928.t1
OG0005174	acastellanii_g1759.t1	bc2002_g7248.t1
OG0005175	acastellanii_g1748.t1	bc2002_g2938.t1
OG0005176	acastellanii_g1714.t1	bc2002_g7263.t1
OG0005177	acastellanii_g1695.t1	bc2002_g7234.t1
OG0005178	acastellanii_g1697.t1	bc2002_g17605.t1
OG0005179	acastellanii_g1698.t1	bc2002_g18110.t1
OG0005180	acastellanii_g1659.t1	bc2002_g1917.t1
OG0005181	acastellanii_g1669.t1	bc2002_g3875.t1
OG0005182	acastellanii_g1671.t1	bc2002_g10985.t1
OG0005183	acastellanii_g1608.t1	bc2002_g1238.t2, bc2002_g1238.t1
OG0005185	acastellanii_g1481.t1	bc2002_g15407.t1
OG0005186	acastellanii_g1511.t1	bc2002_g16735.t1
OG0005187	acastellanii_g1535.t2, acastellanii_g1535.t1	bc2002_g3936.t1
OG0005188	acastellanii_g1536.t1	bc2002_g14669.t1
OG0005189	acastellanii_g1570.t1	bc2002_g17511.t1
OG0005190	acastellanii_g1578.t1	bc2002_g6399.t1
OG0005191	acastellanii_g1586.t1	bc2002_g16655.t1
OG0005192	acastellanii_g1589.t1	bc2002_g5116.t1
OG0005193	acastellanii_g1593.t1	bc2002_g18169.t1
OG0005194	acastellanii_g1444.t1	bc2002_g8938.t1
OG0005195	acastellanii_g1424.t1	bc2002_g7099.t1
OG0005196	acastellanii_g1389.t1	bc2002_g985.t1
OG0005197	acastellanii_g1324.t1	bc2002_g4845.t1
OG0005198	acastellanii_g1342.t1, acastellanii_g232.t1	bc2002_g9452.t1
OG0005199	acastellanii_g1348.t1	bc2002_g10914.t1
OG0005201	acastellanii_g1280.t1	bc2002_g7834.t1
OG0005202	acastellanii_g1282.t1	bc2002_g5698.t1
OG0005203	acastellanii_g1287.t1	bc2002_g19698.t1
OG0005204	acastellanii_g1288.t1	bc2002_g11812.t2
OG0005205	acastellanii_g1260.t1	bc2002_g15406.t1
OG0005206	acastellanii_g1205.t1	bc2002_g14275.t1
OG0005207	acastellanii_g1216.t1	bc2002_g17198.t2
OG0005208	acastellanii_g1220.t1	bc2002_g19141.t1
OG0005209	acastellanii_g1189.t1	bc2002_g3892.t1
OG0005210	acastellanii_g1104.t1, acastellanii_g1104.t2	bc2002_g8279.t1
OG0005211	acastellanii_g1118.t4	bc2002_g2666.t2
OG0005212	acastellanii_g1127.t1	bc2002_g11437.t1
OG0005213	acastellanii_g1136.t1	bc2002_g6642.t1
OG0005214	acastellanii_g1060.t1	bc2002_g18763.t1
OG0005215	acastellanii_g1065.t1	bc2002_g13854.t1
OG0005217	acastellanii_g950.t1	bc2002_g17386.t1
OG0005218	acastellanii_g960.t1	bc2002_g8568.t1
OG0005219	acastellanii_g964.t1	bc2002_g736.t1
OG0005220	acastellanii_g969.t1, acastellanii_g969.t2	bc2002_g14139.t1
OG0005221	acastellanii_g694.t1	bc2002_g17434.t1
OG0005222	acastellanii_g707.t1	bc2002_g17539.t1
OG0005223	acastellanii_g738.t1, acastellanii_g736.t1	bc2002_g11168.t1
OG0005225	acastellanii_g790.t1	bc2002_g12329.t1
OG0005226	acastellanii_g806.t1	bc2002_g7500.t1
OG0005227	acastellanii_g809.t1	bc2002_g9461.t1
OG0005228	acastellanii_g810.t1	bc2002_g14747.t1
OG0005229	acastellanii_g817.t1	bc2002_g6692.t1
OG0005230	acastellanii_g818.t1	bc2002_g10391.t1
OG0005231	acastellanii_g820.t1	bc2002_g14757.t1
OG0005232	acastellanii_g822.t1	bc2002_g1721.t1
OG0005233	acastellanii_g826.t1	bc2002_g7314.t1
OG0005234	acastellanii_g830.t1	bc2002_g7278.t1
OG0005235	acastellanii_g888.t1	bc2002_g19076.t1
OG0005236	acastellanii_g924.t1	bc2002_g4637.t1
OG0005237	acastellanii_g678.t1	bc2002_g17553.t1
OG0005238	acastellanii_g622.t1	bc2002_g12668.t1
OG0005239	acastellanii_g654.t1	bc2002_g7261.t3, bc2002_g7261.t2, bc2002_g7261.t1
OG0005240	acastellanii_g615.t1	bc2002_g3798.t1
OG0005242	acastellanii_g565.t1	bc2002_g7818.t1
OG0005243	acastellanii_g566.t1	bc2002_g16663.t1
OG0005244	acastellanii_g569.t1	bc2002_g11113.t1
OG0005245	acastellanii_g578.t1	bc2002_g8284.t1
OG0005246	acastellanii_g590.t1	bc2002_g10883.t1
OG0005247	acastellanii_g592.t1	bc2002_g10885.t1
OG0005248	acastellanii_g593.t1	bc2002_g16880.t1
OG0005249	acastellanii_g600.t1	bc2002_g5752.t1
OG0005250	acastellanii_g481.t1	bc2002_g17923.t1
OG0005251	acastellanii_g492.t1	bc2002_g5228.t1
OG0005252	acastellanii_g493.t1	bc2002_g4615.t1
OG0005254	acastellanii_g532.t1	bc2002_g13610.t1
OG0005255	acastellanii_g537.t1	bc2002_g17502.t1
OG0005256	acastellanii_g335.t1	bc2002_g6404.t1
OG0005257	acastellanii_g340.t1	bc2002_g2618.t1
OG0005259	acastellanii_g422.t1	bc2002_g11953.t1
OG0005260	acastellanii_g430.t1	bc2002_g3874.t1
OG0005261	acastellanii_g436.t1, acastellanii_g436.t2	bc2002_g11228.t1
OG0005262	acastellanii_g288.t1	bc2002_g14539.t1
OG0005263	acastellanii_g236.t1	bc2002_g17342.t1, bc2002_g17342.t2
OG0005264	acastellanii_g240.t1	bc2002_g19543.t1
OG0005265	acastellanii_g247.t1	bc2002_g6961.t1
OG0005266	acastellanii_g251.t1	bc2002_g17515.t1
OG0005267	acastellanii_g252.t2	bc2002_g7660.t1
OG0005268	acastellanii_g255.t1	bc2002_g3496.t1
OG0005269	acastellanii_g277.t1	bc2002_g17758.t1
OG0005271	acastellanii_g186.t1	bc2002_g750.t1
OG0005274	acastellanii_g118.t1	bc2002_g9418.t1
OG0005275	acastellanii_g121.t1	bc2002_g7658.t1
OG0005276	acastellanii_g123.t1	bc2002_g8870.t1
OG0005277	acastellanii_g143.t1	bc2002_g2979.t1
OG0005278	acastellanii_g151.t1	bc2002_g14750.t1
OG0005279	acastellanii_g61.t1	bc2002_g8951.t1
OG0005280	acastellanii_g70.t1	bc2002_g15946.t1
OG0005281	acastellanii_g79.t1	bc2002_g16723.t1
OG0005282	acastellanii_g81.t1	bc2002_g2519.t1
OG0005283	acastellanii_g92.t1	bc2002_g12625.t1
OG0005284	acastellanii_g93.t1	bc2002_g18640.t1
OG0005285	acastellanii_g95.t1	bc2002_g199.t1
OG0005286	acastellanii_g16.t1	bc2002_g2927.t1
OG0005287	acastellanii_g26.t1	bc2002_g17130.t1
OG0005288	acastellanii_g31.t1	bc2002_g17337.t1
OG0006028	acastellanii_g14225.t1	bc2002_g17742.t1
OG0006037	acastellanii_g14124.t1	bc2002_g14606.t1, bc2002_g13879.t1
OG0006041	acastellanii_g13564.t3	bc2002_g2472.t1
OG0006043	acastellanii_g13569.t1	bc2002_g11925.t1
OG0006049	acastellanii_g13732.t1	bc2002_g732.t1
OG0006050	acastellanii_g13733.t1	bc2002_g8007.t1
OG0006053	acastellanii_g13774.t1	bc2002_g4374.t1
OG0006054	acastellanii_g13778.t1	bc2002_g19318.t1
OG0006055	acastellanii_g13779.t1	bc2002_g10582.t1
OG0006056	acastellanii_g13798.t1	bc2002_g2874.t1
OG0006060	acastellanii_g13829.t1	bc2002_g18474.t1
OG0006063	acastellanii_g13859.t1	bc2002_g13454.t1
OG0006068	acastellanii_g13950.t1	bc2002_g11894.t1
OG0006069	acastellanii_g13951.t1	bc2002_g1900.t1
OG0006071	acastellanii_g13981.t1	bc2002_g8040.t1
OG0006072	acastellanii_g13985.t1	bc2002_g1510.t1
OG0006073	acastellanii_g13993.t1	bc2002_g5325.t1
OG0006075	acastellanii_g14031.t1	bc2002_g1460.t1
OG0006076	acastellanii_g14058.t1	bc2002_g2279.t1
OG0006077	acastellanii_g14070.t1	bc2002_g2140.t1
OG0006088	acastellanii_g13162.t1	bc2002_g2175.t1, bc2002_g2175.t2
OG0006091	acastellanii_g13245.t1	bc2002_g8567.t1
OG0006092	acastellanii_g13254.t1	bc2002_g20065.t1
OG0006094	acastellanii_g13288.t1	bc2002_g6638.t1
OG0006095	acastellanii_g13327.t1	bc2002_g2179.t1
OG0006096	acastellanii_g13329.t1	bc2002_g5017.t1
OG0006098	acastellanii_g13368.t1	bc2002_g9430.t1
OG0006102	acastellanii_g13438.t1	bc2002_g5550.t1
OG0006109	acastellanii_g12929.t1	bc2002_g18930.t1
OG0006110	acastellanii_g12920.t1	bc2002_g5272.t1
OG0006114	acastellanii_g12805.t1	bc2002_g11081.t1
OG0006115	acastellanii_g12818.t1	bc2002_g17784.t1
OG0006120	acastellanii_g12739.t1	bc2002_g18976.t1
OG0006122	acastellanii_g12752.t1	bc2002_g11257.t2
OG0006124	acastellanii_g12643.t1	bc2002_g13031.t1
OG0006128	acastellanii_g12618.t1	bc2002_g17302.t1
OG0006129	acastellanii_g12522.t1	bc2002_g12566.t1
OG0006131	acastellanii_g12543.t1	bc2002_g3218.t1
OG0006135	acastellanii_g12570.t1	bc2002_g1976.t1
OG0006139	acastellanii_g12460.t1	bc2002_g17650.t1
OG0006141	acastellanii_g12467.t1	bc2002_g11949.t1
OG0006142	acastellanii_g12474.t1	bc2002_g18615.t1, bc2002_g18615.t2
OG0006143	acastellanii_g12496.t2	bc2002_g6561.t1
OG0006149	acastellanii_g5525.t1, acastellanii_g12354.t1	bc2002_g9371.t1
OG0006155	acastellanii_g11826.t1	bc2002_g2278.t1
OG0006158	acastellanii_g11886.t1	bc2002_g5548.t1
OG0006164	acastellanii_g11925.t1	bc2002_g9792.t1
OG0006167	acastellanii_g11988.t1	bc2002_g11946.t1
OG0006169	acastellanii_g12002.t1	bc2002_g4579.t1
OG0006172	acastellanii_g12045.t1	bc2002_g1094.t1
OG0006173	acastellanii_g12049.t1	bc2002_g2378.t1
OG0006176	acastellanii_g12118.t1	bc2002_g12896.t1
OG0006181	acastellanii_g9332.t1, acastellanii_g12164.t1	bc2002_g13245.t1
OG0006183	acastellanii_g12203.t1	bc2002_g991.t1
OG0006192	acastellanii_g11759.t1	bc2002_g2416.t1
OG0006195	acastellanii_g11657.t1	bc2002_g3915.t1
OG0006196	acastellanii_g11677.t1	bc2002_g15830.t1
OG0006197	acastellanii_g11697.t1	bc2002_g11115.t1
OG0006201	acastellanii_g11599.t1	bc2002_g14136.t1
OG0006202	acastellanii_g11612.t1	bc2002_g11053.t1
OG0006207	acastellanii_g11539.t1	bc2002_g777.t1
OG0006212	acastellanii_g11564.t1	bc2002_g6410.t1
OG0006213	acastellanii_g11434.t1	bc2002_g4281.t1
OG0006216	acastellanii_g11467.t1	bc2002_g17740.t1
OG0006217	acastellanii_g11474.t1	bc2002_g17627.t1
OG0006218	acastellanii_g11476.t1	bc2002_g17138.t1
OG0006219	acastellanii_g11490.t1	bc2002_g1978.t1
OG0006220	acastellanii_g11391.t1	bc2002_g12534.t1
OG0006227	acastellanii_g11174.t1	bc2002_g4883.t1
OG0006228	acastellanii_g11202.t1	bc2002_g2470.t1
OG0006229	acastellanii_g11245.t1	bc2002_g3268.t1
OG0006230	acastellanii_g11158.t1	bc2002_g9543.t1
OG0006231	acastellanii_g11161.t1	bc2002_g17496.t1
OG0006244	acastellanii_g11143.t1	bc2002_g7796.t1
OG0006250	acastellanii_g10735.t1	bc2002_g8811.t1
OG0006251	acastellanii_g10736.t1	bc2002_g9385.t1
OG0006253	acastellanii_g10748.t1	bc2002_g5406.t1
OG0006255	acastellanii_g10780.t1	bc2002_g12288.t1
OG0006264	acastellanii_g10483.t1, acastellanii_g10205.t1	bc2002_g17774.t1
OG0006272	acastellanii_g10400.t1	bc2002_g13762.t1
OG0006276	acastellanii_g10067.t1	bc2002_g2620.t1
OG0006278	acastellanii_g10096.t1	bc2002_g8874.t1
OG0006280	acastellanii_g10173.t1	bc2002_g5834.t1
OG0006281	acastellanii_g10183.t1	bc2002_g1457.t1
OG0006285	acastellanii_g10212.t1	bc2002_g16538.t1
OG0006286	acastellanii_g10213.t1	bc2002_g9182.t1
OG0006288	acastellanii_g9617.t1	bc2002_g7987.t1
OG0006290	acastellanii_g9638.t1	bc2002_g15704.t1
OG0006293	acastellanii_g3046.t1, acastellanii_g9691.t1	bc2002_g18540.t1
OG0006294	acastellanii_g9693.t1	bc2002_g6815.t1
OG0006295	acastellanii_g9710.t1	bc2002_g9660.t1
OG0006298	acastellanii_g9742.t1	bc2002_g6835.t1
OG0006299	acastellanii_g9790.t1	bc2002_g13034.t1
OG0006303	acastellanii_g9862.t1	bc2002_g6413.t1
OG0006304	acastellanii_g9867.t1	bc2002_g8640.t1
OG0006308	acastellanii_g9936.t1	bc2002_g3783.t1
OG0006309	acastellanii_g9949.t1	bc2002_g14761.t1
OG0006310	acastellanii_g9957.t1	bc2002_g9081.t1
OG0006317	acastellanii_g9441.t1	bc2002_g16878.t1
OG0006318	acastellanii_g9442.t1	bc2002_g18891.t1
OG0006320	acastellanii_g9486.t1	bc2002_g9884.t2, bc2002_g9884.t1
OG0006324	acastellanii_g9524.t1	bc2002_g4272.t1
OG0006328	acastellanii_g9569.t1	bc2002_g8245.t1, bc2002_g8245.t2
OG0006329	acastellanii_g9286.t1, acastellanii_g7760.t1	bc2002_g9924.t1
OG0006330	acastellanii_g9309.t1	bc2002_g1053.t1
OG0006339	acastellanii_g9081.t1	bc2002_g10965.t1
OG0006342	acastellanii_g8780.t1	bc2002_g19751.t1
OG0006343	acastellanii_g8781.t1	bc2002_g7404.t1
OG0006348	acastellanii_g8902.t1	bc2002_g16381.t1
OG0006351	acastellanii_g8934.t1	bc2002_g16436.t1
OG0006352	acastellanii_g8964.t2, acastellanii_g8964.t1	bc2002_g17296.t1
OG0006354	acastellanii_g8973.t1	bc2002_g1816.t1
OG0006355	acastellanii_g8977.t1	bc2002_g4785.t1
OG0006358	acastellanii_g9022.t1	bc2002_g7330.t1
OG0006359	acastellanii_g9027.t1	bc2002_g16455.t1
OG0006363	acastellanii_g8651.t1	bc2002_g18112.t1
OG0006366	acastellanii_g8453.t1	bc2002_g5814.t1
OG0006367	acastellanii_g8456.t1	bc2002_g5829.t1
OG0006371	acastellanii_g8525.t1	bc2002_g127.t1
OG0006372	acastellanii_g8528.t1	bc2002_g19208.t1
OG0006373	acastellanii_g8542.t1	bc2002_g16378.t1
OG0006374	acastellanii_g8561.t1	bc2002_g10534.t1
OG0006375	acastellanii_g8609.t1	bc2002_g7422.t1
OG0006376	acastellanii_g8024.t1	bc2002_g18815.t1
OG0006380	acastellanii_g8069.t1	bc2002_g14001.t1
OG0006382	acastellanii_g8120.t1	bc2002_g17643.t1
OG0006385	acastellanii_g8174.t1	bc2002_g6720.t1
OG0006387	acastellanii_g8218.t1	bc2002_g1671.t1
OG0006389	acastellanii_g8286.t1	bc2002_g10384.t1
OG0006390	acastellanii_g8293.t1	bc2002_g18286.t1
OG0006391	acastellanii_g8295.t1	bc2002_g11466.t1
OG0006392	acastellanii_g8322.t1	bc2002_g19801.t1
OG0006394	acastellanii_g8347.t1	bc2002_g14648.t1
OG0006398	acastellanii_g7966.t1	bc2002_g12172.t1
OG0006399	acastellanii_g7937.t1	bc2002_g13432.t1
OG0006400	acastellanii_g7763.t1	bc2002_g4190.t1
OG0006401	acastellanii_g7771.t1	bc2002_g7271.t1
OG0006405	acastellanii_g7827.t1	bc2002_g18641.t1
OG0006408	acastellanii_g7875.t1, acastellanii_g7875.t2	bc2002_g13226.t1
OG0006409	acastellanii_g7892.t2	bc2002_g4408.t1
OG0006411	acastellanii_g7931.t1	bc2002_g11106.t1
OG0006412	acastellanii_g7743.t1	bc2002_g4601.t1
OG0006418	acastellanii_g7530.t1	bc2002_g11910.t1
OG0006421	acastellanii_g7505.t1	bc2002_g10602.t1
OG0006422	acastellanii_g7494.t1	bc2002_g2430.t1
OG0006423	acastellanii_g3540.t1, acastellanii_g7424.t1	bc2002_g12766.t1
OG0006426	acastellanii_g7485.t1	bc2002_g14525.t1
OG0006427	acastellanii_g7332.t1	bc2002_g12838.t1
OG0006428	acastellanii_g7346.t1	bc2002_g2420.t1
OG0006429	acastellanii_g7348.t1	bc2002_g14788.t1
OG0006439	acastellanii_g7001.t1	bc2002_g13156.t1
OG0006441	acastellanii_g7047.t1	bc2002_g1571.t1
OG0006443	acastellanii_g7076.t1	bc2002_g2906.t1
OG0006444	acastellanii_g7081.t1	bc2002_g13429.t1
OG0006445	acastellanii_g7085.t1	bc2002_g15262.t1, bc2002_g15262.t2
OG0006449	acastellanii_g7162.t1	bc2002_g768.t1
OG0006450	acastellanii_g7200.t1	bc2002_g8045.t1
OG0006451	acastellanii_g6949.t1, acastellanii_g6947.t1	bc2002_g13613.t1
OG0006461	acastellanii_g6754.t1	bc2002_g1054.t1
OG0006467	acastellanii_g6081.t1	bc2002_g1616.t2
OG0006468	acastellanii_g6083.t2, acastellanii_g6083.t1	bc2002_g5530.t1
OG0006470	acastellanii_g6090.t1	bc2002_g6722.t1
OG0006471	acastellanii_g6113.t1	bc2002_g50.t1
OG0006472	acastellanii_g6123.t1	bc2002_g2251.t1
OG0006474	acastellanii_g6148.t2	bc2002_g5549.t1
OG0006475	acastellanii_g6201.t1	bc2002_g16822.t1
OG0006477	acastellanii_g6277.t1	bc2002_g16050.t1
OG0006479	acastellanii_g6289.t1	bc2002_g4598.t1
OG0006480	acastellanii_g6314.t1	bc2002_g4577.t1
OG0006485	acastellanii_g6419.t1	bc2002_g8513.t1
OG0006487	acastellanii_g6473.t1	bc2002_g5354.t1
OG0006488	acastellanii_g6533.t1	bc2002_g18175.t1
OG0006491	acastellanii_g6642.t1	bc2002_g18133.t1
OG0006493	acastellanii_g5972.t1	bc2002_g17189.t1
OG0006495	acastellanii_g5892.t1	bc2002_g7389.t1
OG0006499	acastellanii_g5804.t1	bc2002_g3654.t1
OG0006500	acastellanii_g5810.t1	bc2002_g11877.t1
OG0006502	acastellanii_g5702.t1	bc2002_g1455.t1
OG0006504	acastellanii_g5765.t1	bc2002_g860.t1
OG0006505	acastellanii_g5658.t1, acastellanii_g5778.t1	bc2002_g2064.t1
OG0006506	acastellanii_g5522.t1	bc2002_g11440.t1
OG0006507	acastellanii_g5557.t1	bc2002_g964.t1
OG0006508	acastellanii_g5590.t1	bc2002_g5821.t1
OG0006509	acastellanii_g5618.t1	bc2002_g3934.t1
OG0006514	acastellanii_g5379.t1	bc2002_g1118.t1
OG0006516	acastellanii_g5252.t1	bc2002_g16482.t1
OG0006517	acastellanii_g5283.t1	bc2002_g5271.t1
OG0006518	acastellanii_g5322.t1	bc2002_g9470.t1
OG0006519	acastellanii_g5335.t1	bc2002_g10545.t1
OG0006520	acastellanii_g5352.t1	bc2002_g9545.t1
OG0006521	acastellanii_g5161.t1	bc2002_g14659.t1
OG0006524	acastellanii_g4996.t1	bc2002_g1690.t1
OG0006527	acastellanii_g5021.t1	bc2002_g7329.t1
OG0006528	acastellanii_g5042.t1	bc2002_g18703.t1
OG0006529	acastellanii_g4958.t1	bc2002_g12328.t1
OG0006533	acastellanii_g4880.t1	bc2002_g9024.t1
OG0006537	acastellanii_g4634.t1	bc2002_g8520.t1
OG0006540	acastellanii_g4649.t1	bc2002_g8499.t1
OG0006541	acastellanii_g4665.t1	bc2002_g10450.t1
OG0006542	acastellanii_g4668.t1	bc2002_g15938.t1
OG0006543	acastellanii_g4687.t1	bc2002_g17607.t1
OG0006545	acastellanii_g4560.t1, acastellanii_g4559.t1	bc2002_g1653.t1
OG0006546	acastellanii_g4581.t1	bc2002_g13623.t1
OG0006547	acastellanii_g4401.t1	bc2002_g10966.t1
OG0006548	acastellanii_g4420.t1	bc2002_g13178.t1
OG0006549	acastellanii_g4440.t1	bc2002_g12484.t1
OG0006550	acastellanii_g4442.t1	bc2002_g18306.t1
OG0006552	acastellanii_g4020.t1	bc2002_g889.t1
OG0006554	acastellanii_g1685.t1, acastellanii_g4050.t1	bc2002_g16275.t1
OG0006556	acastellanii_g4104.t1	bc2002_g17284.t1
OG0006559	acastellanii_g4164.t1	bc2002_g8939.t1
OG0006560	acastellanii_g4199.t1	bc2002_g19185.t1
OG0006562	acastellanii_g4210.t1	bc2002_g7909.t1
OG0006564	acastellanii_g4253.t1	bc2002_g9098.t1
OG0006566	acastellanii_g4296.t1	bc2002_g7851.t1
OG0006568	acastellanii_g4325.t1	bc2002_g677.t1
OG0006569	acastellanii_g3983.t1	bc2002_g4642.t1
OG0006570	acastellanii_g3925.t1	bc2002_g4188.t1
OG0006571	acastellanii_g3930.t1	bc2002_g10599.t1
OG0006572	acastellanii_g3932.t1	bc2002_g433.t1
OG0006573	acastellanii_g3860.t1	bc2002_g8859.t1
OG0006574	acastellanii_g3753.t1	bc2002_g5802.t1
OG0006576	acastellanii_g3819.t1	bc2002_g15658.t1
OG0006578	acastellanii_g3834.t1	bc2002_g16114.t1
OG0006580	acastellanii_g3738.t1	bc2002_g8937.t1
OG0006582	acastellanii_g3640.t1	bc2002_g13719.t1
OG0006585	acastellanii_g3606.t1	bc2002_g1016.t1
OG0006587	acastellanii_g3518.t1	bc2002_g6726.t1
OG0006588	acastellanii_g3522.t1	bc2002_g12673.t1
OG0006589	acastellanii_g3581.t1	bc2002_g1086.t1
OG0006590	acastellanii_g3583.t1	bc2002_g3823.t1
OG0006592	acastellanii_g3437.t1	bc2002_g10228.t1
OG0006594	acastellanii_g3361.t1	bc2002_g10470.t1
OG0006598	acastellanii_g3301.t1	bc2002_g1682.t1
OG0006607	acastellanii_g3117.t1	bc2002_g17931.t1
OG0006611	acastellanii_g2855.t1	bc2002_g19633.t1
OG0006616	acastellanii_g2677.t1	bc2002_g16068.t1
OG0006618	acastellanii_g2466.t1	bc2002_g1720.t1
OG0006619	acastellanii_g2501.t1	bc2002_g2071.t1
