Orthogroup	acastellanii_braker	bc2001_braker
OG0004983	acastellanii_g4277.t1	bc2001_g9424.t1
OG0004984	acastellanii_g4278.t1	bc2001_g19062.t1
OG0004985	acastellanii_g4297.t1	bc2001_g6107.t1
OG0004986	acastellanii_g4298.t1	bc2001_g220.t1
OG0004987	acastellanii_g4314.t1	bc2001_g7482.t2, bc2001_g7482.t1
OG0004988	acastellanii_g4335.t1	bc2001_g4000.t1
OG0004989	acastellanii_g4355.t1	bc2001_g3950.t1
OG0004990	acastellanii_g3999.t1	bc2001_g7355.t1
OG0004991	acastellanii_g3961.t1	bc2001_g3014.t1
OG0004992	acastellanii_g3974.t1	bc2001_g19393.t1
OG0004993	acastellanii_g3976.t1	bc2001_g1044.t2, bc2001_g1044.t1
OG0004994	acastellanii_g3981.t1	bc2001_g4253.t1
OG0004995	acastellanii_g3987.t1	bc2001_g7398.t1
OG0004996	acastellanii_g3938.t1	bc2001_g10293.t1
OG0004997	acastellanii_g3942.t1	bc2001_g3632.t1
OG0004998	acastellanii_g3929.t1	bc2001_g16868.t1
OG0004999	acastellanii_g3863.t1	bc2001_g6312.t1
OG0005000	acastellanii_g3886.t1, acastellanii_g3891.t1	bc2001_g6430.t1
OG0005001	acastellanii_g3914.t1	bc2001_g12842.t1
OG0005003	acastellanii_g3776.t1	bc2001_g2714.t1
OG0005004	acastellanii_g3780.t1	bc2001_g16657.t1
OG0005005	acastellanii_g3796.t1, acastellanii_g3796.t2	bc2001_g1245.t1
OG0005006	acastellanii_g3807.t1	bc2001_g133.t2, bc2001_g133.t1
OG0005007	acastellanii_g3822.t2	bc2001_g11477.t1
OG0005008	acastellanii_g3823.t1	bc2001_g5036.t1
OG0005009	acastellanii_g3720.t1	bc2001_g16186.t1
OG0005010	acastellanii_g3722.t1	bc2001_g19098.t1
OG0005011	acastellanii_g3728.t1	bc2001_g7415.t1
OG0005012	acastellanii_g3682.t1	bc2001_g14920.t1
OG0005013	acastellanii_g3689.t1	bc2001_g5676.t1
OG0005014	acastellanii_g3691.t1	bc2001_g19153.t1
OG0005015	acastellanii_g3644.t1	bc2001_g13799.t1
OG0005016	acastellanii_g3654.t1	bc2001_g12366.t1
OG0005017	acastellanii_g3630.t1	bc2001_g8742.t1
OG0005019	acastellanii_g3620.t1	bc2001_g1340.t1
OG0005020	acastellanii_g3621.t1	bc2001_g18671.t1
OG0005021	acastellanii_g3503.t1	bc2001_g1761.t1
OG0005022	acastellanii_g3507.t1	bc2001_g52.t1
OG0005023	acastellanii_g3509.t1	bc2001_g9532.t1
OG0005024	acastellanii_g3512.t1	bc2001_g19376.t1
OG0005025	acastellanii_g3528.t1	bc2001_g14060.t1
OG0005026	acastellanii_g3529.t1	bc2001_g6041.t2, bc2001_g6041.t1
OG0005027	acastellanii_g3555.t1	bc2001_g311.t1
OG0005028	acastellanii_g3564.t2, acastellanii_g3564.t1	bc2001_g6414.t1
OG0005031	acastellanii_g3332.t1	bc2001_g5615.t2, bc2001_g5615.t1
OG0005032	acastellanii_g3333.t1	bc2001_g1457.t1
OG0005033	acastellanii_g3337.t1	bc2001_g18122.t1
OG0005034	acastellanii_g3340.t1	bc2001_g8264.t1
OG0005035	acastellanii_g3349.t1	bc2001_g84.t1
OG0005036	acastellanii_g3350.t1	bc2001_g1853.t1
OG0005038	acastellanii_g3353.t1	bc2001_g2137.t1
OG0005039	acastellanii_g3362.t1	bc2001_g4439.t1
OG0005040	acastellanii_g3364.t1	bc2001_g4509.t1
OG0005041	acastellanii_g3366.t1	bc2001_g16562.t1
OG0005042	acastellanii_g3367.t1	bc2001_g2047.t1
OG0005043	acastellanii_g3370.t1	bc2001_g3685.t1
OG0005044	acastellanii_g1291.t1, acastellanii_g3375.t1	bc2001_g13997.t1
OG0005045	acastellanii_g3399.t1	bc2001_g13547.t1
OG0005047	acastellanii_g3305.t1	bc2001_g10537.t1
OG0005048	acastellanii_g3283.t1	bc2001_g869.t1
OG0005049	acastellanii_g3288.t2, acastellanii_g3288.t1	bc2001_g3528.t1
OG0005050	acastellanii_g3223.t1	bc2001_g17364.t1
OG0005051	acastellanii_g3242.t1	bc2001_g8493.t1
OG0005052	acastellanii_g2956.t1	bc2001_g16832.t1
OG0005053	acastellanii_g2957.t1	bc2001_g16840.t1
OG0005054	acastellanii_g2975.t1	bc2001_g15254.t1
OG0005055	acastellanii_g2977.t1	bc2001_g1967.t1
OG0005056	acastellanii_g2982.t1	bc2001_g15031.t1
OG0005057	acastellanii_g2988.t1	bc2001_g9706.t1
OG0005059	acastellanii_g2997.t1	bc2001_g4982.t1
OG0005060	acastellanii_g3031.t1	bc2001_g1464.t1
OG0005061	acastellanii_g3052.t1	bc2001_g16814.t1
OG0005062	acastellanii_g3056.t1	bc2001_g9693.t1, bc2001_g9693.t2
OG0005063	acastellanii_g3057.t1	bc2001_g16757.t1
OG0005064	acastellanii_g3061.t1	bc2001_g3635.t1
OG0005065	acastellanii_g3063.t1	bc2001_g1164.t1
OG0005066	acastellanii_g3070.t1	bc2001_g16842.t1
OG0005067	acastellanii_g3071.t1	bc2001_g16813.t1
OG0005068	acastellanii_g3080.t1	bc2001_g16775.t1
OG0005069	acastellanii_g3088.t1	bc2001_g1254.t1
OG0005070	acastellanii_g3110.t1	bc2001_g16706.t1
OG0005071	acastellanii_g3111.t2, acastellanii_g3111.t1	bc2001_g19583.t1
OG0005072	acastellanii_g3113.t1	bc2001_g2158.t1
OG0005073	acastellanii_g3142.t1	bc2001_g16747.t1
OG0005075	acastellanii_g3160.t1	bc2001_g19325.t1
OG0005077	acastellanii_g2865.t1	bc2001_g17640.t1
OG0005078	acastellanii_g2872.t1	bc2001_g16692.t1
OG0005079	acastellanii_g2873.t1	bc2001_g17356.t1
OG0005080	acastellanii_g2914.t1	bc2001_g19391.t1
OG0005081	acastellanii_g2923.t1	bc2001_g14343.t1
OG0005082	acastellanii_g2937.t1	bc2001_g1971.t1
OG0005083	acastellanii_g2849.t1	bc2001_g11487.t1
OG0005084	acastellanii_g2635.t1, acastellanii_g2840.t1	bc2001_g17886.t1
OG0005085	acastellanii_g2824.t1	bc2001_g5292.t1
OG0005086	acastellanii_g2825.t1	bc2001_g17593.t1
OG0005088	acastellanii_g2718.t1	bc2001_g12187.t1
OG0005089	acastellanii_g2723.t1	bc2001_g5133.t1
OG0005090	acastellanii_g2725.t1	bc2001_g14815.t1
OG0005091	acastellanii_g2734.t1	bc2001_g3004.t1
OG0005092	acastellanii_g2744.t1	bc2001_g7387.t1
OG0005093	acastellanii_g2745.t1	bc2001_g2286.t1, bc2001_g2286.t2
OG0005094	acastellanii_g2748.t1	bc2001_g13788.t1
OG0005095	acastellanii_g2751.t1	bc2001_g17806.t1
OG0005096	acastellanii_g2753.t1	bc2001_g13928.t1
OG0005097	acastellanii_g2757.t1	bc2001_g6880.t1
OG0005098	acastellanii_g2758.t1	bc2001_g6064.t1, bc2001_g6064.t2
OG0005099	acastellanii_g2767.t1	bc2001_g11595.t1
OG0005101	acastellanii_g2672.t1	bc2001_g12884.t1
OG0005102	acastellanii_g2655.t1	bc2001_g7580.t1
OG0005103	acastellanii_g2426.t1	bc2001_g8412.t1
OG0005104	acastellanii_g2431.t1	bc2001_g8014.t2, bc2001_g8014.t1
OG0005105	acastellanii_g2437.t1	bc2001_g17835.t1
OG0005106	acastellanii_g2439.t1, acastellanii_g2439.t2	bc2001_g13937.t1
OG0005107	acastellanii_g2532.t1	bc2001_g12803.t1
OG0005108	acastellanii_g2552.t1	bc2001_g13674.t1
OG0005109	acastellanii_g2562.t1	bc2001_g14380.t1
OG0005110	acastellanii_g2568.t1, acastellanii_g2585.t1	bc2001_g16758.t1
OG0005111	acastellanii_g2575.t1	bc2001_g11821.t1
OG0005112	acastellanii_g2580.t1	bc2001_g299.t1
OG0005113	acastellanii_g2324.t1	bc2001_g10974.t1
OG0005115	acastellanii_g2362.t1	bc2001_g16582.t1
OG0005116	acastellanii_g2304.t1	bc2001_g18236.t1
OG0005117	acastellanii_g1789.t1	bc2001_g9596.t1
OG0005118	acastellanii_g1803.t1	bc2001_g16522.t1
OG0005119	acastellanii_g1806.t1	bc2001_g10060.t1
OG0005120	acastellanii_g1816.t1	bc2001_g4445.t1
OG0005121	acastellanii_g1830.t1	bc2001_g10686.t1
OG0005122	acastellanii_g1833.t1	bc2001_g993.t1
OG0005123	acastellanii_g1838.t1	bc2001_g18501.t1
OG0005124	acastellanii_g1841.t1	bc2001_g9575.t1
OG0005125	acastellanii_g1844.t2, acastellanii_g1844.t1	bc2001_g12454.t1
OG0005127	acastellanii_g1881.t1	bc2001_g6018.t1
OG0005128	acastellanii_g1882.t1	bc2001_g5242.t1
OG0005129	acastellanii_g1895.t1	bc2001_g19301.t1
OG0005130	acastellanii_g1905.t1	bc2001_g10424.t1
OG0005131	acastellanii_g1916.t1	bc2001_g17280.t1
OG0005132	acastellanii_g1920.t1	bc2001_g12496.t1, bc2001_g12496.t2
OG0005133	acastellanii_g1929.t1	bc2001_g16052.t1
OG0005134	acastellanii_g1930.t1	bc2001_g5375.t1
OG0005135	acastellanii_g1941.t1	bc2001_g11092.t1
OG0005136	acastellanii_g1953.t1	bc2001_g12988.t1, bc2001_g12988.t2
OG0005138	acastellanii_g1959.t1	bc2001_g15026.t1
OG0005139	acastellanii_g1968.t1	bc2001_g15027.t1
OG0005140	acastellanii_g1994.t1	bc2001_g8254.t1
OG0005141	acastellanii_g1995.t1	bc2001_g18250.t1
OG0005142	acastellanii_g1998.t1	bc2001_g12475.t1
OG0005143	acastellanii_g2005.t1	bc2001_g12456.t1
OG0005144	acastellanii_g2037.t1	bc2001_g11395.t1
OG0005145	acastellanii_g2049.t1	bc2001_g6524.t1
OG0005146	acastellanii_g2051.t1	bc2001_g10690.t1
OG0005147	acastellanii_g2052.t1	bc2001_g15455.t1
OG0005148	acastellanii_g2057.t1	bc2001_g9625.t1
OG0005149	acastellanii_g2061.t1	bc2001_g15390.t1
OG0005150	acastellanii_g2071.t1	bc2001_g2837.t1
OG0005151	acastellanii_g2072.t1	bc2001_g13227.t1
OG0005152	acastellanii_g2073.t1	bc2001_g3488.t2, bc2001_g3488.t1
OG0005153	acastellanii_g2087.t1	bc2001_g8787.t1, bc2001_g8787.t2
OG0005154	acastellanii_g2120.t1	bc2001_g12365.t1
OG0005155	acastellanii_g2123.t1	bc2001_g14110.t1
OG0005156	acastellanii_g2124.t1	bc2001_g5340.t1
OG0005157	acastellanii_g2144.t1	bc2001_g4634.t1, bc2001_g3534.t1
OG0005158	acastellanii_g2145.t2, acastellanii_g2145.t1	bc2001_g4340.t1
OG0005159	acastellanii_g2176.t1	bc2001_g11479.t1
OG0005160	acastellanii_g2178.t1	bc2001_g2328.t1
OG0005161	acastellanii_g2180.t1	bc2001_g18222.t2, bc2001_g18222.t1
OG0005162	acastellanii_g2190.t2, acastellanii_g2190.t1	bc2001_g11505.t1
OG0005163	acastellanii_g2199.t1	bc2001_g18475.t1
OG0005164	acastellanii_g2204.t1	bc2001_g5482.t1
OG0005165	acastellanii_g2228.t1	bc2001_g2157.t1
OG0005166	acastellanii_g2229.t1	bc2001_g13193.t1
OG0005167	acastellanii_g2254.t1	bc2001_g13810.t2, bc2001_g13810.t1
OG0005168	acastellanii_g2263.t1	bc2001_g17362.t1
OG0005169	acastellanii_g2264.t1	bc2001_g5491.t1
OG0005170	acastellanii_g2270.t1, acastellanii_g2270.t2	bc2001_g13119.t1
OG0005171	acastellanii_g2282.t1	bc2001_g17317.t1
OG0005172	acastellanii_g1771.t1	bc2001_g2858.t1
OG0005173	acastellanii_g1758.t1	bc2001_g12860.t1
OG0005174	acastellanii_g1759.t1	bc2001_g4640.t1
OG0005175	acastellanii_g1748.t1	bc2001_g12850.t1
OG0005176	acastellanii_g1714.t1	bc2001_g1825.t1
OG0005177	acastellanii_g1695.t1	bc2001_g3538.t1
OG0005178	acastellanii_g1697.t1	bc2001_g16604.t1
OG0005179	acastellanii_g1698.t1	bc2001_g9728.t1
OG0005180	acastellanii_g1659.t1	bc2001_g19471.t1
OG0005181	acastellanii_g1669.t1	bc2001_g9011.t1
OG0005182	acastellanii_g1671.t1	bc2001_g14078.t1
OG0005183	acastellanii_g1608.t1	bc2001_g19302.t1
OG0005185	acastellanii_g1481.t1	bc2001_g13344.t1
OG0005186	acastellanii_g1511.t1	bc2001_g10298.t1
OG0005187	acastellanii_g1535.t2, acastellanii_g1535.t1	bc2001_g1742.t1
OG0005188	acastellanii_g1536.t1	bc2001_g13924.t1
OG0005189	acastellanii_g1570.t1	bc2001_g16695.t1
OG0005190	acastellanii_g1578.t1	bc2001_g7781.t1, bc2001_g7782.t1
OG0005191	acastellanii_g1586.t1	bc2001_g4346.t1, bc2001_g4346.t2
OG0005193	acastellanii_g1593.t1	bc2001_g9670.t1
OG0005195	acastellanii_g1424.t1	bc2001_g15338.t2
OG0005196	acastellanii_g1389.t1	bc2001_g5812.t1
OG0005197	acastellanii_g1324.t1	bc2001_g7131.t1
OG0005198	acastellanii_g1342.t1, acastellanii_g232.t1	bc2001_g8481.t1
OG0005199	acastellanii_g1348.t1	bc2001_g14002.t1
OG0005201	acastellanii_g1280.t1	bc2001_g17208.t1
OG0005202	acastellanii_g1282.t1	bc2001_g14263.t1
OG0005203	acastellanii_g1287.t1	bc2001_g5003.t1
OG0005204	acastellanii_g1288.t1	bc2001_g3019.t3
OG0005205	acastellanii_g1260.t1	bc2001_g13343.t1
OG0005206	acastellanii_g1205.t1	bc2001_g5954.t1
OG0005207	acastellanii_g1216.t1	bc2001_g8636.t1
OG0005208	acastellanii_g1220.t1	bc2001_g10764.t1, bc2001_g480.t2
OG0005209	acastellanii_g1189.t1	bc2001_g9030.t1
OG0005210	acastellanii_g1104.t1, acastellanii_g1104.t2	bc2001_g2063.t1
OG0005211	acastellanii_g1118.t4	bc2001_g4264.t1
OG0005212	acastellanii_g1127.t1	bc2001_g2189.t1
OG0005213	acastellanii_g1136.t1	bc2001_g19154.t1
OG0005214	acastellanii_g1060.t1	bc2001_g1335.t1
OG0005215	acastellanii_g1065.t1	bc2001_g2089.t1
OG0005216	acastellanii_g1073.t1, acastellanii_g1075.t1	bc2001_g9022.t1
OG0005217	acastellanii_g950.t1	bc2001_g16819.t1
OG0005218	acastellanii_g960.t1	bc2001_g16301.t2
OG0005219	acastellanii_g964.t1	bc2001_g10560.t1
OG0005220	acastellanii_g969.t1, acastellanii_g969.t2	bc2001_g7685.t1
OG0005221	acastellanii_g694.t1	bc2001_g16771.t1
OG0005222	acastellanii_g707.t1	bc2001_g16666.t1
OG0005223	acastellanii_g738.t1, acastellanii_g736.t1	bc2001_g954.t1
OG0005224	acastellanii_g748.t2, acastellanii_g748.t1	bc2001_g15837.t1, bc2001_g15837.t2
OG0005225	acastellanii_g790.t1	bc2001_g12048.t1
OG0005226	acastellanii_g806.t1	bc2001_g10384.t1
OG0005227	acastellanii_g809.t1	bc2001_g8491.t1
OG0005228	acastellanii_g810.t1	bc2001_g3939.t1
OG0005229	acastellanii_g817.t1	bc2001_g19105.t1
OG0005230	acastellanii_g818.t1	bc2001_g3710.t1
OG0005231	acastellanii_g820.t1	bc2001_g3949.t1
OG0005232	acastellanii_g822.t1	bc2001_g6870.t1
OG0005233	acastellanii_g826.t1	bc2001_g1876.t1
OG0005234	acastellanii_g830.t1	bc2001_g1840.t1
OG0005235	acastellanii_g888.t1	bc2001_g15016.t1
OG0005236	acastellanii_g924.t1	bc2001_g7362.t1
OG0005237	acastellanii_g678.t1	bc2001_g16652.t1
OG0005238	acastellanii_g622.t1	bc2001_g11419.t1
OG0005239	acastellanii_g654.t1	bc2001_g1823.t1
OG0005240	acastellanii_g615.t1	bc2001_g4772.t1
OG0005242	acastellanii_g565.t1	bc2001_g17192.t1
OG0005243	acastellanii_g566.t1	bc2001_g19677.t1
OG0005244	acastellanii_g569.t1	bc2001_g1001.t1
OG0005245	acastellanii_g578.t1	bc2001_g2068.t2, bc2001_g2068.t1
OG0005246	acastellanii_g590.t1	bc2001_g13974.t1
OG0005247	acastellanii_g592.t1	bc2001_g13976.t1
OG0005248	acastellanii_g593.t1	bc2001_g10152.t1
OG0005249	acastellanii_g600.t1	bc2001_g14320.t1
OG0005250	acastellanii_g481.t1	bc2001_g15663.t1
OG0005251	acastellanii_g492.t1	bc2001_g11045.t1
OG0005252	acastellanii_g493.t1	bc2001_g7384.t1
OG0005253	acastellanii_g517.t1, acastellanii_g517.t2	bc2001_g5887.t1
OG0005254	acastellanii_g532.t1	bc2001_g18659.t1
OG0005255	acastellanii_g537.t1	bc2001_g16704.t1
OG0005256	acastellanii_g335.t1	bc2001_g7787.t1
OG0005257	acastellanii_g340.t1	bc2001_g8544.t2, bc2001_g8544.t4
OG0005258	acastellanii_g358.t1	bc2001_g466.t2, bc2001_g466.t1
OG0005259	acastellanii_g422.t1	bc2001_g9884.t1
OG0005260	acastellanii_g430.t1	bc2001_g9010.t1
OG0005261	acastellanii_g436.t1, acastellanii_g436.t2	bc2001_g894.t1
OG0005262	acastellanii_g288.t1	bc2001_g13805.t1
OG0005263	acastellanii_g236.t1	bc2001_g8777.t1
OG0005264	acastellanii_g240.t1	bc2001_g17286.t1
OG0005265	acastellanii_g247.t1	bc2001_g5425.t1
OG0005266	acastellanii_g251.t1	bc2001_g16691.t1
OG0005267	acastellanii_g252.t2	bc2001_g12990.t1
OG0005268	acastellanii_g255.t1	bc2001_g5139.t1
OG0005269	acastellanii_g277.t1	bc2001_g15496.t1
OG0005271	acastellanii_g186.t1	bc2001_g10547.t1
OG0005274	acastellanii_g118.t1	bc2001_g8449.t1
OG0005275	acastellanii_g121.t1	bc2001_g12992.t1
OG0005276	acastellanii_g123.t1	bc2001_g22.t1
OG0005277	acastellanii_g143.t1	bc2001_g12809.t1
OG0005278	acastellanii_g151.t1	bc2001_g3942.t1
OG0005279	acastellanii_g61.t1	bc2001_g8992.t1
OG0005280	acastellanii_g70.t1	bc2001_g18251.t1
OG0005281	acastellanii_g79.t1	bc2001_g10310.t1
OG0005282	acastellanii_g81.t1	bc2001_g11366.t1
OG0005283	acastellanii_g92.t1	bc2001_g11459.t1
OG0005284	acastellanii_g93.t1	bc2001_g1455.t1
OG0005285	acastellanii_g95.t1	bc2001_g8273.t1
OG0005286	acastellanii_g16.t1	bc2001_g12861.t1
OG0005287	acastellanii_g26.t1	bc2001_g8575.t1
OG0005288	acastellanii_g31.t1	bc2001_g8772.t1
OG0006028	acastellanii_g14225.t1	bc2001_g16462.t2, bc2001_g16462.t1
OG0006029	acastellanii_g14214.t1	bc2001_g15732.t1
OG0006035	acastellanii_g14139.t1	bc2001_g9844.t1
OG0006041	acastellanii_g13564.t3	bc2001_g9156.t1
OG0006043	acastellanii_g13569.t1	bc2001_g9858.t1
OG0006049	acastellanii_g13732.t1	bc2001_g10565.t1
OG0006054	acastellanii_g13778.t1	bc2001_g7802.t1
OG0006055	acastellanii_g13779.t1	bc2001_g6433.t1
OG0006060	acastellanii_g13829.t1	bc2001_g9276.t1
OG0006061	acastellanii_g13830.t1	bc2001_g11375.t1
OG0006063	acastellanii_g13859.t1	bc2001_g3864.t1
OG0006068	acastellanii_g13950.t1	bc2001_g9826.t1
OG0006069	acastellanii_g13951.t1	bc2001_g19454.t1
OG0006071	acastellanii_g13981.t1	bc2001_g11213.t1
OG0006073	acastellanii_g13993.t1	bc2001_g10948.t1
OG0006076	acastellanii_g14058.t1	bc2001_g2428.t1
OG0006077	acastellanii_g14070.t1	bc2001_g2295.t3
OG0006088	acastellanii_g13162.t1	bc2001_g2325.t3
OG0006091	acastellanii_g13245.t1	bc2001_g16301.t1
OG0006092	acastellanii_g13254.t1	bc2001_g5582.t1
OG0006094	acastellanii_g13288.t1	bc2001_g19158.t1
OG0006095	acastellanii_g13327.t1	bc2001_g2329.t1
OG0006096	acastellanii_g13329.t1	bc2001_g7286.t1
OG0006098	acastellanii_g13368.t1	bc2001_g8461.t1
OG0006103	acastellanii_g13047.t1	bc2001_g17513.t1
OG0006109	acastellanii_g12929.t1	bc2001_g15166.t1
OG0006110	acastellanii_g12920.t1	bc2001_g11005.t1
OG0006114	acastellanii_g12805.t1	bc2001_g14174.t1
OG0006115	acastellanii_g12818.t1	bc2001_g15524.t1
OG0006119	acastellanii_g12729.t2, acastellanii_g12729.t1	bc2001_g15749.t1
OG0006120	acastellanii_g12739.t1	bc2001_g15116.t1
OG0006122	acastellanii_g12752.t1	bc2001_g864.t2
OG0006124	acastellanii_g12643.t1	bc2001_g6270.t1
OG0006126	acastellanii_g12679.t1	bc2001_g9321.t1
OG0006128	acastellanii_g12618.t1	bc2001_g8738.t1
OG0006129	acastellanii_g12522.t1	bc2001_g11516.t1
OG0006131	acastellanii_g12543.t1	bc2001_g16830.t1
OG0006135	acastellanii_g12570.t1	bc2001_g19528.t1
OG0006139	acastellanii_g12460.t1	bc2001_g16556.t1
OG0006140	acastellanii_g12461.t1	bc2001_g16013.t1
OG0006141	acastellanii_g12467.t1	bc2001_g9880.t1
OG0006149	acastellanii_g5525.t1, acastellanii_g12354.t1	bc2001_g8398.t1
OG0006155	acastellanii_g11826.t1	bc2001_g2427.t1
OG0006160	acastellanii_g11891.t1	bc2001_g15743.t1
OG0006164	acastellanii_g11925.t1	bc2001_g9525.t1
OG0006165	acastellanii_g11945.t1	bc2001_g15839.t1
OG0006167	acastellanii_g11988.t1	bc2001_g9878.t1
OG0006169	acastellanii_g12002.t1	bc2001_g7420.t1
OG0006170	acastellanii_g6586.t1, acastellanii_g12007.t1	bc2001_g14822.t1, bc2001_g7394.t1
OG0006172	acastellanii_g12045.t1	bc2001_g5925.t1
OG0006173	acastellanii_g12049.t1	bc2001_g9363.t1
OG0006176	acastellanii_g12118.t1	bc2001_g6152.t1
OG0006181	acastellanii_g9332.t1, acastellanii_g12164.t1	bc2001_g11823.t1
OG0006189	acastellanii_g11801.t1	bc2001_g15840.t1
OG0006192	acastellanii_g11759.t1	bc2001_g9100.t1
OG0006195	acastellanii_g11657.t1	bc2001_g9056.t1
OG0006196	acastellanii_g11677.t1	bc2001_g10349.t1
OG0006197	acastellanii_g11697.t1	bc2001_g1000.t2
OG0006201	acastellanii_g11599.t1	bc2001_g7682.t1
OG0006202	acastellanii_g11612.t1	bc2001_g14145.t1
OG0006205	acastellanii_g11520.t1	bc2001_g11062.t1
OG0006212	acastellanii_g11564.t1	bc2001_g7794.t1
OG0006213	acastellanii_g11434.t1	bc2001_g1049.t1
OG0006216	acastellanii_g11467.t1	bc2001_g16464.t1
OG0006217	acastellanii_g11474.t1	bc2001_g16581.t1
OG0006218	acastellanii_g11476.t1	bc2001_g8583.t1
OG0006219	acastellanii_g11490.t1	bc2001_g19530.t1
OG0006220	acastellanii_g11391.t1	bc2001_g11548.t1
OG0006222	acastellanii_g11344.t1	bc2001_g16012.t1
OG0006227	acastellanii_g11174.t1	bc2001_g7170.t1
OG0006228	acastellanii_g11202.t1	bc2001_g9154.t1
OG0006229	acastellanii_g11245.t1	bc2001_g16878.t1
OG0006230	acastellanii_g11158.t1	bc2001_g2221.t1
OG0006231	acastellanii_g11161.t1	bc2001_g16709.t1
OG0006237	acastellanii_g11014.t1	bc2001_g1733.t1
OG0006244	acastellanii_g11143.t1	bc2001_g17171.t1
OG0006250	acastellanii_g10735.t1	bc2001_g78.t1
OG0006252	acastellanii_g10738.t1	bc2001_g6845.t1
OG0006253	acastellanii_g10748.t1	bc2001_g10869.t1
OG0006255	acastellanii_g10780.t1	bc2001_g12081.t1
OG0006264	acastellanii_g10483.t1, acastellanii_g10205.t1	bc2001_g15515.t1
OG0006272	acastellanii_g10400.t1	bc2001_g11798.t1
OG0006276	acastellanii_g10067.t1	bc2001_g4308.t1
OG0006278	acastellanii_g10096.t1	bc2001_g18.t1
OG0006280	acastellanii_g10173.t1	bc2001_g13695.t1
OG0006282	acastellanii_g10186.t1	bc2001_g15745.t1
OG0006283	acastellanii_g10197.t1	bc2001_g3194.t1
OG0006285	acastellanii_g10212.t1	bc2001_g555.t1
OG0006286	acastellanii_g10213.t1	bc2001_g13510.t1
OG0006288	acastellanii_g9617.t1	bc2001_g17074.t1
OG0006290	acastellanii_g9638.t1	bc2001_g3412.t1
OG0006294	acastellanii_g9693.t1	bc2001_g5288.t1
OG0006295	acastellanii_g9710.t1	bc2001_g14723.t1
OG0006298	acastellanii_g9742.t1	bc2001_g5306.t1
OG0006299	acastellanii_g9790.t1	bc2001_g6273.t1
OG0006302	acastellanii_g9853.t1	bc2001_g14354.t1
OG0006303	acastellanii_g9862.t1	bc2001_g4712.t1, bc2001_g4712.t2
OG0006304	acastellanii_g9867.t1	bc2001_g6650.t1
OG0006308	acastellanii_g9936.t1	bc2001_g4789.t1
OG0006309	acastellanii_g9949.t1	bc2001_g3953.t1
OG0006310	acastellanii_g9957.t1	bc2001_g8869.t1
OG0006312	acastellanii_g9343.t1	bc2001_g15468.t1
OG0006313	acastellanii_g9379.t1	bc2001_g1202.t1
OG0006314	acastellanii_g9421.t1	bc2001_g1127.t1
OG0006315	acastellanii_g9429.t1	bc2001_g1199.t1
OG0006317	acastellanii_g9441.t1	bc2001_g10154.t1
OG0006318	acastellanii_g9442.t1	bc2001_g2748.t2, bc2001_g2748.t1
OG0006319	acastellanii_g9469.t1	bc2001_g7755.t1
OG0006320	acastellanii_g9486.t1	bc2001_g3591.t1
OG0006323	acastellanii_g9507.t1	bc2001_g3500.t1, bc2001_g3500.t2
OG0006324	acastellanii_g9524.t1	bc2001_g1057.t1
OG0006329	acastellanii_g9286.t1, acastellanii_g7760.t1	bc2001_g8162.t1
OG0006330	acastellanii_g9309.t1	bc2001_g5885.t1
OG0006339	acastellanii_g9081.t1	bc2001_g14056.t1
OG0006342	acastellanii_g8780.t1	bc2001_g5054.t1
OG0006343	acastellanii_g8781.t1	bc2001_g1962.t1
OG0006347	acastellanii_g8846.t1	bc2001_g6042.t1
OG0006348	acastellanii_g8902.t1	bc2001_g13115.t1
OG0006352	acastellanii_g8964.t2, acastellanii_g8964.t1	bc2001_g8731.t1
OG0006354	acastellanii_g8973.t1	bc2001_g12009.t1
OG0006355	acastellanii_g8977.t1	bc2001_g7071.t1
OG0006359	acastellanii_g9027.t1	bc2001_g17623.t1
OG0006361	acastellanii_g9069.t1	bc2001_g12940.t1
OG0006363	acastellanii_g8651.t1	bc2001_g9726.t1
OG0006366	acastellanii_g8453.t1	bc2001_g13675.t1
OG0006367	acastellanii_g8456.t1	bc2001_g13689.t1
OG0006368	acastellanii_g8462.t1	bc2001_g6031.t1
OG0006369	acastellanii_g8474.t1	bc2001_g12913.t1
OG0006370	acastellanii_g8476.t1	bc2001_g10878.t1
OG0006371	acastellanii_g8525.t1	bc2001_g8340.t1
OG0006372	acastellanii_g8528.t1	bc2001_g7910.t1
OG0006373	acastellanii_g8542.t1	bc2001_g13112.t1
OG0006374	acastellanii_g8561.t1	bc2001_g10797.t1
OG0006375	acastellanii_g8609.t1	bc2001_g1981.t1
OG0006376	acastellanii_g8024.t1	bc2001_g6918.t1
OG0006380	acastellanii_g8069.t1	bc2001_g7558.t1
OG0006382	acastellanii_g8120.t1	bc2001_g16564.t1
OG0006385	acastellanii_g8174.t1	bc2001_g19079.t1
OG0006387	acastellanii_g8218.t1	bc2001_g625.t1
OG0006389	acastellanii_g8286.t1	bc2001_g3702.t1
OG0006391	acastellanii_g8295.t1	bc2001_g2823.t1
OG0006392	acastellanii_g8322.t1	bc2001_g5104.t1
OG0006393	acastellanii_g8327.t1	bc2001_g3192.t1
OG0006394	acastellanii_g8347.t1	bc2001_g13904.t1
OG0006395	acastellanii_g8348.t1, acastellanii_g8349.t1	bc2001_g517.t4
OG0006397	acastellanii_g7965.t1	bc2001_g9427.t1
