Orthogroup	acastellanii_braker	bc2001_braker	bc2002_braker	dicty_braker	vvermcdc19_braker
OG0026699					vverm_g16160.t1
OG0026700					vverm_g16161.t1
OG0026701					vverm_g16163.t1
OG0026702					vverm_g16164.t1
OG0026703					vverm_g16165.t1
OG0026704					vverm_g16181.t1
OG0026705					vverm_g16194.t1
OG0026706					vverm_g16196.t1
OG0026707					vverm_g16198.t1
OG0026708					vverm_g16199.t1
OG0026709					vverm_g16205.t1
OG0026710					vverm_g16208.t1
OG0026711					vverm_g16228.t1
OG0026712					vverm_g16230.t1
OG0026713					vverm_g16235.t1
OG0026714					vverm_g16246.t1
OG0026715					vverm_g16247.t1
OG0026716					vverm_g16261.t1
OG0026717					vverm_g16262.t1
OG0026718					vverm_g16263.t1
OG0026719					vverm_g16275.t1
OG0026720					vverm_g16284.t1
OG0026721					vverm_g16289.t1
OG0026722					vverm_g16291.t1
OG0026723					vverm_g16292.t1
OG0026724					vverm_g16296.t1
OG0026725					vverm_g16302.t1
OG0026726					vverm_g16304.t1
OG0026727					vverm_g16315.t1
OG0026728					vverm_g16317.t1
OG0026729					vverm_g16329.t1
OG0026730					vverm_g16330.t1
OG0026731					vverm_g16338.t1
OG0026732					vverm_g16339.t1
OG0026733					vverm_g16340.t1
OG0026734					vverm_g16346.t1
OG0026735					vverm_g16353.t1
OG0026736					vverm_g16357.t1
OG0026737					vverm_g16358.t1
OG0026738					vverm_g16359.t1
OG0026739					vverm_g16376.t1
OG0026740					vverm_g16381.t1
OG0026741					vverm_g16399.t1
OG0026742					vverm_g16404.t1
OG0026743					vverm_g16405.t1
OG0026744					vverm_g16410.t1
OG0026745					vverm_g16416.t1
OG0026746					vverm_g16422.t1
OG0026747					vverm_g16425.t1
OG0026748					vverm_g16432.t1
OG0026749					vverm_g16434.t1
OG0026750					vverm_g16435.t1
OG0026751					vverm_g16436.t1
OG0026752					vverm_g16453.t1
OG0026753					vverm_g16454.t1
OG0026754					vverm_g16457.t1
OG0026755					vverm_g16466.t1
OG0026756					vverm_g16479.t1
OG0026757					vverm_g16480.t1
OG0026758					vverm_g16484.t1
OG0026759					vverm_g16485.t1
OG0026760					vverm_g16496.t1
OG0026761					vverm_g16498.t1
OG0026762					vverm_g16516.t1
OG0026763					vverm_g16531.t1
OG0026764					vverm_g16540.t1
OG0026765					vverm_g16543.t1
OG0026766					vverm_g16549.t1
OG0026767					vverm_g16551.t1
OG0026768					vverm_g16553.t1
OG0026769					vverm_g16571.t1
OG0026770					vverm_g16572.t1
OG0026771					vverm_g16581.t1
OG0026772					vverm_g16582.t1
OG0026773					vverm_g16586.t1
OG0026774					vverm_g16589.t1
OG0026775					vverm_g16595.t1
OG0026776					vverm_g16612.t1
OG0026777					vverm_g16614.t1
OG0026778					vverm_g16615.t1
OG0026779					vverm_g16618.t1
OG0026780					vverm_g16620.t1
OG0026781					vverm_g16624.t1
OG0026782					vverm_g16632.t1
OG0026783					vverm_g16633.t1
OG0026784					vverm_g16636.t1
OG0026785					vverm_g16639.t1
OG0026786					vverm_g16644.t1
OG0026787					vverm_g16651.t1
OG0026788					vverm_g16653.t1
OG0026789					vverm_g16654.t1
OG0026790					vverm_g16657.t1
OG0026791					vverm_g16663.t1
OG0026792					vverm_g16671.t1
OG0026793					vverm_g16675.t1
OG0026794					vverm_g16680.t1
OG0026795					vverm_g16685.t1
OG0026796					vverm_g16688.t1
OG0026797					vverm_g16698.t1
OG0026798					vverm_g16700.t1
OG0026799					vverm_g16702.t1
OG0026800					vverm_g16705.t1
OG0026801					vverm_g16716.t1
OG0026802					vverm_g16718.t1
OG0026803					vverm_g16720.t1
OG0026804					vverm_g16722.t1
OG0026805					vverm_g16739.t1
OG0026806					vverm_g16754.t1
OG0026807					vverm_g16755.t1
OG0026808					vverm_g16793.t1
OG0026809					vverm_g16802.t1
OG0026810					vverm_g16806.t1
OG0026811					vverm_g16807.t1
OG0026812					vverm_g16809.t1
OG0026813					vverm_g16816.t1
OG0026814					vverm_g16824.t1
OG0026815					vverm_g16866.t1
OG0026816					vverm_g16876.t1
OG0026817					vverm_g16878.t1
OG0026818					vverm_g16885.t1
OG0026819					vverm_g16890.t1
OG0026820					vverm_g16891.t1
OG0026821					vverm_g16895.t1
OG0026822					vverm_g16896.t1
OG0026823					vverm_g16907.t1
OG0026824					vverm_g16914.t1
OG0026825					vverm_g16927.t1
OG0026826					vverm_g16938.t1
OG0026827					vverm_g16940.t1
OG0026828					vverm_g16949.t1
OG0026829					vverm_g9.t1
OG0026830					vverm_g36.t1
OG0026831					vverm_g78.t1
OG0026832					vverm_g99.t2
OG0026833					vverm_g99.t3
OG0026834					vverm_g103.t1
OG0026835					vverm_g114.t1
OG0026836					vverm_g125.t1
OG0026837					vverm_g130.t1
OG0026838					vverm_g131.t1
OG0026839					vverm_g148.t1
OG0026840					vverm_g150.t1
OG0026841					vverm_g156.t1
OG0026842					vverm_g215.t1
OG0026843					vverm_g219.t1
OG0026844					vverm_g222.t1
OG0026845					vverm_g225.t1
OG0026846					vverm_g226.t1
OG0026847					vverm_g235.t1
OG0026848					vverm_g242.t1
OG0026849					vverm_g244.t1
OG0026850					vverm_g245.t1
OG0026851					vverm_g248.t1
OG0026852					vverm_g251.t1
OG0026853					vverm_g269.t1
OG0026854					vverm_g273.t1
OG0026855					vverm_g274.t1
OG0026856					vverm_g279.t1
OG0026857					vverm_g281.t1
OG0026858					vverm_g282.t1
OG0026859					vverm_g284.t1
OG0026860					vverm_g291.t1
OG0026861					vverm_g293.t1
OG0026862					vverm_g294.t1
OG0026863					vverm_g295.t1
OG0026864					vverm_g296.t1
OG0026865					vverm_g298.t1
OG0026866					vverm_g308.t1
OG0026867					vverm_g317.t1
OG0026868					vverm_g320.t1
OG0026869					vverm_g329.t1
OG0026870					vverm_g331.t1
OG0026871					vverm_g332.t1
OG0026872					vverm_g335.t1
OG0026873					vverm_g336.t1
OG0026874					vverm_g338.t1
OG0026875					vverm_g344.t1
OG0026876					vverm_g346.t1
OG0026877					vverm_g369.t1
OG0026878					vverm_g385.t1
OG0026879					vverm_g389.t1
OG0026880					vverm_g390.t1
OG0026881					vverm_g398.t1
OG0026882					vverm_g403.t1
OG0026883					vverm_g407.t1
OG0026884					vverm_g416.t1
OG0026885					vverm_g421.t1
OG0026886					vverm_g431.t1
OG0026887					vverm_g465.t1
OG0026888					vverm_g470.t1
OG0026889					vverm_g472.t1
OG0026890					vverm_g474.t1
OG0026891					vverm_g475.t1
OG0026892					vverm_g491.t1
OG0026893					vverm_g500.t1
OG0026894					vverm_g501.t1
OG0026895					vverm_g502.t1
OG0026896					vverm_g503.t1
OG0026897					vverm_g507.t1
OG0026898					vverm_g531.t1
OG0026899					vverm_g565.t1
OG0026900					vverm_g568.t1
OG0026901					vverm_g569.t1
OG0026902					vverm_g577.t1
OG0026903					vverm_g578.t1
OG0026904					vverm_g586.t1
OG0026905					vverm_g587.t1
OG0026906					vverm_g590.t1
OG0026907					vverm_g592.t1
OG0026908					vverm_g594.t1
OG0026909					vverm_g599.t1
OG0026910					vverm_g601.t1
OG0026911					vverm_g614.t1
OG0026912					vverm_g620.t1
OG0026913					vverm_g632.t1
OG0026914					vverm_g634.t1
OG0026915					vverm_g641.t1
OG0026916					vverm_g648.t1
OG0026917					vverm_g666.t1
OG0026918					vverm_g698.t1
OG0026919					vverm_g704.t1
OG0026920					vverm_g711.t1
OG0026921					vverm_g714.t1
OG0026922					vverm_g718.t1
OG0026923					vverm_g723.t1
OG0026924					vverm_g725.t1
OG0026925					vverm_g726.t1
OG0026926					vverm_g1023.t1
OG0026927					vverm_g1043.t1
OG0026928					vverm_g1061.t1
OG0026929					vverm_g1063.t1
OG0026930					vverm_g1072.t1
OG0026931					vverm_g1078.t1
OG0026932					vverm_g1081.t1
OG0026933					vverm_g1082.t1
OG0026934					vverm_g1084.t1
OG0026935					vverm_g1085.t1
OG0026936					vverm_g1088.t1
OG0026937					vverm_g1095.t1
OG0026938					vverm_g1097.t1
OG0026939					vverm_g1146.t1
OG0026940					vverm_g1175.t1
OG0026941					vverm_g1176.t1
OG0026942					vverm_g1184.t1
OG0026943					vverm_g1188.t1
OG0026944					vverm_g1189.t1
OG0026945					vverm_g1190.t1
OG0026946					vverm_g1194.t1
OG0026947					vverm_g1207.t1
OG0026948					vverm_g1217.t1
OG0026949					vverm_g1219.t1
OG0026950					vverm_g1222.t1
OG0026951					vverm_g1225.t1
OG0026952					vverm_g1268.t1
OG0026953					vverm_g1272.t1
OG0026954					vverm_g1274.t1
OG0026955					vverm_g1292.t1
OG0026956					vverm_g1296.t1
OG0026957					vverm_g1304.t1
OG0026958					vverm_g1310.t1
OG0026959					vverm_g1312.t1
OG0026960					vverm_g1319.t1
OG0026961					vverm_g1324.t1
OG0026962					vverm_g1332.t1
OG0026963					vverm_g1337.t1
OG0026964					vverm_g1419.t1
OG0026965					vverm_g1423.t1
OG0026966					vverm_g1426.t1
OG0026967					vverm_g1428.t1
OG0026968					vverm_g1432.t1
OG0026969					vverm_g1434.t1
OG0026970					vverm_g1456.t1
OG0026971					vverm_g1473.t1
OG0026972					vverm_g1475.t1
OG0026973					vverm_g1476.t1
OG0026974					vverm_g1481.t1
OG0026975					vverm_g1488.t1
OG0026976					vverm_g1489.t1
OG0026977					vverm_g1493.t1
OG0026978					vverm_g1499.t1
OG0026979					vverm_g1501.t1
OG0026980					vverm_g1507.t1
OG0026981					vverm_g1509.t2
OG0026982					vverm_g1518.t1
OG0026983					vverm_g1519.t1
OG0026984					vverm_g1547.t1
OG0026985					vverm_g1556.t1
OG0026986					vverm_g1568.t1
OG0026987					vverm_g1577.t1
OG0026988					vverm_g1579.t1
OG0026989					vverm_g1581.t1
OG0026990					vverm_g1584.t1
OG0026991					vverm_g1587.t1
OG0026992					vverm_g1594.t1
OG0026993					vverm_g1614.t1
OG0026994					vverm_g1617.t1
OG0026995					vverm_g1619.t1
OG0026996					vverm_g1626.t1
OG0026997					vverm_g1631.t1
OG0026998					vverm_g1648.t1
OG0026999					vverm_g1672.t1
OG0027000					vverm_g1691.t1
OG0027001					vverm_g1697.t1
OG0027002					vverm_g1723.t1
OG0027003					vverm_g1724.t1
OG0027004					vverm_g1729.t1
OG0027005					vverm_g1739.t1
OG0027006					vverm_g1755.t1
OG0027007					vverm_g1760.t1
OG0027008					vverm_g1761.t1
OG0027009					vverm_g1777.t1
OG0027010					vverm_g1780.t1
OG0027011					vverm_g1781.t1
OG0027012					vverm_g1784.t1
OG0027013					vverm_g1796.t1
OG0027014					vverm_g1827.t1
OG0027015					vverm_g1841.t1
OG0027016					vverm_g1860.t1
OG0027017					vverm_g1879.t2
OG0027018					vverm_g1881.t1
OG0027019					vverm_g1882.t1
OG0027020					vverm_g1886.t1
OG0027021					vverm_g1887.t1
OG0027022					vverm_g1908.t1
OG0027023					vverm_g1910.t2
OG0027024					vverm_g1927.t3
OG0027025					vverm_g1934.t1
OG0027026					vverm_g1935.t1
OG0027027					vverm_g1979.t1
OG0027028					vverm_g1991.t1
OG0027029					vverm_g1992.t1
OG0027030					vverm_g1995.t1
OG0027031					vverm_g2001.t1
OG0027032					vverm_g2003.t1
OG0027033					vverm_g2012.t1
OG0027034					vverm_g2019.t1
OG0027035					vverm_g2024.t1
OG0027036					vverm_g2034.t1
OG0027037					vverm_g2039.t1
OG0027038					vverm_g2040.t1
OG0027039					vverm_g2041.t1
OG0027040					vverm_g2042.t1
OG0027041					vverm_g2043.t1
OG0027042					vverm_g2072.t1
OG0027043					vverm_g2107.t1
OG0027044					vverm_g2110.t1
OG0027045					vverm_g2114.t1
OG0027046					vverm_g2127.t1
OG0027047					vverm_g2130.t1
OG0027048					vverm_g2131.t1
OG0027049					vverm_g2134.t1
OG0027050					vverm_g2135.t1
OG0027051					vverm_g2138.t1
OG0027052					vverm_g2139.t1
OG0027053					vverm_g2140.t1
OG0027054					vverm_g2153.t1
OG0027055					vverm_g2154.t1
OG0027056					vverm_g2155.t1
OG0027057					vverm_g2159.t1
OG0027058					vverm_g2168.t1
OG0027059					vverm_g2173.t1
OG0027060					vverm_g2178.t1
OG0027061					vverm_g2181.t1
OG0027062					vverm_g2191.t1
OG0027063					vverm_g2207.t1
OG0027064					vverm_g2208.t1
OG0027065					vverm_g2210.t1
OG0027066					vverm_g2211.t1
OG0027067					vverm_g2255.t1
OG0027068					vverm_g2264.t1
OG0027069					vverm_g2266.t1
OG0027070					vverm_g2268.t1
OG0027071					vverm_g2276.t1
OG0027072					vverm_g2292.t1
OG0027073					vverm_g2293.t1
OG0027074					vverm_g2307.t1
OG0027075					vverm_g2308.t1
OG0027076					vverm_g2310.t1
OG0027077					vverm_g2323.t1
OG0027078					vverm_g2324.t1
OG0027079					vverm_g2325.t1
OG0027080					vverm_g2331.t1
OG0027081					vverm_g2332.t1
OG0027082					vverm_g2333.t1
OG0027083					vverm_g2335.t1
OG0027084					vverm_g2338.t1
OG0027085					vverm_g2340.t1
OG0027086					vverm_g2341.t1
OG0027087					vverm_g2343.t1
OG0027088					vverm_g2359.t1
OG0027089					vverm_g2363.t1
OG0027090					vverm_g2374.t1
OG0027091					vverm_g2392.t1
OG0027092					vverm_g2687.t1
OG0027093					vverm_g2695.t1
OG0027094					vverm_g2699.t1
OG0027095					vverm_g2701.t1
OG0027096					vverm_g2707.t1
OG0027097					vverm_g2716.t1
OG0027098					vverm_g2722.t1
OG0027099					vverm_g2745.t1
OG0027100					vverm_g2756.t1
OG0027101					vverm_g2774.t1
OG0027102					vverm_g2775.t1
OG0027103					vverm_g2776.t1
OG0027104					vverm_g2781.t1
OG0027105					vverm_g2787.t1
OG0027106					vverm_g2794.t1
OG0027107					vverm_g2796.t1
OG0027108					vverm_g2804.t1
OG0027109					vverm_g2859.t1
OG0027110					vverm_g2861.t1
OG0027111					vverm_g2865.t1
OG0027112					vverm_g2867.t1
OG0027113					vverm_g2868.t1
OG0027114					vverm_g2877.t1
OG0027115					vverm_g2878.t1
OG0027116					vverm_g2880.t1
OG0027117					vverm_g2881.t1
OG0027118					vverm_g2882.t1
OG0027119					vverm_g2883.t1
OG0027120					vverm_g2884.t1
OG0027121					vverm_g2885.t1
OG0027122					vverm_g2886.t1
OG0027123					vverm_g2887.t1
OG0027124					vverm_g2893.t1
OG0027125					vverm_g2894.t1
OG0027126					vverm_g2895.t1
OG0027127					vverm_g2896.t1
OG0027128					vverm_g2901.t1
OG0027129					vverm_g2918.t1
OG0027130					vverm_g2922.t1
OG0027131					vverm_g2924.t1
OG0027132					vverm_g2948.t1
OG0027133					vverm_g2955.t1
OG0027134					vverm_g2958.t1
OG0027135					vverm_g2960.t1
OG0027136					vverm_g2976.t1
OG0027137					vverm_g2983.t1
OG0027138					vverm_g2986.t1
OG0027139					vverm_g2988.t1
OG0027140					vverm_g2992.t1
OG0027141					vverm_g2995.t1
OG0027142					vverm_g2998.t1
OG0027143					vverm_g3001.t1
OG0027144					vverm_g3008.t1
OG0027145					vverm_g3014.t1
OG0027146					vverm_g3019.t1
OG0027147					vverm_g3027.t1
OG0027148					vverm_g3031.t1
OG0027149					vverm_g3033.t1
OG0027150					vverm_g3034.t1
OG0027151					vverm_g3035.t1
OG0027152					vverm_g3038.t1
OG0027153					vverm_g3041.t1
OG0027154					vverm_g3050.t1
OG0027155					vverm_g3053.t1
OG0027156					vverm_g3056.t1
OG0027157					vverm_g3061.t1
OG0027158					vverm_g3065.t1
OG0027159					vverm_g3069.t1
OG0027160					vverm_g3075.t1
OG0027161					vverm_g3089.t1
OG0027162					vverm_g3095.t1
OG0027163					vverm_g3098.t1
OG0027164					vverm_g3112.t1
OG0027165					vverm_g3114.t1
OG0027166					vverm_g3128.t1
OG0027167					vverm_g3129.t1
OG0027168					vverm_g3135.t1
OG0027169					vverm_g3160.t1
OG0027170					vverm_g3168.t1
OG0027171					vverm_g3170.t1
OG0027172					vverm_g3210.t1
OG0027173					vverm_g3213.t1
OG0027174					vverm_g3217.t1
OG0027175					vverm_g3224.t1
OG0027176					vverm_g3248.t1
OG0027177					vverm_g3252.t1
OG0027178					vverm_g3253.t1
OG0027179					vverm_g3257.t1
OG0027180					vverm_g3258.t1
OG0027181					vverm_g3260.t1
OG0027182					vverm_g3267.t1
OG0027183					vverm_g3272.t1
OG0027184					vverm_g3275.t1
OG0027185					vverm_g3284.t1
OG0027186					vverm_g3298.t1
OG0027187					vverm_g3304.t1
OG0027188					vverm_g3306.t1
OG0027189					vverm_g3314.t1
OG0027190					vverm_g3319.t1
OG0027191					vverm_g3325.t1
OG0027192					vverm_g3326.t1
OG0027193					vverm_g3330.t1
OG0027194					vverm_g3332.t1
OG0027195					vverm_g3341.t1
OG0027196					vverm_g3343.t1
OG0027197					vverm_g3345.t1
OG0027198					vverm_g3348.t1
OG0027199					vverm_g3371.t1
OG0027200					vverm_g3376.t1
OG0027201					vverm_g3378.t1
OG0027202					vverm_g3383.t1
OG0027203					vverm_g3388.t1
OG0027204					vverm_g3396.t1
OG0027205					vverm_g3399.t1
OG0027206					vverm_g3402.t1
OG0027207					vverm_g3409.t1
OG0027208					vverm_g3410.t1
OG0027209					vverm_g3423.t1
OG0027210					vverm_g3425.t1
OG0027211					vverm_g3426.t1
OG0027212					vverm_g3432.t1
OG0027213					vverm_g3433.t1
OG0027214					vverm_g3435.t1
OG0027215					vverm_g3444.t1
OG0027216					vverm_g3454.t1
OG0027217					vverm_g3462.t1
OG0027218					vverm_g3476.t1
OG0027219					vverm_g3478.t1
OG0027220					vverm_g3504.t1
OG0027221					vverm_g3511.t1
OG0027222					vverm_g3515.t1
OG0027223					vverm_g3519.t1
OG0027224					vverm_g3523.t1
OG0027225					vverm_g3529.t1
OG0027226					vverm_g3530.t1
OG0027227					vverm_g3534.t1
OG0027228					vverm_g3558.t1
OG0027229					vverm_g3566.t1
OG0027230					vverm_g3579.t1
OG0027231					vverm_g3581.t1
OG0027232					vverm_g3594.t1
OG0027233					vverm_g3600.t1
OG0027234					vverm_g3605.t1
OG0027235					vverm_g3609.t1
OG0027236					vverm_g3610.t1
OG0027237					vverm_g3623.t1
OG0027238					vverm_g3624.t1
OG0027239					vverm_g3628.t1
OG0027240					vverm_g3637.t1
OG0027241					vverm_g3648.t1
OG0027242					vverm_g3658.t1
OG0027243					vverm_g3666.t1
OG0027244					vverm_g3672.t1
OG0027245					vverm_g3679.t1
OG0027246					vverm_g3680.t1
OG0027247					vverm_g3682.t1
OG0027248					vverm_g3688.t1
OG0027249					vverm_g3689.t2
OG0027250					vverm_g3695.t1
OG0027251					vverm_g3700.t1
OG0027252					vverm_g3708.t1
OG0027253					vverm_g3718.t1
OG0027254					vverm_g3721.t1
OG0027255					vverm_g3733.t1
OG0027256					vverm_g3737.t1
OG0027257					vverm_g3741.t1
OG0027258					vverm_g3757.t1
OG0027259					vverm_g3762.t2
OG0027260					vverm_g3764.t1
OG0027261					vverm_g3769.t1
OG0027262					vverm_g3772.t1
OG0027263					vverm_g3797.t1
OG0027264					vverm_g3800.t1
OG0027265					vverm_g3803.t1
OG0027266					vverm_g3808.t1
OG0027267					vverm_g3820.t1
OG0027268					vverm_g3828.t1
OG0027269					vverm_g3829.t1
OG0027270					vverm_g3831.t1
OG0027271					vverm_g3834.t1
OG0027272					vverm_g3835.t1
OG0027273					vverm_g3838.t1
OG0027274					vverm_g3847.t1
OG0027275					vverm_g3848.t1
OG0027276					vverm_g3880.t1
OG0027277					vverm_g3891.t1
OG0027278					vverm_g3892.t1
OG0027279					vverm_g3894.t1
OG0027280					vverm_g3905.t1
OG0027281					vverm_g3906.t1
OG0027282					vverm_g3907.t1
OG0027283					vverm_g3908.t1
OG0027284					vverm_g3909.t1
OG0027285					vverm_g3918.t1
OG0027286					vverm_g3937.t1
OG0027287					vverm_g3940.t1
OG0027288					vverm_g3945.t1
OG0027289					vverm_g3955.t1
OG0027290					vverm_g3963.t1
OG0027291					vverm_g3980.t1
OG0027292					vverm_g3985.t1
OG0027293					vverm_g3988.t1
OG0027294					vverm_g3996.t1
OG0027295					vverm_g4002.t1
OG0027296					vverm_g4008.t1
OG0027297					vverm_g4009.t1
OG0027298					vverm_g4015.t1
OG0027299					vverm_g4017.t1
OG0027300					vverm_g4020.t1
OG0027301					vverm_g4021.t1
OG0027302					vverm_g4033.t1
OG0027303					vverm_g4039.t1
OG0027304					vverm_g4050.t1
OG0027305					vverm_g4052.t1
OG0027306					vverm_g4059.t1
OG0027307					vverm_g4076.t1
OG0027308					vverm_g4083.t1
OG0027309					vverm_g4090.t1
OG0027310					vverm_g4093.t1
OG0027311					vverm_g4096.t1
OG0027312					vverm_g4102.t1
OG0027313					vverm_g4103.t1
OG0027314					vverm_g4161.t1
OG0027315					vverm_g4169.t1
OG0027316					vverm_g4172.t1
OG0027317					vverm_g4175.t1
OG0027318					vverm_g4177.t1
OG0027319					vverm_g4178.t1
OG0027320					vverm_g4180.t1
OG0027321					vverm_g4181.t1
OG0027322					vverm_g4203.t1
OG0027323					vverm_g4211.t1
OG0027324					vverm_g4235.t1
OG0027325					vverm_g4236.t1
OG0027326					vverm_g4237.t1
OG0027327					vverm_g4246.t1
OG0027328					vverm_g4248.t1
OG0027329					vverm_g4270.t1
OG0027330					vverm_g4279.t1
OG0027331					vverm_g4299.t1
OG0027332					vverm_g4300.t1
OG0027333					vverm_g4302.t1
OG0027334					vverm_g4303.t1
OG0027335					vverm_g4305.t1
OG0027336					vverm_g4349.t1
OG0027337					vverm_g4351.t1
OG0027338					vverm_g4361.t1
OG0027339					vverm_g4371.t1
OG0027340					vverm_g4375.t1
OG0027341					vverm_g4386.t1
OG0027342					vverm_g4388.t1
OG0027343					vverm_g4394.t1
OG0027344					vverm_g4402.t1
OG0027345					vverm_g4408.t1
OG0027346					vverm_g4416.t1
OG0027347					vverm_g4425.t1
OG0027348					vverm_g4440.t1
OG0027349					vverm_g4451.t1
OG0027350					vverm_g4456.t1
OG0027351					vverm_g4468.t1
OG0027352					vverm_g4474.t1
OG0027353					vverm_g4483.t1
OG0027354					vverm_g4491.t1
OG0027355					vverm_g4494.t1
OG0027356					vverm_g4576.t1
OG0027357					vverm_g4593.t1
OG0027358					vverm_g4601.t1
OG0027359					vverm_g4611.t1
OG0027360					vverm_g4617.t1
OG0027361					vverm_g4630.t1
OG0027362					vverm_g4646.t1
OG0027363					vverm_g4653.t1
OG0027364					vverm_g4658.t1
OG0027365					vverm_g4665.t1
OG0027366					vverm_g4666.t1
OG0027367					vverm_g4670.t1
OG0027368					vverm_g4675.t1
OG0027369					vverm_g4676.t1
OG0027370					vverm_g4677.t1
