Orthogroup	vvermcdc19_braker	dicty_braker
OG0005559	vverm_g1143.t1, vverm_g1143.t2	dicty_g11047.t1
OG0005560	vverm_g7477.t1	dicty_g3548.t1
OG0005580	vverm_g3899.t1	dicty_g6490.t1, dicty_g3444.t1
OG0005582	vverm_g12107.t1	dicty_g8097.t1
OG0005588	vverm_g16525.t1	dicty_g6384.t2, dicty_g6384.t1
OG0005592	vverm_g5567.t1	dicty_g5121.t1
OG0005596	vverm_g16242.t1	dicty_g1276.t1
OG0005597	vverm_g16277.t1	dicty_g7125.t1
OG0005599	vverm_g227.t1	dicty_g4748.t1
OG0005603	vverm_g2145.t1	dicty_g8055.t1
OG0005606	vverm_g1151.t1	dicty_g430.t1
OG0005607	vverm_g1166.t1	dicty_g6010.t1
OG0005608	vverm_g1163.t1	dicty_g7545.t1
OG0005609	vverm_g1171.t1	dicty_g6043.t1, dicty_g6043.t2
OG0005615	vverm_g2272.t1	dicty_g4549.t1
OG0005619	vverm_g3167.t1	dicty_g2521.t1, dicty_g2954.t1
OG0005623	vverm_g7914.t2, vverm_g7914.t1	dicty_g7504.t1
OG0005626	vverm_g1627.t2, vverm_g1627.t1	dicty_g6960.t1
OG0005636	vverm_g10298.t1	dicty_g11294.t1
OG0005644	vverm_g15303.t1	dicty_g1943.t1
OG0005650	vverm_g14605.t1	dicty_g7849.t1, dicty_g8895.t1
OG0005651	vverm_g15.t1, vverm_g6614.t1	dicty_g4905.t1
OG0005652	vverm_g11810.t1, vverm_g11810.t2	dicty_g10994.t1
OG0005656	vverm_g3392.t1	dicty_g9405.t1
OG0005657	vverm_g3366.t2, vverm_g3366.t1	dicty_g9364.t1
OG0005659	vverm_g4231.t1	dicty_g8844.t1, dicty_g9033.t1
OG0005661	vverm_g13292.t1, vverm_g16774.t1	dicty_g7874.t1
OG0005664	vverm_g15163.t1, vverm_g14709.t1	dicty_g7850.t1
OG0005665	vverm_g9173.t2, vverm_g9173.t1	dicty_g1374.t1
OG0005666	vverm_g14691.t1, vverm_g15184.t1	dicty_g3318.t1
OG0005667	vverm_g16729.t2, vverm_g16729.t1	dicty_g2161.t1
OG0005669	vverm_g15752.t1, vverm_g15752.t2	dicty_g4016.t1
OG0005670	vverm_g13999.t2, vverm_g13999.t1	dicty_g6291.t1
OG0005675	vverm_g11532.t1	dicty_g9415.t1
OG0005678	vverm_g525.t2, vverm_g525.t1	dicty_g3427.t1
OG0005681	vverm_g10073.t1	dicty_g3418.t1
OG0005682	vverm_g10075.t1, vverm_g10075.t2	dicty_g10509.t1
OG0005689	vverm_g1291.t1, vverm_g1291.t2	dicty_g7776.t1
OG0005693	vverm_g7022.t1	dicty_g10844.t1
OG0005694	vverm_g16469.t1	dicty_g9288.t1
OG0005696	vverm_g9145.t1	dicty_g3170.t1
OG0005699	vverm_g1093.t1	dicty_g3627.t1, dicty_g3627.t2
OG0005704	vverm_g116.t1	dicty_g3652.t1, dicty_g3652.t2
OG0005706	vverm_g15326.t1, vverm_g15326.t2	dicty_g6020.t1
OG0005710	vverm_g8151.t1	dicty_g963.t2, dicty_g963.t1
OG0005711	vverm_g555.t1, vverm_g14417.t1	dicty_g3434.t1
OG0005712	vverm_g8156.t1, vverm_g8156.t2	dicty_g4963.t1
OG0005713	vverm_g8166.t1	dicty_g5857.t1, dicty_g5857.t2
OG0005715	vverm_g3897.t1	dicty_g290.t1
OG0005718	vverm_g12657.t1	dicty_g6538.t1
OG0005719	vverm_g12660.t2, vverm_g12660.t1	dicty_g1503.t1
OG0005721	vverm_g6910.t2, vverm_g6910.t1	dicty_g5616.t1
OG0005725	vverm_g12788.t1	dicty_g6442.t1
OG0005727	vverm_g1350.t2, vverm_g1350.t1	dicty_g1186.t1
OG0005730	vverm_g1367.t1	dicty_g7931.t1
OG0005731	vverm_g7069.t1, vverm_g1360.t1	dicty_g5401.t1
OG0005732	vverm_g1371.t1	dicty_g5284.t1
OG0005737	vverm_g4534.t1	dicty_g8839.t1
OG0005740	vverm_g9829.t1	dicty_g11495.t1
OG0005742	vverm_g3201.t1	dicty_g10890.t1
OG0005746	vverm_g9591.t1	dicty_g501.t1
OG0005750	vverm_g436.t1, vverm_g13517.t1	dicty_g1711.t1
OG0005755	vverm_g14608.t1	dicty_g7140.t1
OG0005756	vverm_g5866.t1, vverm_g14073.t1	dicty_g1220.t1
OG0005760	vverm_g3956.t2, vverm_g3956.t1	dicty_g1363.t1
OG0005761	vverm_g16195.t2, vverm_g16195.t1	dicty_g10619.t1
OG0005762	vverm_g8754.t1	dicty_g10484.t1
OG0005763	vverm_g8730.t1	dicty_g4825.t1
OG0005766	vverm_g5089.t1	dicty_g6214.t1
OG0005767	vverm_g15076.t2, vverm_g15076.t1	dicty_g8040.t1
OG0005768	vverm_g15600.t1	dicty_g2533.t1, dicty_g2942.t1
OG0005769	vverm_g4726.t1, vverm_g6359.t1	dicty_g3929.t1
OG0005774	vverm_g602.t1, vverm_g602.t2	dicty_g3787.t1
OG0005779	vverm_g595.t1	dicty_g1159.t1
OG0005783	vverm_g4218.t1	dicty_g7729.t1
OG0005785	vverm_g3924.t1, vverm_g3122.t1	dicty_g162.t1
OG0005786	vverm_g3225.t1, vverm_g3225.t2	dicty_g4811.t1
OG0005788	vverm_g11457.t1	dicty_g8684.t1, dicty_g5198.t1
OG0005789	vverm_g2946.t1, vverm_g4636.t1	dicty_g10919.t1
OG0005792	vverm_g7319.t1, vverm_g13940.t1	dicty_g6732.t1
OG0005794	vverm_g16713.t1	dicty_g3924.t1
OG0005796	vverm_g9748.t1	dicty_g9544.t1
OG0005798	vverm_g3083.t1, vverm_g3473.t1	dicty_g4699.t1
OG0005799	vverm_g13800.t1	dicty_g5671.t1
OG0005801	vverm_g4067.t1, vverm_g6052.t1	dicty_g11200.t1
OG0005802	vverm_g10172.t1	dicty_g10668.t1
OG0005804	vverm_g10755.t1, vverm_g10583.t1	dicty_g1684.t1
OG0005808	vverm_g2848.t1	dicty_g10811.t1
OG0005809	vverm_g2609.t1	dicty_g8481.t1, dicty_g8480.t1
OG0005811	vverm_g14439.t2, vverm_g14439.t1	dicty_g1911.t1
OG0005812	vverm_g13375.t1	dicty_g6931.t1
OG0005813	vverm_g1005.t1, vverm_g13353.t2	dicty_g4157.t1
OG0005814	vverm_g6898.t2, vverm_g9928.t1	dicty_g1343.t1
OG0005823	vverm_g1808.t1, vverm_g1808.t2	dicty_g9303.t1
OG0005825	vverm_g5462.t1	dicty_g7083.t1
OG0005830	vverm_g4130.t1, vverm_g4130.t2	dicty_g3628.t1
OG0005831	vverm_g4127.t2, vverm_g4127.t1	dicty_g10971.t1
OG0005833	vverm_g8825.t1	dicty_g245.t2, dicty_g245.t1
OG0005834	vverm_g8786.t1	dicty_g7586.t2, dicty_g7586.t1
OG0005838	vverm_g4325.t2, vverm_g4325.t1, vverm_g4230.t1	dicty_g7773.t1
OG0005856	vverm_g4152.t1	dicty_g980.t2, dicty_g980.t1, dicty_g6810.t1, dicty_g8612.t1
OG0005857	vverm_g14435.t1, vverm_g14436.t1, vverm_g13358.t1	dicty_g5422.t1, dicty_g1096.t1
OG0005858	vverm_g947.t1, vverm_g14497.t1, vverm_g7500.t2, vverm_g7500.t1	dicty_g1217.t1
OG0005861	vverm_g3485.t2, vverm_g3485.t1, vverm_g5551.t1, vverm_g3485.t3	dicty_g1273.t1
OG0005868	vverm_g3427.t1	dicty_g3660.t1, dicty_g3660.t2, dicty_g1879.t1, dicty_g7338.t1
OG0005877	vverm_g10095.t1, vverm_g10095.t3, vverm_g10095.t2	dicty_g6529.t1, dicty_g2370.t1
OG0005879	vverm_g16656.t1, vverm_g16655.t1	dicty_g2512.t1, dicty_g2963.t1, dicty_g4428.t1
OG0005886	vverm_g5396.t1	dicty_g8978.t1, dicty_g3156.t1, dicty_g10256.t1, dicty_g4933.t1
OG0005910	vverm_g1514.t1, vverm_g8861.t1, vverm_g8861.t2, vverm_g13689.t1	dicty_g9080.t1
OG0006029	vverm_g16696.t1	dicty_g1160.t1
OG0006033	vverm_g10000.t1	dicty_g10338.t1
OG0006035	vverm_g8009.t1	dicty_g7027.t1
OG0006050	vverm_g12031.t1	dicty_g6750.t1
OG0006051	vverm_g13627.t1, vverm_g9784.t1	dicty_g8173.t1
OG0006052	vverm_g2479.t1	dicty_g6427.t1
OG0006053	vverm_g3235.t1	dicty_g9031.t1
OG0006061	vverm_g16348.t1	dicty_g4405.t1
OG0006062	vverm_g9315.t1	dicty_g624.t1
OG0006066	vverm_g10068.t2, vverm_g10068.t1	dicty_g4353.t1
OG0006072	vverm_g9485.t1	dicty_g5113.t1
OG0006074	vverm_g7454.t1, vverm_g5692.t1	dicty_g4729.t1
OG0006075	vverm_g14329.t1	dicty_g6728.t1
OG0006080	vverm_g1526.t1	dicty_g3373.t1
OG0006084	vverm_g9005.t1, vverm_g9005.t2	dicty_g5135.t1
OG0006089	vverm_g16252.t1, vverm_g16252.t2	dicty_g4110.t1
OG0006099	vverm_g6991.t2, vverm_g6991.t1	dicty_g6032.t1
OG0006102	vverm_g11945.t1	dicty_g4753.t1
OG0006103	vverm_g7330.t1	dicty_g8244.t1
OG0006126	vverm_g1174.t1	dicty_g10185.t1
OG0006133	vverm_g3691.t1, vverm_g10447.t1	dicty_g5745.t1
OG0006136	vverm_g16841.t1	dicty_g7014.t1
OG0006140	vverm_g16843.t1	dicty_g3306.t1
OG0006143	vverm_g13935.t1	dicty_g8270.t1
OG0006158	vverm_g6680.t1	dicty_g9072.t1
OG0006160	vverm_g5967.t1	dicty_g10963.t1
OG0006165	vverm_g6037.t1	dicty_g1753.t1
OG0006171	vverm_g14905.t1	dicty_g9330.t1
OG0006179	vverm_g13984.t1, vverm_g13984.t2	dicty_g4171.t2
OG0006180	vverm_g5308.t1	dicty_g1490.t1
OG0006183	vverm_g14807.t1	dicty_g3729.t1
OG0006187	vverm_g5820.t1	dicty_g787.t1
OG0006189	vverm_g6038.t1	dicty_g4839.t1
OG0006190	vverm_g1368.t1	dicty_g9152.t1
OG0006198	vverm_g11967.t1	dicty_g483.t1
OG0006205	vverm_g2943.t1	dicty_g7095.t1
OG0006207	vverm_g5136.t1	dicty_g7844.t1
OG0006215	vverm_g3357.t1	dicty_g998.t1
OG0006222	vverm_g16849.t1	dicty_g8795.t1
OG0006226	vverm_g8827.t2, vverm_g8827.t1	dicty_g5206.t1
OG0006234	vverm_g9606.t1	dicty_g7572.t1
OG0006237	vverm_g5621.t1	dicty_g1547.t1
OG0006245	vverm_g2784.t1	dicty_g3100.t1
OG0006248	vverm_g12765.t1, vverm_g12765.t2	dicty_g1312.t1
OG0006251	vverm_g13648.t1	dicty_g10411.t1
OG0006252	vverm_g16297.t1	dicty_g10383.t1
OG0006265	vverm_g16091.t1, vverm_g16091.t2	dicty_g1640.t1
OG0006267	vverm_g16374.t1	dicty_g4246.t1, dicty_g3583.t1
OG0006271	vverm_g6891.t1, vverm_g6891.t2	dicty_g4862.t1
OG0006275	vverm_g2788.t1	dicty_g3060.t1, dicty_g3060.t2
OG0006279	vverm_g12184.t1	dicty_g11001.t1
OG0006281	vverm_g4791.t1	dicty_g8935.t1
OG0006283	vverm_g16853.t1	dicty_g2380.t1
OG0006284	vverm_g5025.t2, vverm_g5025.t1	dicty_g8910.t1
OG0006302	vverm_g9917.t1	dicty_g4781.t1
OG0006312	vverm_g14656.t1	dicty_g8902.t1
OG0006313	vverm_g5134.t1	dicty_g1352.t1
OG0006314	vverm_g8910.t1	dicty_g5995.t1
OG0006315	vverm_g5129.t1	dicty_g11048.t1
OG0006316	vverm_g3436.t1	dicty_g4968.t1
OG0006319	vverm_g6315.t1	dicty_g589.t1
OG0006321	vverm_g5144.t1	dicty_g1700.t1
OG0006327	vverm_g14981.t1	dicty_g7141.t1
OG0006332	vverm_g11022.t1	dicty_g7034.t1, dicty_g3486.t1
OG0006333	vverm_g11451.t1	dicty_g9615.t1, dicty_g9615.t2
OG0006337	vverm_g8030.t1	dicty_g8064.t1, dicty_g8063.t1
OG0006340	vverm_g5581.t2, vverm_g5581.t1	dicty_g9104.t1
OG0006344	vverm_g12405.t1, vverm_g12405.t2	dicty_g5697.t1
OG0006346	vverm_g7542.t2	dicty_g5223.t1
OG0006347	vverm_g4413.t2	dicty_g11123.t1
OG0006350	vverm_g15791.t1, vverm_g7386.t1	dicty_g10836.t1
OG0006351	vverm_g4870.t1	dicty_g3686.t1
OG0006358	vverm_g10949.t1	dicty_g5190.t1
OG0006360	vverm_g10214.t1	dicty_g4114.t1
OG0006368	vverm_g4411.t1	dicty_g5642.t1
OG0006369	vverm_g12712.t1	dicty_g6152.t1
OG0006378	vverm_g1678.t1	dicty_g854.t2, dicty_g854.t1
OG0006383	vverm_g6849.t1, vverm_g6849.t2	dicty_g11414.t1
OG0006390	vverm_g11059.t1	dicty_g5147.t1
OG0006393	vverm_g16854.t1	dicty_g6752.t1
OG0006396	vverm_g2851.t2, vverm_g2851.t1	dicty_g5594.t1
OG0006397	vverm_g15030.t1	dicty_g4631.t1
OG0006399	vverm_g9914.t1	dicty_g5398.t1
OG0006402	vverm_g6769.t1	dicty_g7613.t1
OG0006404	vverm_g4787.t1	dicty_g6286.t1
OG0006410	vverm_g7343.t1	dicty_g5528.t1, dicty_g5528.t2
OG0006415	vverm_g1722.t1, vverm_g14737.t1	dicty_g1651.t2
OG0006416	vverm_g4353.t1	dicty_g1671.t1
OG0006422	vverm_g223.t1	dicty_g10137.t1
OG0006434	vverm_g702.t1	dicty_g2169.t1
OG0006437	vverm_g2809.t1	dicty_g9174.t1
OG0006441	vverm_g8548.t1	dicty_g7317.t1
OG0006444	vverm_g9920.t1	dicty_g2175.t1
OG0006446	vverm_g5986.t1	dicty_g7827.t1
OG0006447	vverm_g5995.t1	dicty_g9287.t1
OG0006448	vverm_g5957.t1	dicty_g1362.t1
OG0006453	vverm_g2256.t1	dicty_g9228.t1
OG0006454	vverm_g16844.t1	dicty_g3999.t1
OG0006458	vverm_g2416.t1	dicty_g10754.t1
OG0006459	vverm_g3535.t1	dicty_g2513.t1, dicty_g2962.t1
OG0006460	vverm_g9632.t1	dicty_g9107.t1
OG0006462	vverm_g1876.t1	dicty_g4900.t1
OG0006466	vverm_g4941.t1	dicty_g1226.t1, dicty_g1225.t1
OG0006474	vverm_g6681.t1	dicty_g11436.t1
OG0006478	vverm_g6392.t1	dicty_g7256.t1
OG0006482	vverm_g992.t1	dicty_g8988.t1
OG0006483	vverm_g2706.t1	dicty_g1775.t1, dicty_g11238.t1
OG0006486	vverm_g4074.t1	dicty_g1759.t1
OG0006497	vverm_g2245.t1	dicty_g9007.t1
OG0006502	vverm_g9484.t1	dicty_g8696.t1
OG0006503	vverm_g788.t1, vverm_g11719.t1	dicty_g116.t1
OG0006506	vverm_g6453.t1	dicty_g9924.t1
OG0006514	vverm_g14788.t1	dicty_g7723.t1
OG0006519	vverm_g9019.t1	dicty_g3673.t1
OG0006522	vverm_g6417.t1	dicty_g5079.t1
OG0006526	vverm_g9880.t2	dicty_g4778.t1
OG0006530	vverm_g784.t1, vverm_g11723.t1	dicty_g434.t1
OG0006536	vverm_g6188.t1	dicty_g8916.t1
OG0006539	vverm_g2209.t1	dicty_g230.t1
OG0006550	vverm_g13979.t1	dicty_g6253.t1
OG0006559	vverm_g13463.t1	dicty_g7102.t1
OG0006561	vverm_g15075.t1	dicty_g2061.t1
OG0006563	vverm_g4046.t1, vverm_g8263.t1	dicty_g2050.t1
OG0006568	vverm_g16850.t1	dicty_g1353.t1
OG0006575	vverm_g5216.t1	dicty_g8368.t1
OG0006577	vverm_g2424.t1	dicty_g3996.t1
OG0006579	vverm_g13359.t1	dicty_g473.t1
OG0006580	vverm_g5595.t1	dicty_g3546.t1
OG0006581	vverm_g5868.t1, vverm_g14071.t1	dicty_g9133.t1
OG0006583	vverm_g362.t1	dicty_g4638.t1
OG0006593	vverm_g1154.t1, vverm_g1154.t2	dicty_g8283.t1
OG0006601	vverm_g81.t2, vverm_g81.t1	dicty_g10620.t1
OG0006602	vverm_g7328.t1	dicty_g6826.t1, dicty_g4721.t1
OG0006603	vverm_g12733.t1	dicty_g2847.t1, dicty_g2630.t1
OG0006604	vverm_g2461.t1	dicty_g4627.t1
OG0006608	vverm_g16889.t1	dicty_g7265.t1
OG0006627	vverm_g153.t1	dicty_g9754.t1
OG0006633	vverm_g15784.t1	dicty_g3551.t1, dicty_g7230.t1
OG0006634	vverm_g15594.t1	dicty_g1755.t1
OG0006636	vverm_g751.t1, vverm_g13264.t1	dicty_g10296.t1
OG0006640	vverm_g5131.t1	dicty_g1360.t1
OG0006643	vverm_g4124.t1	dicty_g888.t1, dicty_g888.t2
OG0006651	vverm_g15282.t2, vverm_g15282.t1	dicty_g1475.t1
OG0006652	vverm_g4756.t1	dicty_g3979.t1
OG0006654	vverm_g8027.t1	dicty_g2710.t1, dicty_g2768.t1
OG0006658	vverm_g5431.t2, vverm_g5431.t1	dicty_g7191.t1
OG0006663	vverm_g3358.t1	dicty_g583.t1
OG0006667	vverm_g6957.t1, vverm_g6957.t2	dicty_g112.t1
OG0006670	vverm_g8508.t2, vverm_g8508.t1	dicty_g2427.t1
OG0006677	vverm_g5059.t1	dicty_g8549.t1
OG0006682	vverm_g4906.t1	dicty_g4382.t1
OG0006683	vverm_g5645.t1, vverm_g5645.t2	dicty_g8497.t1
OG0006685	vverm_g15631.t1	dicty_g3077.t1
OG0006686	vverm_g13990.t1	dicty_g8984.t1
OG0006689	vverm_g2400.t1	dicty_g5853.t1
OG0006696	vverm_g2339.t1	dicty_g2062.t1
OG0006703	vverm_g6912.t1	dicty_g7000.t1
OG0006704	vverm_g9764.t1	dicty_g400.t1
OG0006716	vverm_g10453.t1	dicty_g293.t1
OG0006718	vverm_g8256.t1	dicty_g1317.t1
OG0006729	vverm_g8065.t1	dicty_g3128.t1
OG0006730	vverm_g2964.t1	dicty_g7730.t1
OG0006732	vverm_g4970.t1	dicty_g988.t1
OG0006739	vverm_g2748.t1	dicty_g4314.t1
OG0006746	vverm_g1206.t1	dicty_g4893.t1
OG0006767	vverm_g14292.t1	dicty_g2353.t1
OG0006768	vverm_g14303.t1	dicty_g5383.t1
OG0006770	vverm_g5258.t1	dicty_g3080.t1
OG0006772	vverm_g5171.t1	dicty_g3006.t1
OG0006776	vverm_g5233.t1	dicty_g892.t1
OG0006777	vverm_g5197.t1	dicty_g4998.t1
OG0006778	vverm_g5159.t1	dicty_g5627.t1
OG0006783	vverm_g5133.t1	dicty_g4401.t1
OG0006786	vverm_g5135.t1	dicty_g3668.t1
OG0006790	vverm_g1485.t1	dicty_g9432.t1
OG0006792	vverm_g3173.t1	dicty_g11351.t1
OG0006793	vverm_g3175.t1	dicty_g4000.t1
OG0006796	vverm_g1495.t1	dicty_g3684.t1
OG0006797	vverm_g14338.t1	dicty_g3827.t1
OG0006798	vverm_g3218.t1	dicty_g4335.t1
OG0006809	vverm_g15267.t1	dicty_g7941.t1
OG0006810	vverm_g10867.t1	dicty_g4619.t1
OG0006828	vverm_g4065.t1	dicty_g457.t1
OG0006830	vverm_g15765.t1, vverm_g15765.t2	dicty_g7683.t1
OG0006831	vverm_g6210.t1	dicty_g7643.t1
OG0006839	vverm_g5988.t1	dicty_g10553.t1
OG0006845	vverm_g12408.t3	dicty_g2253.t1
OG0006858	vverm_g6337.t1	dicty_g450.t1
OG0006859	vverm_g6346.t1	dicty_g8854.t2
OG0006860	vverm_g16171.t1	dicty_g3415.t1
OG0006869	vverm_g11254.t1	dicty_g10738.t1
OG0006875	vverm_g3903.t1	dicty_g5702.t1
OG0006880	vverm_g15630.t1	dicty_g10164.t1
OG0006886	vverm_g15634.t1	dicty_g7556.t1
OG0006889	vverm_g1630.t1	dicty_g4228.t1
OG0006890	vverm_g15507.t1	dicty_g4146.t1
OG0006903	vverm_g6454.t1	dicty_g5242.t1
OG0006906	vverm_g6351.t1	dicty_g4339.t1
OG0006909	vverm_g6306.t1	dicty_g1788.t1
OG0006921	vverm_g6336.t1	dicty_g9359.t1
OG0006926	vverm_g1642.t1	dicty_g8636.t1
OG0006929	vverm_g1705.t1	dicty_g6742.t1
OG0006946	vverm_g3751.t1	dicty_g1930.t1
OG0006958	vverm_g11282.t1	dicty_g1193.t1
OG0006966	vverm_g4107.t1	dicty_g721.t1
OG0006968	vverm_g4097.t1	dicty_g9881.t1
OG0006969	vverm_g8938.t1	dicty_g991.t1
OG0006977	vverm_g9801.t1	dicty_g694.t1
OG0006989	vverm_g3747.t1	dicty_g2080.t1
OG0006995	vverm_g9089.t1	dicty_g11321.t1
OG0007004	vverm_g13216.t1	dicty_g1405.t1
OG0007009	vverm_g4807.t1	dicty_g5582.t1
OG0007012	vverm_g13989.t1	dicty_g3313.t1
OG0007015	vverm_g8975.t1	dicty_g11161.t1
OG0007033	vverm_g12636.t1	dicty_g10966.t1
OG0007046	vverm_g2493.t1	dicty_g5455.t1
OG0007047	vverm_g2495.t1	dicty_g7331.t2
OG0007050	vverm_g2470.t1	dicty_g5503.t1
OG0007054	vverm_g6557.t1	dicty_g8697.t1
OG0007057	vverm_g11992.t1	dicty_g4302.t1
OG0007065	vverm_g14886.t1	dicty_g10830.t1
OG0007073	vverm_g9557.t1	dicty_g5572.t1
OG0007077	vverm_g4503.t1	dicty_g1514.t1
OG0007079	vverm_g7987.t1	dicty_g762.t1
OG0007081	vverm_g8028.t1	dicty_g4150.t1
OG0007091	vverm_g14808.t1	dicty_g1183.t1
OG0007120	vverm_g58.t1	dicty_g239.t2
OG0007121	vverm_g68.t1	dicty_g4112.t1
OG0007123	vverm_g77.t1	dicty_g8213.t1
OG0007128	vverm_g12453.t1	dicty_g10375.t1
OG0007144	vverm_g8935.t1	dicty_g9180.t1
OG0007162	vverm_g12901.t1	dicty_g10324.t1
OG0007163	vverm_g12956.t1	dicty_g5216.t1
OG0007172	vverm_g9883.t1	dicty_g9552.t1
OG0007173	vverm_g13166.t1, vverm_g12531.t1	dicty_g6008.t1
OG0007179	vverm_g15459.t1	dicty_g6402.t1
OG0007183	vverm_g16649.t1	dicty_g10557.t1
OG0007185	vverm_g15538.t1	dicty_g5670.t1
OG0007186	vverm_g15527.t1	dicty_g2097.t1
OG0007187	vverm_g15528.t1	dicty_g7288.t1
OG0007188	vverm_g15531.t1	dicty_g4124.t1
OG0007202	vverm_g2270.t1	dicty_g9542.t1
OG0007204	vverm_g7732.t1	dicty_g11345.t1
OG0007206	vverm_g7753.t1	dicty_g5900.t1
OG0007207	vverm_g7762.t1	dicty_g6514.t1
OG0007211	vverm_g13762.t1	dicty_g10377.t1
OG0007220	vverm_g16728.t1	dicty_g156.t1
OG0007231	vverm_g7153.t1	dicty_g10211.t1
OG0007237	vverm_g11981.t1	dicty_g4031.t1
OG0007238	vverm_g1458.t1	dicty_g3646.t1
OG0007245	vverm_g10522.t1	dicty_g10594.t1
OG0007252	vverm_g12208.t1	dicty_g8987.t1
OG0007265	vverm_g9314.t1	dicty_g11141.t1
OG0007272	vverm_g14007.t1	dicty_g8217.t1
OG0007274	vverm_g12108.t1	dicty_g878.t1
OG0007275	vverm_g12109.t1	dicty_g6337.t1
OG0007276	vverm_g12110.t1	dicty_g9021.t1
OG0007280	vverm_g7530.t1	dicty_g9323.t1
OG0007281	vverm_g7606.t1	dicty_g3013.t1
OG0007286	vverm_g4733.t1	dicty_g9229.t1
OG0007296	vverm_g16533.t1	dicty_g10776.t1
OG0007298	vverm_g5565.t1	dicty_g1875.t1
OG0007299	vverm_g16514.t1	dicty_g1628.t1
OG0007304	vverm_g16897.t1	dicty_g9659.t1
OG0007311	vverm_g10201.t1	dicty_g1143.t1
OG0007325	vverm_g1164.t1	dicty_g5373.t1
OG0007326	vverm_g1162.t1	dicty_g4263.t1
OG0007341	vverm_g3145.t1	dicty_g8981.t1
OG0007342	vverm_g7828.t1	dicty_g8796.t1
OG0007344	vverm_g1548.t1	dicty_g3439.t1
OG0007349	vverm_g3687.t1	dicty_g1941.t1
OG0007368	vverm_g10220.t1	dicty_g10765.t1
OG0007370	vverm_g10269.t1	dicty_g2282.t1
OG0007371	vverm_g15361.t1	dicty_g7761.t1
OG0007373	vverm_g10263.t1	dicty_g3341.t1
OG0007377	vverm_g10292.t1	dicty_g10440.t1
OG0007379	vverm_g10325.t1	dicty_g1744.t1
OG0007384	vverm_g10343.t1	dicty_g11477.t1, dicty_g11477.t2
OG0007389	vverm_g7160.t1	dicty_g3020.t1
OG0007397	vverm_g8533.t1	dicty_g6077.t1
OG0007398	vverm_g3421.t1	dicty_g3351.t1
OG0007405	vverm_g5140.t1	dicty_g7177.t1
OG0007411	vverm_g1737.t1	dicty_g6284.t1
OG0007417	vverm_g8372.t1	dicty_g7976.t1
OG0007427	vverm_g14566.t1	dicty_g110.t1
OG0007429	vverm_g11855.t1	dicty_g432.t1
OG0007430	vverm_g11850.t1	dicty_g6333.t1
OG0007431	vverm_g11846.t1	dicty_g1872.t1
OG0007433	vverm_g11833.t1	dicty_g10418.t1
OG0007434	vverm_g11821.t2	dicty_g9222.t1
OG0007442	vverm_g1302.t1	dicty_g8873.t1
OG0007445	vverm_g4335.t1	dicty_g7065.t1
OG0007447	vverm_g4354.t1	dicty_g9409.t1
OG0007451	vverm_g3364.t1	dicty_g7598.t1
OG0007459	vverm_g15468.t1	dicty_g7474.t1
OG0007465	vverm_g11982.t1	dicty_g148.t1
OG0007467	vverm_g6816.t1	dicty_g6287.t1
OG0007469	vverm_g6826.t1	dicty_g2044.t1
OG0007471	vverm_g4432.t1	dicty_g2096.t1
OG0007472	vverm_g14682.t1	dicty_g4730.t1
OG0007474	vverm_g195.t1	dicty_g1606.t1
OG0007476	vverm_g10901.t1	dicty_g10762.t1
OG0007478	vverm_g15760.t1	dicty_g7070.t1
OG0007480	vverm_g13960.t1	dicty_g8239.t1
OG0007482	vverm_g14002.t1	dicty_g2458.t1
OG0007488	vverm_g13804.t1	dicty_g6678.t1
OG0007489	vverm_g11537.t1	dicty_g7373.t1
OG0007492	vverm_g11554.t1	dicty_g7573.t1
OG0007499	vverm_g10111.t1	dicty_g4897.t1
OG0007501	vverm_g9902.t1	dicty_g1597.t1
OG0007507	vverm_g15308.t1	dicty_g3113.t1
OG0007513	vverm_g4393.t1	dicty_g6905.t1
OG0007518	vverm_g8823.t1	dicty_g3834.t1
OG0007520	vverm_g11688.t1	dicty_g3524.t1
OG0007533	vverm_g15258.t1	dicty_g945.t1
OG0007544	vverm_g9167.t1	dicty_g7328.t1
OG0007545	vverm_g9238.t1	dicty_g5235.t1
OG0007546	vverm_g9239.t1	dicty_g8601.t1
OG0007552	vverm_g7421.t1	dicty_g2465.t1
OG0007556	vverm_g161.t1	dicty_g924.t1
OG0007558	vverm_g2996.t1	dicty_g1288.t1
OG0007562	vverm_g15309.t1	dicty_g6112.t1
OG0007571	vverm_g5821.t1	dicty_g3144.t1
OG0007574	vverm_g2248.t1	dicty_g9458.t1
OG0007579	vverm_g6635.t1	dicty_g4049.t1
OG0007581	vverm_g6666.t1	dicty_g4773.t1
OG0007586	vverm_g8150.t1	dicty_g5845.t1
OG0007588	vverm_g8159.t1	dicty_g6042.t1
OG0007589	vverm_g8163.t1	dicty_g11027.t1
OG0007590	vverm_g8171.t1	dicty_g6095.t1
OG0007593	vverm_g249.t1	dicty_g8632.t1
OG0007596	vverm_g379.t1	dicty_g10617.t1
OG0007599	vverm_g316.t1	dicty_g3148.t1
OG0007600	vverm_g1343.t1	dicty_g7173.t1
OG0007604	vverm_g393.t1	dicty_g6347.t1
OG0007606	vverm_g7327.t1	dicty_g3953.t1
OG0007611	vverm_g14505.t1	dicty_g7522.t1
OG0007612	vverm_g12659.t1	dicty_g4854.t1
OG0007614	vverm_g12665.t1	dicty_g5090.t1
