Orthogroup	bc2002_braker	dicty_braker
OG0005185	bc2002_g15407.t1	dicty_g5250.t1
OG0005186	bc2002_g16735.t1	dicty_g10816.t1
OG0005188	bc2002_g14669.t1	dicty_g1731.t1
OG0005189	bc2002_g17511.t1	dicty_g6264.t1
OG0005190	bc2002_g6399.t1	dicty_g3169.t1
OG0005192	bc2002_g5116.t1	dicty_g839.t1, dicty_g839.t2
OG0005193	bc2002_g18169.t1	dicty_g4961.t1
OG0005194	bc2002_g8938.t1	dicty_g3333.t1
OG0005195	bc2002_g7099.t1	dicty_g7392.t1
OG0005196	bc2002_g985.t1	dicty_g1865.t1
OG0005197	bc2002_g4845.t1	dicty_g2122.t1
OG0005199	bc2002_g10914.t1	dicty_g10407.t1
OG0005201	bc2002_g7834.t1	dicty_g10340.t1
OG0005202	bc2002_g5698.t1	dicty_g11441.t1
OG0005203	bc2002_g19698.t1	dicty_g339.t1
OG0005204	bc2002_g11812.t2	dicty_g4946.t1
OG0005205	bc2002_g15406.t1	dicty_g4015.t1
OG0005207	bc2002_g17198.t2	dicty_g7743.t2
OG0005208	bc2002_g19141.t1	dicty_g9414.t1
OG0005209	bc2002_g3892.t1	dicty_g5233.t1
OG0005211	bc2002_g2666.t2	dicty_g8618.t1
OG0005212	bc2002_g11437.t1	dicty_g5351.t1
OG0005213	bc2002_g6642.t1	dicty_g5317.t1
OG0005214	bc2002_g18763.t1	dicty_g1381.t1
OG0005215	bc2002_g13854.t1	dicty_g2467.t1
OG0005217	bc2002_g17386.t1	dicty_g8866.t1
OG0005218	bc2002_g8568.t1	dicty_g5093.t1
OG0005219	bc2002_g736.t1	dicty_g5185.t1
OG0005222	bc2002_g17539.t1	dicty_g9792.t1
OG0005223	bc2002_g11168.t1	dicty_g4663.t1
OG0005225	bc2002_g12329.t1	dicty_g1349.t1
OG0005226	bc2002_g7500.t1	dicty_g4546.t1
OG0005227	bc2002_g9461.t1	dicty_g467.t1
OG0005228	bc2002_g14747.t1	dicty_g2254.t1
OG0005229	bc2002_g6692.t1	dicty_g6381.t1
OG0005230	bc2002_g10391.t1	dicty_g4341.t1
OG0005231	bc2002_g14757.t1	dicty_g9259.t1
OG0005232	bc2002_g1721.t1	dicty_g9077.t1
OG0005233	bc2002_g7314.t1	dicty_g665.t1
OG0005234	bc2002_g7278.t1	dicty_g1009.t1
OG0005236	bc2002_g4637.t1	dicty_g10997.t1
OG0005237	bc2002_g17553.t1	dicty_g6273.t1
OG0005238	bc2002_g12668.t1	dicty_g9276.t1
OG0005240	bc2002_g3798.t1	dicty_g5524.t1
OG0005242	bc2002_g7818.t1	dicty_g9158.t1
OG0005243	bc2002_g16663.t1	dicty_g2425.t1
OG0005246	bc2002_g10883.t1	dicty_g7942.t1
OG0005247	bc2002_g10885.t1	dicty_g3149.t1
OG0005248	bc2002_g16880.t1	dicty_g10384.t1
OG0005249	bc2002_g5752.t1	dicty_g5372.t1
OG0005250	bc2002_g17923.t1	dicty_g3664.t1
OG0005251	bc2002_g5228.t1	dicty_g10803.t1
OG0005252	bc2002_g4615.t1	dicty_g5990.t1
OG0005254	bc2002_g13610.t1	dicty_g10387.t1
OG0005255	bc2002_g17502.t1	dicty_g7574.t1
OG0005259	bc2002_g11953.t1	dicty_g1290.t1
OG0005260	bc2002_g3874.t1	dicty_g1489.t1
OG0005262	bc2002_g14539.t1	dicty_g1049.t1
OG0005264	bc2002_g19543.t1	dicty_g5440.t1
OG0005265	bc2002_g6961.t1	dicty_g8077.t1
OG0005266	bc2002_g17515.t1	dicty_g11388.t1
OG0005268	bc2002_g3496.t1	dicty_g8779.t1
OG0005269	bc2002_g17758.t1	dicty_g6668.t1
OG0005271	bc2002_g750.t1	dicty_g4898.t1
OG0005274	bc2002_g9418.t1	dicty_g172.t1
OG0005276	bc2002_g8870.t1	dicty_g8326.t1
OG0005277	bc2002_g2979.t1	dicty_g4421.t1
OG0005278	bc2002_g14750.t1	dicty_g8600.t1
OG0005279	bc2002_g8951.t1	dicty_g729.t1
OG0005280	bc2002_g15946.t1	dicty_g11382.t1
OG0005281	bc2002_g16723.t1	dicty_g7926.t1
OG0005282	bc2002_g2519.t1	dicty_g8335.t1
OG0005283	bc2002_g12625.t1	dicty_g7503.t1
OG0005284	bc2002_g18640.t1	dicty_g8893.t1
OG0005285	bc2002_g199.t1	dicty_g7348.t1
OG0005286	bc2002_g2927.t1	dicty_g8872.t1
OG0005287	bc2002_g17130.t1	dicty_g7487.t1
OG0005288	bc2002_g17337.t1	dicty_g1194.t1
OG0005291	bc2002_g8750.t1	dicty_g884.t1
OG0005292	bc2002_g8738.t1	dicty_g5661.t1
OG0005300	bc2002_g11753.t1	dicty_g2107.t1
OG0005309	bc2002_g1629.t1	dicty_g4757.t2, dicty_g4757.t1
OG0005311	bc2002_g16532.t1	dicty_g5012.t1
OG0005312	bc2002_g16534.t2, bc2002_g16534.t1	dicty_g7978.t1
OG0005318	bc2002_g1703.t1	dicty_g6028.t1
OG0005334	bc2002_g4193.t1	dicty_g6637.t1
OG0005336	bc2002_g4157.t1	dicty_g6695.t1
OG0005369	bc2002_g7332.t1	dicty_g6019.t1
OG0005373	bc2002_g7378.t1	dicty_g7035.t1
OG0005374	bc2002_g7388.t1	dicty_g4970.t1
OG0005375	bc2002_g7411.t1	dicty_g5705.t1
OG0005381	bc2002_g11432.t1	dicty_g7906.t1
OG0005387	bc2002_g2235.t1	dicty_g1191.t1
OG0005391	bc2002_g14980.t1	dicty_g4519.t1
OG0005403	bc2002_g11450.t1	dicty_g2697.t1, dicty_g2780.t1
OG0005404	bc2002_g11460.t1	dicty_g9809.t1
OG0005406	bc2002_g11514.t1	dicty_g1265.t1
OG0005426	bc2002_g15676.t1	dicty_g5009.t1
OG0005440	bc2002_g6103.t1	dicty_g664.t1
OG0005442	bc2002_g10385.t1	dicty_g6175.t1, dicty_g8290.t1
OG0005446	bc2002_g13456.t1	dicty_g1027.t1
OG0005448	bc2002_g14751.t1	dicty_g6186.t2, dicty_g6186.t1
OG0005450	bc2002_g14766.t1	dicty_g2395.t1
OG0005451	bc2002_g14767.t1	dicty_g8904.t1, dicty_g9119.t1
OG0005460	bc2002_g2633.t1	dicty_g8848.t1
OG0005480	bc2002_g19732.t1	dicty_g529.t1
OG0005483	bc2002_g19795.t1	dicty_g5589.t1
OG0005485	bc2002_g3491.t1	dicty_g8351.t1
OG0005489	bc2002_g3418.t1	dicty_g2970.t1, dicty_g2505.t1
OG0005491	bc2002_g6806.t2, bc2002_g6806.t1	dicty_g7299.t1
OG0005493	bc2002_g6950.t1	dicty_g1128.t1
OG0005494	bc2002_g6969.t1	dicty_g1600.t1
OG0005505	bc2002_g14265.t1	dicty_g7780.t1
OG0005508	bc2002_g12857.t2, bc2002_g12857.t1	dicty_g9760.t1
OG0005511	bc2002_g13102.t1	dicty_g8739.t1, dicty_g6592.t1
OG0005513	bc2002_g3535.t1	dicty_g3212.t1
OG0005516	bc2002_g10687.t1	dicty_g9220.t2, dicty_g9220.t1
OG0005525	bc2002_g10303.t1	dicty_g9750.t1
OG0005526	bc2002_g10316.t1	dicty_g2776.t1, dicty_g2701.t1
OG0005528	bc2002_g8121.t1	dicty_g8928.t2, dicty_g8928.t1
OG0005529	bc2002_g1712.t1	dicty_g3095.t1
OG0005540	bc2002_g4993.t1	dicty_g5065.t1
OG0005543	bc2002_g4652.t1	dicty_g1081.t1
OG0005545	bc2002_g4630.t1	dicty_g956.t1
OG0005550	bc2002_g13898.t2	dicty_g5736.t2, dicty_g5736.t1
OG0005551	bc2002_g13913.t1	dicty_g7737.t1
OG0005556	bc2002_g19212.t1	dicty_g11352.t1
OG0005559	bc2002_g15533.t1	dicty_g11047.t1
OG0005560	bc2002_g15560.t2, bc2002_g15560.t1	dicty_g3548.t1
OG0005580	bc2002_g17135.t1	dicty_g6490.t1, dicty_g3444.t1
OG0005582	bc2002_g17202.t1, bc2002_g17202.t2	dicty_g8097.t1
OG0005588	bc2002_g9086.t1	dicty_g6384.t2, dicty_g6384.t1
OG0005592	bc2002_g8968.t1	dicty_g5121.t1
OG0005595	bc2002_g3884.t1, bc2002_g3884.t2	dicty_g8122.t1
OG0005596	bc2002_g3885.t1	dicty_g1276.t1
OG0005597	bc2002_g3927.t1	dicty_g7125.t1
OG0005599	bc2002_g2432.t1	dicty_g4748.t1
OG0005603	bc2002_g18397.t1, bc2002_g18397.t2	dicty_g8055.t1
OG0005606	bc2002_g18470.t1, bc2002_g18470.t2	dicty_g430.t1
OG0005607	bc2002_g18482.t1, bc2002_g18482.t2	dicty_g6010.t1
OG0005608	bc2002_g18485.t1	dicty_g7545.t1
OG0005609	bc2002_g18509.t1	dicty_g6043.t1, dicty_g6043.t2
OG0005615	bc2002_g2318.t1	dicty_g4549.t1
OG0005619	bc2002_g9823.t1	dicty_g2521.t1, dicty_g2954.t1
OG0005623	bc2002_g18171.t1	dicty_g7504.t1
OG0005626	bc2002_g11903.t1	dicty_g6960.t1
OG0005633	bc2002_g16916.t2, bc2002_g16916.t1	dicty_g754.t1
OG0005636	bc2002_g16875.t1, bc2002_g16875.t2	dicty_g11294.t1
OG0005639	bc2002_g15824.t1	dicty_g3791.t2, dicty_g3791.t1
OG0005644	bc2002_g712.t1	dicty_g1943.t1
OG0005650	bc2002_g5416.t1	dicty_g7849.t1, dicty_g8895.t1
OG0005651	bc2002_g5398.t1	dicty_g4905.t1
OG0005652	bc2002_g5289.t1	dicty_g10994.t1
OG0005656	bc2002_g6365.t2, bc2002_g6365.t1	dicty_g9405.t1
OG0005657	bc2002_g6370.t1	dicty_g9364.t1
OG0005659	bc2002_g2521.t1	dicty_g8844.t1, dicty_g9033.t1
OG0005661	bc2002_g12682.t1	dicty_g7874.t1
OG0005664	bc2002_g12521.t1	dicty_g7850.t1
OG0005665	bc2002_g12506.t1	dicty_g1374.t1
OG0005666	bc2002_g12492.t1	dicty_g3318.t1
OG0005667	bc2002_g12477.t1	dicty_g2161.t1
OG0005669	bc2002_g12401.t1	dicty_g4016.t1
OG0005670	bc2002_g12366.t1	dicty_g6291.t1
OG0005675	bc2002_g13183.t1	dicty_g9415.t1
OG0005678	bc2002_g1792.t1	dicty_g3427.t1
OG0005681	bc2002_g12233.t1	dicty_g3418.t1
OG0005682	bc2002_g12181.t1	dicty_g10509.t1
OG0005689	bc2002_g10135.t1	dicty_g7776.t1
OG0005693	bc2002_g10719.t1	dicty_g10844.t1
OG0005694	bc2002_g2932.t2, bc2002_g2932.t1	dicty_g9288.t1
OG0005696	bc2002_g2907.t2, bc2002_g2907.t1	dicty_g3170.t1
OG0005699	bc2002_g7700.t1	dicty_g3627.t1, dicty_g3627.t2
OG0005704	bc2002_g16323.t1	dicty_g3652.t1, dicty_g3652.t2
OG0005706	bc2002_g13384.t1	dicty_g6020.t1
OG0005710	bc2002_g9225.t1	dicty_g963.t2, dicty_g963.t1
OG0005711	bc2002_g9263.t1	dicty_g3434.t1
OG0005712	bc2002_g9265.t1	dicty_g4963.t1
OG0005713	bc2002_g9275.t1	dicty_g5857.t1, dicty_g5857.t2
OG0005715	bc2002_g5819.t2	dicty_g290.t1
OG0005718	bc2002_g10887.t1, bc2002_g10887.t2	dicty_g6538.t1
OG0005719	bc2002_g10892.t1	dicty_g1503.t1
OG0005721	bc2002_g10910.t1	dicty_g5616.t1
OG0005725	bc2002_g11074.t2, bc2002_g11074.t1	dicty_g6442.t1
OG0005727	bc2002_g5673.t1	dicty_g1186.t1
OG0005730	bc2002_g5738.t1	dicty_g7931.t1
OG0005731	bc2002_g5746.t1	dicty_g5401.t1
OG0005732	bc2002_g5754.t1	dicty_g5284.t1
OG0005737	bc2002_g15171.t1	dicty_g8839.t1
OG0005740	bc2002_g16366.t1, bc2002_g9651.t1	dicty_g11495.t1
OG0005742	bc2002_g4419.t1	dicty_g10890.t1
OG0005746	bc2002_g18900.t1, bc2002_g18900.t2	dicty_g501.t1
OG0005750	bc2002_g8380.t1	dicty_g1711.t1
OG0005755	bc2002_g17822.t1, bc2002_g17822.t2	dicty_g7140.t1
OG0005756	bc2002_g17835.t1	dicty_g1220.t1
OG0005760	bc2002_g8531.t1	dicty_g1363.t1
OG0005761	bc2002_g8597.t1	dicty_g10619.t1
OG0005762	bc2002_g17698.t2, bc2002_g17698.t1	dicty_g10484.t1
OG0005763	bc2002_g17638.t1	dicty_g4825.t1
OG0005766	bc2002_g17491.t1	dicty_g6214.t1
OG0005767	bc2002_g17485.t1	dicty_g8040.t1
OG0005768	bc2002_g17482.t1	dicty_g2533.t1, dicty_g2942.t1
OG0005769	bc2002_g17477.t1	dicty_g3929.t1
OG0005774	bc2002_g3235.t1	dicty_g3787.t1
OG0005779	bc2002_g3278.t2, bc2002_g3278.t1	dicty_g1159.t1
OG0005783	bc2002_g7734.t1	dicty_g7729.t1
OG0005785	bc2002_g7833.t1	dicty_g162.t1
OG0005786	bc2002_g7836.t1	dicty_g4811.t1
OG0005788	bc2002_g19507.t1	dicty_g8684.t1, dicty_g5198.t1
OG0005789	bc2002_g19450.t1	dicty_g10919.t1
OG0005794	bc2002_g528.t1	dicty_g3924.t1
OG0005796	bc2002_g455.t1	dicty_g9544.t1
OG0005798	bc2002_g399.t1	dicty_g4699.t1
OG0005799	bc2002_g6254.t1	dicty_g5671.t1
OG0005801	bc2002_g874.t1	dicty_g11200.t1
OG0005802	bc2002_g15804.t1	dicty_g10668.t1
OG0005804	bc2002_g15743.t1	dicty_g1684.t1
OG0005808	bc2002_g16003.t2, bc2002_g16003.t1	dicty_g10811.t1
OG0005809	bc2002_g16009.t1	dicty_g8481.t1, dicty_g8480.t1
OG0005811	bc2002_g16040.t1	dicty_g1911.t1
OG0005812	bc2002_g16132.t1	dicty_g6931.t1
OG0005813	bc2002_g16179.t1	dicty_g4157.t1
OG0005814	bc2002_g13571.t1	dicty_g1343.t1
OG0005823	bc2002_g6753.t1	dicty_g9303.t1
OG0005825	bc2002_g6728.t2, bc2002_g6728.t1	dicty_g7083.t1
OG0005828	bc2002_g1906.t1	dicty_g4287.t1
OG0005830	bc2002_g1981.t1	dicty_g3628.t1
OG0005831	bc2002_g1991.t1	dicty_g10971.t1
OG0005833	bc2002_g2039.t1	dicty_g245.t2, dicty_g245.t1
OG0005834	bc2002_g2050.t1	dicty_g7586.t2, dicty_g7586.t1
OG0005838	bc2002_g1908.t1	dicty_g7773.t1
OG0006037	bc2002_g14606.t1, bc2002_g13879.t1	dicty_g11072.t1
OG0006041	bc2002_g2472.t1	dicty_g6521.t1
OG0006050	bc2002_g8007.t1	dicty_g6750.t1
OG0006053	bc2002_g4374.t1	dicty_g9031.t1
OG0006055	bc2002_g10582.t1	dicty_g938.t1
OG0006072	bc2002_g1510.t1	dicty_g5113.t1
OG0006075	bc2002_g1460.t1	dicty_g6728.t1
OG0006095	bc2002_g2179.t1	dicty_g7902.t1
OG0006102	bc2002_g5550.t1	dicty_g4753.t1
OG0006115	bc2002_g17784.t1	dicty_g6777.t1
OG0006131	bc2002_g3218.t1	dicty_g8774.t1
OG0006143	bc2002_g6561.t1	dicty_g8270.t1
OG0006158	bc2002_g5548.t1	dicty_g9072.t1
OG0006183	bc2002_g991.t1	dicty_g3729.t1
OG0006207	bc2002_g777.t1	dicty_g7844.t1
OG0006229	bc2002_g3268.t1	dicty_g9820.t1
OG0006251	bc2002_g9385.t1	dicty_g10411.t1
OG0006281	bc2002_g1457.t1	dicty_g8935.t1
OG0006290	bc2002_g15704.t1	dicty_g10304.t1
OG0006351	bc2002_g16436.t1	dicty_g3686.t1
OG0006358	bc2002_g7330.t1	dicty_g5190.t1
OG0006380	bc2002_g14001.t1	dicty_g9597.t1
OG0006390	bc2002_g18286.t1	dicty_g5147.t1
OG0006399	bc2002_g13432.t1	dicty_g5398.t1
OG0006422	bc2002_g2430.t1	dicty_g10137.t1
OG0006441	bc2002_g1571.t1	dicty_g7317.t1
OG0006444	bc2002_g13429.t1	dicty_g2175.t1
OG0006467	bc2002_g1616.t2	dicty_g7058.t1
OG0006474	bc2002_g5549.t1	dicty_g11436.t1
OG0006502	bc2002_g1455.t1	dicty_g8696.t1
OG0006506	bc2002_g11440.t1	dicty_g9924.t1
OG0006508	bc2002_g5821.t1	dicty_g654.t1
OG0006514	bc2002_g1118.t1	dicty_g7723.t1
OG0006519	bc2002_g10545.t1	dicty_g3673.t1
OG0006550	bc2002_g18306.t1	dicty_g6253.t1
OG0006559	bc2002_g8939.t1	dicty_g7102.t1
OG0006568	bc2002_g677.t1	dicty_g1353.t1
OG0006571	bc2002_g10599.t1	dicty_g10576.t1
OG0006580	bc2002_g8937.t1	dicty_g3546.t1
OG0006611	bc2002_g19633.t1	dicty_g8117.t1
OG0006618	bc2002_g1720.t1	dicty_g9281.t1
OG0006637	bc2002_g993.t1	dicty_g3605.t1
OG0006665	bc2002_g3494.t1	dicty_g8783.t1
OG0006673	bc2002_g20143.t1	dicty_g9099.t1
OG0006686	bc2002_g18285.t1	dicty_g8984.t1
OG0006695	bc2002_g16844.t1	dicty_g3174.t1
OG0006703	bc2002_g8839.t1	dicty_g7000.t1
OG0006704	bc2002_g8834.t1	dicty_g400.t1
OG0006706	bc2002_g8826.t2, bc2002_g8826.t1	dicty_g1111.t1
OG0006716	bc2002_g14367.t1	dicty_g293.t1
OG0006718	bc2002_g14331.t1	dicty_g1317.t1
OG0006729	bc2002_g1615.t1	dicty_g3128.t1
OG0006730	bc2002_g1624.t1	dicty_g7730.t1
OG0006732	bc2002_g16505.t1	dicty_g988.t1
OG0006739	bc2002_g1691.t1	dicty_g4314.t1
OG0006767	bc2002_g11116.t1	dicty_g2353.t1
OG0006768	bc2002_g11110.t1	dicty_g5383.t1
OG0006770	bc2002_g4273.t1	dicty_g3080.t1
OG0006772	bc2002_g4264.t2	dicty_g3006.t1
OG0006776	bc2002_g4194.t1	dicty_g892.t1
OG0006777	bc2002_g4186.t1	dicty_g4998.t1
OG0006778	bc2002_g4164.t1	dicty_g5627.t1
OG0006790	bc2002_g13823.t1	dicty_g9432.t1
OG0006792	bc2002_g13799.t1	dicty_g11351.t1
OG0006793	bc2002_g13798.t1	dicty_g4000.t1
OG0006796	bc2002_g13784.t1	dicty_g3684.t1
OG0006797	bc2002_g13782.t1	dicty_g3827.t1
OG0006798	bc2002_g13778.t1	dicty_g4335.t1
OG0006809	bc2002_g18688.t1	dicty_g7941.t1
OG0006810	bc2002_g18681.t1	dicty_g4619.t1
OG0006828	bc2002_g3189.t1	dicty_g457.t1
OG0006831	bc2002_g3958.t1	dicty_g7643.t1
OG0006839	bc2002_g7379.t1	dicty_g10553.t1
OG0006845	bc2002_g8249.t1	dicty_g2253.t1
OG0006858	bc2002_g11421.t1	dicty_g450.t1
OG0006859	bc2002_g11422.t1	dicty_g8854.t2
OG0006860	bc2002_g9568.t1	dicty_g3415.t1
OG0006869	bc2002_g2138.t1	dicty_g10738.t1
OG0006871	bc2002_g2174.t1	dicty_g4562.t1
OG0006875	bc2002_g2269.t1	dicty_g5702.t1
OG0006880	bc2002_g14972.t1	dicty_g10164.t1
OG0006886	bc2002_g14790.t1	dicty_g7556.t1
OG0006889	bc2002_g18864.t1	dicty_g4228.t1
OG0006890	bc2002_g18866.t1	dicty_g4146.t1
OG0006903	bc2002_g11449.t1	dicty_g5242.t1
OG0006906	bc2002_g11465.t1	dicty_g4339.t1
OG0006909	bc2002_g11511.t1	dicty_g1788.t1
OG0006921	bc2002_g11842.t1	dicty_g9359.t1
OG0006926	bc2002_g11814.t1	dicty_g8636.t1
OG0006929	bc2002_g11782.t1	dicty_g6742.t1
OG0006946	bc2002_g18038.t1	dicty_g1930.t1
OG0006958	bc2002_g9894.t1	dicty_g1193.t1
OG0006966	bc2002_g6135.t1	dicty_g721.t1
OG0006968	bc2002_g6101.t1	dicty_g9881.t1
OG0006969	bc2002_g10383.t1	dicty_g991.t1
OG0006977	bc2002_g13503.t1	dicty_g694.t1
OG0006989	bc2002_g18106.t1	dicty_g2080.t1
OG0006995	bc2002_g1380.t1	dicty_g11321.t1
OG0007004	bc2002_g2707.t1	dicty_g1405.t1
OG0007009	bc2002_g16644.t1	dicty_g5582.t1
OG0007012	bc2002_g18324.t1	dicty_g3313.t1
OG0007015	bc2002_g10476.t1	dicty_g11161.t1
OG0007033	bc2002_g10799.t1	dicty_g10966.t1
OG0007046	bc2002_g19743.t1	dicty_g5455.t1
OG0007047	bc2002_g19746.t1	dicty_g7331.t2
OG0007050	bc2002_g19800.t1	dicty_g5503.t1
OG0007054	bc2002_g3463.t1	dicty_g8697.t1
OG0007057	bc2002_g6799.t1	dicty_g4302.t1
OG0007065	bc2002_g6914.t1	dicty_g10830.t1
OG0007073	bc2002_g7029.t1	dicty_g5572.t1
OG0007077	bc2002_g20109.t1	dicty_g1514.t1
OG0007079	bc2002_g20062.t1	dicty_g762.t1
OG0007081	bc2002_g20017.t1	dicty_g4150.t1
OG0007091	bc2002_g990.t1	dicty_g1183.t1
OG0007120	bc2002_g3532.t1	dicty_g239.t2
OG0007121	bc2002_g3525.t1	dicty_g4112.t1
OG0007123	bc2002_g3512.t1	dicty_g8213.t1
OG0007124	bc2002_g3511.t1	dicty_g11366.t1
OG0007128	bc2002_g10681.t1	dicty_g10375.t1
OG0007144	bc2002_g10362.t1	dicty_g9180.t1
OG0007162	bc2002_g4859.t1	dicty_g10324.t1
OG0007163	bc2002_g4864.t1	dicty_g5216.t1
OG0007172	bc2002_g4665.t1	dicty_g9552.t1
OG0007179	bc2002_g13889.t1	dicty_g6402.t1
OG0007183	bc2002_g13938.t1	dicty_g10557.t1
OG0007185	bc2002_g14003.t1	dicty_g5670.t1
OG0007186	bc2002_g14007.t1	dicty_g2097.t1
OG0007187	bc2002_g14008.t1	dicty_g7288.t1
OG0007188	bc2002_g14011.t1	dicty_g4124.t1
OG0007204	bc2002_g19297.t1	dicty_g11345.t1
OG0007206	bc2002_g19260.t1	dicty_g5900.t1
OG0007207	bc2002_g19255.t1	dicty_g6514.t1
OG0007211	bc2002_g15500.t1	dicty_g10377.t1
OG0007220	bc2002_g15549.t1	dicty_g156.t1
OG0007231	bc2002_g225.t1	dicty_g10211.t1
OG0007237	bc2002_g146.t2	dicty_g4031.t1
OG0007238	bc2002_g143.t1	dicty_g3646.t1
OG0007245	bc2002_g98.t1	dicty_g10594.t1
OG0007252	bc2002_g9427.t1	dicty_g8987.t1
OG0007256	bc2002_g9471.t1	dicty_g5084.t2, dicty_g5084.t1
OG0007265	bc2002_g17097.t1	dicty_g11141.t1
OG0007272	bc2002_g17156.t1	dicty_g8217.t1
OG0007274	bc2002_g17204.t1	dicty_g878.t1
OG0007275	bc2002_g17205.t1	dicty_g6337.t1
OG0007276	bc2002_g17206.t1	dicty_g9021.t1
OG0007280	bc2002_g17309.t1	dicty_g9323.t1
OG0007281	bc2002_g17314.t1	dicty_g3013.t1
OG0007286	bc2002_g9099.t1	dicty_g9229.t1
OG0007296	bc2002_g9033.t1	dicty_g10776.t1
OG0007298	bc2002_g8966.t1	dicty_g1875.t1
OG0007299	bc2002_g8964.t1	dicty_g1628.t1
OG0007304	bc2002_g3881.t1	dicty_g9659.t1
OG0007311	bc2002_g2413.t1	dicty_g1143.t1
OG0007325	bc2002_g18484.t1	dicty_g5373.t1
OG0007326	bc2002_g18486.t1	dicty_g4263.t1
OG0007327	bc2002_g18508.t1	dicty_g740.t1, dicty_g741.t1
OG0007341	bc2002_g9790.t1	dicty_g8981.t1
OG0007342	bc2002_g9835.t1	dicty_g8796.t1
OG0007344	bc2002_g9849.t1	dicty_g3439.t1
OG0007349	bc2002_g18155.t1	dicty_g1941.t1
OG0007368	bc2002_g16993.t1	dicty_g10765.t1
OG0007370	bc2002_g16986.t1	dicty_g2282.t1
OG0007371	bc2002_g16982.t1	dicty_g7761.t1
OG0007373	bc2002_g16911.t1	dicty_g3341.t1
OG0007377	bc2002_g16882.t1	dicty_g10440.t1
OG0007379	bc2002_g16862.t1	dicty_g1744.t1
OG0007389	bc2002_g16747.t1	dicty_g3020.t1
OG0007397	bc2002_g7494.t1	dicty_g6077.t1
OG0007398	bc2002_g7498.t1	dicty_g3351.t1
OG0007405	bc2002_g771.t1	dicty_g7177.t1
OG0007411	bc2002_g741.t1	dicty_g6284.t1
OG0007417	bc2002_g15041.t1	dicty_g7976.t1
OG0007427	bc2002_g5403.t1	dicty_g110.t1
OG0007429	bc2002_g5365.t1	dicty_g432.t1
OG0007430	bc2002_g5363.t1	dicty_g6333.t1
OG0007431	bc2002_g5338.t1	dicty_g1872.t1
OG0007433	bc2002_g5332.t1	dicty_g10418.t1
OG0007434	bc2002_g5318.t1	dicty_g9222.t1
OG0007442	bc2002_g10266.t1	dicty_g8873.t1
OG0007445	bc2002_g8039.t1	dicty_g7065.t1
OG0007447	bc2002_g8017.t1	dicty_g9409.t1
OG0007451	bc2002_g6371.t1	dicty_g7598.t1
OG0007459	bc2002_g12686.t1	dicty_g7474.t1
OG0007465	bc2002_g12633.t1	dicty_g148.t1
OG0007467	bc2002_g12570.t1	dicty_g6287.t1
OG0007469	bc2002_g12560.t1	dicty_g2044.t1
OG0007471	bc2002_g12530.t1	dicty_g2096.t1
OG0007472	bc2002_g12514.t1	dicty_g4730.t1
OG0007474	bc2002_g12483.t1	dicty_g1606.t1
OG0007476	bc2002_g12449.t1	dicty_g10762.t1
OG0007478	bc2002_g12443.t1	dicty_g7070.t1
OG0007480	bc2002_g12389.t1	dicty_g8239.t1
OG0007482	bc2002_g12363.t1	dicty_g2458.t1
OG0007488	bc2002_g13233.t1	dicty_g6678.t1
OG0007489	bc2002_g13168.t1	dicty_g7373.t1
OG0007492	bc2002_g13161.t1	dicty_g7573.t1
OG0007499	bc2002_g1793.t1	dicty_g4897.t1
OG0007501	bc2002_g1802.t1	dicty_g1597.t1
OG0007507	bc2002_g12241.t1	dicty_g3113.t1
OG0007513	bc2002_g5129.t1	dicty_g6905.t1
OG0007518	bc2002_g10212.t1	dicty_g3834.t1
OG0007520	bc2002_g10171.t1	dicty_g3524.t1
OG0007533	bc2002_g15335.t1	dicty_g945.t1
OG0007544	bc2002_g2898.t1	dicty_g7328.t1
OG0007545	bc2002_g2886.t1	dicty_g5235.t1
OG0007546	bc2002_g2885.t1	dicty_g8601.t1
OG0007552	bc2002_g7661.t1	dicty_g2465.t1
OG0007556	bc2002_g16389.t1	dicty_g924.t1
OG0007558	bc2002_g16400.t1	dicty_g1288.t1
OG0007562	bc2002_g13402.t1	dicty_g6112.t1
OG0007571	bc2002_g13323.t1	dicty_g3144.t1
OG0007574	bc2002_g15424.t1	dicty_g9458.t1
OG0007579	bc2002_g9175.t1	dicty_g4049.t1
OG0007581	bc2002_g9181.t3	dicty_g4773.t1
OG0007586	bc2002_g9254.t1	dicty_g5845.t1
OG0007588	bc2002_g9268.t1	dicty_g6042.t1
OG0007589	bc2002_g9272.t1	dicty_g11027.t1
OG0007590	bc2002_g9283.t1	dicty_g6095.t1
OG0007593	bc2002_g5825.t1	dicty_g8632.t1
OG0007596	bc2002_g14503.t1	dicty_g10617.t1
OG0007599	bc2002_g14548.t1	dicty_g3148.t1
OG0007600	bc2002_g14603.t1	dicty_g7173.t1
OG0007604	bc2002_g14635.t1	dicty_g6347.t1
OG0007606	bc2002_g14643.t1	dicty_g3953.t1
OG0007611	bc2002_g3634.t1	dicty_g7522.t1
OG0007612	bc2002_g10888.t1	dicty_g4854.t1
OG0007614	bc2002_g10906.t1	dicty_g5090.t1
OG0007615	bc2002_g10908.t1	dicty_g581.t1
OG0007616	bc2002_g10911.t1	dicty_g10358.t1
OG0007617	bc2002_g10975.t1	dicty_g8157.t1
OG0007620	bc2002_g11025.t1	dicty_g1710.t1
OG0007631	bc2002_g5699.t1	dicty_g8046.t1
