Orthogroup	Species	acastellanii_braker	Orthologs
OG0005199	vvermcdc19_braker	acastellanii_g1348.t1	vverm_g12674.t1
OG0005199	bc2002_braker	acastellanii_g1348.t1	bc2002_g10914.t1
OG0005199	bc2001_braker	acastellanii_g1348.t1	bc2001_g14002.t1
OG0005200	dicty_braker	acastellanii_g1362.t1	dicty_g5346.t1
OG0005200	vvermcdc19_braker	acastellanii_g1362.t1	vverm_g1436.t1, vverm_g1436.t2, vverm_g1439.t1
OG0005201	dicty_braker	acastellanii_g1280.t1	dicty_g10340.t1
OG0005201	vvermcdc19_braker	acastellanii_g1280.t1	vverm_g3230.t1
OG0005201	bc2001_braker	acastellanii_g1280.t1	bc2001_g17208.t1
OG0005201	bc2002_braker	acastellanii_g1280.t1	bc2002_g7834.t1
OG0005202	dicty_braker	acastellanii_g1282.t1	dicty_g11441.t1
OG0005202	bc2001_braker	acastellanii_g1282.t1	bc2001_g14263.t1
OG0005202	bc2002_braker	acastellanii_g1282.t1	bc2002_g5698.t1
OG0005202	vvermcdc19_braker	acastellanii_g1282.t1	vverm_g1355.t1
OG0005203	dicty_braker	acastellanii_g1287.t1	dicty_g339.t1
OG0005203	bc2002_braker	acastellanii_g1287.t1	bc2002_g19698.t1
OG0005203	bc2001_braker	acastellanii_g1287.t1	bc2001_g5003.t1
OG0005203	vvermcdc19_braker	acastellanii_g1287.t1	vverm_g2511.t1
OG0005204	dicty_braker	acastellanii_g1288.t1	dicty_g4946.t1
OG0005204	vvermcdc19_braker	acastellanii_g1288.t1	vverm_g2288.t1
OG0005204	bc2001_braker	acastellanii_g1288.t1	bc2001_g3019.t3
OG0005204	bc2002_braker	acastellanii_g1288.t1	bc2002_g11812.t2
OG0005205	dicty_braker	acastellanii_g1260.t1	dicty_g4015.t1
OG0005205	vvermcdc19_braker	acastellanii_g1260.t1	vverm_g9459.t1
OG0005205	bc2002_braker	acastellanii_g1260.t1	bc2002_g15406.t1
OG0005205	bc2001_braker	acastellanii_g1260.t1	bc2001_g13343.t1
OG0005206	bc2002_braker	acastellanii_g1205.t1	bc2002_g14275.t1
OG0005206	bc2001_braker	acastellanii_g1205.t1	bc2001_g5954.t1
OG0005206	vvermcdc19_braker	acastellanii_g1205.t1	vverm_g15007.t2, vverm_g15007.t1
OG0005207	dicty_braker	acastellanii_g1216.t1	dicty_g7743.t2
OG0005207	bc2001_braker	acastellanii_g1216.t1	bc2001_g8636.t1
OG0005207	bc2002_braker	acastellanii_g1216.t1	bc2002_g17198.t2
OG0005207	vvermcdc19_braker	acastellanii_g1216.t1	vverm_g12101.t1
OG0005208	dicty_braker	acastellanii_g1220.t1	dicty_g9414.t1
OG0005208	bc2002_braker	acastellanii_g1220.t1	bc2002_g19141.t1
OG0005208	bc2001_braker	acastellanii_g1220.t1	bc2001_g10764.t1, bc2001_g480.t2
OG0005209	dicty_braker	acastellanii_g1189.t1	dicty_g5233.t1
OG0005209	vvermcdc19_braker	acastellanii_g1189.t1	vverm_g16344.t1
OG0005209	bc2001_braker	acastellanii_g1189.t1	bc2001_g9030.t1
OG0005209	bc2002_braker	acastellanii_g1189.t1	bc2002_g3892.t1
OG0005210	bc2001_braker	acastellanii_g1104.t1, acastellanii_g1104.t2	bc2001_g2063.t1
OG0005210	bc2002_braker	acastellanii_g1104.t1, acastellanii_g1104.t2	bc2002_g8279.t1
OG0005210	vvermcdc19_braker	acastellanii_g1104.t1, acastellanii_g1104.t2	vverm_g12424.t1
OG0005211	dicty_braker	acastellanii_g1118.t4	dicty_g8618.t1
OG0005211	vvermcdc19_braker	acastellanii_g1118.t4	vverm_g13246.t1
OG0005211	bc2002_braker	acastellanii_g1118.t4	bc2002_g2666.t2
OG0005211	bc2001_braker	acastellanii_g1118.t4	bc2001_g4264.t1
OG0005212	dicty_braker	acastellanii_g1127.t1	dicty_g5351.t1
OG0005212	vvermcdc19_braker	acastellanii_g1127.t1	vverm_g6412.t1
OG0005212	bc2002_braker	acastellanii_g1127.t1	bc2002_g11437.t1
OG0005212	bc2001_braker	acastellanii_g1127.t1	bc2001_g2189.t1
OG0005213	dicty_braker	acastellanii_g1136.t1	dicty_g5317.t1
OG0005213	bc2002_braker	acastellanii_g1136.t1	bc2002_g6642.t1
OG0005213	bc2001_braker	acastellanii_g1136.t1	bc2001_g19154.t1
OG0005213	vvermcdc19_braker	acastellanii_g1136.t1	vverm_g1953.t1
OG0005214	dicty_braker	acastellanii_g1060.t1	dicty_g1381.t1
OG0005214	vvermcdc19_braker	acastellanii_g1060.t1	vverm_g14486.t1
OG0005214	bc2002_braker	acastellanii_g1060.t1	bc2002_g18763.t1
OG0005214	bc2001_braker	acastellanii_g1060.t1	bc2001_g1335.t1
OG0005215	dicty_braker	acastellanii_g1065.t1	dicty_g2467.t1
OG0005215	bc2002_braker	acastellanii_g1065.t1	bc2002_g13854.t1
OG0005215	bc2001_braker	acastellanii_g1065.t1	bc2001_g2089.t1
OG0005215	vvermcdc19_braker	acastellanii_g1065.t1	vverm_g12385.t1
OG0005216	dicty_braker	acastellanii_g1073.t1, acastellanii_g1075.t1	dicty_g7277.t1
OG0005216	vvermcdc19_braker	acastellanii_g1073.t1, acastellanii_g1075.t1	vverm_g16271.t1
OG0005216	bc2001_braker	acastellanii_g1073.t1, acastellanii_g1075.t1	bc2001_g9022.t1
OG0005217	dicty_braker	acastellanii_g950.t1	dicty_g8866.t1
OG0005217	vvermcdc19_braker	acastellanii_g950.t1	vverm_g629.t1
OG0005217	bc2001_braker	acastellanii_g950.t1	bc2001_g16819.t1
OG0005217	bc2002_braker	acastellanii_g950.t1	bc2002_g17386.t1
OG0005218	dicty_braker	acastellanii_g960.t1	dicty_g5093.t1
OG0005218	vvermcdc19_braker	acastellanii_g960.t1	vverm_g16184.t1
OG0005218	bc2002_braker	acastellanii_g960.t1	bc2002_g8568.t1
OG0005218	bc2001_braker	acastellanii_g960.t1	bc2001_g16301.t2
OG0005219	dicty_braker	acastellanii_g964.t1	dicty_g5185.t1
OG0005219	vvermcdc19_braker	acastellanii_g964.t1	vverm_g3840.t1
OG0005219	bc2002_braker	acastellanii_g964.t1	bc2002_g736.t1
OG0005219	bc2001_braker	acastellanii_g964.t1	bc2001_g10560.t1
OG0005220	vvermcdc19_braker	acastellanii_g969.t1, acastellanii_g969.t2	vverm_g7000.t1
OG0005220	bc2001_braker	acastellanii_g969.t1, acastellanii_g969.t2	bc2001_g7685.t1
OG0005220	bc2002_braker	acastellanii_g969.t1, acastellanii_g969.t2	bc2002_g14139.t1
OG0005221	bc2001_braker	acastellanii_g694.t1	bc2001_g16771.t1
OG0005221	bc2002_braker	acastellanii_g694.t1	bc2002_g17434.t1
OG0005221	vvermcdc19_braker	acastellanii_g694.t1	vverm_g651.t2, vverm_g651.t1
OG0005222	dicty_braker	acastellanii_g707.t1	dicty_g9792.t1
OG0005222	bc2002_braker	acastellanii_g707.t1	bc2002_g17539.t1
OG0005222	bc2001_braker	acastellanii_g707.t1	bc2001_g16666.t1
OG0005222	vvermcdc19_braker	acastellanii_g707.t1	vverm_g8627.t1
OG0005223	dicty_braker	acastellanii_g738.t1, acastellanii_g736.t1	dicty_g4663.t1
OG0005223	bc2002_braker	acastellanii_g738.t1, acastellanii_g736.t1	bc2002_g11168.t1
OG0005223	bc2001_braker	acastellanii_g738.t1, acastellanii_g736.t1	bc2001_g954.t1
OG0005224	dicty_braker	acastellanii_g748.t2, acastellanii_g748.t1	dicty_g10444.t1
OG0005224	bc2001_braker	acastellanii_g748.t2, acastellanii_g748.t1	bc2001_g15837.t1, bc2001_g15837.t2
OG0005225	dicty_braker	acastellanii_g790.t1	dicty_g1349.t1
OG0005225	bc2001_braker	acastellanii_g790.t1	bc2001_g12048.t1
OG0005225	bc2002_braker	acastellanii_g790.t1	bc2002_g12329.t1
OG0005225	vvermcdc19_braker	acastellanii_g790.t1	vverm_g13191.t1
OG0005226	dicty_braker	acastellanii_g806.t1	dicty_g4546.t1
OG0005226	vvermcdc19_braker	acastellanii_g806.t1	vverm_g15379.t1
OG0005226	bc2002_braker	acastellanii_g806.t1	bc2002_g7500.t1
OG0005226	bc2001_braker	acastellanii_g806.t1	bc2001_g10384.t1
OG0005227	dicty_braker	acastellanii_g809.t1	dicty_g467.t1
OG0005227	vvermcdc19_braker	acastellanii_g809.t1	vverm_g5057.t1
OG0005227	bc2001_braker	acastellanii_g809.t1	bc2001_g8491.t1
OG0005227	bc2002_braker	acastellanii_g809.t1	bc2002_g9461.t1
OG0005228	dicty_braker	acastellanii_g810.t1	dicty_g2254.t1
OG0005228	vvermcdc19_braker	acastellanii_g810.t1	vverm_g15682.t1
OG0005228	bc2001_braker	acastellanii_g810.t1	bc2001_g3939.t1
OG0005228	bc2002_braker	acastellanii_g810.t1	bc2002_g14747.t1
OG0005229	dicty_braker	acastellanii_g817.t1	dicty_g6381.t1
OG0005229	vvermcdc19_braker	acastellanii_g817.t1	vverm_g1909.t1
OG0005229	bc2002_braker	acastellanii_g817.t1	bc2002_g6692.t1
OG0005229	bc2001_braker	acastellanii_g817.t1	bc2001_g19105.t1
OG0005230	dicty_braker	acastellanii_g818.t1	dicty_g4341.t1
OG0005230	vvermcdc19_braker	acastellanii_g818.t1	vverm_g8962.t1
OG0005230	bc2002_braker	acastellanii_g818.t1	bc2002_g10391.t1
OG0005230	bc2001_braker	acastellanii_g818.t1	bc2001_g3710.t1
OG0005231	dicty_braker	acastellanii_g820.t1	dicty_g9259.t1
OG0005231	vvermcdc19_braker	acastellanii_g820.t1	vverm_g15670.t1
OG0005231	bc2002_braker	acastellanii_g820.t1	bc2002_g14757.t1
OG0005231	bc2001_braker	acastellanii_g820.t1	bc2001_g3949.t1
OG0005232	dicty_braker	acastellanii_g822.t1	dicty_g9077.t1
OG0005232	bc2001_braker	acastellanii_g822.t1	bc2001_g6870.t1
OG0005232	bc2002_braker	acastellanii_g822.t1	bc2002_g1721.t1
OG0005232	vvermcdc19_braker	acastellanii_g822.t1	vverm_g15690.t1
OG0005233	dicty_braker	acastellanii_g826.t1	dicty_g665.t1
OG0005233	vvermcdc19_braker	acastellanii_g826.t1	vverm_g11029.t1
OG0005233	bc2002_braker	acastellanii_g826.t1	bc2002_g7314.t1
OG0005233	bc2001_braker	acastellanii_g826.t1	bc2001_g1876.t1
OG0005234	dicty_braker	acastellanii_g830.t1	dicty_g1009.t1
OG0005234	bc2001_braker	acastellanii_g830.t1	bc2001_g1840.t1
OG0005234	bc2002_braker	acastellanii_g830.t1	bc2002_g7278.t1
OG0005234	vvermcdc19_braker	acastellanii_g830.t1	vverm_g11061.t1
OG0005235	bc2002_braker	acastellanii_g888.t1	bc2002_g19076.t1
OG0005235	bc2001_braker	acastellanii_g888.t1	bc2001_g15016.t1
OG0005235	vvermcdc19_braker	acastellanii_g888.t1	vverm_g8138.t2, vverm_g8138.t1
OG0005236	dicty_braker	acastellanii_g924.t1	dicty_g10997.t1
OG0005236	vvermcdc19_braker	acastellanii_g924.t1	vverm_g13205.t1
OG0005236	bc2002_braker	acastellanii_g924.t1	bc2002_g4637.t1
OG0005236	bc2001_braker	acastellanii_g924.t1	bc2001_g7362.t1
OG0005237	dicty_braker	acastellanii_g678.t1	dicty_g6273.t1
OG0005237	bc2001_braker	acastellanii_g678.t1	bc2001_g16652.t1
OG0005237	bc2002_braker	acastellanii_g678.t1	bc2002_g17553.t1
OG0005237	vvermcdc19_braker	acastellanii_g678.t1	vverm_g8665.t1
OG0005238	dicty_braker	acastellanii_g622.t1	dicty_g9276.t1
OG0005238	vvermcdc19_braker	acastellanii_g622.t1	vverm_g11991.t1
OG0005238	bc2001_braker	acastellanii_g622.t1	bc2001_g11419.t1
OG0005238	bc2002_braker	acastellanii_g622.t1	bc2002_g12668.t1
OG0005239	bc2001_braker	acastellanii_g654.t1	bc2001_g1823.t1
OG0005239	bc2002_braker	acastellanii_g654.t1	bc2002_g7261.t3, bc2002_g7261.t2, bc2002_g7261.t1
OG0005240	dicty_braker	acastellanii_g615.t1	dicty_g5524.t1
OG0005240	vvermcdc19_braker	acastellanii_g615.t1	vverm_g8037.t1
OG0005240	bc2002_braker	acastellanii_g615.t1	bc2002_g3798.t1
OG0005240	bc2001_braker	acastellanii_g615.t1	bc2001_g4772.t1
OG0005241	dicty_braker	acastellanii_g616.t1	dicty_g101.t2, dicty_g101.t1, dicty_g1120.t1, dicty_g11348.t1
OG0005242	dicty_braker	acastellanii_g565.t1	dicty_g9158.t1
OG0005242	bc2001_braker	acastellanii_g565.t1	bc2001_g17192.t1
OG0005242	bc2002_braker	acastellanii_g565.t1	bc2002_g7818.t1
OG0005242	vvermcdc19_braker	acastellanii_g565.t1	vverm_g3247.t1
OG0005243	dicty_braker	acastellanii_g566.t1	dicty_g2425.t1
OG0005243	bc2002_braker	acastellanii_g566.t1	bc2002_g16663.t1
OG0005243	bc2001_braker	acastellanii_g566.t1	bc2001_g19677.t1
OG0005243	vvermcdc19_braker	acastellanii_g566.t1	vverm_g4847.t1
OG0005244	vvermcdc19_braker	acastellanii_g569.t1	vverm_g14301.t1, vverm_g14301.t2
OG0005244	bc2001_braker	acastellanii_g569.t1	bc2001_g1001.t1
OG0005244	bc2002_braker	acastellanii_g569.t1	bc2002_g11113.t1
OG0005245	vvermcdc19_braker	acastellanii_g578.t1	vverm_g12404.t1
OG0005245	bc2002_braker	acastellanii_g578.t1	bc2002_g8284.t1
OG0005245	bc2001_braker	acastellanii_g578.t1	bc2001_g2068.t2, bc2001_g2068.t1
OG0005246	dicty_braker	acastellanii_g590.t1	dicty_g7942.t1
OG0005246	bc2002_braker	acastellanii_g590.t1	bc2002_g10883.t1
OG0005246	bc2001_braker	acastellanii_g590.t1	bc2001_g13974.t1
OG0005246	vvermcdc19_braker	acastellanii_g590.t1	vverm_g12655.t1
OG0005247	dicty_braker	acastellanii_g592.t1	dicty_g3149.t1
OG0005247	vvermcdc19_braker	acastellanii_g592.t1	vverm_g12653.t1
OG0005247	bc2002_braker	acastellanii_g592.t1	bc2002_g10885.t1
OG0005247	bc2001_braker	acastellanii_g592.t1	bc2001_g13976.t1
OG0005248	dicty_braker	acastellanii_g593.t1	dicty_g10384.t1
OG0005248	vvermcdc19_braker	acastellanii_g593.t1	vverm_g10295.t1
OG0005248	bc2001_braker	acastellanii_g593.t1	bc2001_g10152.t1
OG0005248	bc2002_braker	acastellanii_g593.t1	bc2002_g16880.t1
OG0005249	dicty_braker	acastellanii_g600.t1	dicty_g5372.t1
OG0005249	bc2002_braker	acastellanii_g600.t1	bc2002_g5752.t1
OG0005249	bc2001_braker	acastellanii_g600.t1	bc2001_g14320.t1
OG0005249	vvermcdc19_braker	acastellanii_g600.t1	vverm_g1374.t1
OG0005250	dicty_braker	acastellanii_g481.t1	dicty_g3664.t1
OG0005250	vvermcdc19_braker	acastellanii_g481.t1	vverm_g5971.t1
OG0005250	bc2001_braker	acastellanii_g481.t1	bc2001_g15663.t1
OG0005250	bc2002_braker	acastellanii_g481.t1	bc2002_g17923.t1
OG0005251	dicty_braker	acastellanii_g492.t1	dicty_g10803.t1
OG0005251	vvermcdc19_braker	acastellanii_g492.t1	vverm_g2952.t1
OG0005251	bc2001_braker	acastellanii_g492.t1	bc2001_g11045.t1
OG0005251	bc2002_braker	acastellanii_g492.t1	bc2002_g5228.t1
OG0005252	dicty_braker	acastellanii_g493.t1	dicty_g5990.t1
OG0005252	vvermcdc19_braker	acastellanii_g493.t1	vverm_g13210.t1
OG0005252	bc2001_braker	acastellanii_g493.t1	bc2001_g7384.t1
OG0005252	bc2002_braker	acastellanii_g493.t1	bc2002_g4615.t1
OG0005253	dicty_braker	acastellanii_g517.t1, acastellanii_g517.t2	dicty_g3752.t1
OG0005253	vvermcdc19_braker	acastellanii_g517.t1, acastellanii_g517.t2	vverm_g14860.t1
OG0005253	bc2001_braker	acastellanii_g517.t1, acastellanii_g517.t2	bc2001_g5887.t1
OG0005254	dicty_braker	acastellanii_g532.t1	dicty_g10387.t1
OG0005254	bc2002_braker	acastellanii_g532.t1	bc2002_g13610.t1
OG0005254	bc2001_braker	acastellanii_g532.t1	bc2001_g18659.t1
OG0005254	vvermcdc19_braker	acastellanii_g532.t1	vverm_g9942.t1
OG0005255	dicty_braker	acastellanii_g537.t1	dicty_g7574.t1
OG0005255	vvermcdc19_braker	acastellanii_g537.t1	vverm_g683.t1
OG0005255	bc2002_braker	acastellanii_g537.t1	bc2002_g17502.t1
OG0005255	bc2001_braker	acastellanii_g537.t1	bc2001_g16704.t1
OG0005256	bc2001_braker	acastellanii_g335.t1	bc2001_g7787.t1
OG0005256	bc2002_braker	acastellanii_g335.t1	bc2002_g6404.t1
OG0005256	vvermcdc19_braker	acastellanii_g335.t1	vverm_g10779.t1, vverm_g13754.t1
OG0005257	vvermcdc19_braker	acastellanii_g340.t1	vverm_g15023.t1
OG0005257	bc2002_braker	acastellanii_g340.t1	bc2002_g2618.t1
OG0005257	bc2001_braker	acastellanii_g340.t1	bc2001_g8544.t2, bc2001_g8544.t4
OG0005258	dicty_braker	acastellanii_g358.t1	dicty_g3902.t1
OG0005258	vvermcdc19_braker	acastellanii_g358.t1	vverm_g8897.t1
OG0005258	bc2001_braker	acastellanii_g358.t1	bc2001_g466.t2, bc2001_g466.t1
OG0005259	dicty_braker	acastellanii_g422.t1	dicty_g1290.t1
OG0005259	bc2002_braker	acastellanii_g422.t1	bc2002_g11953.t1
OG0005259	bc2001_braker	acastellanii_g422.t1	bc2001_g9884.t1
OG0005259	vvermcdc19_braker	acastellanii_g422.t1	vverm_g4201.t1
OG0005260	dicty_braker	acastellanii_g430.t1	dicty_g1489.t1
OG0005260	vvermcdc19_braker	acastellanii_g430.t1	vverm_g9427.t1
OG0005260	bc2002_braker	acastellanii_g430.t1	bc2002_g3874.t1
OG0005260	bc2001_braker	acastellanii_g430.t1	bc2001_g9010.t1
OG0005261	vvermcdc19_braker	acastellanii_g436.t1, acastellanii_g436.t2	vverm_g14231.t1
OG0005261	bc2001_braker	acastellanii_g436.t1, acastellanii_g436.t2	bc2001_g894.t1
OG0005261	bc2002_braker	acastellanii_g436.t1, acastellanii_g436.t2	bc2002_g11228.t1
OG0005262	dicty_braker	acastellanii_g288.t1	dicty_g1049.t1
OG0005262	vvermcdc19_braker	acastellanii_g288.t1	vverm_g333.t1
OG0005262	bc2001_braker	acastellanii_g288.t1	bc2001_g13805.t1
OG0005262	bc2002_braker	acastellanii_g288.t1	bc2002_g14539.t1
OG0005263	vvermcdc19_braker	acastellanii_g236.t1	vverm_g15269.t1
OG0005263	bc2001_braker	acastellanii_g236.t1	bc2001_g8777.t1
OG0005263	bc2002_braker	acastellanii_g236.t1	bc2002_g17342.t1, bc2002_g17342.t2
OG0005264	dicty_braker	acastellanii_g240.t1	dicty_g5440.t1
OG0005264	vvermcdc19_braker	acastellanii_g240.t1	vverm_g11491.t1
OG0005264	bc2001_braker	acastellanii_g240.t1	bc2001_g17286.t1
OG0005264	bc2002_braker	acastellanii_g240.t1	bc2002_g19543.t1
OG0005265	dicty_braker	acastellanii_g247.t1	dicty_g8077.t1
OG0005265	vvermcdc19_braker	acastellanii_g247.t1	vverm_g14839.t1
OG0005265	bc2001_braker	acastellanii_g247.t1	bc2001_g5425.t1
OG0005265	bc2002_braker	acastellanii_g247.t1	bc2002_g6961.t1
OG0005266	dicty_braker	acastellanii_g251.t1	dicty_g11388.t1
OG0005266	vvermcdc19_braker	acastellanii_g251.t1	vverm_g737.t1
OG0005266	bc2002_braker	acastellanii_g251.t1	bc2002_g17515.t1
OG0005266	bc2001_braker	acastellanii_g251.t1	bc2001_g16691.t1
OG0005267	vvermcdc19_braker	acastellanii_g252.t2	vverm_g7409.t2, vverm_g13312.t2
OG0005267	bc2001_braker	acastellanii_g252.t2	bc2001_g12990.t1
OG0005267	bc2002_braker	acastellanii_g252.t2	bc2002_g7660.t1
OG0005268	dicty_braker	acastellanii_g255.t1	dicty_g8779.t1
OG0005268	vvermcdc19_braker	acastellanii_g255.t1	vverm_g2783.t1
OG0005268	bc2001_braker	acastellanii_g255.t1	bc2001_g5139.t1
OG0005268	bc2002_braker	acastellanii_g255.t1	bc2002_g3496.t1
OG0005269	dicty_braker	acastellanii_g277.t1	dicty_g6668.t1
OG0005269	vvermcdc19_braker	acastellanii_g277.t1	vverm_g7917.t1
OG0005269	bc2001_braker	acastellanii_g277.t1	bc2001_g15496.t1
OG0005269	bc2002_braker	acastellanii_g277.t1	bc2002_g17758.t1
OG0005270	vvermcdc19_braker	acastellanii_g283.t1	vverm_g3380.t1
OG0005270	dicty_braker	acastellanii_g283.t1	dicty_g9185.t1, dicty_g8158.t1, dicty_g8158.t2
OG0005271	dicty_braker	acastellanii_g186.t1	dicty_g4898.t1
OG0005271	vvermcdc19_braker	acastellanii_g186.t1	vverm_g13610.t1
OG0005271	bc2001_braker	acastellanii_g186.t1	bc2001_g10547.t1
OG0005271	bc2002_braker	acastellanii_g186.t1	bc2002_g750.t1
OG0005272	vvermcdc19_braker	acastellanii_g171.t1, acastellanii_g171.t2	vverm_g9384.t1, vverm_g2364.t1, vverm_g14535.t1
OG0005273	dicty_braker	acastellanii_g114.t2, acastellanii_g114.t1, acastellanii_g126.t1, acastellanii_g114.t3	dicty_g11439.t1
OG0005274	dicty_braker	acastellanii_g118.t1	dicty_g172.t1
OG0005274	bc2001_braker	acastellanii_g118.t1	bc2001_g8449.t1
OG0005274	bc2002_braker	acastellanii_g118.t1	bc2002_g9418.t1
OG0005274	vvermcdc19_braker	acastellanii_g118.t1	vverm_g12193.t1
OG0005275	bc2002_braker	acastellanii_g121.t1	bc2002_g7658.t1
OG0005275	bc2001_braker	acastellanii_g121.t1	bc2001_g12992.t1
OG0005275	vvermcdc19_braker	acastellanii_g121.t1	vverm_g7406.t1, vverm_g13309.t1
OG0005276	dicty_braker	acastellanii_g123.t1	dicty_g8326.t1
OG0005276	vvermcdc19_braker	acastellanii_g123.t1	vverm_g6955.t1
OG0005276	bc2001_braker	acastellanii_g123.t1	bc2001_g22.t1
OG0005276	bc2002_braker	acastellanii_g123.t1	bc2002_g8870.t1
OG0005277	dicty_braker	acastellanii_g143.t1	dicty_g4421.t1
OG0005277	vvermcdc19_braker	acastellanii_g143.t1	vverm_g11191.t1
OG0005277	bc2002_braker	acastellanii_g143.t1	bc2002_g2979.t1
OG0005277	bc2001_braker	acastellanii_g143.t1	bc2001_g12809.t1
OG0005278	dicty_braker	acastellanii_g151.t1	dicty_g8600.t1
OG0005278	bc2002_braker	acastellanii_g151.t1	bc2002_g14750.t1
OG0005278	bc2001_braker	acastellanii_g151.t1	bc2001_g3942.t1
OG0005278	vvermcdc19_braker	acastellanii_g151.t1	vverm_g15665.t1
OG0005279	dicty_braker	acastellanii_g61.t1	dicty_g729.t1
OG0005279	vvermcdc19_braker	acastellanii_g61.t1	vverm_g3739.t1
OG0005279	bc2002_braker	acastellanii_g61.t1	bc2002_g8951.t1
OG0005279	bc2001_braker	acastellanii_g61.t1	bc2001_g8992.t1
OG0005280	dicty_braker	acastellanii_g70.t1	dicty_g11382.t1
OG0005280	bc2001_braker	acastellanii_g70.t1	bc2001_g18251.t1
OG0005280	bc2002_braker	acastellanii_g70.t1	bc2002_g15946.t1
OG0005280	vvermcdc19_braker	acastellanii_g70.t1	vverm_g15755.t1
OG0005281	dicty_braker	acastellanii_g79.t1	dicty_g7926.t1
OG0005281	bc2002_braker	acastellanii_g79.t1	bc2002_g16723.t1
OG0005281	bc2001_braker	acastellanii_g79.t1	bc2001_g10310.t1
OG0005281	vvermcdc19_braker	acastellanii_g79.t1	vverm_g6531.t1
OG0005282	dicty_braker	acastellanii_g81.t1	dicty_g8335.t1
OG0005282	bc2001_braker	acastellanii_g81.t1	bc2001_g11366.t1
OG0005282	bc2002_braker	acastellanii_g81.t1	bc2002_g2519.t1
OG0005282	vvermcdc19_braker	acastellanii_g81.t1	vverm_g4439.t1
OG0005283	dicty_braker	acastellanii_g92.t1	dicty_g7503.t1
OG0005283	bc2001_braker	acastellanii_g92.t1	bc2001_g11459.t1
OG0005283	bc2002_braker	acastellanii_g92.t1	bc2002_g12625.t1
OG0005283	vvermcdc19_braker	acastellanii_g92.t1	vverm_g9804.t1
OG0005284	dicty_braker	acastellanii_g93.t1	dicty_g8893.t1
OG0005284	bc2002_braker	acastellanii_g93.t1	bc2002_g18640.t1
OG0005284	bc2001_braker	acastellanii_g93.t1	bc2001_g1455.t1
OG0005284	vvermcdc19_braker	acastellanii_g93.t1	vverm_g15260.t1
OG0005285	dicty_braker	acastellanii_g95.t1	dicty_g7348.t1
OG0005285	bc2002_braker	acastellanii_g95.t1	bc2002_g199.t1
OG0005285	bc2001_braker	acastellanii_g95.t1	bc2001_g8273.t1
OG0005285	vvermcdc19_braker	acastellanii_g95.t1	vverm_g987.t1
OG0005286	dicty_braker	acastellanii_g16.t1	dicty_g8872.t1
OG0005286	bc2001_braker	acastellanii_g16.t1	bc2001_g12861.t1
OG0005286	bc2002_braker	acastellanii_g16.t1	bc2002_g2927.t1
OG0005286	vvermcdc19_braker	acastellanii_g16.t1	vverm_g9147.t1
OG0005287	dicty_braker	acastellanii_g26.t1	dicty_g7487.t1
OG0005287	vvermcdc19_braker	acastellanii_g26.t1	vverm_g16505.t1
OG0005287	bc2001_braker	acastellanii_g26.t1	bc2001_g8575.t1
OG0005287	bc2002_braker	acastellanii_g26.t1	bc2002_g17130.t1
OG0005288	dicty_braker	acastellanii_g31.t1	dicty_g1194.t1
OG0005288	bc2002_braker	acastellanii_g31.t1	bc2002_g17337.t1
OG0005288	bc2001_braker	acastellanii_g31.t1	bc2001_g8772.t1
OG0005288	vvermcdc19_braker	acastellanii_g31.t1	vverm_g9494.t1
OG0005289	vvermcdc19_braker	acastellanii_g42.t1	vverm_g5898.t2, vverm_g5898.t1, vverm_g14041.t2, vverm_g14041.t1
OG0006028	bc2001_braker	acastellanii_g14225.t1	bc2001_g16462.t2, bc2001_g16462.t1
OG0006028	bc2002_braker	acastellanii_g14225.t1	bc2002_g17742.t1
OG0006029	dicty_braker	acastellanii_g14214.t1	dicty_g1160.t1
OG0006029	vvermcdc19_braker	acastellanii_g14214.t1	vverm_g16696.t1
OG0006029	bc2001_braker	acastellanii_g14214.t1	bc2001_g15732.t1
OG0006033	dicty_braker	acastellanii_g14135.t2, acastellanii_g14135.t1	dicty_g10338.t1
OG0006033	vvermcdc19_braker	acastellanii_g14135.t2, acastellanii_g14135.t1	vverm_g10000.t1
OG0006034	dicty_braker	acastellanii_g14137.t1, acastellanii_g7914.t1, acastellanii_g1653.t1	dicty_g1339.t1
OG0006035	dicty_braker	acastellanii_g14139.t1	dicty_g7027.t1
OG0006035	bc2001_braker	acastellanii_g14139.t1	bc2001_g9844.t1
OG0006035	vvermcdc19_braker	acastellanii_g14139.t1	vverm_g8009.t1
OG0006037	dicty_braker	acastellanii_g14124.t1	dicty_g11072.t1
OG0006037	bc2002_braker	acastellanii_g14124.t1	bc2002_g14606.t1, bc2002_g13879.t1
OG0006041	dicty_braker	acastellanii_g13564.t3	dicty_g6521.t1
OG0006041	bc2002_braker	acastellanii_g13564.t3	bc2002_g2472.t1
OG0006041	bc2001_braker	acastellanii_g13564.t3	bc2001_g9156.t1
OG0006043	vvermcdc19_braker	acastellanii_g13569.t1	vverm_g2862.t1
OG0006043	bc2002_braker	acastellanii_g13569.t1	bc2002_g11925.t1
OG0006043	bc2001_braker	acastellanii_g13569.t1	bc2001_g9858.t1
OG0006045	vvermcdc19_braker	acastellanii_g13663.t1, acastellanii_g13663.t2	vverm_g236.t1, vverm_g3226.t1
OG0006049	bc2001_braker	acastellanii_g13732.t1	bc2001_g10565.t1
