Orthogroup	Species	dicty_braker	Orthologs
OG0005730	bc2001_braker	dicty_g7931.t1	bc2001_g14305.t1, bc2001_g14305.t2
OG0005731	vvermcdc19_braker	dicty_g5401.t1	vverm_g7069.t1, vverm_g1360.t1
OG0005731	bc2002_braker	dicty_g5401.t1	bc2002_g5746.t1
OG0005731	bc2001_braker	dicty_g5401.t1	bc2001_g14313.t1
OG0005732	vvermcdc19_braker	dicty_g5284.t1	vverm_g1371.t1
OG0005732	bc2002_braker	dicty_g5284.t1	bc2002_g5754.t1
OG0005732	bc2001_braker	dicty_g5284.t1	bc2001_g14322.t1, bc2001_g14322.t2
OG0005737	vvermcdc19_braker	dicty_g8839.t1	vverm_g4534.t1
OG0005737	bc2002_braker	dicty_g8839.t1	bc2002_g15171.t1
OG0005737	bc2001_braker	dicty_g8839.t1	bc2001_g14541.t1, bc2001_g14541.t2
OG0005740	vvermcdc19_braker	dicty_g11495.t1	vverm_g9829.t1
OG0005740	bc2001_braker	dicty_g11495.t1	bc2001_g14732.t1
OG0005740	bc2002_braker	dicty_g11495.t1	bc2002_g16366.t1, bc2002_g9651.t1
OG0005742	vvermcdc19_braker	dicty_g10890.t1	vverm_g3201.t1
OG0005742	bc2002_braker	dicty_g10890.t1	bc2002_g4419.t1
OG0005742	bc2001_braker	dicty_g10890.t1	bc2001_g14832.t2, bc2001_g14832.t1
OG0005746	vvermcdc19_braker	dicty_g501.t1	vverm_g9591.t1
OG0005746	bc2001_braker	dicty_g501.t1	bc2001_g15197.t1
OG0005746	bc2002_braker	dicty_g501.t1	bc2002_g18900.t1, bc2002_g18900.t2
OG0005750	vvermcdc19_braker	dicty_g1711.t1	vverm_g436.t1, vverm_g13517.t1
OG0005750	bc2002_braker	dicty_g1711.t1	bc2002_g8380.t1
OG0005750	bc2001_braker	dicty_g1711.t1	bc2001_g15261.t1
OG0005755	vvermcdc19_braker	dicty_g7140.t1	vverm_g14608.t1
OG0005755	bc2001_braker	dicty_g7140.t1	bc2001_g15561.t1
OG0005755	bc2002_braker	dicty_g7140.t1	bc2002_g17822.t1, bc2002_g17822.t2
OG0005756	bc2001_braker	dicty_g1220.t1	bc2001_g15576.t1
OG0005756	bc2002_braker	dicty_g1220.t1	bc2002_g17835.t1
OG0005756	vvermcdc19_braker	dicty_g1220.t1	vverm_g5866.t1, vverm_g14073.t1
OG0005760	vvermcdc19_braker	dicty_g1363.t1	vverm_g3956.t2, vverm_g3956.t1
OG0005760	bc2001_braker	dicty_g1363.t1	bc2001_g16261.t1
OG0005760	bc2002_braker	dicty_g1363.t1	bc2002_g8531.t1
OG0005761	bc2002_braker	dicty_g10619.t1	bc2002_g8597.t1
OG0005761	bc2001_braker	dicty_g10619.t1	bc2001_g16331.t1
OG0005761	vvermcdc19_braker	dicty_g10619.t1	vverm_g16195.t2, vverm_g16195.t1
OG0005762	vvermcdc19_braker	dicty_g10484.t1	vverm_g8754.t1
OG0005762	bc2001_braker	dicty_g10484.t1	bc2001_g16506.t1
OG0005762	bc2002_braker	dicty_g10484.t1	bc2002_g17698.t2, bc2002_g17698.t1
OG0005763	vvermcdc19_braker	dicty_g4825.t1	vverm_g8730.t1
OG0005763	bc2002_braker	dicty_g4825.t1	bc2002_g17638.t1
OG0005763	bc2001_braker	dicty_g4825.t1	bc2001_g16569.t1, bc2001_g16569.t2
OG0005766	vvermcdc19_braker	dicty_g6214.t1	vverm_g5089.t1
OG0005766	bc2002_braker	dicty_g6214.t1	bc2002_g17491.t1
OG0005766	bc2001_braker	dicty_g6214.t1	bc2001_g16714.t1, bc2001_g16714.t2
OG0005767	vvermcdc19_braker	dicty_g8040.t1	vverm_g15076.t2, vverm_g15076.t1
OG0005767	bc2001_braker	dicty_g8040.t1	bc2001_g16719.t1
OG0005767	bc2002_braker	dicty_g8040.t1	bc2002_g17485.t1
OG0005768	bc2001_braker	dicty_g2533.t1, dicty_g2942.t1	bc2001_g16722.t1
OG0005768	bc2002_braker	dicty_g2533.t1, dicty_g2942.t1	bc2002_g17482.t1
OG0005768	vvermcdc19_braker	dicty_g2533.t1, dicty_g2942.t1	vverm_g15600.t1
OG0005769	bc2002_braker	dicty_g3929.t1	bc2002_g17477.t1
OG0005769	bc2001_braker	dicty_g3929.t1	bc2001_g16728.t1
OG0005769	vvermcdc19_braker	dicty_g3929.t1	vverm_g4726.t1, vverm_g6359.t1
OG0005774	vvermcdc19_braker	dicty_g3787.t1	vverm_g602.t1, vverm_g602.t2
OG0005774	bc2001_braker	dicty_g3787.t1	bc2001_g16847.t1
OG0005774	bc2002_braker	dicty_g3787.t1	bc2002_g3235.t1
OG0005779	vvermcdc19_braker	dicty_g1159.t1	vverm_g595.t1
OG0005779	bc2001_braker	dicty_g1159.t1	bc2001_g16888.t1
OG0005779	bc2002_braker	dicty_g1159.t1	bc2002_g3278.t2, bc2002_g3278.t1
OG0005783	vvermcdc19_braker	dicty_g7729.t1	vverm_g4218.t1
OG0005783	bc2002_braker	dicty_g7729.t1	bc2002_g7734.t1
OG0005783	bc2001_braker	dicty_g7729.t1	bc2001_g17109.t1, bc2001_g17109.t2
OG0005785	bc2001_braker	dicty_g162.t1	bc2001_g17206.t1
OG0005785	bc2002_braker	dicty_g162.t1	bc2002_g7833.t1
OG0005785	vvermcdc19_braker	dicty_g162.t1	vverm_g3924.t1, vverm_g3122.t1
OG0005786	vvermcdc19_braker	dicty_g4811.t1	vverm_g3225.t1, vverm_g3225.t2
OG0005786	bc2001_braker	dicty_g4811.t1	bc2001_g17210.t1
OG0005786	bc2002_braker	dicty_g4811.t1	bc2002_g7836.t1
OG0005788	vvermcdc19_braker	dicty_g8684.t1, dicty_g5198.t1	vverm_g11457.t1
OG0005788	bc2002_braker	dicty_g8684.t1, dicty_g5198.t1	bc2002_g19507.t1
OG0005788	bc2001_braker	dicty_g8684.t1, dicty_g5198.t1	bc2001_g17320.t1
OG0005789	bc2001_braker	dicty_g10919.t1	bc2001_g17376.t1
OG0005789	bc2002_braker	dicty_g10919.t1	bc2002_g19450.t1
OG0005789	vvermcdc19_braker	dicty_g10919.t1	vverm_g2946.t1, vverm_g4636.t1
OG0005792	bc2001_braker	dicty_g6732.t1	bc2001_g17489.t1, bc2001_g17489.t2
OG0005792	vvermcdc19_braker	dicty_g6732.t1	vverm_g7319.t1, vverm_g13940.t1
OG0005794	vvermcdc19_braker	dicty_g3924.t1	vverm_g16713.t1
OG0005794	bc2002_braker	dicty_g3924.t1	bc2002_g528.t1
OG0005794	bc2001_braker	dicty_g3924.t1	bc2001_g17718.t1, bc2001_g17718.t2
OG0005796	vvermcdc19_braker	dicty_g9544.t1	vverm_g9748.t1
OG0005796	bc2002_braker	dicty_g9544.t1	bc2002_g455.t1
OG0005796	bc2001_braker	dicty_g9544.t1	bc2001_g17790.t1, bc2001_g17790.t2
OG0005798	vvermcdc19_braker	dicty_g4699.t1	vverm_g3083.t1, vverm_g3473.t1
OG0005798	bc2001_braker	dicty_g4699.t1	bc2001_g17843.t1
OG0005798	bc2002_braker	dicty_g4699.t1	bc2002_g399.t1
OG0005799	vvermcdc19_braker	dicty_g5671.t1	vverm_g13800.t1
OG0005799	bc2002_braker	dicty_g5671.t1	bc2002_g6254.t1
OG0005799	bc2001_braker	dicty_g5671.t1	bc2001_g17894.t1, bc2001_g17894.t2
OG0005801	bc2002_braker	dicty_g11200.t1	bc2002_g874.t1
OG0005801	bc2001_braker	dicty_g11200.t1	bc2001_g17978.t1
OG0005801	vvermcdc19_braker	dicty_g11200.t1	vverm_g4067.t1, vverm_g6052.t1
OG0005802	vvermcdc19_braker	dicty_g10668.t1	vverm_g10172.t1
OG0005802	bc2001_braker	dicty_g10668.t1	bc2001_g18034.t2, bc2001_g18034.t1
OG0005802	bc2002_braker	dicty_g10668.t1	bc2002_g15804.t1
OG0005804	bc2002_braker	dicty_g1684.t1	bc2002_g15743.t1
OG0005804	bc2001_braker	dicty_g1684.t1	bc2001_g18090.t1
OG0005804	vvermcdc19_braker	dicty_g1684.t1	vverm_g10755.t1, vverm_g10583.t1
OG0005808	vvermcdc19_braker	dicty_g10811.t1	vverm_g2848.t1
OG0005808	bc2001_braker	dicty_g10811.t1	bc2001_g18306.t1
OG0005808	bc2002_braker	dicty_g10811.t1	bc2002_g16003.t2, bc2002_g16003.t1
OG0005809	vvermcdc19_braker	dicty_g8481.t1, dicty_g8480.t1	vverm_g2609.t1
OG0005809	bc2001_braker	dicty_g8481.t1, dicty_g8480.t1	bc2001_g18312.t1
OG0005809	bc2002_braker	dicty_g8481.t1, dicty_g8480.t1	bc2002_g16009.t1
OG0005811	vvermcdc19_braker	dicty_g1911.t1	vverm_g14439.t2, vverm_g14439.t1
OG0005811	bc2002_braker	dicty_g1911.t1	bc2002_g16040.t1
OG0005811	bc2001_braker	dicty_g1911.t1	bc2001_g18344.t1
OG0005812	vvermcdc19_braker	dicty_g6931.t1	vverm_g13375.t1
OG0005812	bc2002_braker	dicty_g6931.t1	bc2002_g16132.t1
OG0005812	bc2001_braker	dicty_g6931.t1	bc2001_g18436.t1, bc2001_g18436.t2
OG0005813	bc2002_braker	dicty_g4157.t1	bc2002_g16179.t1
OG0005813	bc2001_braker	dicty_g4157.t1	bc2001_g18480.t1
OG0005813	vvermcdc19_braker	dicty_g4157.t1	vverm_g1005.t1, vverm_g13353.t2
OG0005814	bc2001_braker	dicty_g1343.t1	bc2001_g18620.t1
OG0005814	bc2002_braker	dicty_g1343.t1	bc2002_g13571.t1
OG0005814	vvermcdc19_braker	dicty_g1343.t1	vverm_g6898.t2, vverm_g9928.t1
OG0005823	vvermcdc19_braker	dicty_g9303.t1	vverm_g1808.t1, vverm_g1808.t2
OG0005823	bc2002_braker	dicty_g9303.t1	bc2002_g6753.t1
OG0005823	bc2001_braker	dicty_g9303.t1	bc2001_g19046.t1
OG0005825	vvermcdc19_braker	dicty_g7083.t1	vverm_g5462.t1
OG0005825	bc2001_braker	dicty_g7083.t1	bc2001_g19072.t1
OG0005825	bc2002_braker	dicty_g7083.t1	bc2002_g6728.t2, bc2002_g6728.t1
OG0005828	bc2002_braker	dicty_g4287.t1	bc2002_g1906.t1
OG0005828	bc2001_braker	dicty_g4287.t1	bc2001_g19461.t1, bc2001_g19461.t2, bc2001_g19461.t3
OG0005830	bc2002_braker	dicty_g3628.t1	bc2002_g1981.t1
OG0005830	bc2001_braker	dicty_g3628.t1	bc2001_g19533.t1
OG0005830	vvermcdc19_braker	dicty_g3628.t1	vverm_g4130.t1, vverm_g4130.t2
OG0005831	vvermcdc19_braker	dicty_g10971.t1	vverm_g4127.t2, vverm_g4127.t1
OG0005831	bc2002_braker	dicty_g10971.t1	bc2002_g1991.t1
OG0005831	bc2001_braker	dicty_g10971.t1	bc2001_g19542.t1
OG0005833	bc2002_braker	dicty_g245.t2, dicty_g245.t1	bc2002_g2039.t1
OG0005833	bc2001_braker	dicty_g245.t2, dicty_g245.t1	bc2001_g19585.t1
OG0005833	vvermcdc19_braker	dicty_g245.t2, dicty_g245.t1	vverm_g8825.t1
OG0005834	bc2001_braker	dicty_g7586.t2, dicty_g7586.t1	bc2001_g19596.t1
OG0005834	bc2002_braker	dicty_g7586.t2, dicty_g7586.t1	bc2002_g2050.t1
OG0005834	vvermcdc19_braker	dicty_g7586.t2, dicty_g7586.t1	vverm_g8786.t1
OG0005838	bc2002_braker	dicty_g7773.t1	bc2002_g1908.t1
OG0005838	vvermcdc19_braker	dicty_g7773.t1	vverm_g4325.t2, vverm_g4325.t1, vverm_g4230.t1
OG0005856	vvermcdc19_braker	dicty_g980.t2, dicty_g980.t1, dicty_g6810.t1, dicty_g8612.t1	vverm_g4152.t1
OG0005857	vvermcdc19_braker	dicty_g5422.t1, dicty_g1096.t1	vverm_g14435.t1, vverm_g14436.t1, vverm_g13358.t1
OG0005858	vvermcdc19_braker	dicty_g1217.t1	vverm_g947.t1, vverm_g14497.t1, vverm_g7500.t2, vverm_g7500.t1
OG0005861	vvermcdc19_braker	dicty_g1273.t1	vverm_g3485.t2, vverm_g3485.t1, vverm_g5551.t1, vverm_g3485.t3
OG0005868	vvermcdc19_braker	dicty_g3660.t1, dicty_g3660.t2, dicty_g1879.t1, dicty_g7338.t1	vverm_g3427.t1
OG0005877	vvermcdc19_braker	dicty_g6529.t1, dicty_g2370.t1	vverm_g10095.t1, vverm_g10095.t3, vverm_g10095.t2
OG0005879	vvermcdc19_braker	dicty_g2512.t1, dicty_g2963.t1, dicty_g4428.t1	vverm_g16656.t1, vverm_g16655.t1
OG0005886	vvermcdc19_braker	dicty_g8978.t1, dicty_g3156.t1, dicty_g10256.t1, dicty_g4933.t1	vverm_g5396.t1
OG0005910	vvermcdc19_braker	dicty_g9080.t1	vverm_g1514.t1, vverm_g8861.t1, vverm_g8861.t2, vverm_g13689.t1
OG0006029	acastellanii_braker	dicty_g1160.t1	acastellanii_g14214.t1
OG0006029	vvermcdc19_braker	dicty_g1160.t1	vverm_g16696.t1
OG0006029	bc2001_braker	dicty_g1160.t1	bc2001_g15732.t1
OG0006033	acastellanii_braker	dicty_g10338.t1	acastellanii_g14135.t2, acastellanii_g14135.t1
OG0006033	vvermcdc19_braker	dicty_g10338.t1	vverm_g10000.t1
OG0006034	acastellanii_braker	dicty_g1339.t1	acastellanii_g14137.t1, acastellanii_g7914.t1, acastellanii_g1653.t1
OG0006035	acastellanii_braker	dicty_g7027.t1	acastellanii_g14139.t1
OG0006035	bc2001_braker	dicty_g7027.t1	bc2001_g9844.t1
OG0006035	vvermcdc19_braker	dicty_g7027.t1	vverm_g8009.t1
OG0006037	acastellanii_braker	dicty_g11072.t1	acastellanii_g14124.t1
OG0006037	bc2002_braker	dicty_g11072.t1	bc2002_g14606.t1, bc2002_g13879.t1
OG0006041	bc2002_braker	dicty_g6521.t1	bc2002_g2472.t1
OG0006041	bc2001_braker	dicty_g6521.t1	bc2001_g9156.t1
OG0006041	acastellanii_braker	dicty_g6521.t1	acastellanii_g13564.t3
OG0006050	acastellanii_braker	dicty_g6750.t1	acastellanii_g13733.t1
OG0006050	bc2002_braker	dicty_g6750.t1	bc2002_g8007.t1
OG0006050	vvermcdc19_braker	dicty_g6750.t1	vverm_g12031.t1
OG0006051	acastellanii_braker	dicty_g8173.t1	acastellanii_g13750.t3
OG0006051	vvermcdc19_braker	dicty_g8173.t1	vverm_g13627.t1, vverm_g9784.t1
OG0006052	vvermcdc19_braker	dicty_g6427.t1	vverm_g2479.t1
OG0006052	acastellanii_braker	dicty_g6427.t1	acastellanii_g13773.t1, acastellanii_g2768.t1
OG0006053	acastellanii_braker	dicty_g9031.t1	acastellanii_g13774.t1
OG0006053	vvermcdc19_braker	dicty_g9031.t1	vverm_g3235.t1
OG0006053	bc2002_braker	dicty_g9031.t1	bc2002_g4374.t1
OG0006055	acastellanii_braker	dicty_g938.t1	acastellanii_g13779.t1
OG0006055	bc2001_braker	dicty_g938.t1	bc2001_g6433.t1
OG0006055	bc2002_braker	dicty_g938.t1	bc2002_g10582.t1
OG0006059	acastellanii_braker	dicty_g7294.t1, dicty_g7294.t2	acastellanii_g13821.t1, acastellanii_g13821.t2
OG0006061	acastellanii_braker	dicty_g4405.t1	acastellanii_g13830.t1
OG0006061	vvermcdc19_braker	dicty_g4405.t1	vverm_g16348.t1
OG0006061	bc2001_braker	dicty_g4405.t1	bc2001_g11375.t1
OG0006062	acastellanii_braker	dicty_g624.t1	acastellanii_g13832.t2, acastellanii_g13832.t1
OG0006062	vvermcdc19_braker	dicty_g624.t1	vverm_g9315.t1
OG0006066	vvermcdc19_braker	dicty_g4353.t1	vverm_g10068.t2, vverm_g10068.t1
OG0006066	acastellanii_braker	dicty_g4353.t1	acastellanii_g13918.t1
OG0006072	acastellanii_braker	dicty_g5113.t1	acastellanii_g13985.t1
OG0006072	bc2002_braker	dicty_g5113.t1	bc2002_g1510.t1
OG0006072	vvermcdc19_braker	dicty_g5113.t1	vverm_g9485.t1
OG0006074	acastellanii_braker	dicty_g4729.t1	acastellanii_g14014.t1
OG0006074	vvermcdc19_braker	dicty_g4729.t1	vverm_g7454.t1, vverm_g5692.t1
OG0006075	bc2002_braker	dicty_g6728.t1	bc2002_g1460.t1
OG0006075	vvermcdc19_braker	dicty_g6728.t1	vverm_g14329.t1
OG0006075	acastellanii_braker	dicty_g6728.t1	acastellanii_g14031.t1
OG0006080	acastellanii_braker	dicty_g3373.t1	acastellanii_g13545.t1, acastellanii_g11736.t1
OG0006080	vvermcdc19_braker	dicty_g3373.t1	vverm_g1526.t1
OG0006084	vvermcdc19_braker	dicty_g5135.t1	vverm_g9005.t1, vverm_g9005.t2
OG0006084	acastellanii_braker	dicty_g5135.t1	acastellanii_g13110.t1
OG0006089	acastellanii_braker	dicty_g4110.t1	acastellanii_g13186.t1
OG0006089	vvermcdc19_braker	dicty_g4110.t1	vverm_g16252.t1, vverm_g16252.t2
OG0006095	acastellanii_braker	dicty_g7902.t1	acastellanii_g13327.t1
OG0006095	bc2001_braker	dicty_g7902.t1	bc2001_g2329.t1
OG0006095	bc2002_braker	dicty_g7902.t1	bc2002_g2179.t1
OG0006099	acastellanii_braker	dicty_g6032.t1	acastellanii_g13414.t1
OG0006099	vvermcdc19_braker	dicty_g6032.t1	vverm_g6991.t2, vverm_g6991.t1
OG0006102	vvermcdc19_braker	dicty_g4753.t1	vverm_g11945.t1
OG0006102	bc2002_braker	dicty_g4753.t1	bc2002_g5550.t1
OG0006102	acastellanii_braker	dicty_g4753.t1	acastellanii_g13438.t1
OG0006103	acastellanii_braker	dicty_g8244.t1	acastellanii_g13047.t1
OG0006103	vvermcdc19_braker	dicty_g8244.t1	vverm_g7330.t1
OG0006103	bc2001_braker	dicty_g8244.t1	bc2001_g17513.t1
OG0006111	acastellanii_braker	dicty_g3092.t1, dicty_g3483.t1	acastellanii_g12882.t1, acastellanii_g12883.t1
OG0006115	bc2001_braker	dicty_g6777.t1	bc2001_g15524.t1
OG0006115	bc2002_braker	dicty_g6777.t1	bc2002_g17784.t1
OG0006115	acastellanii_braker	dicty_g6777.t1	acastellanii_g12818.t1
OG0006123	acastellanii_braker	dicty_g5324.t1	acastellanii_g12758.t1, acastellanii_g3718.t1, acastellanii_g3717.t1
OG0006126	acastellanii_braker	dicty_g10185.t1	acastellanii_g12679.t1
OG0006126	bc2001_braker	dicty_g10185.t1	bc2001_g9321.t1
OG0006126	vvermcdc19_braker	dicty_g10185.t1	vverm_g1174.t1
OG0006131	bc2001_braker	dicty_g8774.t1	bc2001_g16830.t1
OG0006131	bc2002_braker	dicty_g8774.t1	bc2002_g3218.t1
OG0006131	acastellanii_braker	dicty_g8774.t1	acastellanii_g12543.t1
OG0006133	vvermcdc19_braker	dicty_g5745.t1	vverm_g3691.t1, vverm_g10447.t1
OG0006133	acastellanii_braker	dicty_g5745.t1	acastellanii_g12566.t1
OG0006136	vvermcdc19_braker	dicty_g7014.t1	vverm_g16841.t1
OG0006136	acastellanii_braker	dicty_g7014.t1	acastellanii_g11732.t1, acastellanii_g12577.t1
OG0006140	acastellanii_braker	dicty_g3306.t1	acastellanii_g12461.t1
OG0006140	bc2001_braker	dicty_g3306.t1	bc2001_g16013.t1
OG0006140	vvermcdc19_braker	dicty_g3306.t1	vverm_g16843.t1
OG0006143	bc2002_braker	dicty_g8270.t1	bc2002_g6561.t1
OG0006143	acastellanii_braker	dicty_g8270.t1	acastellanii_g12496.t2
OG0006143	vvermcdc19_braker	dicty_g8270.t1	vverm_g13935.t1
OG0006156	acastellanii_braker	dicty_g8466.t1	acastellanii_g10960.t1, acastellanii_g11855.t1, acastellanii_g11855.t2
OG0006158	acastellanii_braker	dicty_g9072.t1	acastellanii_g11886.t1
OG0006158	bc2002_braker	dicty_g9072.t1	bc2002_g5548.t1
OG0006158	vvermcdc19_braker	dicty_g9072.t1	vverm_g6680.t1
OG0006160	bc2001_braker	dicty_g10963.t1	bc2001_g15743.t1
OG0006160	vvermcdc19_braker	dicty_g10963.t1	vverm_g5967.t1
OG0006160	acastellanii_braker	dicty_g10963.t1	acastellanii_g11891.t1
OG0006165	vvermcdc19_braker	dicty_g1753.t1	vverm_g6037.t1
OG0006165	bc2001_braker	dicty_g1753.t1	bc2001_g15839.t1
OG0006165	acastellanii_braker	dicty_g1753.t1	acastellanii_g11945.t1
OG0006171	vvermcdc19_braker	dicty_g9330.t1	vverm_g14905.t1
OG0006171	acastellanii_braker	dicty_g9330.t1	acastellanii_g12042.t1, acastellanii_g1979.t1
OG0006179	vvermcdc19_braker	dicty_g4171.t2	vverm_g13984.t1, vverm_g13984.t2
OG0006179	acastellanii_braker	dicty_g4171.t2	acastellanii_g12151.t1
OG0006180	acastellanii_braker	dicty_g1490.t1	acastellanii_g12157.t2, acastellanii_g12157.t1
OG0006180	vvermcdc19_braker	dicty_g1490.t1	vverm_g5308.t1
OG0006183	acastellanii_braker	dicty_g3729.t1	acastellanii_g12203.t1
OG0006183	bc2002_braker	dicty_g3729.t1	bc2002_g991.t1
OG0006183	vvermcdc19_braker	dicty_g3729.t1	vverm_g14807.t1
OG0006184	acastellanii_braker	dicty_g4976.t1, dicty_g8378.t2, dicty_g8378.t1	acastellanii_g12205.t1
OG0006187	acastellanii_braker	dicty_g787.t1	acastellanii_g12279.t1, acastellanii_g12279.t2
OG0006187	vvermcdc19_braker	dicty_g787.t1	vverm_g5820.t1
OG0006189	acastellanii_braker	dicty_g4839.t1	acastellanii_g11801.t1
OG0006189	vvermcdc19_braker	dicty_g4839.t1	vverm_g6038.t1
OG0006189	bc2001_braker	dicty_g4839.t1	bc2001_g15840.t1
OG0006190	vvermcdc19_braker	dicty_g9152.t1	vverm_g1368.t1
OG0006190	acastellanii_braker	dicty_g9152.t1	acastellanii_g11795.t1, acastellanii_g7166.t1
OG0006198	acastellanii_braker	dicty_g483.t1	acastellanii_g11705.t1, acastellanii_g11705.t2
OG0006198	vvermcdc19_braker	dicty_g483.t1	vverm_g11967.t1
OG0006199	acastellanii_braker	dicty_g1171.t1	acastellanii_g11715.t1, acastellanii_g434.t1, acastellanii_g434.t2
OG0006205	acastellanii_braker	dicty_g7095.t1	acastellanii_g11520.t1
OG0006205	vvermcdc19_braker	dicty_g7095.t1	vverm_g2943.t1
OG0006205	bc2001_braker	dicty_g7095.t1	bc2001_g11062.t1
OG0006207	bc2002_braker	dicty_g7844.t1	bc2002_g777.t1
OG0006207	vvermcdc19_braker	dicty_g7844.t1	vverm_g5136.t1
OG0006207	acastellanii_braker	dicty_g7844.t1	acastellanii_g11539.t1
OG0006215	vvermcdc19_braker	dicty_g998.t1	vverm_g3357.t1
OG0006215	acastellanii_braker	dicty_g998.t1	acastellanii_g11464.t1, acastellanii_g11464.t2
OG0006222	acastellanii_braker	dicty_g8795.t1	acastellanii_g11344.t1
OG0006222	vvermcdc19_braker	dicty_g8795.t1	vverm_g16849.t1
OG0006222	bc2001_braker	dicty_g8795.t1	bc2001_g16012.t1
OG0006223	acastellanii_braker	dicty_g4437.t1	acastellanii_g11371.t1, acastellanii_g11377.t2, acastellanii_g11377.t1
OG0006226	vvermcdc19_braker	dicty_g5206.t1	vverm_g8827.t2, vverm_g8827.t1
OG0006226	acastellanii_braker	dicty_g5206.t1	acastellanii_g11171.t1
OG0006229	acastellanii_braker	dicty_g9820.t1	acastellanii_g11245.t1
OG0006229	bc2002_braker	dicty_g9820.t1	bc2002_g3268.t1
OG0006229	bc2001_braker	dicty_g9820.t1	bc2001_g16878.t1
OG0006234	vvermcdc19_braker	dicty_g7572.t1	vverm_g9606.t1
OG0006234	acastellanii_braker	dicty_g7572.t1	acastellanii_g10957.t1, acastellanii_g10957.t2
OG0006237	acastellanii_braker	dicty_g1547.t1	acastellanii_g11014.t1
OG0006237	bc2001_braker	dicty_g1547.t1	bc2001_g1733.t1
OG0006237	vvermcdc19_braker	dicty_g1547.t1	vverm_g5621.t1
OG0006242	acastellanii_braker	dicty_g9808.t1, dicty_g7232.t1	acastellanii_g11128.t1, acastellanii_g11128.t2
OG0006245	vvermcdc19_braker	dicty_g3100.t1	vverm_g2784.t1
OG0006245	acastellanii_braker	dicty_g3100.t1	acastellanii_g10902.t2, acastellanii_g10902.t1
OG0006248	vvermcdc19_braker	dicty_g1312.t1	vverm_g12765.t1, vverm_g12765.t2
OG0006248	acastellanii_braker	dicty_g1312.t1	acastellanii_g10729.t1
OG0006251	acastellanii_braker	dicty_g10411.t1	acastellanii_g10736.t1
OG0006251	bc2002_braker	dicty_g10411.t1	bc2002_g9385.t1
OG0006251	vvermcdc19_braker	dicty_g10411.t1	vverm_g13648.t1
OG0006252	acastellanii_braker	dicty_g10383.t1	acastellanii_g10738.t1
OG0006252	vvermcdc19_braker	dicty_g10383.t1	vverm_g16297.t1
OG0006252	bc2001_braker	dicty_g10383.t1	bc2001_g6845.t1
OG0006265	acastellanii_braker	dicty_g1640.t1	acastellanii_g10503.t1
OG0006265	vvermcdc19_braker	dicty_g1640.t1	vverm_g16091.t1, vverm_g16091.t2
OG0006267	acastellanii_braker	dicty_g4246.t1, dicty_g3583.t1	acastellanii_g10261.t1
OG0006267	vvermcdc19_braker	dicty_g4246.t1, dicty_g3583.t1	vverm_g16374.t1
OG0006271	acastellanii_braker	dicty_g4862.t1	acastellanii_g10373.t1
OG0006271	vvermcdc19_braker	dicty_g4862.t1	vverm_g6891.t1, vverm_g6891.t2
OG0006275	vvermcdc19_braker	dicty_g3060.t1, dicty_g3060.t2	vverm_g2788.t1
OG0006275	acastellanii_braker	dicty_g3060.t1, dicty_g3060.t2	acastellanii_g10053.t1
OG0006279	vvermcdc19_braker	dicty_g11001.t1	vverm_g12184.t1
OG0006279	acastellanii_braker	dicty_g11001.t1	acastellanii_g10117.t1, acastellanii_g722.t1
OG0006281	acastellanii_braker	dicty_g8935.t1	acastellanii_g10183.t1
OG0006281	bc2002_braker	dicty_g8935.t1	bc2002_g1457.t1
OG0006281	vvermcdc19_braker	dicty_g8935.t1	vverm_g4791.t1
OG0006282	bc2001_braker	dicty_g5004.t2, dicty_g5004.t1	bc2001_g15745.t1
OG0006282	acastellanii_braker	dicty_g5004.t2, dicty_g5004.t1	acastellanii_g10186.t1
OG0006283	vvermcdc19_braker	dicty_g2380.t1	vverm_g16853.t1
OG0006283	bc2001_braker	dicty_g2380.t1	bc2001_g3194.t1
OG0006283	acastellanii_braker	dicty_g2380.t1	acastellanii_g10197.t1
OG0006284	acastellanii_braker	dicty_g8910.t1	acastellanii_g10211.t1
OG0006284	vvermcdc19_braker	dicty_g8910.t1	vverm_g5025.t2, vverm_g5025.t1
OG0006289	acastellanii_braker	dicty_g9952.t3, dicty_g9952.t1, dicty_g9952.t2	acastellanii_g9627.t1
OG0006290	bc2001_braker	dicty_g10304.t1	bc2001_g3412.t1
OG0006290	bc2002_braker	dicty_g10304.t1	bc2002_g15704.t1
OG0006290	acastellanii_braker	dicty_g10304.t1	acastellanii_g9638.t1
OG0006296	acastellanii_braker	dicty_g2490.t1, dicty_g2986.t1	acastellanii_g9755.t1, acastellanii_g9725.t1
OG0006297	acastellanii_braker	dicty_g3703.t1	acastellanii_g9736.t3, acastellanii_g9736.t2, acastellanii_g9736.t1
OG0006302	vvermcdc19_braker	dicty_g4781.t1	vverm_g9917.t1
OG0006302	bc2001_braker	dicty_g4781.t1	bc2001_g14354.t1
OG0006302	acastellanii_braker	dicty_g4781.t1	acastellanii_g9853.t1
OG0006312	vvermcdc19_braker	dicty_g8902.t1	vverm_g14656.t1
OG0006312	acastellanii_braker	dicty_g8902.t1	acastellanii_g9343.t1
OG0006312	bc2001_braker	dicty_g8902.t1	bc2001_g15468.t1
OG0006313	acastellanii_braker	dicty_g1352.t1	acastellanii_g9379.t1
OG0006313	bc2001_braker	dicty_g1352.t1	bc2001_g1202.t1
