Orthogroup	Species	vvermcdc19_braker	Orthologs
OG0004810	bc2001_braker	vverm_g5055.t1	bc2001_g5295.t1
OG0004810	bc2002_braker	vverm_g5055.t1	bc2002_g6823.t1
OG0004811	dicty_braker	vverm_g4362.t1	dicty_g5890.t1
OG0004811	acastellanii_braker	vverm_g4362.t1	acastellanii_g6465.t1
OG0004811	bc2002_braker	vverm_g4362.t1	bc2002_g19497.t1
OG0004811	bc2001_braker	vverm_g4362.t1	bc2001_g17331.t1
OG0004812	dicty_braker	vverm_g4215.t1	dicty_g7494.t1
OG0004812	acastellanii_braker	vverm_g4215.t1	acastellanii_g6481.t1
OG0004812	bc2001_braker	vverm_g4215.t1	bc2001_g19459.t1
OG0004812	bc2002_braker	vverm_g4215.t1	bc2002_g1904.t1
OG0004813	dicty_braker	vverm_g8134.t1	dicty_g3579.t1
OG0004813	acastellanii_braker	vverm_g8134.t1	acastellanii_g6500.t1
OG0004813	bc2002_braker	vverm_g8134.t1	bc2002_g9147.t1
OG0004813	bc2001_braker	vverm_g8134.t1	bc2001_g13476.t1
OG0004814	dicty_braker	vverm_g925.t1	dicty_g10962.t1
OG0004814	acastellanii_braker	vverm_g925.t1	acastellanii_g6521.t1
OG0004814	bc2001_braker	vverm_g925.t1	bc2001_g8224.t1
OG0004814	bc2002_braker	vverm_g925.t1	bc2002_g248.t1
OG0004815	dicty_braker	vverm_g8807.t1	dicty_g3790.t1
OG0004815	acastellanii_braker	vverm_g8807.t1	acastellanii_g6522.t1
OG0004815	bc2001_braker	vverm_g8807.t1	bc2001_g10397.t1
OG0004815	bc2002_braker	vverm_g8807.t1	bc2002_g7515.t1
OG0004816	dicty_braker	vverm_g10495.t1	dicty_g4602.t1
OG0004816	acastellanii_braker	vverm_g10495.t1	acastellanii_g6525.t1
OG0004816	bc2002_braker	vverm_g10495.t1	bc2002_g105.t1
OG0004816	bc2001_braker	vverm_g10495.t1	bc2001_g8360.t1
OG0004817	dicty_braker	vverm_g985.t1	dicty_g11302.t1
OG0004817	acastellanii_braker	vverm_g985.t1	acastellanii_g6546.t1
OG0004817	bc2002_braker	vverm_g985.t1	bc2002_g206.t1
OG0004817	bc2001_braker	vverm_g985.t1	bc2001_g8267.t1
OG0004818	dicty_braker	vverm_g1549.t1	dicty_g2171.t1
OG0004818	acastellanii_braker	vverm_g1549.t1	acastellanii_g6550.t1
OG0004818	bc2001_braker	vverm_g1549.t1	bc2001_g9585.t1
OG0004818	bc2002_braker	vverm_g1549.t1	bc2002_g9850.t1
OG0004819	dicty_braker	vverm_g11025.t1	dicty_g1910.t1
OG0004819	bc2001_braker	vverm_g11025.t1	bc2001_g1966.t1
OG0004819	bc2002_braker	vverm_g11025.t1	bc2002_g7408.t1
OG0004819	acastellanii_braker	vverm_g11025.t1	acastellanii_g6553.t1
OG0004820	dicty_braker	vverm_g3263.t1	dicty_g7263.t1
OG0004820	acastellanii_braker	vverm_g3263.t1	acastellanii_g6557.t1
OG0004820	bc2002_braker	vverm_g3263.t1	bc2002_g3434.t1
OG0004820	bc2001_braker	vverm_g3263.t1	bc2001_g5199.t1
OG0004821	dicty_braker	vverm_g1536.t2, vverm_g1536.t1	dicty_g6726.t1
OG0004821	acastellanii_braker	vverm_g1536.t2, vverm_g1536.t1	acastellanii_g6560.t1
OG0004821	bc2001_braker	vverm_g1536.t2, vverm_g1536.t1	bc2001_g9608.t1
OG0004822	dicty_braker	vverm_g15520.t1	dicty_g2389.t1
OG0004822	acastellanii_braker	vverm_g15520.t1	acastellanii_g6570.t1
OG0004822	bc2001_braker	vverm_g15520.t1	bc2001_g7474.t1
OG0004822	bc2002_braker	vverm_g15520.t1	bc2002_g13911.t1
OG0004823	dicty_braker	vverm_g9436.t1	dicty_g6723.t1
OG0004823	acastellanii_braker	vverm_g9436.t1	acastellanii_g6572.t1
OG0004823	bc2002_braker	vverm_g9436.t1	bc2002_g3872.t1
OG0004823	bc2001_braker	vverm_g9436.t1	bc2001_g9008.t1
OG0004824	dicty_braker	vverm_g6552.t1	dicty_g4493.t1
OG0004824	acastellanii_braker	vverm_g6552.t1	acastellanii_g6574.t1
OG0004824	bc2002_braker	vverm_g6552.t1	bc2002_g3461.t1
OG0004824	bc2001_braker	vverm_g6552.t1	bc2001_g5175.t1
OG0004825	acastellanii_braker	vverm_g2175.t1, vverm_g2174.t1, vverm_g2176.t1, vverm_g16322.t1	acastellanii_g6578.t1
OG0004826	acastellanii_braker	vverm_g1181.t1	acastellanii_g6579.t1
OG0004826	bc2002_braker	vverm_g1181.t1	bc2002_g18523.t1
OG0004826	bc2001_braker	vverm_g1181.t1	bc2001_g9325.t2, bc2001_g9325.t1
OG0004827	dicty_braker	vverm_g9582.t1	dicty_g845.t1
OG0004827	acastellanii_braker	vverm_g9582.t1	acastellanii_g6587.t1
OG0004827	bc2002_braker	vverm_g9582.t1	bc2002_g18938.t1
OG0004827	bc2001_braker	vverm_g9582.t1	bc2001_g15158.t1
OG0004828	dicty_braker	vverm_g13355.t1	dicty_g7830.t1
OG0004828	acastellanii_braker	vverm_g13355.t1	acastellanii_g6595.t1
OG0004828	bc2001_braker	vverm_g13355.t1	bc2001_g18519.t1
OG0004828	bc2002_braker	vverm_g13355.t1	bc2002_g16226.t4
OG0004830	dicty_braker	vverm_g146.t1	dicty_g1659.t1
OG0004830	acastellanii_braker	vverm_g146.t1	acastellanii_g6607.t1
OG0004830	bc2002_braker	vverm_g146.t1	bc2002_g147.t1
OG0004830	bc2001_braker	vverm_g146.t1	bc2001_g8319.t1
OG0004831	dicty_braker	vverm_g1494.t1	dicty_g2422.t1
OG0004831	acastellanii_braker	vverm_g1494.t1	acastellanii_g6655.t1
OG0004831	bc2002_braker	vverm_g1494.t1	bc2002_g13818.t1
OG0004831	bc2001_braker	vverm_g1494.t1	bc2001_g1233.t1
OG0004832	dicty_braker	vverm_g12219.t1	dicty_g6041.t1
OG0004832	acastellanii_braker	vverm_g12219.t1	acastellanii_g6659.t1
OG0004832	bc2001_braker	vverm_g12219.t1	bc2001_g19496.t1
OG0004832	bc2002_braker	vverm_g12219.t1	bc2002_g1945.t1
OG0004833	dicty_braker	vverm_g11048.t1	dicty_g7449.t1
OG0004833	acastellanii_braker	vverm_g11048.t1	acastellanii_g6667.t1
OG0004833	bc2001_braker	vverm_g11048.t1	bc2001_g11890.t1
OG0004833	bc2002_braker	vverm_g11048.t1	bc2002_g13173.t1
OG0004834	dicty_braker	vverm_g1379.t1	dicty_g4013.t1
OG0004834	bc2001_braker	vverm_g1379.t1	bc2001_g14341.t1
OG0004834	bc2002_braker	vverm_g1379.t1	bc2002_g5770.t1
OG0004834	acastellanii_braker	vverm_g1379.t1	acastellanii_g6670.t1
OG0004835	dicty_braker	vverm_g16192.t1	dicty_g3049.t1
OG0004835	acastellanii_braker	vverm_g16192.t1	acastellanii_g6675.t1
OG0004835	bc2002_braker	vverm_g16192.t1	bc2002_g8577.t1
OG0004835	bc2001_braker	vverm_g16192.t1	bc2001_g16310.t1
OG0004836	dicty_braker	vverm_g5244.t1	dicty_g7261.t1
OG0004836	acastellanii_braker	vverm_g5244.t1	acastellanii_g6681.t1
OG0004836	bc2002_braker	vverm_g5244.t1	bc2002_g4217.t1
OG0004836	bc2001_braker	vverm_g5244.t1	bc2001_g1110.t2
OG0004837	dicty_braker	vverm_g5132.t1	dicty_g5345.t1
OG0004837	acastellanii_braker	vverm_g5132.t1	acastellanii_g5980.t1
OG0004837	bc2001_braker	vverm_g5132.t1	bc2001_g1163.t1
OG0004837	bc2002_braker	vverm_g5132.t1	bc2002_g4155.t1
OG0004838	dicty_braker	vverm_g9119.t1	dicty_g588.t1
OG0004838	acastellanii_braker	vverm_g9119.t1	acastellanii_g5983.t1
OG0004838	bc2002_braker	vverm_g9119.t1	bc2002_g3734.t1
OG0004838	bc2001_braker	vverm_g9119.t1	bc2001_g16051.t1
OG0004839	dicty_braker	vverm_g11043.t1	dicty_g6206.t1
OG0004839	acastellanii_braker	vverm_g11043.t1	acastellanii_g5887.t1
OG0004839	bc2001_braker	vverm_g11043.t1	bc2001_g1855.t1
OG0004839	bc2002_braker	vverm_g11043.t1	bc2002_g7294.t1
OG0004840	dicty_braker	vverm_g9063.t1	dicty_g9298.t1
OG0004840	acastellanii_braker	vverm_g9063.t1	acastellanii_g5896.t1
OG0004840	bc2002_braker	vverm_g9063.t1	bc2002_g18629.t1
OG0004840	bc2001_braker	vverm_g9063.t1	bc2001_g1463.t1
OG0004841	acastellanii_braker	vverm_g915.t2, vverm_g915.t1	acastellanii_g2681.t1, acastellanii_g5793.t2, acastellanii_g5793.t1
OG0004842	dicty_braker	vverm_g15446.t1	dicty_g10700.t1, dicty_g6417.t1, dicty_g6418.t1
OG0004842	acastellanii_braker	vverm_g15446.t1	acastellanii_g5801.t1
OG0004843	dicty_braker	vverm_g10142.t1	dicty_g6257.t1
OG0004843	acastellanii_braker	vverm_g10142.t1	acastellanii_g5803.t1
OG0004843	bc2001_braker	vverm_g10142.t1	bc2001_g11991.t1
OG0004843	bc2002_braker	vverm_g10142.t1	bc2002_g1798.t1
OG0004844	dicty_braker	vverm_g12201.t1	dicty_g9596.t1
OG0004844	acastellanii_braker	vverm_g12201.t1	acastellanii_g5816.t1
OG0004844	bc2002_braker	vverm_g12201.t1	bc2002_g9467.t1
OG0004844	bc2001_braker	vverm_g12201.t1	bc2001_g8497.t1
OG0004845	dicty_braker	vverm_g5640.t3	dicty_g9138.t1
OG0004845	acastellanii_braker	vverm_g5640.t3	acastellanii_g5817.t1
OG0004845	bc2002_braker	vverm_g5640.t3	bc2002_g19095.t1
OG0004845	bc2001_braker	vverm_g5640.t3	bc2001_g15003.t1
OG0004847	acastellanii_braker	vverm_g2954.t1, vverm_g1662.t1	acastellanii_g5849.t1
OG0004847	bc2001_braker	vverm_g2954.t1, vverm_g1662.t1	bc2001_g5317.t1
OG0004847	bc2002_braker	vverm_g2954.t1, vverm_g1662.t1	bc2002_g6846.t1
OG0004848	acastellanii_braker	vverm_g2514.t1	acastellanii_g5698.t2
OG0004848	bc2001_braker	vverm_g2514.t1	bc2001_g4994.t1
OG0004848	bc2002_braker	vverm_g2514.t1	bc2002_g19689.t1, bc2002_g19689.t2
OG0004849	dicty_braker	vverm_g11450.t1	dicty_g5030.t1
OG0004849	acastellanii_braker	vverm_g11450.t1	acastellanii_g5701.t2, acastellanii_g5701.t1, acastellanii_g3750.t1
OG0004850	acastellanii_braker	vverm_g2606.t2	acastellanii_g193.t1, acastellanii_g5715.t1
OG0004850	bc2001_braker	vverm_g2606.t2	bc2001_g18329.t1
OG0004850	bc2002_braker	vverm_g2606.t2	bc2002_g16026.t1
OG0004851	dicty_braker	vverm_g16116.t1	dicty_g2396.t1
OG0004851	acastellanii_braker	vverm_g16116.t1	acastellanii_g5754.t1
OG0004851	bc2001_braker	vverm_g16116.t1	bc2001_g16254.t1
OG0004851	bc2002_braker	vverm_g16116.t1	bc2002_g8524.t1
OG0004852	dicty_braker	vverm_g2480.t1	dicty_g8255.t1
OG0004852	acastellanii_braker	vverm_g2480.t1	acastellanii_g5756.t1
OG0004852	bc2002_braker	vverm_g2480.t1	bc2002_g19750.t1
OG0004852	bc2001_braker	vverm_g2480.t1	bc2001_g5053.t1
OG0004853	dicty_braker	vverm_g2505.t1	dicty_g5949.t1
OG0004853	bc2002_braker	vverm_g2505.t1	bc2002_g2871.t1
OG0004853	bc2001_braker	vverm_g2505.t1	bc2001_g19349.t1
OG0004853	acastellanii_braker	vverm_g2505.t1	acastellanii_g5774.t1
OG0004854	dicty_braker	vverm_g1385.t2	dicty_g2802.t1, dicty_g2675.t1
OG0004854	acastellanii_braker	vverm_g1385.t2	acastellanii_g5779.t1
OG0004854	bc2001_braker	vverm_g1385.t2	bc2001_g7799.t1
OG0004855	acastellanii_braker	vverm_g552.t1	acastellanii_g5780.t1
OG0004855	bc2002_braker	vverm_g552.t1	bc2002_g19072.t1
OG0004855	bc2001_braker	vverm_g552.t1	bc2001_g15020.t2, bc2001_g15020.t1
OG0004856	dicty_braker	vverm_g2510.t1	dicty_g6554.t1
OG0004856	acastellanii_braker	vverm_g2510.t1	acastellanii_g5781.t1
OG0004856	bc2002_braker	vverm_g2510.t1	bc2002_g19697.t1
OG0004856	bc2001_braker	vverm_g2510.t1	bc2001_g5002.t1
OG0004857	acastellanii_braker	vverm_g11862.t1, vverm_g263.t1	acastellanii_g1660.t1, acastellanii_g5509.t2, acastellanii_g5509.t1
OG0004858	acastellanii_braker	vverm_g11637.t1	acastellanii_g5512.t1
OG0004858	bc2002_braker	vverm_g11637.t1	bc2002_g5255.t1
OG0004858	bc2001_braker	vverm_g11637.t1	bc2001_g11023.t1, bc2001_g11023.t2
OG0004859	dicty_braker	vverm_g15002.t1	dicty_g3098.t1
OG0004859	acastellanii_braker	vverm_g15002.t1	acastellanii_g5526.t1
OG0004859	bc2001_braker	vverm_g15002.t1	bc2001_g10279.t1
OG0004859	bc2002_braker	vverm_g15002.t1	bc2002_g16754.t1
OG0004860	dicty_braker	vverm_g2302.t1	dicty_g5682.t1
OG0004860	acastellanii_braker	vverm_g2302.t1	acastellanii_g5529.t1
OG0004860	bc2002_braker	vverm_g2302.t1	bc2002_g2379.t1
OG0004860	bc2001_braker	vverm_g2302.t1	bc2001_g9362.t1
OG0004861	dicty_braker	vverm_g2906.t1	dicty_g3554.t1
OG0004861	acastellanii_braker	vverm_g2906.t1	acastellanii_g5531.t1
OG0004861	bc2001_braker	vverm_g2906.t1	bc2001_g10255.t1
OG0004861	bc2002_braker	vverm_g2906.t1	bc2002_g16778.t1
OG0004862	dicty_braker	vverm_g6033.t1	dicty_g8442.t1
OG0004862	bc2001_braker	vverm_g6033.t1	bc2001_g16703.t1
OG0004862	bc2002_braker	vverm_g6033.t1	bc2002_g17503.t1
OG0004862	acastellanii_braker	vverm_g6033.t1	acastellanii_g5538.t1
OG0004863	dicty_braker	vverm_g9785.t1	dicty_g10205.t1
OG0004863	acastellanii_braker	vverm_g9785.t1	acastellanii_g5539.t1
OG0004863	bc2002_braker	vverm_g9785.t1	bc2002_g8807.t1
OG0004863	bc2001_braker	vverm_g9785.t1	bc2001_g81.t1
OG0004864	dicty_braker	vverm_g9120.t1	dicty_g7111.t1
OG0004864	acastellanii_braker	vverm_g9120.t1	acastellanii_g5567.t1
OG0004864	bc2002_braker	vverm_g9120.t1	bc2002_g3733.t1
OG0004864	bc2001_braker	vverm_g9120.t1	bc2001_g16050.t1
OG0004865	dicty_braker	vverm_g7921.t1	dicty_g10144.t1
OG0004865	acastellanii_braker	vverm_g7921.t1	acastellanii_g5570.t1
OG0004865	bc2001_braker	vverm_g7921.t1	bc2001_g15521.t1
OG0004865	bc2002_braker	vverm_g7921.t1	bc2002_g17781.t1
OG0004866	dicty_braker	vverm_g1303.t1	dicty_g9960.t1
OG0004866	acastellanii_braker	vverm_g1303.t1	acastellanii_g5572.t1
OG0004866	bc2002_braker	vverm_g1303.t1	bc2002_g10267.t1
OG0004866	bc2001_braker	vverm_g1303.t1	bc2001_g11108.t1
OG0004867	dicty_braker	vverm_g16388.t1	dicty_g1947.t1
OG0004867	acastellanii_braker	vverm_g16388.t1	acastellanii_g5576.t1
OG0004867	bc2001_braker	vverm_g16388.t1	bc2001_g15282.t1
OG0004867	bc2002_braker	vverm_g16388.t1	bc2002_g5869.t1
OG0004868	dicty_braker	vverm_g12096.t1	dicty_g9982.t1
OG0004868	acastellanii_braker	vverm_g12096.t1	acastellanii_g5440.t2, acastellanii_g5440.t1, acastellanii_g5578.t1
OG0004869	acastellanii_braker	vverm_g452.t1, vverm_g1769.t1	acastellanii_g5579.t1
OG0004869	bc2002_braker	vverm_g452.t1, vverm_g1769.t1	bc2002_g11671.t1
OG0004869	bc2001_braker	vverm_g452.t1, vverm_g1769.t1	bc2001_g402.t1
OG0004870	dicty_braker	vverm_g5845.t1	dicty_g4797.t1
OG0004870	acastellanii_braker	vverm_g5845.t1	acastellanii_g5585.t1
OG0004870	bc2002_braker	vverm_g5845.t1	bc2002_g17843.t1
OG0004870	bc2001_braker	vverm_g5845.t1	bc2001_g15586.t1
OG0004871	acastellanii_braker	vverm_g7280.t1	acastellanii_g5602.t1
OG0004871	bc2001_braker	vverm_g7280.t1	bc2001_g6409.t1
OG0004871	bc2002_braker	vverm_g7280.t1	bc2002_g10558.t2, bc2002_g10558.t1
OG0004872	dicty_braker	vverm_g817.t1	dicty_g10938.t1
OG0004872	acastellanii_braker	vverm_g817.t1	acastellanii_g5606.t1
OG0004872	bc2002_braker	vverm_g817.t1	bc2002_g344.t1
OG0004872	bc2001_braker	vverm_g817.t1	bc2001_g19660.t1
OG0004873	dicty_braker	vverm_g2793.t1	dicty_g7120.t1
OG0004873	acastellanii_braker	vverm_g2793.t1	acastellanii_g5612.t1
OG0004873	bc2001_braker	vverm_g2793.t1	bc2001_g5136.t1
OG0004873	bc2002_braker	vverm_g2793.t1	bc2002_g3499.t1
OG0004874	dicty_braker	vverm_g1643.t1	dicty_g3633.t1
OG0004874	acastellanii_braker	vverm_g1643.t1	acastellanii_g5623.t1
OG0004874	bc2001_braker	vverm_g1643.t1	bc2001_g3016.t1
OG0004874	bc2002_braker	vverm_g1643.t1	bc2002_g11815.t1
OG0004875	dicty_braker	vverm_g600.t1	dicty_g8820.t1
OG0004875	acastellanii_braker	vverm_g600.t1	acastellanii_g5628.t1
OG0004875	bc2002_braker	vverm_g600.t1	bc2002_g16134.t1
OG0004875	bc2001_braker	vverm_g600.t1	bc2001_g18438.t1
OG0004876	dicty_braker	vverm_g2449.t1	dicty_g3278.t1
OG0004876	acastellanii_braker	vverm_g2449.t1	acastellanii_g5641.t1
OG0004876	bc2001_braker	vverm_g2449.t1	bc2001_g5117.t1
OG0004876	bc2002_braker	vverm_g2449.t1	bc2002_g19813.t1
OG0004877	acastellanii_braker	vverm_g10835.t1	acastellanii_g5642.t1, acastellanii_g1720.t1
OG0004877	bc2001_braker	vverm_g10835.t1	bc2001_g1341.t1
OG0004877	bc2002_braker	vverm_g10835.t1	bc2002_g18757.t1
OG0004878	dicty_braker	vverm_g9892.t1	dicty_g3826.t1
OG0004878	acastellanii_braker	vverm_g9892.t1	acastellanii_g5654.t1
OG0004878	bc2002_braker	vverm_g9892.t1	bc2002_g13458.t1
OG0004878	bc2001_braker	vverm_g9892.t1	bc2001_g3860.t1
OG0004879	acastellanii_braker	vverm_g3580.t1	acastellanii_g5657.t1
OG0004879	bc2002_braker	vverm_g3580.t1	bc2002_g7648.t1
OG0004879	bc2001_braker	vverm_g3580.t1	bc2001_g13002.t2, bc2001_g13002.t1
OG0004880	dicty_braker	vverm_g9115.t1	dicty_g3665.t1
OG0004880	acastellanii_braker	vverm_g9115.t1	acastellanii_g5672.t1
OG0004880	bc2001_braker	vverm_g9115.t1	bc2001_g16061.t3
OG0004880	bc2002_braker	vverm_g9115.t1	bc2002_g3748.t1
OG0004881	acastellanii_braker	vverm_g1127.t1, vverm_g2228.t2, vverm_g2228.t1, vverm_g1128.t1	acastellanii_g5676.t1
OG0004882	dicty_braker	vverm_g1684.t1	dicty_g7488.t1
OG0004882	acastellanii_braker	vverm_g1684.t1	acastellanii_g5481.t1
OG0004882	bc2001_braker	vverm_g1684.t1	bc2001_g9805.t1
OG0004882	bc2002_braker	vverm_g1684.t1	bc2002_g11873.t1
OG0004883	acastellanii_braker	vverm_g3123.t1, vverm_g3925.t1	acastellanii_g5414.t1
OG0004883	bc2002_braker	vverm_g3123.t1, vverm_g3925.t1	bc2002_g9808.t1
OG0004883	bc2001_braker	vverm_g3123.t1, vverm_g3925.t1	bc2001_g9541.t1
OG0004884	acastellanii_braker	vverm_g8965.t2, vverm_g8965.t1	acastellanii_g5419.t1
OG0004884	bc2001_braker	vverm_g8965.t2, vverm_g8965.t1	bc2001_g3706.t1
OG0004884	bc2002_braker	vverm_g8965.t2, vverm_g8965.t1	bc2002_g10387.t1
OG0004885	acastellanii_braker	vverm_g9739.t1	acastellanii_g5403.t1
OG0004885	bc2002_braker	vverm_g9739.t1	bc2002_g8821.t1
OG0004885	bc2001_braker	vverm_g9739.t1	bc2001_g68.t1, bc2001_g68.t2
OG0004886	dicty_braker	vverm_g14867.t1	dicty_g4106.t1
OG0004886	acastellanii_braker	vverm_g14867.t1	acastellanii_g5396.t3
OG0004886	bc2002_braker	vverm_g14867.t1	bc2002_g6913.t1
OG0004886	bc2001_braker	vverm_g14867.t1	bc2001_g5376.t1
OG0004888	acastellanii_braker	vverm_g4953.t1, vverm_g4953.t2	acastellanii_g5247.t2, acastellanii_g5247.t1
OG0004888	bc2002_braker	vverm_g4953.t1, vverm_g4953.t2	bc2002_g16484.t1
OG0004889	dicty_braker	vverm_g15524.t1	dicty_g7583.t1
OG0004889	acastellanii_braker	vverm_g15524.t1	acastellanii_g5250.t1
OG0004889	bc2002_braker	vverm_g15524.t1	bc2002_g14012.t1
OG0004889	bc2001_braker	vverm_g15524.t1	bc2001_g7569.t1
OG0004890	dicty_braker	vverm_g8803.t1	dicty_g7755.t1
OG0004890	acastellanii_braker	vverm_g8803.t1	acastellanii_g5288.t1
OG0004890	bc2001_braker	vverm_g8803.t1	bc2001_g18928.t1
OG0004890	bc2002_braker	vverm_g8803.t1	bc2002_g3848.t1
OG0004891	dicty_braker	vverm_g9563.t1	dicty_g3190.t1
OG0004891	acastellanii_braker	vverm_g9563.t1	acastellanii_g5296.t1
OG0004891	bc2001_braker	vverm_g9563.t1	bc2001_g15097.t1
OG0004891	bc2002_braker	vverm_g9563.t1	bc2002_g18996.t1
OG0004892	dicty_braker	vverm_g12409.t1	dicty_g9920.t1
OG0004892	acastellanii_braker	vverm_g12409.t1	acastellanii_g5308.t1
OG0004892	bc2001_braker	vverm_g12409.t1	bc2001_g2039.t1
OG0004892	bc2002_braker	vverm_g12409.t1	bc2002_g8254.t1
OG0004893	dicty_braker	vverm_g13466.t1	dicty_g2387.t1
OG0004893	acastellanii_braker	vverm_g13466.t1	acastellanii_g5313.t1
OG0004893	bc2001_braker	vverm_g13466.t1	bc2001_g6911.t1
OG0004893	bc2002_braker	vverm_g13466.t1	bc2002_g18822.t1
OG0004894	dicty_braker	vverm_g7998.t1	dicty_g7167.t1
OG0004894	acastellanii_braker	vverm_g7998.t1	acastellanii_g5314.t1
OG0004894	bc2002_braker	vverm_g7998.t1	bc2002_g18222.t1
OG0004894	bc2001_braker	vverm_g7998.t1	bc2001_g9620.t1
OG0004895	dicty_braker	vverm_g9488.t1	dicty_g5008.t1
OG0004895	acastellanii_braker	vverm_g9488.t1	acastellanii_g5316.t1
OG0004895	bc2002_braker	vverm_g9488.t1	bc2002_g2880.t1
OG0004895	bc2001_braker	vverm_g9488.t1	bc2001_g12906.t1
OG0004896	dicty_braker	vverm_g6830.t1	dicty_g161.t1
OG0004896	acastellanii_braker	vverm_g6830.t1	acastellanii_g5317.t1
OG0004896	bc2001_braker	vverm_g6830.t1	bc2001_g11524.t1
OG0004896	bc2002_braker	vverm_g6830.t1	bc2002_g12557.t1
OG0004897	dicty_braker	vverm_g10514.t1	dicty_g5638.t1
OG0004897	acastellanii_braker	vverm_g10514.t1	acastellanii_g5325.t1
OG0004897	bc2001_braker	vverm_g10514.t1	bc2001_g18534.t1
OG0004897	bc2002_braker	vverm_g10514.t1	bc2002_g19856.t1
OG0004898	dicty_braker	vverm_g6391.t2, vverm_g6391.t1	dicty_g1097.t1
OG0004898	acastellanii_braker	vverm_g6391.t2, vverm_g6391.t1	acastellanii_g5330.t1
OG0004898	bc2001_braker	vverm_g6391.t2, vverm_g6391.t1	bc2001_g7769.t1
OG0004899	dicty_braker	vverm_g977.t1	dicty_g8256.t1
OG0004899	bc2001_braker	vverm_g977.t1	bc2001_g8265.t1
OG0004899	bc2002_braker	vverm_g977.t1	bc2002_g208.t1
OG0004899	acastellanii_braker	vverm_g977.t1	acastellanii_g5343.t1
OG0004900	dicty_braker	vverm_g363.t1	dicty_g3839.t1
OG0004900	acastellanii_braker	vverm_g363.t1	acastellanii_g5344.t1
OG0004900	bc2002_braker	vverm_g363.t1	bc2002_g14608.t1
OG0004900	bc2001_braker	vverm_g363.t1	bc2001_g13863.t1
OG0004901	dicty_braker	vverm_g9596.t1	dicty_g3189.t1
OG0004901	acastellanii_braker	vverm_g9596.t1	acastellanii_g5350.t1
OG0004901	bc2001_braker	vverm_g9596.t1	bc2001_g15190.t1
OG0004901	bc2002_braker	vverm_g9596.t1	bc2002_g18907.t1
OG0004902	dicty_braker	vverm_g134.t1	dicty_g8229.t1
OG0004902	acastellanii_braker	vverm_g134.t1	acastellanii_g5224.t1
OG0004902	bc2001_braker	vverm_g134.t1	bc2001_g13076.t1
OG0004902	bc2002_braker	vverm_g134.t1	bc2002_g16344.t1
OG0004903	dicty_braker	vverm_g8036.t1	dicty_g8800.t1
OG0004903	bc2002_braker	vverm_g8036.t1	bc2002_g3799.t1
OG0004903	bc2001_braker	vverm_g8036.t1	bc2001_g4771.t1
OG0004903	acastellanii_braker	vverm_g8036.t1	acastellanii_g5216.t1
OG0004904	dicty_braker	vverm_g4735.t1	dicty_g6109.t1
OG0004904	acastellanii_braker	vverm_g4735.t1	acastellanii_g5111.t1
OG0004904	bc2002_braker	vverm_g4735.t1	bc2002_g15826.t1
OG0004904	bc2001_braker	vverm_g4735.t1	bc2001_g10345.t1
OG0004905	dicty_braker	vverm_g7172.t1	dicty_g7033.t1
OG0004905	bc2002_braker	vverm_g7172.t1	bc2002_g16607.t1
OG0004905	bc2001_braker	vverm_g7172.t1	bc2001_g580.t1
OG0004905	acastellanii_braker	vverm_g7172.t1	acastellanii_g5132.t1
OG0004906	dicty_braker	vverm_g14494.t1	dicty_g8998.t1
OG0004906	acastellanii_braker	vverm_g14494.t1	acastellanii_g5139.t1
OG0004906	bc2001_braker	vverm_g14494.t1	bc2001_g15842.t1
OG0004906	bc2002_braker	vverm_g14494.t1	bc2002_g931.t1
OG0004907	dicty_braker	vverm_g11923.t1	dicty_g6098.t1
OG0004907	acastellanii_braker	vverm_g11923.t1	acastellanii_g5146.t1
OG0004907	bc2001_braker	vverm_g11923.t1	bc2001_g8317.t1
OG0004907	bc2002_braker	vverm_g11923.t1	bc2002_g149.t1
OG0004908	dicty_braker	vverm_g1527.t1	dicty_g4001.t1
OG0004908	acastellanii_braker	vverm_g1527.t1	acastellanii_g5151.t1
OG0004908	bc2001_braker	vverm_g1527.t1	bc2001_g9611.t1
OG0004908	bc2002_braker	vverm_g1527.t1	bc2002_g9875.t1
OG0004909	dicty_braker	vverm_g5357.t1	dicty_g10569.t1
OG0004909	acastellanii_braker	vverm_g5357.t1	acastellanii_g5153.t1
OG0004909	bc2002_braker	vverm_g5357.t1	bc2002_g7855.t1
OG0004909	bc2001_braker	vverm_g5357.t1	bc2001_g17228.t1
OG0004910	dicty_braker	vverm_g1468.t1	dicty_g10378.t1
OG0004910	acastellanii_braker	vverm_g1468.t1	acastellanii_g5175.t1
OG0004910	bc2002_braker	vverm_g1468.t1	bc2002_g16028.t1
OG0004910	bc2001_braker	vverm_g1468.t1	bc2001_g18331.t1
OG0004911	acastellanii_braker	vverm_g5843.t1	acastellanii_g5189.t1
OG0004911	bc2002_braker	vverm_g5843.t1	bc2002_g17842.t1
OG0004911	bc2001_braker	vverm_g5843.t1	bc2001_g15585.t1, bc2001_g15584.t1
OG0004912	dicty_braker	vverm_g16684.t1	dicty_g6369.t1
OG0004912	acastellanii_braker	vverm_g16684.t1	acastellanii_g5087.t1
OG0004912	bc2001_braker	vverm_g16684.t1	bc2001_g6100.t1
OG0004912	bc2002_braker	vverm_g16684.t1	bc2002_g12844.t1
OG0004913	dicty_braker	vverm_g9012.t1	dicty_g6451.t1
